mu Delta Omega mu0 Delta0 Omega0
173.46938775510205 -979.7979797979798 -19.0320027943452 173.46938775510205 nan nan 
183.6734693877551 -979.7979797979798 -19.0320027943452 183.6734693877551 nan nan 
193.87755102040816 -979.7979797979798 -19.0320027943452 193.87755102040816 nan nan 
204.0816326530612 -979.7979797979798 -19.0320027943452 204.0816326530612 nan nan 
214.28571428571428 -979.7979797979798 -19.0320027943452 214.28571428571428 nan nan 
224.48979591836735 -979.7979797979798 -19.0320027943452 224.48979591836735 nan nan 
234.6938775510204 -979.7979797979798 -19.0320027943452 234.6938775510204 nan nan 
244.89795918367346 -979.7979797979798 -19.0320027943452 244.89795918367346 nan nan 
255.10204081632654 -979.7979797979798 -19.0320027943452 255.10204081632654 nan nan 
265.3061224489796 -979.7979797979798 -19.0320027943452 265.3061224489796 nan nan 
275.51020408163265 -979.7979797979798 -19.0320027943452 275.51020408163265 nan nan 
285.7142857142857 -979.7979797979798 -19.0320027943452 285.7142857142857 nan nan 
295.9183673469388 -979.7979797979798 -19.0320027943452 295.9183673469388 nan nan 
306.1224489795918 -979.7979797979798 -19.0320027943452 306.1224489795918 nan nan 
316.3265306122449 -979.7979797979798 -19.0320027943452 316.3265306122449 nan nan 
326.53061224489795 -979.7979797979798 -19.0320027943452 326.53061224489795 nan nan 
336.734693877551 -979.7979797979798 -19.0320027943452 336.734693877551 nan nan 
346.9387755102041 -979.7979797979798 -19.0320027943452 346.9387755102041 nan nan 
357.1428571428571 -979.7979797979798 -19.0320027943452 357.1428571428571 nan nan 
367.3469387755102 -979.7979797979798 -19.0320027943452 367.3469387755102 nan nan 
377.55102040816325 -979.7979797979798 -19.0320027943452 377.55102040816325 nan nan 
387.7551020408163 -979.7979797979798 -19.0320027943452 387.7551020408163 nan nan 
397.9591836734694 -979.7979797979798 -19.0320027943452 397.9591836734694 nan nan 
408.1632653061224 -979.7979797979798 -19.0320027943452 408.1632653061224 nan nan 
418.3673469387755 -979.7979797979798 -19.0320027943452 418.3673469387755 nan nan 
428.57142857142856 -979.7979797979798 -19.0320027943452 428.57142857142856 nan nan 
438.7755102040816 -979.7979797979798 -19.0320027943452 438.7755102040816 nan nan 
448.9795918367347 -979.7979797979798 -19.0320027943452 448.9795918367347 nan nan 
459.18367346938777 -979.7979797979798 -19.0320027943452 459.18367346938777 nan nan 
469.3877551020408 -979.7979797979798 -19.0320027943452 469.3877551020408 nan nan 
479.59183673469386 -979.7979797979798 -19.0320027943452 479.59183673469386 nan nan 
489.7959183673469 -979.7979797979798 -19.0320027943452 489.7959183673469 nan nan 
500.0 -979.7979797979798 -19.0320027943452 500.0 nan nan 

0.0 -959.5959595959596 -9.02935449110211 0.0 nan nan 
10.204081632653061 -959.5959595959596 -9.02935449110211 10.204081632653061 nan nan 
20.408163265306122 -959.5959595959596 -9.02935449110211 20.408163265306122 nan nan 
30.612244897959183 -959.5959595959596 -9.02935449110211 30.612244897959183 nan nan 
40.816326530612244 -959.5959595959596 -9.02935449110211 40.816326530612244 nan nan 
51.0204081632653 -959.5959595959596 -9.02935449110211 51.0204081632653 nan nan 
61.224489795918366 -959.5959595959596 -9.02935449110211 61.224489795918366 nan nan 
71.42857142857143 -959.5959595959596 -9.02935449110211 71.42857142857143 nan nan 
81.63265306122449 -959.5959595959596 -9.02935449110211 81.63265306122449 nan nan 
91.83673469387755 -959.5959595959596 -9.02935449110211 91.83673469387755 nan nan 
102.0408163265306 -959.5959595959596 -9.02935449110211 102.0408163265306 nan nan 
112.24489795918367 -959.5959595959596 -9.02935449110211 112.24489795918367 nan nan 
122.44897959183673 -959.5959595959596 -9.02935449110211 122.44897959183673 nan nan 
132.6530612244898 -959.5959595959596 -9.02935449110211 132.6530612244898 nan nan 
142.85714285714286 -959.5959595959596 -9.02935449110211 142.85714285714286 nan nan 
153.0612244897959 -959.5959595959596 -9.02935449110211 153.0612244897959 nan nan 
163.26530612244898 -959.5959595959596 -9.02935449110211 163.26530612244898 nan nan 
173.46938775510205 -959.5959595959596 -9.02935449110211 173.46938775510205 nan nan 
183.6734693877551 -959.5959595959596 -9.02935449110211 183.6734693877551 nan nan 
193.87755102040816 -959.5959595959596 -9.02935449110211 193.87755102040816 nan nan 
204.0816326530612 -959.5959595959596 -9.02935449110211 204.0816326530612 nan nan 
214.28571428571428 -959.5959595959596 -9.02935449110211 214.28571428571428 nan nan 
224.48979591836735 -959.5959595959596 -9.02935449110211 224.48979591836735 nan nan 
234.6938775510204 -959.5959595959596 -9.02935449110211 234.6938775510204 nan nan 
244.89795918367346 -959.5959595959596 -9.02935449110211 244.89795918367346 nan nan 
255.10204081632654 -959.5959595959596 -9.02935449110211 255.10204081632654 nan nan 
265.3061224489796 -959.5959595959596 -9.02935449110211 265.3061224489796 nan nan 
275.51020408163265 -959.5959595959596 -9.02935449110211 275.51020408163265 nan nan 
285.7142857142857 -959.5959595959596 -9.02935449110211 285.7142857142857 nan nan 
295.9183673469388 -959.5959595959596 -9.02935449110211 295.9183673469388 nan nan 
306.1224489795918 -959.5959595959596 -9.02935449110211 306.1224489795918 nan nan 
316.3265306122449 -959.5959595959596 -9.02935449110211 316.3265306122449 nan nan 
326.53061224489795 -959.5959595959596 -9.02935449110211 326.53061224489795 nan nan 
336.734693877551 -959.5959595959596 -9.02935449110211 336.734693877551 nan nan 
346.9387755102041 -959.5959595959596 -9.02935449110211 346.9387755102041 nan nan 
357.1428571428571 -959.5959595959596 -9.02935449110211 357.1428571428571 nan nan 
367.3469387755102 -959.5959595959596 -9.02935449110211 367.3469387755102 nan nan 
377.55102040816325 -959.5959595959596 -9.02935449110211 377.55102040816325 nan nan 
387.7551020408163 -959.5959595959596 -9.02935449110211 387.7551020408163 nan nan 
397.9591836734694 -959.5959595959596 -9.02935449110211 397.9591836734694 nan nan 
408.1632653061224 -959.5959595959596 -9.02935449110211 408.1632653061224 nan nan 
418.3673469387755 -959.5959595959596 -9.02935449110211 418.3673469387755 nan nan 
428.57142857142856 -959.5959595959596 -9.02935449110211 428.57142857142856 nan nan 
438.7755102040816 -959.5959595959596 -9.02935449110211 438.7755102040816 nan nan 
448.9795918367347 -959.5959595959596 -9.02935449110211 448.9795918367347 nan nan 
459.18367346938777 -959.5959595959596 -9.02935449110211 459.18367346938777 nan nan 
469.3877551020408 -959.5959595959596 -9.02935449110211 469.3877551020408 nan nan 
479.59183673469386 -959.5959595959596 -9.02935449110211 479.59183673469386 nan nan 
489.7959183673469 -959.5959595959596 -9.02935449110211 489.7959183673469 nan nan 
500.0 -959.5959595959596 -9.02935449110211 500.0 nan nan 

0.0 -939.3939393939394 -0.5307843128641874 0.0 nan nan 
10.204081632653061 -939.3939393939394 -0.5307843128641874 10.204081632653061 nan nan 
20.408163265306122 -939.3939393939394 -0.5307843128641874 20.408163265306122 nan nan 
30.612244897959183 -939.3939393939394 -0.5307843128641874 30.612244897959183 nan nan 
40.816326530612244 -939.3939393939394 -0.5307843128641874 40.816326530612244 nan nan 
51.0204081632653 -939.3939393939394 -0.5307843128641874 51.0204081632653 nan nan 
61.224489795918366 -939.3939393939394 -0.5307843128641874 61.224489795918366 nan nan 
71.42857142857143 -939.3939393939394 -0.5307843128641874 71.42857142857143 nan nan 
81.63265306122449 -939.3939393939394 -0.5307843128641874 81.63265306122449 nan nan 
91.83673469387755 -939.3939393939394 -0.5307843128641874 91.83673469387755 nan nan 
102.0408163265306 -939.3939393939394 -0.5307843128641874 102.0408163265306 nan nan 
112.24489795918367 -939.3939393939394 -0.5307843128641874 112.24489795918367 nan nan 
122.44897959183673 -939.3939393939394 -0.5307843128641874 122.44897959183673 nan nan 
132.6530612244898 -939.3939393939394 -0.5307843128641874 132.6530612244898 nan nan 
142.85714285714286 -939.3939393939394 -0.5307843128641874 142.85714285714286 nan nan 
153.0612244897959 -939.3939393939394 -0.5307843128641874 153.0612244897959 nan nan 
163.26530612244898 -939.3939393939394 -0.5307843128641874 163.26530612244898 nan nan 
173.46938775510205 -939.3939393939394 -0.5307843128641874 173.46938775510205 nan nan 
183.6734693877551 -939.3939393939394 -0.5307843128641874 183.6734693877551 nan nan 
193.87755102040816 -939.3939393939394 -0.5307843128641874 193.87755102040816 nan nan 
204.0816326530612 -939.3939393939394 -0.5307843128641874 204.0816326530612 nan nan 
214.28571428571428 -939.3939393939394 -0.5307843128641874 214.28571428571428 nan nan 
224.48979591836735 -939.3939393939394 -0.5307843128641874 224.48979591836735 nan nan 
234.6938775510204 -939.3939393939394 -0.5307843128641874 234.6938775510204 nan nan 
244.89795918367346 -939.3939393939394 -0.5307843128641874 244.89795918367346 nan nan 
255.10204081632654 -939.3939393939394 -0.5307843128641874 255.10204081632654 nan nan 
265.3061224489796 -939.3939393939394 -0.5307843128641874 265.3061224489796 nan nan 
275.51020408163265 -939.3939393939394 -0.5307843128641874 275.51020408163265 nan nan 
285.7142857142857 -939.3939393939394 -0.5307843128641874 285.7142857142857 nan nan 
295.9183673469388 -939.3939393939394 -0.5307843128641874 295.9183673469388 nan nan 
306.1224489795918 -939.3939393939394 -0.5307843128641874 306.1224489795918 nan nan 
316.3265306122449 -939.3939393939394 -0.5307843128641874 316.3265306122449 nan nan 
326.53061224489795 -939.3939393939394 -0.5307843128641874 326.53061224489795 nan nan 
336.734693877551 -939.3939393939394 -0.5307843128641874 336.734693877551 nan nan 
346.9387755102041 -939.3939393939394 -0.5307843128641874 346.9387755102041 nan nan 
357.1428571428571 -939.3939393939394 -0.5307843128641874 357.1428571428571 nan nan 
367.3469387755102 -939.3939393939394 -0.5307843128641874 367.3469387755102 nan nan 
377.55102040816325 -939.3939393939394 -0.5307843128641874 377.55102040816325 nan nan 
387.7551020408163 -939.3939393939394 -0.5307843128641874 387.7551020408163 nan nan 
397.9591836734694 -939.3939393939394 -0.5307843128641874 397.9591836734694 nan nan 
408.1632653061224 -939.3939393939394 -0.5307843128641874 408.1632653061224 nan nan 
418.3673469387755 -939.3939393939394 -0.5307843128641874 418.3673469387755 nan nan 
428.57142857142856 -939.3939393939394 -0.5307843128641874 428.57142857142856 nan nan 
438.7755102040816 -939.3939393939394 -0.5307843128641874 438.7755102040816 nan nan 
448.9795918367347 -939.3939393939394 -0.5307843128641874 448.9795918367347 nan nan 
459.18367346938777 -939.3939393939394 -0.5307843128641874 459.18367346938777 nan nan 
469.3877551020408 -939.3939393939394 -0.5307843128641874 469.3877551020408 nan nan 
479.59183673469386 -939.3939393939394 -0.5307843128641874 479.59183673469386 nan nan 
489.7959183673469 -939.3939393939394 -0.5307843128641874 489.7959183673469 nan nan 
500.0 -939.3939393939394 -0.5307843128641874 500.0 nan nan 

0.0 -919.1919191919192 6.591472915363131 0.0 nan nan 
10.204081632653061 -919.1919191919192 6.591472915363131 10.204081632653061 nan nan 
20.408163265306122 -919.1919191919192 6.591472915363131 20.408163265306122 nan nan 
30.612244897959183 -919.1919191919192 6.591472915363131 30.612244897959183 nan nan 
40.816326530612244 -919.1919191919192 6.591472915363131 40.816326530612244 nan nan 
51.0204081632653 -919.1919191919192 6.591472915363131 51.0204081632653 nan nan 
61.224489795918366 -919.1919191919192 6.591472915363131 61.224489795918366 nan nan 
71.42857142857143 -919.1919191919192 6.591472915363131 71.42857142857143 nan nan 
81.63265306122449 -919.1919191919192 6.591472915363131 81.63265306122449 nan nan 
91.83673469387755 -919.1919191919192 6.591472915363131 91.83673469387755 nan nan 
102.0408163265306 -919.1919191919192 6.591472915363131 102.0408163265306 nan nan 
112.24489795918367 -919.1919191919192 6.591472915363131 112.24489795918367 nan nan 
122.44897959183673 -919.1919191919192 6.591472915363131 122.44897959183673 nan nan 
132.6530612244898 -919.1919191919192 6.591472915363131 132.6530612244898 nan nan 
142.85714285714286 -919.1919191919192 6.591472915363131 142.85714285714286 nan nan 
153.0612244897959 -919.1919191919192 6.591472915363131 153.0612244897959 nan nan 
163.26530612244898 -919.1919191919192 6.591472915363131 163.26530612244898 nan nan 
173.46938775510205 -919.1919191919192 6.591472915363131 173.46938775510205 nan nan 
183.6734693877551 -919.1919191919192 6.591472915363131 183.6734693877551 nan nan 
193.87755102040816 -919.1919191919192 6.591472915363131 193.87755102040816 nan nan 
204.0816326530612 -919.1919191919192 6.591472915363131 204.0816326530612 nan nan 
214.28571428571428 -919.1919191919192 6.591472915363131 214.28571428571428 nan nan 
224.48979591836735 -919.1919191919192 6.591472915363131 224.48979591836735 nan nan 
234.6938775510204 -919.1919191919192 6.591472915363131 234.6938775510204 nan nan 
244.89795918367346 -919.1919191919192 6.591472915363131 244.89795918367346 nan nan 
255.10204081632654 -919.1919191919192 6.591472915363131 255.10204081632654 nan nan 
265.3061224489796 -919.1919191919192 6.591472915363131 265.3061224489796 nan nan 
275.51020408163265 -919.1919191919192 6.591472915363131 275.51020408163265 nan nan 
285.7142857142857 -919.1919191919192 6.591472915363131 285.7142857142857 nan nan 
295.9183673469388 -919.1919191919192 6.591472915363131 295.9183673469388 nan nan 
306.1224489795918 -919.1919191919192 6.591472915363131 306.1224489795918 nan nan 
316.3265306122449 -919.1919191919192 6.591472915363131 316.3265306122449 nan nan 
326.53061224489795 -919.1919191919192 6.591472915363131 326.53061224489795 nan nan 
336.734693877551 -919.1919191919192 6.591472915363131 336.734693877551 nan nan 
346.9387755102041 -919.1919191919192 6.591472915363131 346.9387755102041 nan nan 
357.1428571428571 -919.1919191919192 6.591472915363131 357.1428571428571 nan nan 
367.3469387755102 -919.1919191919192 6.591472915363131 367.3469387755102 nan nan 
377.55102040816325 -919.1919191919192 6.591472915363131 377.55102040816325 nan nan 
387.7551020408163 -919.1919191919192 6.591472915363131 387.7551020408163 nan nan 
397.9591836734694 -919.1919191919192 6.591472915363131 397.9591836734694 nan nan 
408.1632653061224 -919.1919191919192 6.591472915363131 408.1632653061224 nan nan 
418.3673469387755 -919.1919191919192 6.591472915363131 418.3673469387755 nan nan 
428.57142857142856 -919.1919191919192 6.591472915363131 428.57142857142856 nan nan 
438.7755102040816 -919.1919191919192 6.591472915363131 438.7755102040816 nan nan 
448.9795918367347 -919.1919191919192 6.591472915363131 448.9795918367347 nan nan 
459.18367346938777 -919.1919191919192 6.591472915363131 459.18367346938777 nan nan 
469.3877551020408 -919.1919191919192 6.591472915363131 469.3877551020408 nan nan 
479.59183673469386 -919.1919191919192 6.591472915363131 479.59183673469386 nan nan 
489.7959183673469 -919.1919191919192 6.591472915363131 489.7959183673469 nan nan 
500.0 -919.1919191919192 6.591472915363131 500.0 nan nan 

0.0 -898.989898989899 12.459459106766296 0.0 nan nan 
10.204081632653061 -898.989898989899 12.459459106766296 10.204081632653061 nan nan 
20.408163265306122 -898.989898989899 12.459459106766296 20.408163265306122 nan nan 
30.612244897959183 -898.989898989899 12.459459106766296 30.612244897959183 nan nan 
40.816326530612244 -898.989898989899 12.459459106766296 40.816326530612244 nan nan 
51.0204081632653 -898.989898989899 12.459459106766296 51.0204081632653 nan nan 
61.224489795918366 -898.989898989899 12.459459106766296 61.224489795918366 nan nan 
71.42857142857143 -898.989898989899 12.459459106766296 71.42857142857143 nan nan 
81.63265306122449 -898.989898989899 12.459459106766296 81.63265306122449 nan nan 
91.83673469387755 -898.989898989899 12.459459106766296 91.83673469387755 nan nan 
102.0408163265306 -898.989898989899 12.459459106766296 102.0408163265306 nan nan 
112.24489795918367 -898.989898989899 12.459459106766296 112.24489795918367 nan nan 
122.44897959183673 -898.989898989899 12.459459106766296 122.44897959183673 nan nan 
132.6530612244898 -898.989898989899 12.459459106766296 132.6530612244898 nan nan 
142.85714285714286 -898.989898989899 12.459459106766296 142.85714285714286 nan nan 
153.0612244897959 -898.989898989899 12.459459106766296 153.0612244897959 nan nan 
163.26530612244898 -898.989898989899 12.459459106766296 163.26530612244898 nan nan 
173.46938775510205 -898.989898989899 12.459459106766296 173.46938775510205 nan nan 
183.6734693877551 -898.989898989899 12.459459106766296 183.6734693877551 nan nan 
193.87755102040816 -898.989898989899 12.459459106766296 193.87755102040816 nan nan 
204.0816326530612 -898.989898989899 12.459459106766296 204.0816326530612 nan nan 
214.28571428571428 -898.989898989899 12.459459106766296 214.28571428571428 nan nan 
224.48979591836735 -898.989898989899 12.459459106766296 224.48979591836735 nan nan 
234.6938775510204 -898.989898989899 12.459459106766296 234.6938775510204 nan nan 
244.89795918367346 -898.989898989899 12.459459106766296 244.89795918367346 nan nan 
255.10204081632654 -898.989898989899 12.459459106766296 255.10204081632654 nan nan 
265.3061224489796 -898.989898989899 12.459459106766296 265.3061224489796 nan nan 
275.51020408163265 -898.989898989899 12.459459106766296 275.51020408163265 nan nan 
285.7142857142857 -898.989898989899 12.459459106766296 285.7142857142857 nan nan 
295.9183673469388 -898.989898989899 12.459459106766296 295.9183673469388 nan nan 
306.1224489795918 -898.989898989899 12.459459106766296 306.1224489795918 nan nan 
316.3265306122449 -898.989898989899 12.459459106766296 316.3265306122449 nan nan 
326.53061224489795 -898.989898989899 12.459459106766296 326.53061224489795 nan nan 
336.734693877551 -898.989898989899 12.459459106766296 336.734693877551 nan nan 
346.9387755102041 -898.989898989899 12.459459106766296 346.9387755102041 nan nan 
357.1428571428571 -898.989898989899 12.459459106766296 357.1428571428571 nan nan 
367.3469387755102 -898.989898989899 12.459459106766296 367.3469387755102 nan nan 
377.55102040816325 -898.989898989899 12.459459106766296 377.55102040816325 nan nan 
387.7551020408163 -898.989898989899 12.459459106766296 387.7551020408163 nan nan 
397.9591836734694 -898.989898989899 12.459459106766296 397.9591836734694 nan nan 
408.1632653061224 -898.989898989899 12.459459106766296 408.1632653061224 nan nan 
418.3673469387755 -898.989898989899 12.459459106766296 418.3673469387755 nan nan 
428.57142857142856 -898.989898989899 12.459459106766296 428.57142857142856 nan nan 
438.7755102040816 -898.989898989899 12.459459106766296 438.7755102040816 nan nan 
448.9795918367347 -898.989898989899 12.459459106766296 448.9795918367347 nan nan 
459.18367346938777 -898.989898989899 12.459459106766296 459.18367346938777 nan nan 
469.3877551020408 -898.989898989899 12.459459106766296 469.3877551020408 nan nan 
479.59183673469386 -898.989898989899 12.459459106766296 479.59183673469386 nan nan 
489.7959183673469 -898.989898989899 12.459459106766296 489.7959183673469 nan nan 
500.0 -898.989898989899 12.459459106766296 500.0 nan nan 

0.0 -878.7878787878788 17.18955896377026 0.0 nan nan 
10.204081632653061 -878.7878787878788 17.18955896377026 10.204081632653061 nan nan 
20.408163265306122 -878.7878787878788 17.18955896377026 20.408163265306122 nan nan 
30.612244897959183 -878.7878787878788 17.18955896377026 30.612244897959183 nan nan 
40.816326530612244 -878.7878787878788 17.18955896377026 40.816326530612244 nan nan 
51.0204081632653 -878.7878787878788 17.18955896377026 51.0204081632653 nan nan 
61.224489795918366 -878.7878787878788 17.18955896377026 61.224489795918366 nan nan 
71.42857142857143 -878.7878787878788 17.18955896377026 71.42857142857143 nan nan 
81.63265306122449 -878.7878787878788 17.18955896377026 81.63265306122449 nan nan 
91.83673469387755 -878.7878787878788 17.18955896377026 91.83673469387755 nan nan 
102.0408163265306 -878.7878787878788 17.18955896377026 102.0408163265306 nan nan 
112.24489795918367 -878.7878787878788 17.18955896377026 112.24489795918367 nan nan 
122.44897959183673 -878.7878787878788 17.18955896377026 122.44897959183673 nan nan 
132.6530612244898 -878.7878787878788 17.18955896377026 132.6530612244898 nan nan 
142.85714285714286 -878.7878787878788 17.18955896377026 142.85714285714286 nan nan 
153.0612244897959 -878.7878787878788 17.18955896377026 153.0612244897959 nan nan 
163.26530612244898 -878.7878787878788 17.18955896377026 163.26530612244898 nan nan 
173.46938775510205 -878.7878787878788 17.18955896377026 173.46938775510205 nan nan 
183.6734693877551 -878.7878787878788 17.18955896377026 183.6734693877551 nan nan 
193.87755102040816 -878.7878787878788 17.18955896377026 193.87755102040816 nan nan 
204.0816326530612 -878.7878787878788 17.18955896377026 204.0816326530612 nan nan 
214.28571428571428 -878.7878787878788 17.18955896377026 214.28571428571428 nan nan 
224.48979591836735 -878.7878787878788 17.18955896377026 224.48979591836735 nan nan 
234.6938775510204 -878.7878787878788 17.18955896377026 234.6938775510204 nan nan 
244.89795918367346 -878.7878787878788 17.18955896377026 244.89795918367346 nan nan 
255.10204081632654 -878.7878787878788 17.18955896377026 255.10204081632654 nan nan 
265.3061224489796 -878.7878787878788 17.18955896377026 265.3061224489796 nan nan 
275.51020408163265 -878.7878787878788 17.18955896377026 275.51020408163265 nan nan 
285.7142857142857 -878.7878787878788 17.18955896377026 285.7142857142857 nan nan 
295.9183673469388 -878.7878787878788 17.18955896377026 295.9183673469388 nan nan 
306.1224489795918 -878.7878787878788 17.18955896377026 306.1224489795918 nan nan 
316.3265306122449 -878.7878787878788 17.18955896377026 316.3265306122449 nan nan 
326.53061224489795 -878.7878787878788 17.18955896377026 326.53061224489795 nan nan 
336.734693877551 -878.7878787878788 17.18955896377026 336.734693877551 nan nan 
346.9387755102041 -878.7878787878788 17.18955896377026 346.9387755102041 nan nan 
357.1428571428571 -878.7878787878788 17.18955896377026 357.1428571428571 nan nan 
367.3469387755102 -878.7878787878788 17.18955896377026 367.3469387755102 nan nan 
377.55102040816325 -878.7878787878788 17.18955896377026 377.55102040816325 nan nan 
387.7551020408163 -878.7878787878788 17.18955896377026 387.7551020408163 nan nan 
397.9591836734694 -878.7878787878788 17.18955896377026 397.9591836734694 nan nan 
408.1632653061224 -878.7878787878788 17.18955896377026 408.1632653061224 nan nan 
418.3673469387755 -878.7878787878788 17.18955896377026 418.3673469387755 nan nan 
428.57142857142856 -878.7878787878788 17.18955896377026 428.57142857142856 nan nan 
438.7755102040816 -878.7878787878788 17.18955896377026 438.7755102040816 nan nan 
