r x m P epsilon nu nd ns ne muQ
0.0 0.0 0.0 0.33334371382164335 1.3082361069257713 6.547161104931599 12.984096540788473 0.0 0.03674188969155629 490.7878329235461 
9.999999999999999e-05 8.873724757573576e-06 4.906076029843961e-15 0.33334371371672544 1.308236106610291 6.547161103674688 12.984096538295862 0.0 0.03674188968448565 490.7878328922857 
0.0011 9.761097233330936e-05 6.529987082207452e-12 0.33334370112657735 1.3082360687526602 6.547160952845329 12.984096239182573 0.0 0.03674188883600806 490.7878291410352 
0.0111 0.0009849834480906673 6.7096896925397546e-09 0.33334242113081264 1.3082322199014067 6.547145618558501 12.984065829394053 0.0 0.036741802574296656 490.78744776468847 
0.0211 0.001872355923848025 4.608704281253711e-08 0.3333390428059781 1.3082220615320332 6.547105146391768 12.983985568078664 0.0 0.03674157490160434 490.78644118855823 
0.031100000000000003 0.002759728399605383 1.475738350500267e-07 0.3333335662188974 1.308205593845474 6.547039537145673 12.983855456823983 0.0 0.0367412058224345 490.78480943255465 
0.041100000000000005 0.003647100875362741 3.406035148331173e-07 0.3333259914778632 1.3081828171673564 6.546948792117555 12.983675498202793 0.0 0.03674069534408523 490.7825525289437 
0.051100000000000007 0.004534473351120099 6.546068816329211e-07 0.3333163187326515 1.3081537319480459 6.546832913101724 12.983445695773439 0.0 0.03674004347665024 490.7796705223514 
0.06110000000000001 0.005421845826877457 1.1190112344162973e-06 0.3333045481745173 1.308118338762632 6.546691902389408 12.983166054079701 0.0 0.03673925023301864 490.7761634697623 
0.07110000000000001 0.006309218302634815 1.7632395202720762e-06 0.3332906800361878 1.3080766383109077 6.546525762768664 12.982836578650648 0.0 0.03673831562887442 490.7720314405178 
0.0811 0.007196590778392172 2.616709483252487e-06 0.3332747145918534 1.308028631417343 6.546334497524284 12.982457276000419 0.0 0.03673723968269586 490.76727451631336 
0.0911 0.008083963254149529 3.7088328134717862e-06 0.33325665215715805 1.307974319031056 6.546118110437662 12.982028153628 0.0 0.03673602241575491 490.76189279119535 
0.1011 0.008971335729906887 5.069014296504116e-06 0.3332364930891868 1.307913702225774 6.545876605786662 12.981549220016916 0.0 0.03673466385211631 490.7558863715578 
0.11109999999999999 0.009858708205664243 6.726650963122612e-06 0.333214237786453 1.3078467821997972 6.545609988345455 12.98102048463494 0.0 0.03673316401863673 490.74925537613825 
0.12109999999999999 0.010746080681421601 8.711131239421757e-06 0.33318988668888305 1.3077735602759513 6.545318263384337 12.980441957933726 0.0 0.03673152294496379 490.7419999360133 
0.1311 0.01163345315717896 1.1051834097364956e-05 0.3331634402778004 1.3076940379015396 6.54500143666954 12.979813651348417 0.0 0.036729740663534925 490.7341201945939 
0.1411 0.012520825632936319 1.3778128205799268e-05 0.3331348990759073 1.3076082166482883 6.544659514463012 12.979135577297235 0.0 0.03672781720957617 490.7256163076198 
0.1511 0.013408198108693677 1.691937108197922e-05 0.33310426364726514 1.3075160982122884 6.544292503522179 12.978407749180995 0.0 0.03672575262110087 490.7164884431539 
