Deltax Deltay Omega
-600.0 429 -16.761427684633524 
-595.9866220735786 429 -15.743277637306104 
-591.9732441471572 429 -14.764066460898345 
-587.9598662207358 429 -13.822840661139141 
-583.9464882943143 429 -12.918659490097271 
-579.9331103678929 429 -12.050594903151282 
-575.9197324414715 429 -11.217731515664601 
-571.9063545150502 429 -10.419166559362102 
-567.8929765886288 429 -9.654009838403244 
-563.8795986622074 429 -8.92138368514852 
-559.866220735786 429 -8.220422915614053 
-555.8528428093646 429 -7.550274784610454 
-551.8394648829432 429 -6.91009894056101 
-547.8260869565217 429 -6.29906737999502 
-543.8127090301003 429 -5.716364401711327 
-539.7993311036789 429 -5.161186560607105 
-535.7859531772575 429 -4.632742621167303 
-531.7725752508361 429 -4.130253510609503 
-527.7591973244147 429 -3.652952271679037 
-523.7458193979933 429 -3.2000840150892684 
-519.7324414715719 429 -2.770905871601479 
-515.7190635451504 429 -2.3646869437389184 
-511.7056856187291 429 -1.9807082571295263 
-507.6923076923077 429 -1.6182627114712342 
-503.6789297658863 429 -1.276655031114463 
-499.6655518394649 429 -0.9552017152551832 
-495.6521739130435 429 -0.6532309877327956 
-491.6387959866221 429 -0.37008274642651134 
-487.6254180602007 429 -0.10510851224331326 
-483.61204013377926 429 0.14232862230855817 
-479.59866220735785 429 0.3728540449678869 
-475.58528428093643 429 0.5870816759970383 
-471.571906354515 429 0.7856140208945007 
-467.5585284280936 429 0.9690422235501037 
-463.54515050167225 429 1.1379461198509155 
-459.53177257525084 429 1.292894291745317 
-455.5183946488294 429 1.434444121773104 
-451.505016722408 429 1.5631418480698616 
-447.49163879598666 429 1.6795226198538236 
-443.47826086956525 429 1.7841105534038315 
-439.46488294314383 429 1.8774187885371094 
-435.4515050167224 429 1.9599495455958724 
-431.438127090301 429 2.032194182952046 
-427.4247491638796 429 2.094633255039602 
-423.4113712374582 429 2.1477365709242386 
-419.39799331103677 429 2.191963253420497 
-415.38461538461536 429 2.227761798766608 
-411.37123745819395 429 2.255570136867786 
-407.3578595317726 429 2.275815692118703 
-403.3444816053512 429 2.2889154448166353 
-399.33110367892976 429 2.2952759931766895 
-395.31772575250835 429 2.2952936159611057 
-391.304347826087 429 2.2893543357349 
-387.2909698996656 429 2.2778339827605127 
-383.27759197324417 429 2.2610982595444895 
-379.26421404682276 429 2.239502806049676 
-375.25083612040135 429 2.2133932655867286 
-371.23745819397993 429 2.1831053513993144 
-367.2240802675585 429 2.1489649139577245 
-363.2107023411371 429 2.1112880089761266 
-359.1973244147157 429 2.07038096616924 
-355.1839464882943 429 2.026540458764614 
-351.17056856187287 429 1.980053573787392 
-347.1571906354515 429 1.931197883134828 
