Deltax Deltay Omega
-600.0 429 -22.83149358820625 
-595.9866220735786 429 -21.572701817991213 
-591.9732441471572 429 -20.358737002134255 
-587.9598662207358 429 -19.188559322357854 
-583.9464882943143 429 -18.06114228999464 
-579.9331103678929 429 -16.975472702957394 
-575.9197324414715 429 -15.930550602414035 
-571.9063545150502 429 -14.925389229164264 
-567.8929765886288 429 -13.959014979712668 
-563.8795986622074 429 -13.030467362035196 
-559.866220735786 429 -12.13879895103373 
-555.8528428093646 429 -11.283075343674968 
-551.8394648829432 429 -10.462375113808587 
-547.8260869565217 429 -9.675789766660584 
-543.8127090301003 429 -8.922423692996825 
-539.7993311036789 429 -8.201394122951827 
-535.7859531772575 429 -7.511831079518168 
-531.7725752508361 429 -6.852877331691408 
-527.7591973244147 429 -6.223688347265145 
-523.7458193979933 429 -5.623432245271324 
-519.7324414715719 429 -5.051289748060131 
-515.7190635451504 429 -4.506454133014044 
-511.7056856187291 429 -3.98813118389052 
-507.6923076923077 429 -3.495539141787336 
-503.6789297658863 429 -3.0279086557250667 
-499.6655518394649 429 -2.5844827328401507 
-495.6521739130435 429 -2.1645166881827835 
-491.6387959866221 429 -1.7672780941132684 
-487.6254180602007 429 -1.3920467292899934 
-483.61204013377926 429 -1.0381145272429284 
-479.59866220735785 429 -0.7047855245253369 
-475.58528428093643 429 -0.39137580843719677 
-471.571906354515 429 -0.09721346431268331 
-467.5585284280936 429 0.17836147763504095 
-463.54515050167225 429 0.4359970959197672 
-459.53177257525084 429 0.6763296318462512 
-455.5183946488294 429 0.8999835440403814 
-451.505016722408 429 1.1075715634534957 
-447.49163879598666 429 1.299694748849288 
-443.47826086956525 429 1.47694254278174 
-439.46488294314383 429 1.6398928280728875 
-435.4515050167224 429 1.789111984799468 
-431.438127090301 429 1.9251549477975978 
-427.4247491638796 429 2.0485652646951285 
-423.4113712374582 429 2.159875154481334 
-419.39799331103677 429 2.2596055666240056 
-415.38461538461536 429 2.3482662407443207 
-411.37123745819395 429 2.426355766860113 
-407.3578595317726 429 2.494361646208374 
-403.3444816053512 429 2.552760352658377 
-399.33110367892976 429 2.602017394726922 
-395.31772575250835 429 2.642587378207617 
-391.304347826087 429 2.6749140694265376 
-387.2909698996656 429 2.699430459136869 
-383.27759197324417 429 2.71655882706559 
-379.26421404682276 429 2.7267108071256634 
-375.25083612040135 429 2.7302874533075503 
-371.23745819397993 429 2.7276793062644065 
-367.2240802675585 429 2.719266460605701 
-363.2107023411371 429 2.7054186329144643 
-359.1973244147157 429 2.686495230503965 
-355.1839464882943 429 2.6628454209299894 
-351.17056856187287 429 2.634808202275602 
-347.1571906354515 429 2.602712474225661 
-343.1438127090301 429 2.5668771099491203 
-339.1304347826087 429 2.527611028807634 
-335.1170568561873 429 2.4852132699097194 
-331.10367892976586 429 2.439973066530344 
-327.0903010033445 429 2.392169921416591 
-323.0769230769231 429 2.3420736830006996 
-319.0635451505017 429 2.289944622542672 
-315.05016722408027 429 2.2360335122253643 
-311.03678929765886 429 2.180581704225904 
-307.02341137123744 429 2.1238212107881265 
-303.01003344481603 429 2.0659747853217447 
-298.9966555183947 429 2.0072560045548813 
-294.98327759197326 429 1.9478693517677215 
-290.96989966555185 429 1.888010301136104 
-286.95652173913044 429 1.827865403215074 
-282.943143812709 429 1.7676123715936136 
-278.9297658862876 429 1.7074201707531083 
-274.9163879598662 429 1.6474491051634532 
-270.90301003344484 429 1.5878509096521933 
-266.88963210702343 429 1.5287688410835654 
-262.876254180602 429 1.4703377713860228 
-258.8628762541806 429 1.4126842819684668 
-254.8494983277592 429 1.3559267595673277 
-250.83612040133778 429 1.3001754935684713 
-246.82274247491637 429 1.2455327748500864 
-242.809364548495 429 1.192092996194842 
-238.7959866220736 429 1.1399427543219156 
-234.7826086956522 429 1.089160953592084 
-230.76923076923077 429 1.039818911441599 
-226.75585284280936 429 0.9919804656035226 
-222.74247491638795 429 0.9457020831781512 
-218.72909698996654 429 0.9010329716174443 
-214.71571906354518 429 0.8580151916918428 
-210.70234113712377 429 0.8166837725115835 
-206.68896321070235 429 0.777066828678654 
-202.67558528428094 429 0.7391856796497991 
-198.66220735785953 429 0.7030549713956777 
-194.64882943143812 429 0.6686828004462522 
-190.6354515050167 429 0.6360708404178969 
-186.6220735785953 429 0.6052144711235904 
-182.60869565217394 429 0.5761029103738612 
-178.59531772575252 429 0.5487193485830575 
-174.5819397993311 429 0.5230410863029833 
-170.5685618729097 429 0.49903967481408057 
-166.55518394648828 429 0.4766810599132266 
-162.54180602006687 429 0.4559257290469291 
-158.52842809364546 429 0.43672886194932403 
-154.5150501672241 429 0.41904048495607876 
-150.5016722408027 429 0.4028056291781229 
-146.48829431438128 429 0.3879644927333216 
-142.47491638795987 429 0.37445260724983 
-138.46153846153845 429 0.3622010088722512 
-134.44816053511704 429 0.35113641402098017 
-130.43478260869563 429 0.3411814001766163 
-126.42140468227427 429 0.33225459198535184 
-122.40802675585286 429 0.32427085300817315 
-118.39464882943145 429 0.3171414834670392 
-114.38127090301003 429 0.31077442437542124 
-110.36789297658862 429 0.30507446847940806 
-106.35451505016721 429 0.29994347847974323 
-102.3411371237458 429 0.29528061305566883 
-98.32775919732444 429 0.29098256126944233 
-94.31438127090303 429 0.28694378599735176 
-90.30100334448161 429 0.2830567771107414 
-86.2876254180602 429 0.27921231522125084 
-82.27424749163879 429 0.27529974691098813 
-78.26086956521738 429 0.27120727249431725 
-74.24749163879596 429 0.26682224750799666 
-70.23411371237455 429 0.26203149930662306 
-66.22073578595314 429 0.25672166035868604 
-62.207357859531726 429 0.2507795201057024 
-58.19397993311031 429 0.24409239757733445 
-54.180602006689014 429 0.23654853736905607 
-50.1672240802676 429 0.2280375321138092 
-46.15384615384619 429 0.2184507752553793 
-42.140468227424776 429 0.20768194881786856 
-38.12709030100336 429 0.19562755205164203 
-34.11371237458195 429 0.18218747845991046 
-30.100334448160538 429 0.16726565099522736 
-26.086956521739125 429 0.15077072853847137 
-22.073578595317713 429 0.13261690180414992 
-18.0602006688963 429 0.11272480482576093 
