Deltax Deltay Omega
-600.0 429 13.299851075916866 
-595.9866220735786 429 13.126251638467503 
-591.9732441471572 429 12.942873362364978 
-587.9598662207358 429 12.750242232515182 
-583.9464882943143 429 12.54887437606095 
-579.9331103678929 429 12.339276105412134 
-575.9197324414715 429 12.121943961570494 
-571.9063545150502 429 11.897364757753188 
-567.8929765886288 429 11.666015623319419 
-563.8795986622074 429 11.428364048004354 
-559.866220735786 429 11.184867926464177 
-555.8528428093646 429 10.935975603137448 
-551.8394648829432 429 10.682125917426822 
-547.8260869565217 429 10.423748249205723 
-543.8127090301003 429 10.1612625646548 
-539.7993311036789 429 9.895079462433268 
-535.7859531772575 429 9.625600220189234 
-531.7725752508361 429 9.353216841415026 
-527.7591973244147 429 9.078312102652013 
-523.7458193979933 429 8.801259601050297 
-519.7324414715719 429 8.522423802288884 
-515.7190635451504 429 8.242160088861569 
-511.7056856187291 429 7.960814808734327 
-507.6923076923077 429 7.678725324379806 
-503.6789297658863 429 7.3962200621950736 
-499.6655518394649 429 7.113618562308371 
-495.6521739130435 429 6.831231528781336 
-491.6387959866221 429 6.54936088021255 
-487.6254180602007 429 6.268299800749669 
-483.61204013377926 429 5.988332791515848 
-479.59866220735785 429 5.709735722458042 
-475.58528428093643 429 5.432775884623622 
-471.571906354515 429 5.157712042872859 
-467.5585284280936 429 4.88479448903412 
-463.54515050167225 429 4.614265095509878 
-459.53177257525084 429 4.346357369340609 
-455.5183946488294 429 4.081296506735089 
-451.505016722408 429 3.8192994480746405 
-447.49163879598666 429 3.56057493340001 
-443.47826086956525 429 3.305323558389365 
-439.46488294314383 429 3.0537378308360292 
-435.4515050167224 429 2.8060022276351404 
-431.438127090301 429 2.562293252288298 
-427.4247491638796 429 2.322779492935976 
-423.4113712374582 429 2.0876216809271355 
-419.39799331103677 429 1.8569727499363984 
-415.38461538461536 429 1.630977895638851 
-411.37123745819395 429 1.4097746359533614 
-407.3578595317726 429 1.1934928718650524 
-403.3444816053512 429 0.9822549488384318 
-399.33110367892976 429 0.7761757188326319 
-395.31772575250835 429 0.5753626029307195 
-391.304347826087 429 0.3799156545953214 
-387.2909698996656 429 0.18992762356327764 
-383.27759197324417 429 0.005484020392333058 
-379.26421404682276 429 -0.1733368183266784 
-375.25083612040135 429 -0.3464636640783209 
-371.23745819397993 429 -0.5138323298373668 
-367.2240802675585 429 -0.6753856027751419 
-363.2107023411371 429 -0.8310731762423372 
-359.1973244147157 429 -0.9808515810122919 
-355.1839464882943 429 -1.1246841157687038 
-351.17056856187287 429 -1.262540776820906 
-347.1571906354515 429 -1.3943981870293285 
-343.1438127090301 429 -1.5202395239231916 
-339.1304347826087 429 -1.640054446991929 
-335.1170568561873 429 -1.7538390241309778 
-331.10367892976586 429 -1.8615956572222467 
-327.0903010033445 429 -1.963333006828399 
-323.0769230769231 429 -2.0590659159798634 
-319.0635451505017 429 -2.1488153330321738 
-315.05016722408027 429 -2.232608233570917 
-311.03678929765886 429 -2.3104775413403096 
-307.02341137123744 429 -2.3824620481707384 
-303.01003344481603 429 -2.448606332879622 
-298.9966555183947 429 -2.5089606791188515 
-294.98327759197326 429 -2.563580992141164 
-290.96989966555185 429 -2.6125287144565226 
-286.95652173913044 429 -2.655870740348589 
-282.943143812709 429 -2.693679329219978 
-278.9297658862876 429 -2.726032017733798 
-274.9163879598662 429 -2.7530115307175373 
-270.90301003344484 429 -2.7747056907939345 
-266.88963210702343 429 -2.7912073267019277 
-262.876254180602 429 -2.802614180269134 
-258.8628762541806 429 -2.8090288119956157 
-254.8494983277592 429 -2.8105585052068047 
-250.83612040133778 429 -2.8073151687315856 
-246.82274247491637 429 -2.799415238059417 
-242.809364548495 429 -2.786979574928178 
-238.7959866220736 429 -2.7701333652921205 
-234.7826086956522 429 -2.7490060156168057 
-230.76923076923077 429 -2.7237310474452032 
-226.75585284280936 429 -2.6944459901763733 
-222.74247491638795 429 -2.661292271995036 
-218.72909698996654 429 -2.624415108887138 
-214.71571906354518 429 -2.583963391673045 
-210.70234113712377 429 -2.5400895709862175 
-206.68896321070235 429 -2.49294954012126 
-202.67558528428094 429 -2.4427025156709163 
-198.66220735785953 429 -2.3895109158669077 
-194.64882943143812 429 -2.33354023653455 
-190.6354515050167 429 -2.274958924565638 
-186.6220735785953 429 -2.2139382488082595 
-182.60869565217394 429 -2.1506521682658457 
-178.59531772575252 429 -2.0852771974909 
-174.5819397993311 429 -2.0179922690513696 
-170.5685618729097 429 -1.948978592939455 
-166.55518394648828 429 -1.8784195127838166 
-162.54180602006687 429 -1.8065003587163786 
-158.52842809364546 429 -1.7334082967343312 
-154.5150501672241 429 -1.6593321743862302 
-150.5016722408027 429 -1.584462362598257 
-146.48829431438128 429 -1.5089905934425598 
-142.47491638795987 429 -1.433109793633887 
-138.46153846153845 429 -1.3570139135234345 
-134.44816053511704 429 -1.2808977513395006 
-130.43478260869563 429 -1.2049567724030736 
-126.42140468227427 429 -1.1293869230224454 
-122.40802675585286 429 -1.054384438744003 
-118.39464882943145 429 -0.9801456466060606 
-114.38127090301003 429 -0.9068667610083131 
-110.36789297658862 429 -0.8347436727707315 
-106.35451505016721 429 -0.7639717309115258 
-102.3411371237458 429 -0.6947455166233049 
-98.32775919732444 429 -0.6272586088685551 
-94.31438127090303 429 -0.5617033409486247 
-90.30100334448161 429 -0.4982705473227027 
-86.2876254180602 429 -0.43714929986257717 
-82.27424749163879 429 -0.37852663262246083 
-78.26086956521738 429 -0.3225872540772063 
-74.24749163879596 429 -0.26951324563216533 
-70.23411371237455 429 -0.2194837450277465 
-66.22073578595314 429 -0.17267461304335927 
-62.207357859531726 429 -0.1292580816382811 
-58.19397993311031 429 -0.08940238133653794 
-54.180602006689014 429 -0.053271345249239876 
-50.1672240802676 429 -0.02102398660292007 
-46.15384615384619 429 0.007185954033834075 
-42.140468227424776 429 0.03121049651985827 
-38.12709030100336 429 0.05090794978735686 
-34.11371237458195 429 0.0661434888684854 
-30.100334448160538 429 0.0767897900918476 
-26.086956521739125 429 0.08272773756147792 
-22.073578595317713 429 0.08384721906214512 
-18.0602006688963 429 0.08004803754471398 
-14.046822742474887 429 0.07124097795471705 
-10.033444816053475 429 0.05734909442211316 
-6.020066889632062 429 0.03830933610865593 
-2.0066889632106495 429 0.014074769070883309 
2.0066889632106495 429 -0.015381726566672946 
6.020066889632062 429 -0.05006015080401451 
10.033444816053475 429 -0.08993338376567148 
14.046822742474887 429 -0.13495449150818176 
18.0602006688963 429 -0.185060423193299 
22.073578595317713 429 -0.24017423295098206 
26.086956521739125 429 -0.30020670572676345 
30.100334448160538 429 -0.36505764447150796 
34.11371237458195 429 -0.43461693696998427 
38.12709030100336 429 -0.5087654673262271 
42.140468227424776 429 -0.5873759118688398 
46.15384615384619 429 -0.6703134456299782 
50.1672240802676 429 -0.7574363775418466 
54.180602006689014 429 -0.8485967274632805 
58.19397993311031 429 -0.9436407548256911 
62.207357859531726 429 -1.0424094464025484 
66.22073578595314 429 -1.1447389690827405 
70.23411371237455 429 -1.2504610923422421 
74.24749163879596 429 -1.359403584221775 
78.26086956521738 429 -1.4713905839419301 
82.27424749163879 429 -1.586242953762299 
86.2876254180602 429 -1.7037786122775298 
90.30100334448161 429 -1.8238128510127694 
94.31438127090303 429 -1.9461586359138057 
98.32775919732444 429 -2.07062689510885 
102.34113712374585 429 -2.197026794138715 
106.35451505016727 429 -2.32516599970205 
110.36789297658868 429 -2.45485093283637 
114.38127090300998 429 -2.585887012349062 
118.39464882943139 429 -2.7180788892219243 
122.4080267558528 429 -2.8512306726349803 
126.42140468227421 429 -2.985146148188537 
130.43478260869563 429 -3.1196289888442807 
134.44816053511704 429 -3.2544829590558217 
138.46153846153845 429 -3.3895121125148693 
142.47491638795987 429 -3.524520983900436 
146.48829431438128 429 -3.659314774984223 
150.5016722408027 429 -3.7936995354150347 
154.5150501672241 429 -3.927482338478122 
158.52842809364552 429 -4.060471452101338 
162.54180602006693 429 -4.1924765053585 
166.55518394648834 429 -4.323308650701052 
170.56856187290964 429 -4.452780722131801 
174.58193979933105 429 -4.58070738951883 
178.59531772575247 429 -4.706905309233474 
182.60869565217388 429 -4.831193271283533 
186.6220735785953 429 -4.953392343101063 
190.6354515050167 429 -5.073326010133556 
194.64882943143812 429 -5.190820313377582 
198.66220735785953 429 -5.305703983985054 
202.67558528428094 429 -5.417808575064177 
206.68896321070235 429 -5.526968590789635 
210.70234113712377 429 -5.633021612929706 
214.71571906354518 429 -5.735808424891648 
218.7290969899666 429 -5.835173133380855 
222.742474916388 429 -5.930963287763867 
226.75585284280942 429 -6.02302999722032 
230.76923076923072 429 -6.111228045764261 
234.78260869565213 429 -6.195416005210979 
238.79598662207354 429 -6.275456346161407 
242.80936454849495 429 -6.351215547072579 
246.82274247491637 429 -6.422564201478932 
250.83612040133778 429 -6.489377123426214 
254.8494983277592 429 -6.551533451176549 
258.8628762541806 429 -6.608916749240473 
262.876254180602 429 -6.661415108789105 
266.88963210702343 429 -6.708921246497013 
270.90301003344484 429 -6.751332601864134 
274.91638795986626 429 -6.7885514330628505 
278.92976588628767 429 -6.820484911354225 
282.9431438127091 429 -6.8470452141155205 
286.9565217391304 429 -6.868149616519246 
290.9698996655518 429 -6.883720581902291 
294.9832775919732 429 -6.893685850862048 
298.9966555183946 429 -6.897978529114849 
303.01003344481603 429 -6.896537174150733 
307.02341137123744 429 -6.8893058807169645 
311.03678929765886 429 -6.8762343651616495 
315.05016722408027 429 -6.8572780486673715 
319.0635451505017 429 -6.832398139403742 
323.0769230769231 429 -6.801561713626546 
327.0903010033445 429 -6.764741795750195 
331.1036789297659 429 -6.7219174374191555 
335.11705685618733 429 -6.673073795603002 
339.13043478260875 429 -6.6182022097390645 
343.14381270903004 429 -6.5573002779454495 
347.15719063545146 429 -6.490371932326692 
351.17056856187287 429 -6.4174275133933865 
355.1839464882943 429 -6.338483843616298 
359.1973244147157 429 -6.253564300135001 
363.2107023411371 429 -6.162698886640159 
367.2240802675585 429 -6.065924304448079 
371.23745819397993 429 -5.963284022785417 
375.25083612040135 429 -5.854828348301487 
379.26421404682276 429 -5.740614493824958 
383.27759197324417 429 -5.62070664638106 
387.2909698996656 429 -5.4951760344852305 
391.304347826087 429 -5.3641009947283 
395.3177257525084 429 -5.227567037668013 
399.3311036789297 429 -5.0856669130412175 
403.3444816053511 429 -4.938500674310535 
407.35785953177253 429 -4.786175742559029 
411.37123745819395 429 -4.628806969745829 
415.38461538461536 429 -4.466516701335454 
419.39799331103677 429 -4.299434838313021 
423.4113712374582 429 -4.127698898597397 
427.4247491638796 429 -3.9514540778636724 
431.4381270903009 429 -3.7708533097864696 
435.4515050167224 429 -3.5860573257147355 
439.4648829431437 429 -3.3972347137889667 
