muQ deltax deltay muu mud mus mue nu nd ns ne epsilon P epsilonorg Porg
311.8997654610055 292.49624638064853 0.0 307.6272222027384 316.1723087192726 0.0 8.545086516534218 0.011363992348358862 0.022719832309925237 0.0 2.717462264178791e-06 1.3639752803371237e-12 2.0264311037459108e-14 1.3639752803371237e-12 2.0264311037459108e-14 
312.0116092846893 292.3461713440243 0.0 307.68317506476706 316.34004350461163 0.0 8.656868439844557 0.011594155805085497 0.023179833964538314 0.0 2.825881877553765e-06 1.3920106678329267e-12 2.0846558078919338e-14 1.3920106678329267e-12 2.0846558078919338e-14 
312.121888309491 292.19609630740007 0.0 307.7379435438585 316.50583307512346 0.0 8.767889531264991 0.011824392048591361 0.023639974969975972 0.0 2.9363757355877415e-06 1.4200662722153085e-12 2.143277892108063e-14 1.4200662722153085e-12 2.143277892108063e-14 
312.2306445673621 292.0460212707758 0.0 307.79155987392267 316.66972926080155 0.0 8.878169386878898 0.012054699806045057 0.02410025278594851 0.0 3.0489420471656202e-06 1.448141796213225e-12 2.202288456381109e-14 1.448141796213225e-12 2.202288456381109e-14 
312.3379182334706 291.89594623415155 0.0 307.84405486253536 316.8317816044059 0.0 8.987726741870512 0.012285077836505348 0.02456066493584329 0.0 3.1635790558116e-06 1.476236950082964e-12 2.26167885109942e-14 1.476236950082964e-12 2.26167885109942e-14 
312.4437477407711 291.7458711975273 0.0 307.89545797904566 316.9920375024965 0.0 9.0965795234508 0.012515524929517833 0.025021209003920266 0.0 3.2802850384789445e-06 1.5043514512791534e-12 2.3214406660680413e-14 1.5043514512791534e-12 2.3214406660680413e-14 
312.5481698855551 291.5957961609031 0.0 307.9457974357416 317.15054233536864 0.0 9.20474489962702 0.012746039903790212 0.025481882632667235 0.0 3.399058304394641e-06 1.5324850241450226e-12 2.3815657202008357e-14 1.5324850241450226e-12 2.3815657202008357e-14 
312.6512199248513 291.44572112427886 0.0 307.9951002627438 317.30733958695885 0.0 9.312239324215069 0.012976621605952103 0.025942683520322314 0.0 3.5198971939602387e-06 1.5606373996218498e-12 2.4420460518270852e-14 1.5606373996218498e-12 2.4420460518270852e-14 
312.7529316664283 291.2956460876546 0.0 308.0433923772073 317.4624709556493 0.0 9.419078578442011 0.013207268909387341 0.026403609418541498 0.0 3.6428000777021664e-06 1.5888083149754246e-12 2.5028739095729042e-14 1.5888083149754246e-12 2.5028739095729042e-14 
312.8533375520831 291.14557105103034 0.0 308.0906986473569 317.6159764568093 0.0 9.525277809452414 0.013437980713133263 0.026864658130200718 0.0 3.767765355269728e-06 1.6169975135382808e-12 2.564041743772412e-14 1.6169975135382808e-12 2.564041743772412e-14 
312.9524687348195 290.9954960144061 0.0 308.13704295182106 317.767894517818 0.0 9.63085156599692 0.013668755940844256 0.02732582750732507 0.0 3.894791454477259e-06 1.6452047444667451e-12 2.6255421983681993e-14 1.6452047444667451e-12 2.6255421983681993e-14 
313.05035515045984 290.8454209777819 0.0 308.18244823468325 317.9182620662365 0.0 9.73581383155322 0.013899593539813132 0.027787115449135195 0.0 4.023876830388409e-06 1.6734297625116134e-12 2.687368103266443e-14 1.6734297625116134e-12 2.687368103266443e-14 
313.14702558417366 290.6953459411576 0.0 308.2269365566227 318.0671146117246 0.0 9.840178055101873 0.014130492480046173 0.02824851990019898 0.0 4.155019964438526e-06 1.7016723278013286e-12 2.7495124671140228e-14 1.7016723278013286e-12 2.7495124671140228e-14 
313.2425077323649 290.54527090453337 0.0 308.2705291424844 318.2144863222454 0.0 9.943957179761002 0.014361451753390956 0.028710038848691187 0.0 4.288219363596602e-06 1.7299322056373556e-12 2.8119684704657915e-14 1.7299322056373556e-12 2.8119684704657915e-14 
313.33682826030207 290.39519586790914 0.0 308.31324642557433 318.36041009502986 0.0 10.047163669455502 0.014592470372707826 0.029171670324737026 0.0 4.42347355955816e-06 1.7582091662998908e-12 2.874729459322373e-14 1.7582091662998908e-12 2.874729459322373e-14 
313.4300128558532 290.2451208312849 0.0 308.3551080889584 318.50491762274805 0.0 10.149809533789638 0.014823547371087048 0.029633412398850194 0.0 4.560781107974537e-06 1.786502984864251e-12 2.937788939000034e-14 1.786502984864251e-12 2.937788939000034e-14 
313.5220862796398 290.0950457946607 0.0 308.3961331040072 318.6480394552724 0.0 10.251906351265175 0.0150546818011059 0.03009526318044868 0.0 4.700140587710311e-06 1.8148134410265106e-12 3.001140568325622e-14 1.8148134410265106e-12 3.001140568325622e-14 
313.61307241190167 289.9449707580364 0.0 308.4363397664108 318.7898050573925 0.0 10.353465290981715 0.015285872734124437 0.030557220816448436 0.0 4.8415506001318245e-06 1.8431403189381817e-12 3.0647781541219086e-14 1.8431403189381817e-12 3.0647781541219086e-14 
313.70299429633315 289.79489572141216 0.0 308.475745729864 318.93024286280223 0.0 10.454497132938238 0.015517119259617126 0.031019283489928898 0.0 4.985009768423311e-06 1.871483407049236e-12 3.1286956459721356e-14 1.871483407049236e-12 3.1286956459721356e-14 
313.79187418112593 289.64482068478793 0.0 308.5143680376037 319.0693803246482 0.0 10.555012287044512 0.015748420484536087 0.03148144941886151 0.0 5.130516736928038e-06 1.8998424979586636e-12 3.192887131245133e-14 1.8998424979586636e-12 3.192887131245133e-14 
313.87973355743736 289.4947456481637 0.0 308.552223151966 319.20724396290865 0.0 10.655020810942638 0.015979775532706728 0.031943716854901986 0.0 5.278070170514466e-06 1.9282173882724754e-12 3.257346830358575e-14 1.9282173882724754e-12 3.257346830358575e-14 
313.96659319547945 289.3446706115394 0.0 308.58932698211413 319.34385940884476 0.0 10.754532426730622 0.016211183544253643 0.03240608408224535 0.0 5.427668753968282e-06 1.956607878468692e-12 3.322069092277568e-14 1.956607878468692e-12 3.322069092277568e-14 
314.0524731784039 289.1945955749152 0.0 308.6256949100708 319.4792514467369 0.0 10.853556536666087 0.01644264367505044 0.03286854941652658 0.0 5.579311191403087e-06 1.985013772768293e-12 3.387048390216935e-14 1.985013772768293e-12 3.387048390216935e-14 
314.1373929341514 289.04452053829095 0.0 308.6613418151864 319.61344405311644 0.0 10.95210223793004 0.016674155096199888 0.03333111120378282 0.0 5.732996205695475e-06 2.0134348790127507e-12 3.452279317551988e-14 2.0134348790127507e-12 3.452279317551988e-14 
314.22137126540895 288.8944455016667 0.0 308.6962820971512 319.74646043366664 0.0 11.050178336515451 0.016905716993534405 0.033793767819455076 0.0 5.888722537937813e-06 2.041871008546665e-12 3.5177565839171795e-14 2.041871008546665e-12 3.5177565839171795e-14 
314.304426377815 288.7443704650425 0.0 308.7305296976615 319.8783230579685 0.0 11.147793360306986 0.017137328567141504 0.03425651766744244 0.0 6.046488946913209e-06 2.0703219761062094e-12 3.5834750114755823e-14 2.0703219761062094e-12 3.5834750114755823e-14 
314.38657590653463 288.5942954284182 0.0 308.764098120832 320.0090536922372 0.0 11.244955571405248 0.017368989030910168 0.03471935917919463 0.0 6.206294208585304e-06 2.098787599712278e-12 3.649429531363638e-14 2.098787599712278e-12 3.649429531363638e-14 
314.4678369413195 288.444220391794 0.0 308.79700045244346 320.1386734301955 0.0 11.341672977752046 0.01760069761209605 0.03518229081284531 0.0 6.368137115607938e-06 2.1272677005683453e-12 3.715615180291707e-14 2.1272677005683453e-12 3.715615180291707e-14 
