mu Delta Omega mu0 Delta0 Omega0
275.51020408163265 -575.7575757575758 4.201435074826948 275.51020408163265 nan nan 
285.7142857142857 -575.7575757575758 4.201435074826948 285.7142857142857 nan nan 
295.9183673469388 -575.7575757575758 4.201435074826948 295.9183673469388 nan nan 
306.1224489795918 -575.7575757575758 4.201435074826948 306.1224489795918 nan nan 
316.3265306122449 -575.7575757575758 4.201435074826948 316.3265306122449 nan nan 
326.53061224489795 -575.7575757575758 4.201435074826948 326.53061224489795 nan nan 
336.734693877551 -575.7575757575758 4.201435074826948 336.734693877551 nan nan 
346.9387755102041 -575.7575757575758 4.201435074826948 346.9387755102041 nan nan 
357.1428571428571 -575.7575757575758 4.201435074826948 357.1428571428571 nan nan 
367.3469387755102 -575.7575757575758 4.201435074826948 367.3469387755102 nan nan 
377.55102040816325 -575.7575757575758 4.201435074826948 377.55102040816325 nan nan 
387.7551020408163 -575.7575757575758 4.201435074826948 387.7551020408163 nan nan 
397.9591836734694 -575.7575757575758 4.201435074826948 397.9591836734694 nan nan 
408.1632653061224 -575.7575757575758 4.201435074826948 408.1632653061224 nan nan 
418.3673469387755 -575.7575757575758 4.201435074826948 418.3673469387755 nan nan 
428.57142857142856 -575.7575757575758 4.201435074826948 428.57142857142856 nan nan 
438.7755102040816 -575.7575757575758 4.201435074826948 438.7755102040816 nan nan 
448.9795918367347 -575.7575757575758 4.201435074826948 448.9795918367347 nan nan 
459.18367346938777 -575.7575757575758 4.201435074826948 459.18367346938777 nan nan 
469.3877551020408 -575.7575757575758 4.201435074826948 469.3877551020408 nan nan 
479.59183673469386 -575.7575757575758 4.201435074826948 479.59183673469386 nan nan 
489.7959183673469 -575.7575757575758 4.201435074826948 489.7959183673469 nan nan 
500.0 -575.7575757575758 4.201435074826948 500.0 nan nan 

0.0 -555.5555555555557 4.324653958666177 0.0 nan nan 
10.204081632653061 -555.5555555555557 4.324653958666177 10.204081632653061 nan nan 
20.408163265306122 -555.5555555555557 4.324653958666177 20.408163265306122 nan nan 
30.612244897959183 -555.5555555555557 4.324653958666177 30.612244897959183 nan nan 
40.816326530612244 -555.5555555555557 4.324653958666177 40.816326530612244 nan nan 
51.0204081632653 -555.5555555555557 4.324653958666177 51.0204081632653 nan nan 
61.224489795918366 -555.5555555555557 4.324653958666177 61.224489795918366 nan nan 
71.42857142857143 -555.5555555555557 4.324653958666177 71.42857142857143 nan nan 
81.63265306122449 -555.5555555555557 4.324653958666177 81.63265306122449 nan nan 
91.83673469387755 -555.5555555555557 4.324653958666177 91.83673469387755 nan nan 
102.0408163265306 -555.5555555555557 4.324653958666177 102.0408163265306 nan nan 
112.24489795918367 -555.5555555555557 4.324653958666177 112.24489795918367 nan nan 
122.44897959183673 -555.5555555555557 4.324653958666177 122.44897959183673 nan nan 
132.6530612244898 -555.5555555555557 4.324653958666177 132.6530612244898 nan nan 
142.85714285714286 -555.5555555555557 4.324653958666177 142.85714285714286 nan nan 
153.0612244897959 -555.5555555555557 4.324653958666177 153.0612244897959 nan nan 
163.26530612244898 -555.5555555555557 4.324653958666177 163.26530612244898 nan nan 
173.46938775510205 -555.5555555555557 4.324653958666177 173.46938775510205 nan nan 
183.6734693877551 -555.5555555555557 4.324653958666177 183.6734693877551 nan nan 
193.87755102040816 -555.5555555555557 4.324653958666177 193.87755102040816 nan nan 
204.0816326530612 -555.5555555555557 4.324653958666177 204.0816326530612 nan nan 
214.28571428571428 -555.5555555555557 4.324653958666177 214.28571428571428 nan nan 
224.48979591836735 -555.5555555555557 4.324653958666177 224.48979591836735 nan nan 
234.6938775510204 -555.5555555555557 4.324653958666177 234.6938775510204 nan nan 
244.89795918367346 -555.5555555555557 4.324653958666177 244.89795918367346 nan nan 
255.10204081632654 -555.5555555555557 4.324653958666177 255.10204081632654 nan nan 
265.3061224489796 -555.5555555555557 4.324653958666177 265.3061224489796 nan nan 
275.51020408163265 -555.5555555555557 4.324653958666177 275.51020408163265 nan nan 
285.7142857142857 -555.5555555555557 4.324653958666177 285.7142857142857 nan nan 
295.9183673469388 -555.5555555555557 4.324653958666177 295.9183673469388 nan nan 
306.1224489795918 -555.5555555555557 4.324653958666177 306.1224489795918 nan nan 
316.3265306122449 -555.5555555555557 4.324653958666177 316.3265306122449 nan nan 
326.53061224489795 -555.5555555555557 4.324653958666177 326.53061224489795 nan nan 
336.734693877551 -555.5555555555557 4.324653958666177 336.734693877551 nan nan 
346.9387755102041 -555.5555555555557 4.324653958666177 346.9387755102041 nan nan 
357.1428571428571 -555.5555555555557 4.324653958666177 357.1428571428571 nan nan 
367.3469387755102 -555.5555555555557 4.324653958666177 367.3469387755102 nan nan 
377.55102040816325 -555.5555555555557 4.324653958666177 377.55102040816325 nan nan 
387.7551020408163 -555.5555555555557 4.324653958666177 387.7551020408163 nan nan 
397.9591836734694 -555.5555555555557 4.324653958666177 397.9591836734694 nan nan 
408.1632653061224 -555.5555555555557 4.324653958666177 408.1632653061224 nan nan 
418.3673469387755 -555.5555555555557 4.324653958666177 418.3673469387755 nan nan 
428.57142857142856 -555.5555555555557 4.324653958666177 428.57142857142856 nan nan 
438.7755102040816 -555.5555555555557 4.324653958666177 438.7755102040816 nan nan 
448.9795918367347 -555.5555555555557 4.324653958666177 448.9795918367347 nan nan 
459.18367346938777 -555.5555555555557 4.324653958666177 459.18367346938777 nan nan 
469.3877551020408 -555.5555555555557 4.324653958666177 469.3877551020408 nan nan 
479.59183673469386 -555.5555555555557 4.324653958666177 479.59183673469386 nan nan 
489.7959183673469 -555.5555555555557 4.324653958666177 489.7959183673469 nan nan 
500.0 -555.5555555555557 4.324653958666177 500.0 nan nan 

0.0 -535.3535353535353 4.222071763609545 0.0 nan nan 
10.204081632653061 -535.3535353535353 4.222071763609545 10.204081632653061 nan nan 
20.408163265306122 -535.3535353535353 4.222071763609545 20.408163265306122 nan nan 
30.612244897959183 -535.3535353535353 4.222071763609545 30.612244897959183 nan nan 
40.816326530612244 -535.3535353535353 4.222071763609545 40.816326530612244 nan nan 
51.0204081632653 -535.3535353535353 4.222071763609545 51.0204081632653 nan nan 
61.224489795918366 -535.3535353535353 4.222071763609545 61.224489795918366 nan nan 
71.42857142857143 -535.3535353535353 4.222071763609545 71.42857142857143 nan nan 
81.63265306122449 -535.3535353535353 4.222071763609545 81.63265306122449 nan nan 
91.83673469387755 -535.3535353535353 4.222071763609545 91.83673469387755 nan nan 
102.0408163265306 -535.3535353535353 4.222071763609545 102.0408163265306 nan nan 
112.24489795918367 -535.3535353535353 4.222071763609545 112.24489795918367 nan nan 
122.44897959183673 -535.3535353535353 4.222071763609545 122.44897959183673 nan nan 
132.6530612244898 -535.3535353535353 4.222071763609545 132.6530612244898 nan nan 
142.85714285714286 -535.3535353535353 4.222071763609545 142.85714285714286 nan nan 
153.0612244897959 -535.3535353535353 4.222071763609545 153.0612244897959 nan nan 
163.26530612244898 -535.3535353535353 4.222071763609545 163.26530612244898 nan nan 
173.46938775510205 -535.3535353535353 4.222071763609545 173.46938775510205 nan nan 
183.6734693877551 -535.3535353535353 4.222071763609545 183.6734693877551 nan nan 
193.87755102040816 -535.3535353535353 4.222071763609545 193.87755102040816 nan nan 
204.0816326530612 -535.3535353535353 4.222071763609545 204.0816326530612 nan nan 
214.28571428571428 -535.3535353535353 4.222071763609545 214.28571428571428 nan nan 
224.48979591836735 -535.3535353535353 4.222071763609545 224.48979591836735 nan nan 
234.6938775510204 -535.3535353535353 4.222071763609545 234.6938775510204 nan nan 
244.89795918367346 -535.3535353535353 4.222071763609545 244.89795918367346 nan nan 
255.10204081632654 -535.3535353535353 4.222071763609545 255.10204081632654 nan nan 
265.3061224489796 -535.3535353535353 4.222071763609545 265.3061224489796 nan nan 
275.51020408163265 -535.3535353535353 4.222071763609545 275.51020408163265 nan nan 
285.7142857142857 -535.3535353535353 4.222071763609545 285.7142857142857 nan nan 
295.9183673469388 -535.3535353535353 4.222071763609545 295.9183673469388 nan nan 
306.1224489795918 -535.3535353535353 4.222071763609545 306.1224489795918 nan nan 
316.3265306122449 -535.3535353535353 4.222071763609545 316.3265306122449 nan nan 
326.53061224489795 -535.3535353535353 4.222071763609545 326.53061224489795 nan nan 
336.734693877551 -535.3535353535353 4.222071763609545 336.734693877551 nan nan 
346.9387755102041 -535.3535353535353 4.222071763609545 346.9387755102041 nan nan 
357.1428571428571 -535.3535353535353 4.222071763609545 357.1428571428571 nan nan 
367.3469387755102 -535.3535353535353 4.222071763609545 367.3469387755102 nan nan 
377.55102040816325 -535.3535353535353 4.222071763609545 377.55102040816325 nan nan 
387.7551020408163 -535.3535353535353 4.222071763609545 387.7551020408163 nan nan 
397.9591836734694 -535.3535353535353 4.222071763609545 397.9591836734694 nan nan 
408.1632653061224 -535.3535353535353 4.222071763609545 408.1632653061224 nan nan 
418.3673469387755 -535.3535353535353 4.222071763609545 418.3673469387755 nan nan 
428.57142857142856 -535.3535353535353 4.222071763609545 428.57142857142856 nan nan 
438.7755102040816 -535.3535353535353 4.222071763609545 438.7755102040816 nan nan 
448.9795918367347 -535.3535353535353 4.222071763609545 448.9795918367347 nan nan 
459.18367346938777 -535.3535353535353 4.222071763609545 459.18367346938777 nan nan 
469.3877551020408 -535.3535353535353 4.222071763609545 469.3877551020408 nan nan 
479.59183673469386 -535.3535353535353 4.222071763609545 479.59183673469386 nan nan 
489.7959183673469 -535.3535353535353 4.222071763609545 489.7959183673469 nan nan 
500.0 -535.3535353535353 4.222071763609545 500.0 nan nan 

0.0 -515.1515151515152 3.9432398695888424 0.0 nan nan 
10.204081632653061 -515.1515151515152 3.9432398695888424 10.204081632653061 nan nan 
20.408163265306122 -515.1515151515152 3.9432398695888424 20.408163265306122 nan nan 
30.612244897959183 -515.1515151515152 3.9432398695888424 30.612244897959183 nan nan 
40.816326530612244 -515.1515151515152 3.9432398695888424 40.816326530612244 nan nan 
51.0204081632653 -515.1515151515152 3.9432398695888424 51.0204081632653 nan nan 
61.224489795918366 -515.1515151515152 3.9432398695888424 61.224489795918366 nan nan 
71.42857142857143 -515.1515151515152 3.9432398695888424 71.42857142857143 nan nan 
81.63265306122449 -515.1515151515152 3.9432398695888424 81.63265306122449 nan nan 
91.83673469387755 -515.1515151515152 3.9432398695888424 91.83673469387755 nan nan 
102.0408163265306 -515.1515151515152 3.9432398695888424 102.0408163265306 nan nan 
112.24489795918367 -515.1515151515152 3.9432398695888424 112.24489795918367 nan nan 
122.44897959183673 -515.1515151515152 3.9432398695888424 122.44897959183673 nan nan 
132.6530612244898 -515.1515151515152 3.9432398695888424 132.6530612244898 nan nan 
142.85714285714286 -515.1515151515152 3.9432398695888424 142.85714285714286 nan nan 
153.0612244897959 -515.1515151515152 3.9432398695888424 153.0612244897959 nan nan 
163.26530612244898 -515.1515151515152 3.9432398695888424 163.26530612244898 nan nan 
173.46938775510205 -515.1515151515152 3.9432398695888424 173.46938775510205 nan nan 
183.6734693877551 -515.1515151515152 3.9432398695888424 183.6734693877551 nan nan 
193.87755102040816 -515.1515151515152 3.9432398695888424 193.87755102040816 nan nan 
204.0816326530612 -515.1515151515152 3.9432398695888424 204.0816326530612 nan nan 
214.28571428571428 -515.1515151515152 3.9432398695888424 214.28571428571428 nan nan 
224.48979591836735 -515.1515151515152 3.9432398695888424 224.48979591836735 nan nan 
234.6938775510204 -515.1515151515152 3.9432398695888424 234.6938775510204 nan nan 
244.89795918367346 -515.1515151515152 3.9432398695888424 244.89795918367346 nan nan 
255.10204081632654 -515.1515151515152 3.9432398695888424 255.10204081632654 nan nan 
265.3061224489796 -515.1515151515152 3.9432398695888424 265.3061224489796 nan nan 
275.51020408163265 -515.1515151515152 3.9432398695888424 275.51020408163265 nan nan 
285.7142857142857 -515.1515151515152 3.9432398695888424 285.7142857142857 nan nan 
295.9183673469388 -515.1515151515152 3.9432398695888424 295.9183673469388 nan nan 
306.1224489795918 -515.1515151515152 3.9432398695888424 306.1224489795918 nan nan 
316.3265306122449 -515.1515151515152 3.9432398695888424 316.3265306122449 nan nan 
326.53061224489795 -515.1515151515152 3.9432398695888424 326.53061224489795 nan nan 
336.734693877551 -515.1515151515152 3.9432398695888424 336.734693877551 nan nan 
346.9387755102041 -515.1515151515152 3.9432398695888424 346.9387755102041 nan nan 
357.1428571428571 -515.1515151515152 3.9432398695888424 357.1428571428571 nan nan 
367.3469387755102 -515.1515151515152 3.9432398695888424 367.3469387755102 nan nan 
377.55102040816325 -515.1515151515152 3.9432398695888424 377.55102040816325 nan nan 
387.7551020408163 -515.1515151515152 3.9432398695888424 387.7551020408163 nan nan 
397.9591836734694 -515.1515151515152 3.9432398695888424 397.9591836734694 nan nan 
408.1632653061224 -515.1515151515152 3.9432398695888424 408.1632653061224 nan nan 
418.3673469387755 -515.1515151515152 3.9432398695888424 418.3673469387755 nan nan 
428.57142857142856 -515.1515151515152 3.9432398695888424 428.57142857142856 nan nan 
438.7755102040816 -515.1515151515152 3.9432398695888424 438.7755102040816 nan nan 
448.9795918367347 -515.1515151515152 3.9432398695888424 448.9795918367347 nan nan 
459.18367346938777 -515.1515151515152 3.9432398695888424 459.18367346938777 nan nan 
469.3877551020408 -515.1515151515152 3.9432398695888424 469.3877551020408 nan nan 
479.59183673469386 -515.1515151515152 3.9432398695888424 479.59183673469386 nan nan 
489.7959183673469 -515.1515151515152 3.9432398695888424 489.7959183673469 nan nan 
500.0 -515.1515151515152 3.9432398695888424 500.0 nan nan 

0.0 -494.949494949495 3.5328946950915925 0.0 nan nan 
10.204081632653061 -494.949494949495 3.5328946950915925 10.204081632653061 nan nan 
20.408163265306122 -494.949494949495 3.5328946950915925 20.408163265306122 nan nan 
30.612244897959183 -494.949494949495 3.5328946950915925 30.612244897959183 nan nan 
40.816326530612244 -494.949494949495 3.5328946950915925 40.816326530612244 nan nan 
51.0204081632653 -494.949494949495 3.5328946950915925 51.0204081632653 nan nan 
61.224489795918366 -494.949494949495 3.5328946950915925 61.224489795918366 nan nan 
71.42857142857143 -494.949494949495 3.5328946950915925 71.42857142857143 nan nan 
81.63265306122449 -494.949494949495 3.5328946950915925 81.63265306122449 nan nan 
91.83673469387755 -494.949494949495 3.5328946950915925 91.83673469387755 nan nan 
102.0408163265306 -494.949494949495 3.5328946950915925 102.0408163265306 nan nan 
112.24489795918367 -494.949494949495 3.5328946950915925 112.24489795918367 nan nan 
122.44897959183673 -494.949494949495 3.5328946950915925 122.44897959183673 nan nan 
132.6530612244898 -494.949494949495 3.5328946950915925 132.6530612244898 nan nan 
142.85714285714286 -494.949494949495 3.5328946950915925 142.85714285714286 nan nan 
153.0612244897959 -494.949494949495 3.5328946950915925 153.0612244897959 nan nan 
163.26530612244898 -494.949494949495 3.5328946950915925 163.26530612244898 nan nan 
173.46938775510205 -494.949494949495 3.5328946950915925 173.46938775510205 nan nan 
183.6734693877551 -494.949494949495 3.5328946950915925 183.6734693877551 nan nan 
193.87755102040816 -494.949494949495 3.5328946950915925 193.87755102040816 nan nan 
204.0816326530612 -494.949494949495 3.5328946950915925 204.0816326530612 nan nan 
214.28571428571428 -494.949494949495 3.5328946950915925 214.28571428571428 nan nan 
224.48979591836735 -494.949494949495 3.5328946950915925 224.48979591836735 nan nan 
234.6938775510204 -494.949494949495 3.5328946950915925 234.6938775510204 nan nan 
244.89795918367346 -494.949494949495 3.5328946950915925 244.89795918367346 nan nan 
255.10204081632654 -494.949494949495 3.5328946950915925 255.10204081632654 nan nan 
265.3061224489796 -494.949494949495 3.5328946950915925 265.3061224489796 nan nan 
275.51020408163265 -494.949494949495 3.5328946950915925 275.51020408163265 nan nan 
285.7142857142857 -494.949494949495 3.5328946950915925 285.7142857142857 nan nan 
295.9183673469388 -494.949494949495 3.5328946950915925 295.9183673469388 nan nan 
306.1224489795918 -494.949494949495 3.5328946950915925 306.1224489795918 nan nan 
316.3265306122449 -494.949494949495 3.5328946950915925 316.3265306122449 nan nan 
326.53061224489795 -494.949494949495 3.5328946950915925 326.53061224489795 nan nan 
336.734693877551 -494.949494949495 3.5328946950915925 336.734693877551 nan nan 
346.9387755102041 -494.949494949495 3.5328946950915925 346.9387755102041 nan nan 
357.1428571428571 -494.949494949495 3.5328946950915925 357.1428571428571 nan nan 
367.3469387755102 -494.949494949495 3.5328946950915925 367.3469387755102 nan nan 
377.55102040816325 -494.949494949495 3.5328946950915925 377.55102040816325 nan nan 
387.7551020408163 -494.949494949495 3.5328946950915925 387.7551020408163 nan nan 
397.9591836734694 -494.949494949495 3.5328946950915925 397.9591836734694 nan nan 
408.1632653061224 -494.949494949495 3.5328946950915925 408.1632653061224 nan nan 
418.3673469387755 -494.949494949495 3.5328946950915925 418.3673469387755 nan nan 
428.57142857142856 -494.949494949495 3.5328946950915925 428.57142857142856 nan nan 
438.7755102040816 -494.949494949495 3.5328946950915925 438.7755102040816 nan nan 
448.9795918367347 -494.949494949495 3.5328946950915925 448.9795918367347 nan nan 
459.18367346938777 -494.949494949495 3.5328946950915925 459.18367346938777 nan nan 
469.3877551020408 -494.949494949495 3.5328946950915925 469.3877551020408 nan nan 
479.59183673469386 -494.949494949495 3.5328946950915925 479.59183673469386 nan nan 
489.7959183673469 -494.949494949495 3.5328946950915925 489.7959183673469 nan nan 
500.0 -494.949494949495 3.531439626314135 500.0 nan nan 

0.0 -474.7474747474748 3.031074605819354 0.0 nan nan 
10.204081632653061 -474.7474747474748 3.031074605819354 10.204081632653061 nan nan 
20.408163265306122 -474.7474747474748 3.031074605819354 20.408163265306122 nan nan 
30.612244897959183 -474.7474747474748 3.031074605819354 30.612244897959183 nan nan 
40.816326530612244 -474.7474747474748 3.031074605819354 40.816326530612244 nan nan 
51.0204081632653 -474.7474747474748 3.031074605819354 51.0204081632653 nan nan 
61.224489795918366 -474.7474747474748 3.031074605819354 61.224489795918366 nan nan 
71.42857142857143 -474.7474747474748 3.031074605819354 71.42857142857143 nan nan 
81.63265306122449 -474.7474747474748 3.031074605819354 81.63265306122449 nan nan 
91.83673469387755 -474.7474747474748 3.031074605819354 91.83673469387755 nan nan 
102.0408163265306 -474.7474747474748 3.031074605819354 102.0408163265306 nan nan 
112.24489795918367 -474.7474747474748 3.031074605819354 112.24489795918367 nan nan 
122.44897959183673 -474.7474747474748 3.031074605819354 122.44897959183673 nan nan 
132.6530612244898 -474.7474747474748 3.031074605819354 132.6530612244898 nan nan 
142.85714285714286 -474.7474747474748 3.031074605819354 142.85714285714286 nan nan 
153.0612244897959 -474.7474747474748 3.031074605819354 153.0612244897959 nan nan 
163.26530612244898 -474.7474747474748 3.031074605819354 163.26530612244898 nan nan 
173.46938775510205 -474.7474747474748 3.031074605819354 173.46938775510205 nan nan 
183.6734693877551 -474.7474747474748 3.031074605819354 183.6734693877551 nan nan 
193.87755102040816 -474.7474747474748 3.031074605819354 193.87755102040816 nan nan 
204.0816326530612 -474.7474747474748 3.031074605819354 204.0816326530612 nan nan 
214.28571428571428 -474.7474747474748 3.031074605819354 214.28571428571428 nan nan 
224.48979591836735 -474.7474747474748 3.031074605819354 224.48979591836735 nan nan 
234.6938775510204 -474.7474747474748 3.031074605819354 234.6938775510204 nan nan 
244.89795918367346 -474.7474747474748 3.031074605819354 244.89795918367346 nan nan 
255.10204081632654 -474.7474747474748 3.031074605819354 255.10204081632654 nan nan 
265.3061224489796 -474.7474747474748 3.031074605819354 265.3061224489796 nan nan 
275.51020408163265 -474.7474747474748 3.031074605819354 275.51020408163265 nan nan 
285.7142857142857 -474.7474747474748 3.031074605819354 285.7142857142857 nan nan 
295.9183673469388 -474.7474747474748 3.031074605819354 295.9183673469388 nan nan 
306.1224489795918 -474.7474747474748 3.031074605819354 306.1224489795918 nan nan 
316.3265306122449 -474.7474747474748 3.031074605819354 316.3265306122449 nan nan 
326.53061224489795 -474.7474747474748 3.031074605819354 326.53061224489795 nan nan 
336.734693877551 -474.7474747474748 3.031074605819354 336.734693877551 nan nan 
346.9387755102041 -474.7474747474748 3.031074605819354 346.9387755102041 nan nan 
357.1428571428571 -474.7474747474748 3.031074605819354 357.1428571428571 nan nan 
367.3469387755102 -474.7474747474748 3.031074605819354 367.3469387755102 nan nan 
377.55102040816325 -474.7474747474748 3.031074605819354 377.55102040816325 nan nan 
387.7551020408163 -474.7474747474748 3.031074605819354 387.7551020408163 nan nan 
397.9591836734694 -474.7474747474748 3.031074605819354 397.9591836734694 nan nan 
408.1632653061224 -474.7474747474748 3.031074605819354 408.1632653061224 nan nan 
418.3673469387755 -474.7474747474748 3.031074605819354 418.3673469387755 nan nan 
428.57142857142856 -474.7474747474748 3.031074605819354 428.57142857142856 nan nan 
438.7755102040816 -474.7474747474748 3.031074605819354 438.7755102040816 nan nan 
448.9795918367347 -474.7474747474748 3.031074605819354 448.9795918367347 nan nan 
459.18367346938777 -474.7474747474748 3.031074605819354 459.18367346938777 nan nan 
469.3877551020408 -474.7474747474748 3.031074605819354 469.3877551020408 nan nan 
479.59183673469386 -474.7474747474748 3.029842946397443 479.59183673469386 nan nan 
489.7959183673469 -474.7474747474748 3.0098864424293925 489.7959183673469 nan nan 
500.0 -474.7474747474748 2.952901812102885 500.0 nan nan 

0.0 -454.5454545454546 2.4732415058255164 0.0 nan nan 
10.204081632653061 -454.5454545454546 2.4732415058255164 10.204081632653061 nan nan 
20.408163265306122 -454.5454545454546 2.4732415058255164 20.408163265306122 nan nan 
30.612244897959183 -454.5454545454546 2.4732415058255164 30.612244897959183 nan nan 
40.816326530612244 -454.5454545454546 2.4732415058255164 40.816326530612244 nan nan 
51.0204081632653 -454.5454545454546 2.4732415058255164 51.0204081632653 nan nan 
61.224489795918366 -454.5454545454546 2.4732415058255164 61.224489795918366 nan nan 
71.42857142857143 -454.5454545454546 2.4732415058255164 71.42857142857143 nan nan 
81.63265306122449 -454.5454545454546 2.4732415058255164 81.63265306122449 nan nan 
91.83673469387755 -454.5454545454546 2.4732415058255164 91.83673469387755 nan nan 
102.0408163265306 -454.5454545454546 2.4732415058255164 102.0408163265306 nan nan 
112.24489795918367 -454.5454545454546 2.4732415058255164 112.24489795918367 nan nan 
122.44897959183673 -454.5454545454546 2.4732415058255164 122.44897959183673 nan nan 
132.6530612244898 -454.5454545454546 2.4732415058255164 132.6530612244898 nan nan 
142.85714285714286 -454.5454545454546 2.4732415058255164 142.85714285714286 nan nan 
153.0612244897959 -454.5454545454546 2.4732415058255164 153.0612244897959 nan nan 
163.26530612244898 -454.5454545454546 2.4732415058255164 163.26530612244898 nan nan 
173.46938775510205 -454.5454545454546 2.4732415058255164 173.46938775510205 nan nan 
183.6734693877551 -454.5454545454546 2.4732415058255164 183.6734693877551 nan nan 
193.87755102040816 -454.5454545454546 2.4732415058255164 193.87755102040816 nan nan 
204.0816326530612 -454.5454545454546 2.4732415058255164 204.0816326530612 nan nan 
214.28571428571428 -454.5454545454546 2.4732415058255164 214.28571428571428 nan nan 
224.48979591836735 -454.5454545454546 2.4732415058255164 224.48979591836735 nan nan 
234.6938775510204 -454.5454545454546 2.4732415058255164 234.6938775510204 nan nan 
244.89795918367346 -454.5454545454546 2.4732415058255164 244.89795918367346 nan nan 
255.10204081632654 -454.5454545454546 2.4732415058255164 255.10204081632654 nan nan 
265.3061224489796 -454.5454545454546 2.4732415058255164 265.3061224489796 nan nan 
275.51020408163265 -454.5454545454546 2.4732415058255164 275.51020408163265 nan nan 
285.7142857142857 -454.5454545454546 2.4732415058255164 285.7142857142857 nan nan 
295.9183673469388 -454.5454545454546 2.4732415058255164 295.9183673469388 nan nan 
306.1224489795918 -454.5454545454546 2.4732415058255164 306.1224489795918 nan nan 
316.3265306122449 -454.5454545454546 2.4732415058255164 316.3265306122449 nan nan 
326.53061224489795 -454.5454545454546 2.4732415058255164 326.53061224489795 nan nan 
336.734693877551 -454.5454545454546 2.4732415058255164 336.734693877551 nan nan 
346.9387755102041 -454.5454545454546 2.4732415058255164 346.9387755102041 nan nan 
357.1428571428571 -454.5454545454546 2.4732415058255164 357.1428571428571 nan nan 
367.3469387755102 -454.5454545454546 2.4732415058255164 367.3469387755102 nan nan 
377.55102040816325 -454.5454545454546 2.4732415058255164 377.55102040816325 nan nan 
387.7551020408163 -454.5454545454546 2.4732415058255164 387.7551020408163 nan nan 
397.9591836734694 -454.5454545454546 2.4732415058255164 397.9591836734694 nan nan 
408.1632653061224 -454.5454545454546 2.4732415058255164 408.1632653061224 nan nan 
418.3673469387755 -454.5454545454546 2.4732415058255164 418.3673469387755 nan nan 
428.57142857142856 -454.5454545454546 2.4732415058255164 428.57142857142856 nan nan 
438.7755102040816 -454.5454545454546 2.4732415058255164 438.7755102040816 nan nan 
448.9795918367347 -454.5454545454546 2.4732415058255164 448.9795918367347 nan nan 
459.18367346938777 -454.5454545454546 2.4722064845983183 459.18367346938777 nan nan 
469.3877551020408 -454.5454545454546 2.454054410865638 469.3877551020408 nan nan 
479.59183673469386 -454.5454545454546 2.401418343539541 479.59183673469386 nan nan 
489.7959183673469 -454.5454545454546 2.3024676713064243 489.7959183673469 nan nan 
500.0 -454.5454545454546 2.147013158019943 500.0 nan nan 

0.0 -434.3434343434344 1.890407502156438 0.0 nan nan 
10.204081632653061 -434.3434343434344 1.890407502156438 10.204081632653061 nan nan 
20.408163265306122 -434.3434343434344 1.890407502156438 20.408163265306122 nan nan 
30.612244897959183 -434.3434343434344 1.890407502156438 30.612244897959183 nan nan 
40.816326530612244 -434.3434343434344 1.890407502156438 40.816326530612244 nan nan 
51.0204081632653 -434.3434343434344 1.890407502156438 51.0204081632653 nan nan 
61.224489795918366 -434.3434343434344 1.890407502156438 61.224489795918366 nan nan 
71.42857142857143 -434.3434343434344 1.890407502156438 71.42857142857143 nan nan 
81.63265306122449 -434.3434343434344 1.890407502156438 81.63265306122449 nan nan 
91.83673469387755 -434.3434343434344 1.890407502156438 91.83673469387755 nan nan 
102.0408163265306 -434.3434343434344 1.890407502156438 102.0408163265306 nan nan 
112.24489795918367 -434.3434343434344 1.890407502156438 112.24489795918367 nan nan 
122.44897959183673 -434.3434343434344 1.890407502156438 122.44897959183673 nan nan 
132.6530612244898 -434.3434343434344 1.890407502156438 132.6530612244898 nan nan 
142.85714285714286 -434.3434343434344 1.890407502156438 142.85714285714286 nan nan 
153.0612244897959 -434.3434343434344 1.890407502156438 153.0612244897959 nan nan 
163.26530612244898 -434.3434343434344 1.890407502156438 163.26530612244898 nan nan 
173.46938775510205 -434.3434343434344 1.890407502156438 173.46938775510205 nan nan 
183.6734693877551 -434.3434343434344 1.890407502156438 183.6734693877551 nan nan 
193.87755102040816 -434.3434343434344 1.890407502156438 193.87755102040816 nan nan 
204.0816326530612 -434.3434343434344 1.890407502156438 204.0816326530612 nan nan 
214.28571428571428 -434.3434343434344 1.890407502156438 214.28571428571428 nan nan 
224.48979591836735 -434.3434343434344 1.890407502156438 224.48979591836735 nan nan 
234.6938775510204 -434.3434343434344 1.890407502156438 234.6938775510204 nan nan 
244.89795918367346 -434.3434343434344 1.890407502156438 244.89795918367346 nan nan 
255.10204081632654 -434.3434343434344 1.890407502156438 255.10204081632654 nan nan 
265.3061224489796 -434.3434343434344 1.890407502156438 265.3061224489796 nan nan 
275.51020408163265 -434.3434343434344 1.890407502156438 275.51020408163265 nan nan 
285.7142857142857 -434.3434343434344 1.890407502156438 285.7142857142857 nan nan 
295.9183673469388 -434.3434343434344 1.890407502156438 295.9183673469388 nan nan 
306.1224489795918 -434.3434343434344 1.890407502156438 306.1224489795918 nan nan 
316.3265306122449 -434.3434343434344 1.890407502156438 316.3265306122449 nan nan 
326.53061224489795 -434.3434343434344 1.890407502156438 326.53061224489795 nan nan 
336.734693877551 -434.3434343434344 1.890407502156438 336.734693877551 nan nan 
346.9387755102041 -434.3434343434344 1.890407502156438 346.9387755102041 nan nan 
357.1428571428571 -434.3434343434344 1.890407502156438 357.1428571428571 nan nan 
