Deltax Deltay Omega
-600.0 429 22.260424552619348 
-595.9866220735786 429 21.731592095669225 
-591.9732441471572 429 21.201672732760738 
-587.9598662207358 429 20.671065018123656 
-583.9464882943143 429 20.140158509242696 
-579.9331103678929 429 19.609333809887733 
-575.9197324414715 429 19.078962613438623 
-571.9063545150502 429 18.54940774650867 
-567.8929765886288 429 18.021023212871352 
-563.8795986622074 429 17.49415423769414 
-559.866220735786 429 16.969137312083625 
-555.8528428093646 429 16.4463002379469 
-551.8394648829432 429 15.925962173173176 
-547.8260869565217 429 15.408433677140534 
-543.8127090301003 429 14.894016756552384 
-539.7993311036789 429 14.383004911608742 
-535.7859531772575 429 13.875683182516646 
-531.7725752508361 429 13.372328196345391 
-527.7591973244147 429 12.873208214231447 
-523.7458193979933 429 12.378583178938031 
-519.7324414715719 429 11.888704762775413 
-515.7190635451504 429 11.403816415886705 
-511.7056856187291 429 10.924153414905268 
-507.6923076923077 429 10.449942911989242 
-503.6789297658863 429 9.981403984239243 
-499.6655518394649 429 9.51874768350518 
-495.6521739130435 429 9.062177086588408 
-491.6387959866221 429 8.611887345845329 
-487.6254180602007 429 8.168065740199498 
-483.61204013377926 429 7.730891726568006 
-479.59866220735785 429 7.3005369917098974 
-475.58528428093643 429 6.877165504502694 
-471.571906354515 429 6.460933568654857 
-467.5585284280936 429 6.0519898758610715 
-463.54515050167225 429 5.650475559408199 
-459.53177257525084 429 5.256524248239197 
-455.5183946488294 429 4.870262121483372 
-451.505016722408 429 4.491807963460664 
-447.49163879598666 429 4.121273219168586 
-443.47826086956525 429 3.758762050260046 
-439.46488294314383 429 3.4043713915212814 
-435.4515050167224 429 3.0581910078583783 
-431.438127090301 429 2.720303551801989 
-427.4247491638796 429 2.3907846215396926 
-423.4113712374582 429 2.069702819485688 
-419.39799331103677 429 1.7571198113978639 
-415.38461538461536 429 1.45309038605269 
-411.37123745819395 429 1.1576625154884759 
-407.3578595317726 429 0.8708774158279053 
-403.3444816053512 429 0.5927696086910772 
-399.33110367892976 429 0.3233669832108404 
-395.31772575250835 429 0.06269085866203962 
-391.304347826087 429 -0.18924395228282914 
