nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
7.92418564452663e-08 1.58101406297455e-07 0.21014157982582962 892.626497749921 892.8367217689721 899.4458008378649 1.6252891374708013e-11 4.166831905435893e-11 7.071781231586815e-08 1.411188276499206e-07 0.1954820054507101 
1.58101406297455e-07 1.99033206564924e-07 0.21014158001383818 892.8367217689721 892.9060133422579 899.4458009442044 4.166831905435893e-11 5.45383121475417e-11 1.411188276499206e-07 1.7766570530636955e-07 0.19548200562561216 
1.99033206564924e-07 3.15499695463202e-07 0.2101415801090429 892.9060133422579 893.0835070074749 899.4458009980533 5.45383121475417e-11 1.0167419373809274e-10 1.7766570530636955e-07 2.816701818159441e-07 0.19548200571417995 
3.15499695463202e-07 4.99934080568851e-07 0.21014158045772668 893.0835070074749 893.2911419686574 899.4458011952722 1.0167419373809274e-10 1.890553301612541e-10 2.816701818159441e-07 4.464055915772666e-07 0.1954820060385563 
4.99934080568851e-07 6.29458589212406e-07 0.21014158110412143 893.2911419686574 893.4079403047351 899.4458015608791 1.890553301612541e-10 2.5771193735088087e-10 4.464055915772666e-07 5.621164420718817e-07 0.19548200663988954 
6.29458589212406e-07 7.29727457487442e-07 0.21014158161200303 893.4079403047351 893.4878283606886 899.445801848142 2.5771193735088087e-10 3.143224307336004e-10 5.621164420718817e-07 6.517015150507126e-07 0.19548200711236566 
7.29727457487442e-07 9.65971146546113e-07 0.2101415820307745 893.4878283606886 893.617204728216 899.4458020850032 3.143224307336004e-10 4.281675684734906e-10 6.517015150507126e-07 8.62798298499097e-07 0.1954820075019437 
9.65971146546113e-07 1.53107000415745e-06 0.2101415828729345 893.617204728216 893.9010561001653 899.445802561337 4.281675684734906e-10 7.93920039501866e-10 8.62798298499097e-07 1.367864605810678e-06 0.195482008285395 
1.53107000415745e-06 2.50562661931723e-06 0.21014158557855822 893.9010561001653 894.2269699933049 899.445804091664 7.93920039501866e-10 1.4704996958069155e-09 1.367864605810678e-06 2.2391903231391555e-06 0.19548201080240413 
2.50562661931723e-06 3.97141379770464e-06 0.21014159058350038 894.2269699933049 894.6015960952134 899.4458069225077 1.4704996958069155e-09 2.722546550555927e-09 2.2391903231391555e-06 3.5502252227437315e-06 0.19548201545844152 
3.97141379770464e-06 4.82727428613838e-06 0.2101415998454137 894.6015960952134 894.7786365465321 899.4458121611353 2.722546550555927e-09 3.533942817342426e-09 3.5502252227437315e-06 4.315956776381688e-06 0.1954820240746878 
4.82727428613838e-06 6.07736284802167e-06 0.21014160584765065 894.7786365465321 895.0029850919946 899.4458155560587 3.533942817342426e-09 4.807210805222776e-09 4.315956776381688e-06 5.434653112505372e-06 0.19548202965849643 
6.07736284802167e-06 7.92625465087822e-06 0.21014161526654554 895.0029850919946 895.2413614551987 899.4458208834768 4.807210805222776e-09 6.541102212248078e-09 5.434653112505372e-06 7.089645350123476e-06 0.1954820384207808 
7.92625465087822e-06 9.97703609874371e-06 0.21014162809286419 895.2413614551987 895.4938909967458 899.4458281381667 6.541102212248078e-09 8.894151385928924e-09 7.089645350123476e-06 8.925855260222595e-06 0.19548205035295038 
9.97703609874371e-06 1.25609035335829e-05 0.21014164549935133 895.4938909967458 895.7668576469343 899.4458379834441 8.894151385928924e-09 1.2096045884863337e-08 8.925855260222595e-06 1.1240054409103117e-05 0.19548206654599548 
1.25609035335829e-05 1.5214353983086e-05 0.21014166918510171 895.7668576469343 896.01058667036 899.4458513803337 1.2096045884863337e-08 1.562249889051235e-08 1.1240054409103117e-05 1.3617257606623216e-05 0.19548208858056348 
1.5214353983086e-05 1.99041938317933e-05 0.2101416952717469 896.01058667036 896.3189401434641 899.4458661351925 1.562249889051235e-08 2.124609917031723e-08 1.3617257606623216e-05 1.7820154499079114e-05 0.19548211284865497 
1.99041938317933e-05 2.50558859045481e-05 0.21014173687186602 896.3189401434641 896.645423173328 899.4458896646224 2.124609917031723e-08 2.888570709759934e-08 1.7820154499079114e-05 2.243857609708704e-05 0.19548215154874418 
2.50558859045481e-05 3.02437264418389e-05 0.2101417933852354 896.645423173328 896.9316212862257 899.4459216291307 2.888570709759934e-08 3.713074147009906e-08 2.243857609708704e-05 2.709098743451449e-05 0.19548220412245032 
3.02437264418389e-05 3.97148963129425e-05 0.21014185437719693 896.9316212862257 897.2993599345792 899.4459561267743 3.713074147009906e-08 5.048757232335372e-08 2.709098743451449e-05 3.558778951339019e-05 0.19548226086253673 
3.97148963129425e-05 5.00057205192782e-05 0.21014195318325124 897.2993599345792 897.6884584434497 899.4460120124343 5.048757232335372e-08 6.865660718962678e-08 3.558778951339019e-05 4.48237927059396e-05 0.19548235278061768 
5.00057205192782e-05 6.15115619502737e-05 0.2101420875871877 897.6884584434497 898.0646347718081 899.446088032601 6.865660718962678e-08 9.050189129541711e-08 4.48237927059396e-05 5.515466758299818e-05 0.19548247781497924 
6.15115619502737e-05 6.54540322464242e-05 0.21014224918587462 898.0646347718081 898.1070353953446 899.4461794343814 9.050189129541711e-08 9.33105706804473e-08 5.515466758299818e-05 5.869534561619276e-05 0.19548262814828923 
6.54540322464242e-05 8.48543390899079e-05 0.21014226996284865 898.1070353953446 898.5369825971068 899.4461911860388 9.33105706804473e-08 1.268898931059193e-07 5.869534561619276e-05 7.612321527800619e-05 0.19548264747685765 
8.48543390899079e-05 0.000101951949234728 0.21014251836311595 898.5369825971068 898.8986698252737 899.4463316836329 1.268898931059193e-07 1.6209200806496433e-07 7.612321527800619e-05 9.148920527994672e-05 0.1954828785606313 
0.000101951949234728 0.000110516834614163 0.21014277876785722 898.8986698252737 899.0647504153086 899.4464789710735 1.6209200806496433e-07 1.8050446181127332e-07 9.148920527994672e-05 9.918888695509398e-05 0.1954831208120223 
0.000110516834614163 0.000125584418787288 0.21014291497246473 899.0647504153086 899.2665895504316 899.4465560097171 1.8050446181127332e-07 2.0534567059442918e-07 9.918888695509398e-05 0.00011273717347024342 0.1954832475215264 
0.000125584418787288 0.000163471959083754 0.21014309873325732 899.2665895504316 899.7583217046262 899.4466599465991 2.0534567059442918e-07 2.791827308720005e-07 0.00011273717347024342 0.0001468178292744079 0.19548341847197606 
0.000163471959083754 0.000199040377780961 0.2101436449368191 899.7583217046262 900.202257692253 899.4469688846171 2.791827308720005e-07 3.6300620674079026e-07 0.0001468178292744079 0.00017882887752535437 0.19548392659856384 
0.000199040377780961 0.000250584885047483 0.21014426501406636 900.202257692253 900.6619732046496 899.4473196063063 3.6300620674079026e-07 4.7048500454127873e-07 0.00017882887752535437 0.000225241604258278 0.19548450344895046 
0.000250584885047483 0.000257211369324703 0.21014506007960598 900.6619732046496 900.7248475354605 899.4477693030665 4.7048500454127873e-07 4.871498355591245e-07 0.000225241604258278 0.00023121003558469776 0.1954852430888356 
0.000257211369324703 0.000259308963120565 0.2101451833563186 900.7248475354605 900.7445249608047 899.4478390295676 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.19548535777167497 
0.000259308963120565 0.000270613214320415 0.21014522260171398 900.7445249608047 900.8487828590773 899.4478612271428 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.1954853942811931 
0.000270613214320415 0.000288542839998925 0.21014543591198076 900.8487828590773 901.0083488030103 899.447981877493 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.19548559272116228 
0.000288542839998925 0.000297839506320659 0.21014578034803913 901.0083488030103 901.0884928176788 899.4481766938596 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.19548591314587446 
0.000297839506320659 0.000305804963744281 0.21014596180027903 901.0884928176788 901.1558446893163 899.4482793250017 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.19548608194870537 
0.000305804963744281 0.000341765071242143 0.2101461187818606 901.1558446893163 901.3405242555269 899.4483681153029 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.19548622798677792 
0.000341765071242143 0.0012616 0.21014658003068412 901.3405242555269 902.312634021891 899.4486290020993 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.19548665708099702 
0.0012616 0.0018947 0.21015152818247773 902.312634021891 902.8003882750914 899.4514277246185 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.19549126028694902 
0.0018947 0.0026726 0.2101574034490237 902.8003882750914 903.2858393752465 899.45475083221 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.19549672597657658 
0.0026726 0.0036062 0.21016590215482425 903.2858393752465 903.7700760864037 899.4595577824214 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.19550463222011094 
0.0036062 0.0047097 0.2101775820462045 903.7700760864037 904.2535689840506 899.4661640419691 4.866879638380308e-06 6.957410912206997e-06 0.003254513714257844 0.004252098601237897 0.19551549788223346 
0.0047097 0.0074963 0.21019304657883245 904.2535689840506 905.2194415237519 899.4749109312165 6.957410912206997e-06 1.304101046018238e-05 0.004252098601237897 0.006773304649232037 0.195529884350476 
0.0074963 0.011197 0.21023804950458777 905.2194415237519 906.1838803765169 899.5003650213503 1.304101046018238e-05 2.2370195075303754e-05 0.006773304649232037 0.010125112727985401 0.19557175002969016 
0.011197 0.015999 0.2103070613781145 906.1838803765169 907.1478170379534 899.5393988045893 2.2370195075303754e-05 3.595796178910535e-05 0.010125112727985401 0.014479014161725657 0.19563595094353178 
0.015999 0.022073 0.21040757576138044 907.1478170379534 908.1115193261533 899.5962507120696 3.595796178910535e-05 5.499831141571221e-05 0.014479014161725657 0.019992063247258874 0.19572945826234706 
0.022073 0.029477 0.21054759429902034 908.1115193261533 909.0751910018292 899.6758691722457 5.499831141571221e-05 8.080882666219072e-05 0.019992063247258874 0.026719403458311038 0.1958597445300495 
0.029477 0.042684 0.21073685253169142 909.0751910018292 910.5223647203559 899.7837663819857 8.080882666219072e-05 0.0001349414406763392 0.026719403458311038 0.0387354775927149 0.19603586698865472 
0.042684 0.0622 0.21113199148109194 910.5223647203559 912.454482044914 900.0099537652616 0.0001349414406763392 0.00024014208742008093 0.0387354775927149 0.05652463913887071 0.196403643659143 
0.0622 0.073174 0.21189230723778718 912.454482044914 913.5140425700297 900.4490629424038 0.00024014208742008093 0.0003149590647275406 0.05652463913887071 0.06654378049093293 0.19711157852685926 
0.073174 0.075959 0.2124262145989736 913.5140425700297 913.7745545945734 900.7609164683065 0.0003149590647275406 0.0003352377298874586 0.06654378049093293 0.0690882806068422 0.19760894909326895 
0.075959 0.085 0.21256983363225368 913.7745545945734 915.1224955776115 900.845369758971 0.0003352377298874586 0.00044855858080880974 0.0690882806068422 0.07735574245681803 0.19774278015793512 
0.085 0.09 0.21336756841415974 915.1224955776115 915.6935906133108 901.3169762202091 0.00044855858080880974 0.0005007251192534371 0.07735574245681803 0.08193278369539789 0.19848632840408154 
0.09 0.095 0.21373076552158388 915.6935906133108 916.2821527365937 901.5337920146578 0.0005007251192534371 0.000557560306986959 0.08193278369539789 0.08651272320635034 0.19882500783904572 
0.095 0.1 0.2141238380912083 916.2821527365937 916.8905604471882 901.7698175535502 0.000557560306986959 0.0006194885666720024 0.08651272320635034 0.0910956542958433 0.1991916475030071 
0.1 0.105 0.2145492770827041 916.8905604471882 917.5203194530303 902.0267772492656 0.0006194885666720024 0.0006868781473834935 0.0910956542958433 0.09568168000500507 0.19958858872405344 
0.105 0.11 0.2150087841124354 917.5203194530303 918.172669740515 902.3061292983551 0.0006868781473834935 0.0007600910566866136 0.09568168000500507 0.10027091023843135 0.20001745253394154 
0.11 0.115 0.21550395798155497 918.172669740515 918.8496952763522 902.609296970297 0.0007600910566866136 0.0008396078908316905 0.10027091023843135 0.10486346316329585 0.20047976691827196 
0.115 0.12 0.21603713206038058 918.8496952763522 919.5518407345244 902.9381844959424 0.0008396078908316905 0.0009257407253059495 0.10486346316329585 0.10945946333529097 0.20097774897444964 
0.12 0.125 0.21660944277402247 919.5518407345244 920.2804720420963 903.2939885474152 0.0009257407253059495 0.0010189264657915066 0.10945946333529097 0.11405903978665977 0.2015125012153052 
0.125 0.13 0.21722280468315336 920.2804720420963 921.0363256948835 903.6784117685962 0.0010189264657915066 0.0011195396028730322 0.11405903978665977 0.11866232682890646 0.20208585601576307 
0.13 0.135 0.2178778842804507 921.0363256948835 921.8200547953247 904.0928143914837 0.0011195396028730322 0.0012279546271351976 0.11866232682890646 0.12326946224534553 0.20269851607953968 
0.135 0.14 0.21857607020611636 921.8200547953247 922.633110532743 904.5386131600374 0.0012279546271351976 0.0013446708593575633 0.12326946224534553 0.12788058903993985 0.20335182932740833 
0.14 0.145 0.21931986051087773 922.633110532743 923.4755330916454 905.0177627108292 0.0013446708593575633 0.0014700003750273546 0.12788058903993985 0.13249585400508676 0.20404816882772867 
0.145 0.15 0.22010811832605323 923.4755330916454 924.3477637429025 905.5311873771634 0.0014700003750273546 0.0016043176647292424 0.13249585400508676 0.1371154051130463 0.20478661778405058 
0.15 0.155 0.22094317271248806 924.3477637429025 925.2509842082221 906.080372150903 0.0016043176647292424 0.0017481220492427878 0.1371154051130463 0.14173939435781122 0.20556936520660238 
0.155 0.16 0.2218255058100528 925.2509842082221 926.1847457042113 906.6670194913299 0.0017481220492427878 0.0019016631889577716 0.14173939435781122 0.14636797563412107 0.20639699505089878 
0.16 0.165 0.22275478266662965 926.1847457042113 927.1493764675463 907.2918647769643 0.0019016631889577716 0.0020653155744588636 0.14636797563412107 0.1510013024957946 0.20726929383069273 
0.165 0.17 0.22373185758976755 927.1493764675463 928.1466027211566 907.9561882098305 0.0020653155744588636 0.002239703356720516 0.1510013024957946 0.15563953357191831 0.20818714466853044 
0.17 0.175 0.22475834837757883 928.1466027211566 929.1755750777252 908.6621736651068 0.002239703356720516 0.002425013781035063 0.15563953357191831 0.16028282979171965 0.20915218831070193 
0.175 0.18 0.22583325761611564 929.1755750777252 930.2371996225249 909.4102025538284 0.002425013781035063 0.002621746168182066 0.16028282979171965 0.16493135214783472 0.21016361319748053 
0.18 0.185 0.2269574096660771 930.2371996225249 931.3316529300868 910.2018885733692 0.002621746168182066 0.002830275008746196 0.16493135214783472 0.1695852643686825 0.2112223256086765 
0.185 0.19 0.2281308808251026 931.3316529300868 932.4590974376406 911.0383082047415 0.002830275008746196 0.0030509747933121236 0.1695852643686825 0.17424473102808496 0.21232853382733796 
0.19 0.195 0.22935374143311718 932.4590974376406 933.6193723964617 911.9205061579701 0.0030509747933121236 0.0032841575973670744 0.17424473102808496 0.1789099167141301 0.21348244569107472 
0.195 0.2 0.23062571933188095 933.6193723964617 934.8135398851429 912.8492464992592 0.0032841575973670744 0.0035303851567880535 0.1789099167141301 0.18358098821826602 0.21468395072868374 
0.2 0.205 0.23194718685480975 934.8135398851429 936.0411073884104 913.8261224632581 0.0035303851567880535 0.003789907131964843 0.18358098821826602 0.18825811381568106 0.21593359979286605 
0.205 0.21 0.23331756901399917 936.0411073884104 937.3030583563403 914.8515726510258 0.003789907131964843 0.004063285258774448 0.18825811381568106 0.19294146295007042 0.21723100769849135 
0.21 0.215 0.2347383586178777 937.3030583563403 938.5983377279805 915.927319098878 0.004063285258774448 0.004350644367411759 0.19294146295007042 0.19763120496173514 0.2185777233587615 
0.215 0.22 0.23620703695632672 938.5983377279805 939.928436694621 917.0529707091489 0.004350644367411759 0.004652671023948672 0.19763120496173514 0.2023275101842111 0.21997162573690757 
0.22 0.225 0.23772592394093597 939.928436694621 941.2925966530896 918.2306940673411 0.004652671023948672 0.004969552473677521 0.2023275101842111 0.207030550865363 0.221415049891223 
0.225 0.23 0.23929344815498502 941.2925966530896 942.6916855445786 919.4603644296828 0.004969552473677521 0.005301850452475315 0.207030550865363 0.21174049946550316 0.2229067471605123 
0.23 0.235 0.24091070771802317 942.6916855445786 944.1252297801268 920.7434475899959 0.005301850452475315 0.005649814620731833 0.21174049946550316 0.2164575294780925 0.2244479534764914 
0.235 0.24 0.24257654000857723 944.1252297801268 945.5940441551991 922.0799637111793 0.005649814620731833 0.0060140067143240805 0.2164575294780925 0.22118181520316393 0.22603782420727714 
0.24 0.245 0.2442925917100107 945.5940441551991 947.0966744903363 923.4714288969687 0.0060140067143240805 0.006394426733252058 0.22118181520316393 0.22591352941884302 0.22767808923342162 
0.245 0.25 0.2460556297125807 947.0966744903363 948.6353776666247 924.9165366694009 0.006394426733252058 0.006792010903977442 0.22591352941884302 0.23065284678306985 0.22936603311185938 
0.25 0.26 0.24786969167741835 948.6353776666247 951.7837579818944 926.4183138685646 0.006792010903977442 0.00763024566266534 0.23065284678306985 0.2401548429574289 0.23110563337291043 
0.26 0.27 0.2516047304838007 951.7837579818944 955.0998354108546 929.5558097390708 0.00763024566266534 0.008547747595108533 0.2401548429574289 0.24968915574545897 0.23469668257903906 
0.27 0.28 0.2555702192396138 955.0998354108546 958.5909799270833 932.9470243698088 0.008547747595108533 0.009550134060077084 0.24968915574545897 0.25925749884277915 0.2385230937238062 
0.28 0.29 0.25977520829586714 958.5909799270833 962.2595922514531 936.6025137416541 0.009550134060077084 0.010641774114392152 0.25925749884277915 0.2688616353963099 0.2425963683575612 
0.29 0.3 0.26422282083422277 962.2595922514531 966.140242869656 940.5266910404486 0.010641774114392152 0.011837023230466108 0.2688616353963099 0.27850350962610876 0.2469226766446058 
0.3 0.31 0.2689578396596147 966.140242869656 970.2072792901536 944.7589399399131 0.011837023230466108 0.013132136502452249 0.27850350962610876 0.2881851176155427 0.2515489228490805 
0.31 0.32 0.27395001240577777 970.2072792901536 974.5019984619588 949.2715116008958 0.013132136502452249 0.014544590157635208 0.2881851176155427 0.29790852566336257 0.2564496107312313 
0.32 0.33 0.2792537229680283 974.5019984619588 978.9864904894363 954.1104727699685 0.014544590157635208 0.016066270233347116 0.29790852566336257 0.3076758262682274 0.2616823001467261 
0.33 0.34 0.28482630584996277 978.9864904894363 983.6761922104068 959.232277385875 0.016066270233347116 0.017706538994204747 0.3076758262682274 0.3174889931233442 0.2672094097539116 
0.34 0.35 0.2906903953544974 983.6761922104068 988.6146499929155 964.6514839147858 0.017706538994204747 0.01948536927139053 0.3174889931233442 0.32735029197804516 0.27305834806618157 
0.35 0.36 0.2969060975530606 988.6146499929155 993.7592345286812 970.4158568836242 0.01948536927139053 0.0213921504983388 0.32735029197804516 0.3372620027161609 0.2792945251689401 
0.36 0.37 0.303425357201976 993.7592345286812 999.1510565146984 976.471713649079 0.0213921504983388 0.023446855506231996 0.3372620027161609 0.3472263883278892 0.28587566447160884 
0.37 0.38 0.31030619425587114 999.1510565146984 1004.7801234048582 982.8623953836313 0.023446855506231996 0.025650732597019017 0.3472263883278892 0.35724587303357275 0.2928666837564125 
0.38 0.39 0.31754230004832834 1004.7801234048582 1010.6310105661661 989.5702648622555 0.025650732597019017 0.028002533468750958 0.35724587303357275 0.3673227543091113 0.3002681823895237 
0.39 0.4 0.3251195253918054 1010.6310105661661 1016.7151885662759 996.5692204042177 0.028002533468750958 0.03051162038604459 0.3673227543091113 0.3774593069723784 0.3080731766230345 
0.4 0.41 0.33306033455220846 1016.7151885662759 1023.0491821802742 1003.866542279517 0.03051162038604459 0.03318985221741448 0.3774593069723784 0.3876579454177148 0.31631193938664676 
0.41 0.42 0.3413927078233938 1023.0491821802742 1029.6411206056955 1011.4733580622783 0.03318985221741448 0.03604596707650296 0.3876579454177148 0.3979212082270007 0.3250218824578099 
0.42 0.43 0.3501347451627029 1029.6411206056955 1036.4549597316877 1019.3911107521997 0.03604596707650296 0.039069354396744346 0.3979212082270007 0.40825149852987797 0.3342306131951961 
0.43 0.44 0.3592445385612371 1036.4549597316877 1043.5038598572903 1027.566141688338 0.039069354396744346 0.04227062474470431 0.40825149852987797 0.4186511001259753 0.34390332045033944 
0.44 0.45 0.3687459395996338 1043.5038598572903 1050.8189000788295 1036.00449792699 0.04227062474470431 0.045669126800590834 0.4186511001259753 0.42912251653616185 0.35407441897631997 
0.45 0.46 0.378687681867921 1050.8189000788295 1058.3699928494902 1044.7337409856643 0.045669126800590834 0.0492561224507616 0.42912251653616185 0.43966826184128116 0.36480583876978023 
0.46 0.47 0.38903648369732213 1058.3699928494902 1066.1868382128453 1053.7099269244375 0.0492561224507616 0.05305096037542461 0.43966826184128116 0.45029084273582015 0.37607101594545783 
0.47 0.48 0.3998348034279811 1066.1868382128453 1074.2368558242783 1062.950610376831 0.05305096037542461 0.05704303000801418 0.45029084273582015 0.46099275698510866 0.38792974801309615 
0.48 0.49 0.4110472717666165 1074.2368558242783 1082.5474074743722 1072.413448920995 0.05704303000801418 0.06125105587776385 0.46099275698510866 0.4717764709993301 0.4003513024595242 
0.49 0.5 0.42271590438821144 1082.5474074743722 1091.0922698417605 1082.1176080616253 0.06125105587776385 0.06566692402200576 0.4717764709993301 0.48264446142064044 0.41339438814211255 
0.5 0.51 0.43480796785301434 1091.0922698417605 1099.9000437044738 1092.0201991115937 0.06566692402200576 0.07031060727192234 0.48264446142064044 0.4935992121970657 0.4270346235886979 
0.51 0.52 0.4473686593470638 1099.9000437044738 1108.966324642027 1102.1437991673083 0.07031060727192234 0.07518522638238584 0.4935992121970657 0.5046433310357066 0.44133481684959225 
0.52 0.53 0.46039736647978424 1108.966324642027 1118.2698802954958 1112.4745998194444 0.07518522638238584 0.08028453984365176 0.5046433310357066 0.5157792986767927 0.4563058032535446 
0.53 0.54 0.47386874481844704 1118.2698802954958 1127.8353625653076 1122.9803095367417 0.08028453984365176 0.08562727218495361 0.5157792986767927 0.527009609353388 0.47192965560557176 
0.54 0.56 0.4878166537399455 1127.8353625653076 1147.7248930855176 1133.6678076006733 0.08562727218495361 0.0970492350174097 0.527009609353388 0.5497634725625226 0.48826358028869676 
0.56 0.58 0.5171351932990196 1147.7248930855176 1168.6157242825668 1155.5531361127314 0.0970492350174097 0.10948232242847665 0.5497634725625226 0.5729251255141987 0.5230881645128277 
0.58 0.6 0.5483446024040132 1168.6157242825668 1190.59193883435 1178.0217661357144 0.10948232242847665 0.12302015706432216 0.5729251255141987 0.5965154156825385 0.5608809532755991 
0.6 0.62 0.5815949386009657 1190.59193883435 1213.5432148386985 1201.0928935559823 0.12302015706432216 0.13763777288596815 0.5965154156825385 0.6205549812023418 0.6019331736394105 
0.62 0.64 0.6167386955908364 1213.5432148386985 1237.5784213276806 1224.5827502866177 0.13763777288596815 0.15344751706881585 0.6205549812023418 0.6450643857334151 0.6461749431456534 
0.64 0.66 0.6539616829003446 1237.5784213276806 1262.630885752443 1248.5442685667085 0.15344751706881585 0.1704493896128652 0.6450643857334151 0.6700646612225934 0.693951608217278 
0.66 0.68 0.6931807638266781 1262.630885752443 1288.6131381689045 1272.860724448456 0.1704493896128652 0.1886246659888828 0.6700646612225934 0.6955752996186941 0.7452678045576399 
0.68 0.7 0.7342662307161847 1288.6131381689045 1315.7831230538475 1297.3906247564928 0.1886246659888828 0.20819804054767094 0.6955752996186941 0.721617416919225 0.8000707668738157 
0.7 0.72 0.7776414443494885 1315.7831230538475 1343.897174654048 1322.3340711854864 0.20819804054767094 0.22903844158459494 0.721617416919225 0.7482123899724901 0.8590415036665744 
0.72 0.74 0.8229184721638667 1343.897174654048 1373.0673283658932 1347.4057827855593 0.22903844158459494 0.25127069929454504 0.7482123899724901 0.7753801954104304 0.9217874166124379 
0.7381081081154651 0.76 0.8658740186699944 1370.3079895119895 1403.221337365574 1370.3865620716897 0.24916764789772794 0.27488233065803214 0.7728102678789972 0.8031412491300796 0.982361187288189 
0.8658740186699944 0.78 0.8658740186699944 1370.3865620716897 1434.447830240186 1370.3865620716897 0.24916764789772794 0.2999856828504574 0.982361187288189 0.8315160965387728 0.982361187288189 
