nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
0.0 7.92405959867008e-15 1.7431921976262037e-06 0.0 891.979088912515 0.006626553903661181 -2666.563051159566 1.8864781909828667e-22 0.0 7.068095280606396e-15 0.0 
7.92405959867008e-15 2.50580766467172e-14 0.23623218345332955 891.979088912515 891.9791501399843 898.0107297203142 1.8864781909828667e-22 1.202875101238043e-21 7.068095280606396e-15 2.235128075925966e-14 0.22000696520277174 
2.50580766467172e-14 7.92405959867008e-14 0.23623218345332955 891.9791501399843 891.9792735967919 898.0107297203142 1.202875101238043e-21 7.669892586590564e-21 2.235128075925966e-14 7.068096190068274e-14 0.22000696520277174 
7.92405959867008e-14 2.50580766467172e-13 0.23623218345332955 891.9792735967919 891.9795225305563 898.0107297203142 7.669892586590564e-21 4.89055366008406e-20 7.068096190068274e-14 2.2351286558261665e-13 0.22000696520277174 
2.50580766467172e-13 7.92405959867008e-13 0.23623218345332955 891.9795225305563 891.9800244714106 898.0107297203142 4.89055366008406e-20 3.1183637622223165e-19 2.2351286558261665e-13 7.068099887685966e-13 0.22000696520277174 
7.92405959867008e-13 2.50580766467172e-12 0.23623218345332955 891.9800244714106 891.9810365664441 898.0107297203142 3.1183637622223165e-19 1.9883623060735802e-18 7.068099887685966e-13 2.235131013538147e-12 0.22000696520277174 
2.50580766467172e-12 7.92405959867008e-12 0.23623218345332955 891.9810365664441 891.9830773175474 898.0107297203142 1.9883623060735802e-18 1.2678394702087938e-17 2.235131013538147e-12 7.068114921165044e-12 0.22000696520277174 
7.92405959867008e-12 2.50580766467172e-11 0.2362321834533296 891.9830773175474 891.9871922128202 898.0107297203142 1.2678394702087938e-17 8.084124896701922e-17 7.068114921165044e-12 2.2351405993355074e-11 0.22000696520277177 
2.50580766467172e-11 7.92405959867008e-11 0.23623218345332983 891.9871922128202 891.9954893359115 898.0107297203144 8.084124896701922e-17 5.154680610685972e-16 2.2351405993355074e-11 7.068176043085378e-11 0.22000696520277202 
7.92405959867008e-11 2.50580766467172e-10 0.2362321834533314 891.9954893359115 892.0122193489516 898.0107297203162 5.154680610685972e-16 3.286779031459769e-15 7.068176043085378e-11 2.235179572505954e-10 0.22000696520277346 
2.50580766467172e-10 6.29410234040288e-10 0.23623218345334132 892.0122193489516 892.0371937918279 898.0107297203274 3.286779031459769e-15 1.446781958777772e-14 2.235179572505954e-10 5.614434803410538e-10 0.2200069652027827 
6.29410234040288e-10 1.58104849886544e-09 0.23623218345338137 892.0371937918279 892.0786055088946 898.0107297203729 1.446781958777772e-14 6.088592755770992e-14 5.614434803410538e-10 1.4103612181038253e-09 0.22000696520281998 
1.58104849886544e-09 3.97146890586824e-09 0.23623218345354757 892.0786055088946 892.1439095007744 898.0107297205609 6.088592755770992e-14 2.441054461078457e-13 1.4103612181038253e-09 3.5428879700370645e-09 0.22000696520297472 
3.97146890586824e-09 4.99938025672213e-09 0.2362321834542036 892.1439095007744 892.1619336289149 898.0107297213034 2.441054461078457e-13 3.282409974638611e-13 3.5428879700370645e-09 4.459942338096108e-09 0.22000696520358545 
4.99938025672213e-09 9.97366035816307e-09 0.23623218345450483 892.1619336289149 892.2360683739453 898.0107297216445 3.282409974638611e-13 8.956566483374039e-13 4.459942338096108e-09 8.898001564940638e-09 0.2200069652038659 
9.97366035816307e-09 1.99038194110668e-08 0.23623218345653654 892.2360683739453 892.3341904655585 898.010729723944 8.956566483374039e-13 2.3923706850712675e-12 8.898001564940638e-09 1.7758566953987143e-08 0.2200069652057573 
1.99038194110668e-08 3.97209640718649e-08 0.23623218346189576 892.3341904655585 892.4619942545893 898.01072973001 2.3923706850712675e-12 6.278958802978594e-12 1.7758566953987143e-08 3.544343625900713e-08 0.2200069652107464 
3.97209640718649e-08 7.92418564452663e-08 0.23623218347581212 892.4619942545893 892.626497749921 898.0107297457615 6.278958802978594e-12 1.6252891374708013e-11 3.544343625900713e-08 7.071781231586815e-08 0.2200069652237018 
7.92418564452663e-08 1.58101406297455e-07 0.23623218351152506 892.626497749921 892.8367217689721 898.010729786184 1.6252891374708013e-11 4.166831905435893e-11 7.071781231586815e-08 1.411188276499206e-07 0.22000696525694854 
1.58101406297455e-07 1.99033206564924e-07 0.23623218360252815 892.8367217689721 892.9060133422579 898.0107298891878 4.166831905435893e-11 5.45383121475417e-11 1.411188276499206e-07 1.7766570530636955e-07 0.22000696534166733 
1.99033206564924e-07 3.15499695463202e-07 0.23623218364861076 892.9060133422579 893.0835070074749 898.0107299413476 5.45383121475417e-11 1.0167419373809274e-10 1.7766570530636955e-07 2.816701818159441e-07 0.2200069653845677 
3.15499695463202e-07 4.99934080568851e-07 0.23623218381738662 893.0835070074749 893.2911419686574 898.0107301323803 1.0167419373809274e-10 1.890553301612541e-10 2.816701818159441e-07 4.464055915772666e-07 0.22000696554168866 
4.99934080568851e-07 6.29458589212406e-07 0.23623218413026562 893.2911419686574 893.4079403047351 898.0107304865196 1.890553301612541e-10 2.5771193735088087e-10 4.464055915772666e-07 5.621164420718817e-07 0.22000696583296167 
6.29458589212406e-07 7.29727457487442e-07 0.23623218437609914 893.4079403047351 893.4878283606886 898.0107307647718 2.5771193735088087e-10 3.143224307336004e-10 5.621164420718817e-07 6.517015150507126e-07 0.22000696606181902 
7.29727457487442e-07 9.65971146546113e-07 0.23623218457880002 893.4878283606886 893.617204728216 898.0107309942033 3.143224307336004e-10 4.281675684734906e-10 6.517015150507126e-07 8.62798298499097e-07 0.2200069662505223 
9.65971146546113e-07 1.53107000415745e-06 0.2362321849864367 893.617204728216 893.9010561001653 898.010731455596 4.281675684734906e-10 7.93920039501866e-10 8.62798298499097e-07 1.367864605810678e-06 0.22000696663000938 
1.53107000415745e-06 2.50562661931723e-06 0.2362321862960588 893.9010561001653 894.2269699933049 898.0107329379214 7.93920039501866e-10 1.4704996958069155e-09 1.367864605810678e-06 2.2391903231391555e-06 0.22000696784919482 
2.50562661931723e-06 3.97141379770464e-06 0.23623218871863624 894.2269699933049 894.6015960952134 898.0107356799701 1.4704996958069155e-09 2.722546550555927e-09 2.2391903231391555e-06 3.5502252227437315e-06 0.22000697010447992 
3.97141379770464e-06 4.82727428613838e-06 0.2362321932017454 894.6015960952134 894.7786365465321 898.0107407542781 2.722546550555927e-09 3.533942817342426e-09 3.5502252227437315e-06 4.315956776381688e-06 0.22000697427800564 
4.82727428613838e-06 6.07736284802167e-06 0.23623219610705046 894.7786365465321 895.0029850919946 898.010744042713 3.533942817342426e-09 4.807210805222776e-09 4.315956776381688e-06 5.434653112505372e-06 0.22000697698268332 
6.07736284802167e-06 7.92625465087822e-06 0.23623220066614456 895.0029850919946 895.2413614551987 898.0107492030263 4.807210805222776e-09 6.541102212248078e-09 5.434653112505372e-06 7.089645350123476e-06 0.2200069812269468 
7.92625465087822e-06 9.97703609874371e-06 0.23623220687455795 895.2413614551987 895.4938909967458 898.0107562301588 6.541102212248078e-09 8.894151385928924e-09 7.089645350123476e-06 8.925855260222595e-06 0.2200069870066349 
9.97703609874371e-06 1.25609035335829e-05 0.23623221529994262 895.4938909967458 895.7668576469343 898.01076576662 8.894151385928924e-09 1.2096045884863337e-08 8.925855260222595e-06 1.1240054409103117e-05 0.22000699485020023 
1.25609035335829e-05 1.5214353983086e-05 0.23623222676472333 895.7668576469343 896.01058667036 898.0107787432901 1.2096045884863337e-08 1.562249889051235e-08 1.1240054409103117e-05 1.3617257606623216e-05 0.22000700552327448 
1.5214353983086e-05 1.99041938317933e-05 0.23623223939162605 896.01058667036 896.3189401434641 898.0107930353342 1.562249889051235e-08 2.124609917031723e-08 1.3617257606623216e-05 1.7820154499079114e-05 0.2200070172782198 
1.99041938317933e-05 2.50558859045481e-05 0.23623225952762492 896.3189401434641 896.645423173328 898.0108158267178 2.124609917031723e-08 2.888570709759934e-08 1.7820154499079114e-05 2.243857609708704e-05 0.22000703602371668 
2.50558859045481e-05 3.02437264418389e-05 0.23623228688218942 896.645423173328 896.9316212862257 898.0108467885974 2.888570709759934e-08 3.713074147009906e-08 2.243857609708704e-05 2.709098743451449e-05 0.22000706148929733 
3.02437264418389e-05 3.97148963129425e-05 0.2362323164045584 896.9316212862257 897.2993599345792 898.0108802041553 3.713074147009906e-08 5.048757232335372e-08 2.709098743451449e-05 3.558778951339019e-05 0.22000708897298366 
3.97148963129425e-05 5.00057205192782e-05 0.23623236423034924 897.2993599345792 897.6884584434497 898.0109343368533 5.048757232335372e-08 6.865660718962678e-08 3.558778951339019e-05 4.48237927059396e-05 0.22000713349613943 
5.00057205192782e-05 6.15115619502737e-05 0.23623242928683388 897.6884584434497 898.0646347718081 898.0110079724999 6.865660718962678e-08 9.050189129541711e-08 4.48237927059396e-05 5.515466758299818e-05 0.22000719406011435 
6.15115619502737e-05 6.54540322464242e-05 0.23623250750658528 898.0646347718081 898.1070353953446 898.0110965072863 9.050189129541711e-08 9.33105706804473e-08 5.515466758299818e-05 5.869534561619276e-05 0.22000726687835967 
6.54540322464242e-05 8.48543390899079e-05 0.23623251756341046 898.1070353953446 898.5369825971068 898.0111078903303 9.33105706804473e-08 1.268898931059193e-07 5.869534561619276e-05 7.612321527800619e-05 0.2200072762407055 
8.48543390899079e-05 0.000101951949234728 0.23623263779834258 898.5369825971068 898.8986698252737 898.0112439809448 1.268898931059193e-07 1.6209200806496433e-07 7.612321527800619e-05 9.148920527994672e-05 0.22000738817275126 
0.000101951949234728 0.000110516834614163 0.2362327638438848 898.8986698252737 899.0647504153086 898.0113866484292 1.6209200806496433e-07 1.8050446181127332e-07 9.148920527994672e-05 9.918888695509398e-05 0.22000750551415238 
0.000110516834614163 0.000125584418787288 0.236232829771961 899.0647504153086 899.2665895504316 898.0114612706063 1.8050446181127332e-07 2.0534567059442918e-07 9.918888695509398e-05 0.00011273717347024342 0.2200075668895306 
0.000125584418787288 0.000163471959083754 0.23623291871899255 899.2665895504316 899.7583217046262 898.0115619473063 2.0534567059442918e-07 2.791827308720005e-07 0.00011273717347024342 0.0001468178292744079 0.22000764969427816 
0.000163471959083754 0.000199040377780961 0.23623318310175223 899.7583217046262 900.202257692253 898.0118611948842 2.791827308720005e-07 3.6300620674079026e-07 0.0001468178292744079 0.00017882887752535437 0.22000789581994748 
0.000199040377780961 0.000250584885047483 0.23623348324211255 900.202257692253 900.6619732046496 898.0122009155075 3.6300620674079026e-07 4.7048500454127873e-07 0.00017882887752535437 0.000225241604258278 0.22000817523395758 
0.000250584885047483 0.000257211369324703 0.23623386808328936 900.6619732046496 900.7248475354605 898.0126365066566 4.7048500454127873e-07 4.871498355591245e-07 0.000225241604258278 0.00023121003558469776 0.22000853349972477 
0.000257211369324703 0.000259308963120565 0.2362339277537854 900.7248475354605 900.7445249608047 898.0127040460508 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.22000858904964335 
0.000259308963120565 0.000270613214320415 0.23623394675001075 900.7445249608047 900.8487828590773 898.012725547356 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.22000860673407435 
0.000270613214320415 0.000288542839998925 0.23623405000008257 900.8487828590773 901.0083488030103 898.012842413274 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.22000870285415827 
0.000288542839998925 0.000297839506320659 0.23623421671989553 901.0083488030103 901.0884928176788 898.0130311188473 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.22000885806104695 
0.000297839506320659 0.000305804963744281 0.2362343045495021 901.0884928176788 901.1558446893163 898.0131305307646 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.2200089398255339 
0.000305804963744281 0.000341765071242143 0.2362343805344034 901.1558446893163 901.3405242555269 898.0132165359856 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.22000901056325795 
0.000341765071242143 0.0012616 0.23623460379592234 901.3405242555269 902.312634021891 898.0134692395618 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.22000921840733542 
0.0012616 0.0018947 0.23623699888470973 902.312634021891 902.8003882750914 898.0161801747211 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.22001144810200848 
0.0018947 0.0026726 0.23623984273138507 902.8003882750914 903.2858393752465 898.0193990465978 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.22001409556535778 
0.0026726 0.0036062 0.23624395641985282 903.2858393752465 903.7700760864037 898.0240552174927 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.22001792518090754 
