r x m P epsilon nu nd ns ne muQ
0.0 0.0 0.0 0.3148419327513634 1.1749937873709309 6.087058917173197 12.071613118891985 0.0 0.0 478.9113595052367 
9.999999999999999e-05 8.910509738815657e-06 4.406397916231971e-15 0.31484193266393 1.174993787108275 6.08705891610295 12.07161311676954 0.0 0.0 478.9113594773676 
0.0011 9.801560712697225e-05 5.864915531999375e-12 0.31484192217192325 1.1749937555895507 6.08705878767329 12.071612862076053 0.0 0.0 478.9113561330846 
0.0111 0.0009890665810085382 6.026316419564028e-09 0.3148408554865788 1.1749905511919454 6.08704573068246 12.071586968287026 0.0 0.0 478.91101613161413 
0.0211 0.001880117554890104 4.139315080318113e-08 0.3148380401556164 1.1749820937402322 6.087011269019749 12.071518626121865 0.0 0.0 478.91011875670233 
0.031100000000000003 0.00277116852877167 1.325437477694292e-07 0.3148334762302269 1.1749683833881925 6.086955403311771 12.071407836823232 0.0 0.0 478.90866402466594 
0.041100000000000005 0.0036622195026532363 3.059139906778702e-07 0.3148271637933704 1.1749494203850437 6.0868781345740155 12.071254602404979 0.0 0.0 478.90665196194817 
0.051100000000000007 0.004553270476534802 5.879375574585028e-07 0.31481910295978677 1.1749252050754724 6.08677946421098 12.07105892565242 0.0 0.0 478.9040826051219 
0.06110000000000001 0.0054443214504163685 1.0050452116291205e-06 0.3148092938759925 1.1748957378996248 6.086659394016132 12.07082081012224 0.0 0.0 478.9009560008887 
0.07110000000000001 0.006335372424297934 1.583664093445466e-06 0.314797736720276 1.1748610193930915 6.086517926171848 12.070540260142398 0.0 0.0 478.89727220607705 
0.0811 0.0072264233981795 2.350217011216097e-06 0.3147844317026913 1.1748210501868896 6.086355063249341 12.070217280811947 0.0 0.0 478.893031287641 
0.0911 0.008117474372061066 3.331121732814112e-06 0.31476937906505115 1.1747758310074414 6.086170808208571 12.069851878000895 0.0 0.0 478.88823332265724 
0.1011 0.00900852534594263 4.552790277417896e-06 0.31475257908091814 1.1747253626765486 6.0859651643981385 12.069444058349976 0.0 0.0 478.8828783983227 
0.11109999999999999 0.009899576319824195 6.041628207513056e-06 0.31473403205559586 1.1746696461113642 6.08573813555518 12.068993829270434 0.0 0.0 478.87696661195173 
0.12109999999999999 0.010790627293705762 7.824033921187702e-06 0.31471373832611826 1.1746086823243618 6.085489725805232 12.068501198943771 0.0 0.0 478.87049807097236 
0.1311 0.011681678267587328 9.926397944753192e-06 0.314691698261238 1.1745424724233005 6.085219939662087 12.067966176321455 0.0 0.0 478.86347289292297 
0.1411 0.012572729241468895 1.2375102225722454e-05 0.31466791226141383 1.174471017611186 6.0849287820276485 12.067388771124627 0.0 0.0 478.85589120544813 
0.1511 0.013463780215350461 1.5196519426177988e-05 0.3146423807587968 1.1743943191862312 6.084616258191755 12.066768993843752 0.0 0.0 478.8477531462941 
0.16110000000000002 0.014354831189232028 1.8417012216561598e-05 0.3146151042172154 1.1743123785418086 6.084282373831997 12.066106855738266 0.0 0.0 478.83905886330444 
0.17110000000000003 0.015245882163113594 2.206293256991789e-05 0.31458608313215963 1.1742251971664055 6.083927135013527 12.065402368836194 0.0 0.0 478.8298085144143 
0.18110000000000004 0.01613693313699516 2.616062105662357e-05 0.31455531803076414 1.1741327766435712 6.0835505481888505 12.064655545933729 0.0 0.0 478.82000226764575 
0.19110000000000005 0.017027984110876727 3.073640613963444e-05 0.31452280947178995 1.1740351186518627 6.0831526201976 12.063866400594796 0.0 0.0 478.8096403011015 
