omega2 r U0 U1 U2 U3 U4 U5 U6 U7 U8 U9 U10 U11
nan 0.04610000000000003 7.531265882734626e-05 6.377093463088459e-05 6.197135261686448e-05 5.934103411309269e-05 5.591703613606276e-05 5.180797820913789e-05 4.713440045380457e-05 4.202460564989025e-05 3.661168542589664e-05 3.1030414689826314e-05 2.5413948522502823e-05 1.9890446967383597e-05 
nan 0.04710000000000003 7.909925344811958e-05 6.638029652028188e-05 6.44034318768873e-05 6.151728300235801e-05 5.776636339871596e-05 5.327461806736755e-05 4.817952022876639e-05 4.262714475072216e-05 3.6768542670285164e-05 3.07559823737272e-05 2.4739000323759287e-05 1.8860415188336567e-05 
nan 0.04810000000000003 8.294526594629389e-05 6.896365681211165e-05 6.679761665560502e-05 6.363898947103582e-05 5.954082725717622e-05 5.464411375364838e-05 4.910510581675728e-05 4.308951756740485e-05 3.676813274596599e-05 3.0312287635947206e-05 2.3889180432126347e-05 1.7657194798241174e-05 
nan 0.04910000000000003 8.684661003513315e-05 7.151343603608409e-05 6.914596804480179e-05 6.569778157103087e-05 6.12316585421337e-05 5.590747243063545e-05 4.990225279523721e-05 4.340334425920837e-05 3.660313228356418e-05 2.969365088228418e-05 2.2861046364307674e-05 1.62801250171552e-05 
nan 0.05010000000000003 9.079917979805059e-05 7.402203668297761e-05 7.144054386220377e-05 6.768531232286828e-05 6.283016125986955e-05 5.705584847091984e-05 5.05623079156228e-05 4.3560631006901424e-05 3.626676636056803e-05 2.889512271943134e-05 2.1652073586220605e-05 1.4729638807433958e-05 
nan 0.051100000000000034 9.479886318100555e-05 7.648186112918918e-05 7.367341777139836e-05 6.959328073257732e-05 6.432773625110066e-05 5.808057034754972e-05 5.107689940315707e-05 4.355380316912985e-05 3.5752842899382344e-05 2.7912516635923078e-05 2.0260682009940597e-05 1.3007277230132642e-05 
nan 0.052100000000000035 9.88415547285844e-05 7.888532851782964e-05 7.583669730296771e-05 7.141345161575598e-05 6.571590350404518e-05 5.897316593577858e-05 5.143796529106776e-05 4.3375735909451376e-05 3.505578373348516e-05 2.6742437272791993e-05 1.8686256723601298e-05 1.111569645216876e-05 
nan 0.053100000000000036 0.00010292316753564806 8.122489056067052e-05 7.792254073985161e-05 7.313767418977294e-05 6.69863230796923e-05 5.9725386180221876e-05 5.16377797393084e-05 4.3019782242515855e-05 3.4170652295042565e-05 2.5382304256888447e-05 1.6929162973881105e-05 9.058667514477571e-06 
nan 0.05410000000000004 0.00010703964439467242 8.349304623673228e-05 7.992317284208097e-05 7.475789940820994e-05 6.813081462190156e-05 6.03292270983362e-05 5.166897730778479e-05 4.247979847141546e-05 3.309317790618475e-05 2.3830371605716698e-05 1.4990755465650499e-05 6.841069027295752e-06 
nan 0.05510000000000004 0.00011118696812823859 8.568235537503713e-05 8.18308993982653e-05 7.626619602471071e-05 6.914137543924479e-05 6.0776950107175114e-05 5.152457517246719e-05 4.175016701013582e-05 3.181977668271188e-05 2.208574274540271e-05 1.2873382083992023e-05 4.468873008674101e-06 
nan 0.05610000000000004 0.00011536117110242621 8.778545111847312e-05 8.363812060124412e-05 7.76547653843781e-05 7.001019715784912e-05 6.106110067460532e-05 5.119799328956114e-05 4.082581660521346e-05 3.034756908366633e-05 2.0148381213860278e-05 1.0580382181346991e-05 1.949124127867111e-06 
nan 0.05710000000000004 0.00011955834392414052 8.97950512754236e-05 8.533734325550384e-05 7.891595495181824e-05 7.072968095657346e-05 6.117452530979437e-05 5.068307252865813e-05 3.970223998931427e-05 2.8674394162611364e-05 1.801911714848596e-05 8.116079605653464e-06 -7.100873453421424e-07 
nan 0.05810000000000004 0.00012377464333288525 9.17039685748207e-05 8.692119183330821e-05 8.0042270594836e-05 7.129245140659756e-05 6.111038691973947e-05 4.997409080944969e-05 3.8375509015465206e-05 2.679882059563892e-05 1.5699649680945086e-05 5.485770673333509e-06 -3.499658551516307e-06 
nan 0.05910000000000004 0.00012800629930073684 9.350511984670844e-05 8.838241840348014e-05 8.102638765063248e-05 7.169136894653675e-05 6.086217856919774e-05 4.906577728917256e-05 3.684228733577548e-05 2.4720154579360732e-05 1.319254538355632e-05 2.6957073169465984e-06 -6.40951264929705e-06 
nan 0.06010000000000004 0.00013224962136185948 9.519153415839698e-05 8.97139114649185e-05 8.186116080976432e-05 7.191954103303496e-05 6.042373569088413e-05 4.7953324658456064e-05 3.509984070042689e-05 2.2438444706045616e-05 1.0501232928142194e-05 -2.4692434371450826e-07 -9.428642635828366e-06 
nan 0.06110000000000004 0.00013650100419558333 9.675635994112443e-05 9.09087037221535e-05 8.25396328589333e-05 7.197033201341038e-05 5.9789246800488615e-05 4.663239961228283e-05 3.3146044963445664e-05 1.995448393584144e-05 7.629994133253794e-06 -3.3340297412178064e-06 -1.2545159977765289e-05 
nan 0.062100000000000044 0.0001407569324906221 9.819287114713996e-05 9.195997884550494e-05 8.305504232933426e-05 7.183737177314062e-05 5.895326277799961e-05 4.509915157063195e-05 3.097939189077983e-05 1.7269808796399693e-05 4.583951587473235e-06 -6.556635632142222e-06 -1.574634763852962e-05 
nan 0.06310000000000004 0.00014501398512311458 9.94944724817485e-05 9.286107726301957e-05 8.340083010190916e-05 7.151456321565445e-05 5.791070478165818e-05 4.335021972851762e-05 2.859899287185019e-05 1.4386695946544569e-05 1.3690530434958802e-06 -9.904923615016044e-06 -1.901871708185826e-05 
nan 0.06410000000000005 0.00014926883868049827 0.00010065470375680496 9.360550103371194e-05 8.35706450237763e-05 7.099608863554576e-05 5.6656870865363595e-05 4.138273852057013e-05 2.6004580642162634e-05 1.1308156247978827e-05 -2.0079472143510963e-06 -1.3368267101158082e-05 -2.2348068826533133e-05 
nan 0.06510000000000005 0.00015351827036661923 0.00010166724341523202 9.418691785469364e-05 8.355834859313397e-05 7.027641504932605e-05 5.5187441373333415e-05 3.9194341588292616e-05 2.3196509127579566e-05 8.037926491996424e-06 -5.5395098238669575e-06 -1.6935271443688795e-05 -2.5719556129251847e-05 
nan 0.06610000000000005 0.00015775916032610492 0.00010252591127794189 9.459916425648749e-05 8.335801877151872e-05 6.935029854925485e-05 5.3498483187074114e-05 3.678316433921108e-05 2.0175751521755338e-05 4.580458928805761e-06 -9.217334414745563e-06 -2.059381693168596e-05 -2.9117751378257355e-05 
nan 0.06710000000000005 0.00016198849342506777 0.00010322467056482739 9.483624804127948e-05 8.296395298298414e-05 6.821278774673479e-05 5.158645290091738e-05 3.414784518853222e-05 1.6943896709715064e-05 9.409087483534316e-07 -1.3032386088590248e-05 -2.4331104358050482e-05 -3.2526714786573416e-05 
nan 0.06810000000000005 0.00016620336052428558 0.00010375762924170094 9.489235001920955e-05 8.237067036028367e-05 6.685922637243714e-05 4.944819900316302e-05 3.128752557470367e-05 1.3503144151140392e-05 -2.8748803384200778e-06 -1.6974924104607534e-05 -2.8133702873479217e-05 -3.593006498280532e-05 
nan 0.06910000000000005 0.00017040095928382495 0.00010411904074559506 9.476182509801066e-05 8.157291329787447e-05 6.52852550994455e-05 4.7080963138258577e-05 2.8201848837822077e-05 9.856297333517857e-06 -6.860392273554051e-06 -2.1034532572730012e-05 -3.19875998482149e-05 -3.931105111216181e-05 
nan 0.07010000000000005 0.0001745785945373838 0.00010430330413964372 9.443920278002797e-05 8.05656483701476e-05 6.348681265408986e-05 4.448238052353762e-05 2.4890958047516324e-05 6.006755902402028e-06 -1.1008456440744803e-05 -2.5200152961319666e-05 -3.587825247163041e-05 -4.26526260743694e-05 
nan 0.07110000000000005 0.00017873367827129374 0.0001043049637474449 9.391918711955369e-05 7.93440666724626e-05 6.14601362785616e-05 4.165047959358958e-05 2.135549286640603e-05 1.9585065751118e-06 -1.5311266930065097e-05 -2.9460118230303388e-05 -3.979064082686872e-05 -4.593752053861306e-05 
nan 0.07210000000000005 0.00018286372924426712 0.00010411870831571004 9.319665619198429e-05 7.790358364064259e-05 5.920176160682415e-05 3.858368094195014e-05 1.7596585530890618e-05 -2.283887061309766e-06 -1.9760403147000907e-05 -3.380218840961716e-05 -4.370932219020709e-05 -4.914831739403389e-05 
nan 0.07310000000000005 0.00018696637228231226 0.00010373936975212925 9.226666112435716e-05 7.623983840249978e-05 5.670852201301153e-05 3.5280795627099835e-05 1.361585602775555e-05 -6.7152957711396155e-06 -2.4346851639430154e-05 -3.8213587450216694e-05 -4.761848631571125e-05 -5.226752631137581e-05 
nan 0.07410000000000005 0.0001910393372816929 0.00010316192148346925 9.112442473481351e-05 7.43486927127738e-05 5.397754748902467e-05 3.174102290682644e-05 9.415406541497839e-06 -1.1330036817798708e-05 -2.9061029022025717e-05 -4.268104118289683e-05 -5.1502011477320785e-05 -5.52776581091361e-05 
nan 0.07510000000000006 0.00019508045795221706 0.00010238147647663206 8.976533982598116e-05 7.222622951991381e-05 5.100626310454281e-05 2.7963947460820022e-05 4.997815242231987e-06 -1.6121886952326584e-05 -3.389280588504562e-05 -4.719081622969707e-05 -5.53435210534458e-05 -5.816129863637696e-05 
nan 0.07610000000000006 0.00019908767033031586 0.00010139328496311927 8.818496717500126e-05 6.986875121084016e-05 4.779238710024865e-05 2.3949536158672114e-05 3.6612948083892735e-07 -2.1084096160382354e-05 -3.883153157975394e-05 -5.172875972004752e-05 -5.912644045011528e-05 -6.090118190144887e-05 
nan 0.07710000000000006 0.00020305901108969078 0.00010019273190519658 8.637903326064959e-05 6.727277757733042e-05 4.4333928662228365e-05 1.969813442709462e-05 -4.476141546061309e-06 -2.620940209072099e-05 -4.3866059779183424e-05 -5.628033967240281e-05 -6.283405417081359e-05 -6.348026219387492e-05 
nan 0.07810000000000006 0.00020699261567628114 9.877533423952235e-05 8.434342776523141e-05 6.44350435445355e-05 4.062918542185682e-05 1.5210462265863253e-05 -9.525034603859765e-06 -3.1490045094224475e-05 -4.8984774720391826e-05 -6.0830685911489524e-05 -6.644956285372058e-05 -6.588178496469595e-05 
nan 0.07910000000000006 0.0002108867162923586 9.71367379316093e-05 8.207420088641934e-05 6.135249669942103e-05 3.667674072244711e-05 1.0487609958483981e-05 -1.4776140647143536e-05 -3.6917783807622857e-05 -5.417561804066867e-05 -6.536463139952382e-05 -6.995614010852697e-05 -6.80893562475154e-05 
nan 0.08010000000000006 0.00021473963975369626 9.527271487164633e-05 7.956756049107466e-05 5.80222946533803e-05 3.247546068984094e-05 5.531033518805346e-06 -2.022461341858077e-05 -4.2483911222487405e-05 -5.9426116127713074e-05 -6.98667538689683e-05 -7.333698899701222e-05 -7.008701041940942e-05 
nan 0.08110000000000006 0.00021854980523985495 9.317915964051675e-05 7.681986914160341e-05 5.4441802271987345e-05 2.8024491142972407e-05 3.425499136110874e-07 -2.5865178373272506e-05 -4.8179271182251575e-05 -6.472340790715652e-05 -7.432141764975256e-05 -7.65753980103296e-05 -7.185927611527908e-05 
nan 0.08210000000000006 0.00022231572195679646 9.085208617277103e-05 7.382764102309727e-05 5.060858880221018e-05 2.3323254377296476e-05 -5.075667902559486e-06 -3.1692141886918035e-05 -5.39942752555438e-05 -7.005427299752742e-05 -7.871281559232381e-05 -7.965479640719743e-05 -7.339124012523262e-05 
nan 0.08310000000000006 0.0002260359867320051 8.828762433937641e-05 7.05875387949797e-05 4.6520424922072926e-05 1.8371445847712472e-05 -1.0721096111321837e-05 -3.7699400714202704e-05 -5.991891994288595e-05 -7.540516017214684e-05 -8.302501099812736e-05 -8.25588087891189e-05 -7.466860911997622e-05 
nan 0.08410000000000006 0.00022970928155747705 8.548201647226076e-05 6.709637039048075e-05 4.2175279737839957e-05 1.3169030778127473e-05 -1.6590865283297276e-05 -4.38804516631511e-05 -6.59428041736509e-05 -8.076221606836514e-05 -8.724197947198762e-05 -8.52713087949678e-05 -7.567776906086428e-05 
nan 0.08510000000000006 0.00023333437109394518 8.243161385165962e-05 6.335108578628171e-05 3.7571317752784835e-05 7.716240723641301e-06 -2.268176573161373e-05 -5.022840145324322e-05 -7.205514705303315e-05 -8.611131408855447e-05 -9.134765061660446e-05 -8.777647180586144e-05 -7.640584216449391e-05 
nan 0.08610000000000007 0.00023691010015205893 7.913287317271683e-05 5.9348773759317356e-05 3.270689582520869e-05 2.0135701037833566e-06 -2.89902529463981e-05 -5.6735976734561136e-05 -7.824480582873662e-05 -9.143808344738572e-05 -9.532594949964468e-05 -9.005882656228454e-05 -7.6840741305072e-05 
nan 0.08710000000000007 0.00024043539116222492 7.558235300714994e-05 5.508665864742538e-05 2.7580560133476538e-05 -3.93822727430875e-06 -3.5512453089945955e-05 -6.33955342446306e-05 -8.450029404686201e-05 -9.672793832053717e-05 -9.916083782610958e-05 -9.210330560046179e-05 -7.697122174754272e-05 
nan 0.08810000000000007 0.00024390924164267855 7.177671027552211e-05 5.056209713038396e-05 2.2191043165781e-05 -1.013814168396443e-05 -4.2244168532558776e-05 -7.019907108037925e-05 -9.080979986794388e-05 -0.00010196610705249539 -0.00010283635475279038 -9.389529442175654e-05 -7.678693011552974e-05 
nan 0.08910000000000007 0.0002473307216767702 6.771269674155253e-05 4.577257504316237e-05 1.653726074684582e-05 -1.6584910925836178e-05 -4.918088341610074e-05 -7.713823507017258e-05 -9.716120452176294e-05 -0.00010713766138864004 -0.00010633665728905114 -9.542067931687557e-05 -7.627845050821113e-05 
nan 0.09010000000000007 0.00025069897140755145 6.338715553987979e-05 4.071570423345354e-05 1.061830911431236e-05 -2.327702374031901e-05 -5.6317769231536625e-05 -8.42043352302803e-05 -0.00010354210087940305 -0.00011222754569746894 -0.00010964606023028857 -9.666589377130135e-05 -7.543734768906031e-05 
