mu sigma omega mu0 sigma0 omega0
214.28571428571428 -313.3838383838384 157.54214564412308 214.28571428571428 nan nan 
224.48979591836735 -313.3838383838384 157.54214564412308 224.48979591836735 nan nan 
234.6938775510204 -313.3838383838384 157.54214564412308 234.6938775510204 nan nan 
244.89795918367346 -313.3838383838384 157.54214564412308 244.89795918367346 nan nan 
255.10204081632654 -313.3838383838384 157.54214564412308 255.10204081632654 nan nan 
265.3061224489796 -313.3838383838384 157.54214564412308 265.3061224489796 nan nan 
275.51020408163265 -313.3838383838384 157.54214564412308 275.51020408163265 nan nan 
285.7142857142857 -313.3838383838384 157.54214564412308 285.7142857142857 nan nan 
295.9183673469388 -313.3838383838384 157.54214564412308 295.9183673469388 nan nan 
306.1224489795918 -313.3838383838384 157.54214564412308 306.1224489795918 nan nan 
316.3265306122449 -313.3838383838384 157.54214564412308 316.3265306122449 nan nan 
326.53061224489795 -313.3838383838384 157.54214564412308 326.53061224489795 nan nan 
336.734693877551 -313.3838383838384 157.54214564412308 336.734693877551 nan nan 
346.9387755102041 -313.3838383838384 157.54214564412308 346.9387755102041 nan nan 
357.1428571428571 -313.3838383838384 157.54214564412308 357.1428571428571 nan nan 
367.3469387755102 -313.3838383838384 157.54214564412308 367.3469387755102 nan nan 
377.55102040816325 -313.3838383838384 157.54214564412308 377.55102040816325 nan nan 
387.7551020408163 -313.3838383838384 157.54214564412308 387.7551020408163 nan nan 
397.9591836734694 -313.3838383838384 157.54214564412308 397.9591836734694 nan nan 
408.1632653061224 -313.3838383838384 157.54214564412308 408.1632653061224 nan nan 
418.3673469387755 -313.3838383838384 157.54214564412308 418.3673469387755 nan nan 
428.57142857142856 -313.3838383838384 157.54214564412308 428.57142857142856 nan nan 
438.7755102040816 -313.3838383838384 157.54214564412308 438.7755102040816 nan nan 
448.9795918367347 -313.3838383838384 157.54214564412308 448.9795918367347 nan nan 
459.18367346938777 -313.3838383838384 157.54214564412308 459.18367346938777 nan nan 
469.3877551020408 -313.3838383838384 157.54214564412308 469.3877551020408 nan nan 
479.59183673469386 -313.3838383838384 157.54214564412308 479.59183673469386 nan nan 
489.7959183673469 -313.3838383838384 157.54214564412308 489.7959183673469 nan nan 
500.0 -313.3838383838384 157.54214564412308 500.0 nan nan 

0.0 -304.7979797979798 151.6838372484414 0.0 nan nan 
10.204081632653061 -304.7979797979798 151.6838372484414 10.204081632653061 nan nan 
20.408163265306122 -304.7979797979798 151.6838372484414 20.408163265306122 nan nan 
30.612244897959183 -304.7979797979798 151.6838372484414 30.612244897959183 nan nan 
40.816326530612244 -304.7979797979798 151.6838372484414 40.816326530612244 nan nan 
51.0204081632653 -304.7979797979798 151.6838372484414 51.0204081632653 nan nan 
61.224489795918366 -304.7979797979798 151.6838372484414 61.224489795918366 nan nan 
71.42857142857143 -304.7979797979798 151.6838372484414 71.42857142857143 nan nan 
81.63265306122449 -304.7979797979798 151.6838372484414 81.63265306122449 nan nan 
91.83673469387755 -304.7979797979798 151.6838372484414 91.83673469387755 nan nan 
102.0408163265306 -304.7979797979798 151.6838372484414 102.0408163265306 nan nan 
112.24489795918367 -304.7979797979798 151.6838372484414 112.24489795918367 nan nan 
122.44897959183673 -304.7979797979798 151.6838372484414 122.44897959183673 nan nan 
132.6530612244898 -304.7979797979798 151.6838372484414 132.6530612244898 nan nan 
142.85714285714286 -304.7979797979798 151.6838372484414 142.85714285714286 nan nan 
153.0612244897959 -304.7979797979798 151.6838372484414 153.0612244897959 nan nan 
163.26530612244898 -304.7979797979798 151.6838372484414 163.26530612244898 nan nan 
173.46938775510205 -304.7979797979798 151.6838372484414 173.46938775510205 nan nan 
183.6734693877551 -304.7979797979798 151.6838372484414 183.6734693877551 nan nan 
193.87755102040816 -304.7979797979798 151.6838372484414 193.87755102040816 nan nan 
204.0816326530612 -304.7979797979798 151.6838372484414 204.0816326530612 nan nan 
214.28571428571428 -304.7979797979798 151.6838372484414 214.28571428571428 nan nan 
224.48979591836735 -304.7979797979798 151.6838372484414 224.48979591836735 nan nan 
234.6938775510204 -304.7979797979798 151.6838372484414 234.6938775510204 nan nan 
244.89795918367346 -304.7979797979798 151.6838372484414 244.89795918367346 nan nan 
255.10204081632654 -304.7979797979798 151.6838372484414 255.10204081632654 nan nan 
265.3061224489796 -304.7979797979798 151.6838372484414 265.3061224489796 nan nan 
275.51020408163265 -304.7979797979798 151.6838372484414 275.51020408163265 nan nan 
285.7142857142857 -304.7979797979798 151.6838372484414 285.7142857142857 nan nan 
295.9183673469388 -304.7979797979798 151.6838372484414 295.9183673469388 nan nan 
306.1224489795918 -304.7979797979798 151.6838372484414 306.1224489795918 nan nan 
316.3265306122449 -304.7979797979798 151.6838372484414 316.3265306122449 nan nan 
326.53061224489795 -304.7979797979798 151.6838372484414 326.53061224489795 nan nan 
336.734693877551 -304.7979797979798 151.6838372484414 336.734693877551 nan nan 
346.9387755102041 -304.7979797979798 151.6838372484414 346.9387755102041 nan nan 
357.1428571428571 -304.7979797979798 151.6838372484414 357.1428571428571 nan nan 
367.3469387755102 -304.7979797979798 151.6838372484414 367.3469387755102 nan nan 
377.55102040816325 -304.7979797979798 151.6838372484414 377.55102040816325 nan nan 
387.7551020408163 -304.7979797979798 151.6838372484414 387.7551020408163 nan nan 
397.9591836734694 -304.7979797979798 151.6838372484414 397.9591836734694 nan nan 
408.1632653061224 -304.7979797979798 151.6838372484414 408.1632653061224 nan nan 
418.3673469387755 -304.7979797979798 151.6838372484414 418.3673469387755 nan nan 
428.57142857142856 -304.7979797979798 151.6838372484414 428.57142857142856 nan nan 
438.7755102040816 -304.7979797979798 151.6838372484414 438.7755102040816 nan nan 
448.9795918367347 -304.7979797979798 151.6838372484414 448.9795918367347 nan nan 
459.18367346938777 -304.7979797979798 151.6838372484414 459.18367346938777 nan nan 
469.3877551020408 -304.7979797979798 151.6838372484414 469.3877551020408 nan nan 
479.59183673469386 -304.7979797979798 151.6838372484414 479.59183673469386 nan nan 
489.7959183673469 -304.7979797979798 151.6838372484414 489.7959183673469 nan nan 
500.0 -304.7979797979798 151.6838372484414 500.0 nan nan 

0.0 -296.2121212121212 144.6598553856169 0.0 nan nan 
10.204081632653061 -296.2121212121212 144.6598553856169 10.204081632653061 nan nan 
20.408163265306122 -296.2121212121212 144.6598553856169 20.408163265306122 nan nan 
30.612244897959183 -296.2121212121212 144.6598553856169 30.612244897959183 nan nan 
40.816326530612244 -296.2121212121212 144.6598553856169 40.816326530612244 nan nan 
51.0204081632653 -296.2121212121212 144.6598553856169 51.0204081632653 nan nan 
61.224489795918366 -296.2121212121212 144.6598553856169 61.224489795918366 nan nan 
71.42857142857143 -296.2121212121212 144.6598553856169 71.42857142857143 nan nan 
81.63265306122449 -296.2121212121212 144.6598553856169 81.63265306122449 nan nan 
91.83673469387755 -296.2121212121212 144.6598553856169 91.83673469387755 nan nan 
102.0408163265306 -296.2121212121212 144.6598553856169 102.0408163265306 nan nan 
112.24489795918367 -296.2121212121212 144.6598553856169 112.24489795918367 nan nan 
122.44897959183673 -296.2121212121212 144.6598553856169 122.44897959183673 nan nan 
132.6530612244898 -296.2121212121212 144.6598553856169 132.6530612244898 nan nan 
142.85714285714286 -296.2121212121212 144.6598553856169 142.85714285714286 nan nan 
153.0612244897959 -296.2121212121212 144.6598553856169 153.0612244897959 nan nan 
163.26530612244898 -296.2121212121212 144.6598553856169 163.26530612244898 nan nan 
173.46938775510205 -296.2121212121212 144.6598553856169 173.46938775510205 nan nan 
183.6734693877551 -296.2121212121212 144.6598553856169 183.6734693877551 nan nan 
193.87755102040816 -296.2121212121212 144.6598553856169 193.87755102040816 nan nan 
204.0816326530612 -296.2121212121212 144.6598553856169 204.0816326530612 nan nan 
214.28571428571428 -296.2121212121212 144.6598553856169 214.28571428571428 nan nan 
224.48979591836735 -296.2121212121212 144.6598553856169 224.48979591836735 nan nan 
234.6938775510204 -296.2121212121212 144.6598553856169 234.6938775510204 nan nan 
244.89795918367346 -296.2121212121212 144.6598553856169 244.89795918367346 nan nan 
255.10204081632654 -296.2121212121212 144.6598553856169 255.10204081632654 nan nan 
265.3061224489796 -296.2121212121212 144.6598553856169 265.3061224489796 nan nan 
275.51020408163265 -296.2121212121212 144.6598553856169 275.51020408163265 nan nan 
285.7142857142857 -296.2121212121212 144.6598553856169 285.7142857142857 nan nan 
295.9183673469388 -296.2121212121212 144.6598553856169 295.9183673469388 nan nan 
306.1224489795918 -296.2121212121212 144.6598553856169 306.1224489795918 nan nan 
316.3265306122449 -296.2121212121212 144.6598553856169 316.3265306122449 nan nan 
326.53061224489795 -296.2121212121212 144.6598553856169 326.53061224489795 nan nan 
336.734693877551 -296.2121212121212 144.6598553856169 336.734693877551 nan nan 
346.9387755102041 -296.2121212121212 144.6598553856169 346.9387755102041 nan nan 
357.1428571428571 -296.2121212121212 144.6598553856169 357.1428571428571 nan nan 
367.3469387755102 -296.2121212121212 144.6598553856169 367.3469387755102 nan nan 
377.55102040816325 -296.2121212121212 144.6598553856169 377.55102040816325 nan nan 
387.7551020408163 -296.2121212121212 144.6598553856169 387.7551020408163 nan nan 
397.9591836734694 -296.2121212121212 144.6598553856169 397.9591836734694 nan nan 
408.1632653061224 -296.2121212121212 144.6598553856169 408.1632653061224 nan nan 
418.3673469387755 -296.2121212121212 144.6598553856169 418.3673469387755 nan nan 
428.57142857142856 -296.2121212121212 144.6598553856169 428.57142857142856 nan nan 
438.7755102040816 -296.2121212121212 144.6598553856169 438.7755102040816 nan nan 
448.9795918367347 -296.2121212121212 144.6598553856169 448.9795918367347 nan nan 
459.18367346938777 -296.2121212121212 144.6598553856169 459.18367346938777 nan nan 
469.3877551020408 -296.2121212121212 144.6598553856169 469.3877551020408 nan nan 
479.59183673469386 -296.2121212121212 144.6598553856169 479.59183673469386 nan nan 
489.7959183673469 -296.2121212121212 144.6598553856169 489.7959183673469 nan nan 
500.0 -296.2121212121212 144.6598553856169 500.0 nan nan 

0.0 -287.6262626262626 136.70196445010956 0.0 nan nan 
10.204081632653061 -287.6262626262626 136.70196445010956 10.204081632653061 nan nan 
20.408163265306122 -287.6262626262626 136.70196445010956 20.408163265306122 nan nan 
30.612244897959183 -287.6262626262626 136.70196445010956 30.612244897959183 nan nan 
40.816326530612244 -287.6262626262626 136.70196445010956 40.816326530612244 nan nan 
51.0204081632653 -287.6262626262626 136.70196445010956 51.0204081632653 nan nan 
61.224489795918366 -287.6262626262626 136.70196445010956 61.224489795918366 nan nan 
71.42857142857143 -287.6262626262626 136.70196445010956 71.42857142857143 nan nan 
81.63265306122449 -287.6262626262626 136.70196445010956 81.63265306122449 nan nan 
91.83673469387755 -287.6262626262626 136.70196445010956 91.83673469387755 nan nan 
102.0408163265306 -287.6262626262626 136.70196445010956 102.0408163265306 nan nan 
112.24489795918367 -287.6262626262626 136.70196445010956 112.24489795918367 nan nan 
122.44897959183673 -287.6262626262626 136.70196445010956 122.44897959183673 nan nan 
132.6530612244898 -287.6262626262626 136.70196445010956 132.6530612244898 nan nan 
142.85714285714286 -287.6262626262626 136.70196445010956 142.85714285714286 nan nan 
153.0612244897959 -287.6262626262626 136.70196445010956 153.0612244897959 nan nan 
163.26530612244898 -287.6262626262626 136.70196445010956 163.26530612244898 nan nan 
173.46938775510205 -287.6262626262626 136.70196445010956 173.46938775510205 nan nan 
183.6734693877551 -287.6262626262626 136.70196445010956 183.6734693877551 nan nan 
193.87755102040816 -287.6262626262626 136.70196445010956 193.87755102040816 nan nan 
204.0816326530612 -287.6262626262626 136.70196445010956 204.0816326530612 nan nan 
214.28571428571428 -287.6262626262626 136.70196445010956 214.28571428571428 nan nan 
224.48979591836735 -287.6262626262626 136.70196445010956 224.48979591836735 nan nan 
234.6938775510204 -287.6262626262626 136.70196445010956 234.6938775510204 nan nan 
244.89795918367346 -287.6262626262626 136.70196445010956 244.89795918367346 nan nan 
255.10204081632654 -287.6262626262626 136.70196445010956 255.10204081632654 nan nan 
265.3061224489796 -287.6262626262626 136.70196445010956 265.3061224489796 nan nan 
275.51020408163265 -287.6262626262626 136.70196445010956 275.51020408163265 nan nan 
285.7142857142857 -287.6262626262626 136.70196445010956 285.7142857142857 nan nan 
295.9183673469388 -287.6262626262626 136.70196445010956 295.9183673469388 nan nan 
306.1224489795918 -287.6262626262626 136.70196445010956 306.1224489795918 nan nan 
316.3265306122449 -287.6262626262626 136.70196445010956 316.3265306122449 nan nan 
326.53061224489795 -287.6262626262626 136.70196445010956 326.53061224489795 nan nan 
336.734693877551 -287.6262626262626 136.70196445010956 336.734693877551 nan nan 
346.9387755102041 -287.6262626262626 136.70196445010956 346.9387755102041 nan nan 
357.1428571428571 -287.6262626262626 136.70196445010956 357.1428571428571 nan nan 
367.3469387755102 -287.6262626262626 136.70196445010956 367.3469387755102 nan nan 
377.55102040816325 -287.6262626262626 136.70196445010956 377.55102040816325 nan nan 
387.7551020408163 -287.6262626262626 136.70196445010956 387.7551020408163 nan nan 
397.9591836734694 -287.6262626262626 136.70196445010956 397.9591836734694 nan nan 
408.1632653061224 -287.6262626262626 136.70196445010956 408.1632653061224 nan nan 
418.3673469387755 -287.6262626262626 136.70196445010956 418.3673469387755 nan nan 
428.57142857142856 -287.6262626262626 136.70196445010956 428.57142857142856 nan nan 
438.7755102040816 -287.6262626262626 136.70196445010956 438.7755102040816 nan nan 
448.9795918367347 -287.6262626262626 136.70196445010956 448.9795918367347 nan nan 
459.18367346938777 -287.6262626262626 136.70196445010956 459.18367346938777 nan nan 
469.3877551020408 -287.6262626262626 136.70196445010956 469.3877551020408 nan nan 
479.59183673469386 -287.6262626262626 136.70196445010956 479.59183673469386 nan nan 
489.7959183673469 -287.6262626262626 136.70196445010956 489.7959183673469 nan nan 
500.0 -287.6262626262626 136.70196445010956 500.0 nan nan 

0.0 -279.04040404040404 128.0247324960253 0.0 nan nan 
10.204081632653061 -279.04040404040404 128.0247324960253 10.204081632653061 nan nan 
20.408163265306122 -279.04040404040404 128.0247324960253 20.408163265306122 nan nan 
30.612244897959183 -279.04040404040404 128.0247324960253 30.612244897959183 nan nan 
40.816326530612244 -279.04040404040404 128.0247324960253 40.816326530612244 nan nan 
51.0204081632653 -279.04040404040404 128.0247324960253 51.0204081632653 nan nan 
61.224489795918366 -279.04040404040404 128.0247324960253 61.224489795918366 nan nan 
71.42857142857143 -279.04040404040404 128.0247324960253 71.42857142857143 nan nan 
81.63265306122449 -279.04040404040404 128.0247324960253 81.63265306122449 nan nan 
91.83673469387755 -279.04040404040404 128.0247324960253 91.83673469387755 nan nan 
102.0408163265306 -279.04040404040404 128.0247324960253 102.0408163265306 nan nan 
112.24489795918367 -279.04040404040404 128.0247324960253 112.24489795918367 nan nan 
122.44897959183673 -279.04040404040404 128.0247324960253 122.44897959183673 nan nan 
132.6530612244898 -279.04040404040404 128.0247324960253 132.6530612244898 nan nan 
142.85714285714286 -279.04040404040404 128.0247324960253 142.85714285714286 nan nan 
153.0612244897959 -279.04040404040404 128.0247324960253 153.0612244897959 nan nan 
163.26530612244898 -279.04040404040404 128.0247324960253 163.26530612244898 nan nan 
173.46938775510205 -279.04040404040404 128.0247324960253 173.46938775510205 nan nan 
183.6734693877551 -279.04040404040404 128.0247324960253 183.6734693877551 nan nan 
193.87755102040816 -279.04040404040404 128.0247324960253 193.87755102040816 nan nan 
204.0816326530612 -279.04040404040404 128.0247324960253 204.0816326530612 nan nan 
214.28571428571428 -279.04040404040404 128.0247324960253 214.28571428571428 nan nan 
224.48979591836735 -279.04040404040404 128.0247324960253 224.48979591836735 nan nan 
234.6938775510204 -279.04040404040404 128.0247324960253 234.6938775510204 nan nan 
244.89795918367346 -279.04040404040404 128.0247324960253 244.89795918367346 nan nan 
255.10204081632654 -279.04040404040404 128.0247324960253 255.10204081632654 nan nan 
265.3061224489796 -279.04040404040404 128.0247324960253 265.3061224489796 nan nan 
275.51020408163265 -279.04040404040404 128.0247324960253 275.51020408163265 nan nan 
285.7142857142857 -279.04040404040404 128.0247324960253 285.7142857142857 nan nan 
295.9183673469388 -279.04040404040404 128.0247324960253 295.9183673469388 nan nan 
306.1224489795918 -279.04040404040404 128.0247324960253 306.1224489795918 nan nan 
316.3265306122449 -279.04040404040404 128.0247324960253 316.3265306122449 nan nan 
326.53061224489795 -279.04040404040404 128.0247324960253 326.53061224489795 nan nan 
336.734693877551 -279.04040404040404 128.0247324960253 336.734693877551 nan nan 
346.9387755102041 -279.04040404040404 128.0247324960253 346.9387755102041 nan nan 
357.1428571428571 -279.04040404040404 128.0247324960253 357.1428571428571 nan nan 
367.3469387755102 -279.04040404040404 128.0247324960253 367.3469387755102 nan nan 
377.55102040816325 -279.04040404040404 128.0247324960253 377.55102040816325 nan nan 
387.7551020408163 -279.04040404040404 128.0247324960253 387.7551020408163 nan nan 
397.9591836734694 -279.04040404040404 128.0247324960253 397.9591836734694 nan nan 
408.1632653061224 -279.04040404040404 128.0247324960253 408.1632653061224 nan nan 
418.3673469387755 -279.04040404040404 128.0247324960253 418.3673469387755 nan nan 
428.57142857142856 -279.04040404040404 128.0247324960253 428.57142857142856 nan nan 
438.7755102040816 -279.04040404040404 128.0247324960253 438.7755102040816 nan nan 
448.9795918367347 -279.04040404040404 128.0247324960253 448.9795918367347 nan nan 
459.18367346938777 -279.04040404040404 128.0247324960253 459.18367346938777 nan nan 
469.3877551020408 -279.04040404040404 128.0247324960253 469.3877551020408 nan nan 
479.59183673469386 -279.04040404040404 128.0247324960253 479.59183673469386 nan nan 
489.7959183673469 -279.04040404040404 128.0247324960253 489.7959183673469 nan nan 
500.0 -279.04040404040404 128.0247324960253 500.0 nan nan 

0.0 -270.45454545454544 118.82584698369507 0.0 nan nan 
10.204081632653061 -270.45454545454544 118.82584698369507 10.204081632653061 nan nan 
20.408163265306122 -270.45454545454544 118.82584698369507 20.408163265306122 nan nan 
30.612244897959183 -270.45454545454544 118.82584698369507 30.612244897959183 nan nan 
40.816326530612244 -270.45454545454544 118.82584698369507 40.816326530612244 nan nan 
51.0204081632653 -270.45454545454544 118.82584698369507 51.0204081632653 nan nan 
61.224489795918366 -270.45454545454544 118.82584698369507 61.224489795918366 nan nan 
71.42857142857143 -270.45454545454544 118.82584698369507 71.42857142857143 nan nan 
81.63265306122449 -270.45454545454544 118.82584698369507 81.63265306122449 nan nan 
91.83673469387755 -270.45454545454544 118.82584698369507 91.83673469387755 nan nan 
102.0408163265306 -270.45454545454544 118.82584698369507 102.0408163265306 nan nan 
112.24489795918367 -270.45454545454544 118.82584698369507 112.24489795918367 nan nan 
122.44897959183673 -270.45454545454544 118.82584698369507 122.44897959183673 nan nan 
132.6530612244898 -270.45454545454544 118.82584698369507 132.6530612244898 nan nan 
142.85714285714286 -270.45454545454544 118.82584698369507 142.85714285714286 nan nan 
153.0612244897959 -270.45454545454544 118.82584698369507 153.0612244897959 nan nan 
163.26530612244898 -270.45454545454544 118.82584698369507 163.26530612244898 nan nan 
173.46938775510205 -270.45454545454544 118.82584698369507 173.46938775510205 nan nan 
183.6734693877551 -270.45454545454544 118.82584698369507 183.6734693877551 nan nan 
193.87755102040816 -270.45454545454544 118.82584698369507 193.87755102040816 nan nan 
204.0816326530612 -270.45454545454544 118.82584698369507 204.0816326530612 nan nan 
214.28571428571428 -270.45454545454544 118.82584698369507 214.28571428571428 nan nan 
224.48979591836735 -270.45454545454544 118.82584698369507 224.48979591836735 nan nan 
234.6938775510204 -270.45454545454544 118.82584698369507 234.6938775510204 nan nan 
244.89795918367346 -270.45454545454544 118.82584698369507 244.89795918367346 nan nan 
255.10204081632654 -270.45454545454544 118.82584698369507 255.10204081632654 nan nan 
265.3061224489796 -270.45454545454544 118.82584698369507 265.3061224489796 nan nan 
275.51020408163265 -270.45454545454544 118.82584698369507 275.51020408163265 nan nan 
285.7142857142857 -270.45454545454544 118.82584698369507 285.7142857142857 nan nan 
295.9183673469388 -270.45454545454544 118.82584698369507 295.9183673469388 nan nan 
306.1224489795918 -270.45454545454544 118.82584698369507 306.1224489795918 nan nan 
316.3265306122449 -270.45454545454544 118.82584698369507 316.3265306122449 nan nan 
326.53061224489795 -270.45454545454544 118.82584698369507 326.53061224489795 nan nan 
336.734693877551 -270.45454545454544 118.82584698369507 336.734693877551 nan nan 
346.9387755102041 -270.45454545454544 118.82584698369507 346.9387755102041 nan nan 
357.1428571428571 -270.45454545454544 118.82584698369507 357.1428571428571 nan nan 
367.3469387755102 -270.45454545454544 118.82584698369507 367.3469387755102 nan nan 
377.55102040816325 -270.45454545454544 118.82584698369507 377.55102040816325 nan nan 
387.7551020408163 -270.45454545454544 118.82584698369507 387.7551020408163 nan nan 
397.9591836734694 -270.45454545454544 118.82584698369507 397.9591836734694 nan nan 
408.1632653061224 -270.45454545454544 118.82584698369507 408.1632653061224 nan nan 
418.3673469387755 -270.45454545454544 118.82584698369507 418.3673469387755 nan nan 
428.57142857142856 -270.45454545454544 118.82584698369507 428.57142857142856 nan nan 
438.7755102040816 -270.45454545454544 118.82584698369507 438.7755102040816 nan nan 
448.9795918367347 -270.45454545454544 118.82584698369507 448.9795918367347 nan nan 
459.18367346938777 -270.45454545454544 118.82584698369507 459.18367346938777 nan nan 
469.3877551020408 -270.45454545454544 118.82584698369507 469.3877551020408 nan nan 
479.59183673469386 -270.45454545454544 118.82584698369507 479.59183673469386 nan nan 
489.7959183673469 -270.45454545454544 118.82584698369507 489.7959183673469 nan nan 
500.0 -270.45454545454544 118.82584698369507 500.0 nan nan 

0.0 -261.86868686868684 109.28644010155972 0.0 nan nan 
10.204081632653061 -261.86868686868684 109.28644010155972 10.204081632653061 nan nan 
20.408163265306122 -261.86868686868684 109.28644010155972 20.408163265306122 nan nan 
30.612244897959183 -261.86868686868684 109.28644010155972 30.612244897959183 nan nan 
40.816326530612244 -261.86868686868684 109.28644010155972 40.816326530612244 nan nan 
51.0204081632653 -261.86868686868684 109.28644010155972 51.0204081632653 nan nan 
61.224489795918366 -261.86868686868684 109.28644010155972 61.224489795918366 nan nan 
71.42857142857143 -261.86868686868684 109.28644010155972 71.42857142857143 nan nan 
81.63265306122449 -261.86868686868684 109.28644010155972 81.63265306122449 nan nan 
91.83673469387755 -261.86868686868684 109.28644010155972 91.83673469387755 nan nan 
102.0408163265306 -261.86868686868684 109.28644010155972 102.0408163265306 nan nan 
112.24489795918367 -261.86868686868684 109.28644010155972 112.24489795918367 nan nan 
122.44897959183673 -261.86868686868684 109.28644010155972 122.44897959183673 nan nan 
132.6530612244898 -261.86868686868684 109.28644010155972 132.6530612244898 nan nan 
142.85714285714286 -261.86868686868684 109.28644010155972 142.85714285714286 nan nan 
153.0612244897959 -261.86868686868684 109.28644010155972 153.0612244897959 nan nan 
163.26530612244898 -261.86868686868684 109.28644010155972 163.26530612244898 nan nan 
173.46938775510205 -261.86868686868684 109.28644010155972 173.46938775510205 nan nan 
183.6734693877551 -261.86868686868684 109.28644010155972 183.6734693877551 nan nan 
193.87755102040816 -261.86868686868684 109.28644010155972 193.87755102040816 nan nan 
204.0816326530612 -261.86868686868684 109.28644010155972 204.0816326530612 nan nan 
214.28571428571428 -261.86868686868684 109.28644010155972 214.28571428571428 nan nan 
224.48979591836735 -261.86868686868684 109.28644010155972 224.48979591836735 nan nan 
234.6938775510204 -261.86868686868684 109.28644010155972 234.6938775510204 nan nan 
244.89795918367346 -261.86868686868684 109.28644010155972 244.89795918367346 nan nan 
255.10204081632654 -261.86868686868684 109.28644010155972 255.10204081632654 nan nan 
265.3061224489796 -261.86868686868684 109.28644010155972 265.3061224489796 nan nan 
275.51020408163265 -261.86868686868684 109.28644010155972 275.51020408163265 nan nan 
285.7142857142857 -261.86868686868684 109.28644010155972 285.7142857142857 nan nan 
295.9183673469388 -261.86868686868684 109.28644010155972 295.9183673469388 nan nan 
306.1224489795918 -261.86868686868684 109.28644010155972 306.1224489795918 nan nan 
316.3265306122449 -261.86868686868684 109.28644010155972 316.3265306122449 nan nan 
326.53061224489795 -261.86868686868684 109.28644010155972 326.53061224489795 nan nan 
336.734693877551 -261.86868686868684 109.28644010155972 336.734693877551 nan nan 
346.9387755102041 -261.86868686868684 109.28644010155972 346.9387755102041 nan nan 
357.1428571428571 -261.86868686868684 109.28644010155972 357.1428571428571 nan nan 
367.3469387755102 -261.86868686868684 109.28644010155972 367.3469387755102 nan nan 
377.55102040816325 -261.86868686868684 109.28644010155972 377.55102040816325 nan nan 
387.7551020408163 -261.86868686868684 109.28644010155972 387.7551020408163 nan nan 
397.9591836734694 -261.86868686868684 109.28644010155972 397.9591836734694 nan nan 
408.1632653061224 -261.86868686868684 109.28644010155972 408.1632653061224 nan nan 
418.3673469387755 -261.86868686868684 109.28644010155972 418.3673469387755 nan nan 
428.57142857142856 -261.86868686868684 109.28644010155972 428.57142857142856 nan nan 
438.7755102040816 -261.86868686868684 109.28644010155972 438.7755102040816 nan nan 
448.9795918367347 -261.86868686868684 109.28644010155972 448.9795918367347 nan nan 
459.18367346938777 -261.86868686868684 109.28644010155972 459.18367346938777 nan nan 
469.3877551020408 -261.86868686868684 109.28644010155972 469.3877551020408 nan nan 
479.59183673469386 -261.86868686868684 109.28644010155972 479.59183673469386 nan nan 
489.7959183673469 -261.86868686868684 109.28644010155972 489.7959183673469 nan nan 
500.0 -261.86868686868684 109.28644010155972 500.0 nan nan 

0.0 -253.28282828282826 99.57142426252689 0.0 nan nan 
10.204081632653061 -253.28282828282826 99.57142426252689 10.204081632653061 nan nan 
20.408163265306122 -253.28282828282826 99.57142426252689 20.408163265306122 nan nan 
30.612244897959183 -253.28282828282826 99.57142426252689 30.612244897959183 nan nan 
40.816326530612244 -253.28282828282826 99.57142426252689 40.816326530612244 nan nan 
51.0204081632653 -253.28282828282826 99.57142426252689 51.0204081632653 nan nan 
61.224489795918366 -253.28282828282826 99.57142426252689 61.224489795918366 nan nan 
71.42857142857143 -253.28282828282826 99.57142426252689 71.42857142857143 nan nan 
81.63265306122449 -253.28282828282826 99.57142426252689 81.63265306122449 nan nan 
91.83673469387755 -253.28282828282826 99.57142426252689 91.83673469387755 nan nan 
102.0408163265306 -253.28282828282826 99.57142426252689 102.0408163265306 nan nan 
112.24489795918367 -253.28282828282826 99.57142426252689 112.24489795918367 nan nan 
122.44897959183673 -253.28282828282826 99.57142426252689 122.44897959183673 nan nan 
132.6530612244898 -253.28282828282826 99.57142426252689 132.6530612244898 nan nan 
142.85714285714286 -253.28282828282826 99.57142426252689 142.85714285714286 nan nan 
153.0612244897959 -253.28282828282826 99.57142426252689 153.0612244897959 nan nan 
163.26530612244898 -253.28282828282826 99.57142426252689 163.26530612244898 nan nan 
173.46938775510205 -253.28282828282826 99.57142426252689 173.46938775510205 nan nan 
183.6734693877551 -253.28282828282826 99.57142426252689 183.6734693877551 nan nan 
193.87755102040816 -253.28282828282826 99.57142426252689 193.87755102040816 nan nan 
204.0816326530612 -253.28282828282826 99.57142426252689 204.0816326530612 nan nan 
214.28571428571428 -253.28282828282826 99.57142426252689 214.28571428571428 nan nan 
224.48979591836735 -253.28282828282826 99.57142426252689 224.48979591836735 nan nan 
234.6938775510204 -253.28282828282826 99.57142426252689 234.6938775510204 nan nan 
244.89795918367346 -253.28282828282826 99.57142426252689 244.89795918367346 nan nan 
255.10204081632654 -253.28282828282826 99.57142426252689 255.10204081632654 nan nan 
265.3061224489796 -253.28282828282826 99.57142426252689 265.3061224489796 nan nan 
275.51020408163265 -253.28282828282826 99.57142426252689 275.51020408163265 nan nan 
285.7142857142857 -253.28282828282826 99.57142426252689 285.7142857142857 nan nan 
295.9183673469388 -253.28282828282826 99.57142426252689 295.9183673469388 nan nan 
306.1224489795918 -253.28282828282826 99.57142426252689 306.1224489795918 nan nan 
316.3265306122449 -253.28282828282826 99.57142426252689 316.3265306122449 nan nan 
