mu Delta muu mud mue nu nd ne epsilon P
277.2772772772773 300.0 277.2772772772773 277.2772772772773 0.0 -3.624423766737737e-18 -3.624423766737737e-18 -1.005218515985007e-25 -2.009940707480187e-18 -0.0 
278.2782782782783 300.0 278.2782782782783 278.2782782782783 0.0 -3.3963966883939996e-18 -3.3963966883939996e-18 -1.005218515985007e-25 -1.890286845592657e-18 -0.0 
279.2792792792793 300.0 279.2792792792793 279.2792792792793 0.0 -3.1725684308595517e-18 -3.1725684308595517e-18 -1.005218515985007e-25 -1.7720652496692997e-18 -0.0 
280.2802802802803 300.0 280.2802802802803 280.2802802802803 0.0 -2.9531094711584246e-18 -2.9531094711584246e-18 -1.005218515985007e-25 -1.6553967005492674e-18 -0.0 
281.2812812812813 300.0 281.2812812812813 281.2812812812813 0.0 -2.738201509428496e-18 -2.738201509428496e-18 -1.005218515985007e-25 -1.5404096579567717e-18 -0.0 
282.2822822822823 300.0 282.2822822822823 282.2822822822823 0.0 -2.5280388975434784e-18 -2.5280388975434784e-18 -1.005218515985007e-25 -1.4272411793939163e-18 -0.0 
283.2832832832833 300.0 283.2832832832833 283.2832832832833 0.0 -2.3228303428180747e-18 -2.3228303428180747e-18 -1.005218515985007e-25 -1.3160380120470777e-18 -0.0 
284.2842842842843 300.0 284.2842842842843 284.2842842842843 0.0 -2.122800959468458e-18 -2.122800959468458e-18 -1.005218515985007e-25 -1.2069579028809652e-18 -0.0 
285.2852852852853 300.0 285.2852852852853 285.2852852852853 0.0 -1.9281947655405457e-18 -1.9281947655405457e-18 -1.005218515985007e-25 -1.1001711875456567e-18 -0.0 
286.2862862862863 300.0 286.2862862862863 286.2862862862863 0.0 -1.7392777589664898e-18 -1.7392777589664898e-18 -1.005218515985007e-25 -9.958627408697022e-19 -0.0 
287.2872872872873 300.0 287.2872872872873 287.2872872872873 0.0 -1.556341759160911e-18 -1.556341759160911e-18 -1.005218515985007e-25 -8.942344041625258e-19 -0.0 
288.2882882882883 300.0 288.2882882882883 288.2882882882883 0.0 -1.379709279906673e-18 -1.379709279906673e-18 -1.005218515985007e-25 -7.955080532795233e-19 -0.0 
289.28928928928934 300.0 289.28928928928934 289.28928928928934 0.0 -1.209739822016617e-18 -1.209739822016617e-18 -1.005218515985007e-25 -6.99929546672277e-19 -0.0 
290.29029029029033 300.0 290.29029029029033 290.29029029029033 0.0 -1.0468381703818596e-18 -1.0468381703818596e-18 -1.005218515985007e-25 -6.077739127342129e-19 -0.0 
291.2912912912913 300.0 291.2912912912913 291.2912912912913 0.0 -8.914656054769123e-19 -8.914656054769123e-19 -1.005218515985007e-25 -5.1935233472228535e-19 -0.0 
292.2922922922923 300.0 292.2922922922923 292.2922922922923 0.0 -7.441555041171906e-19 -7.441555041171906e-19 -1.005218515985007e-25 -4.350218362406801e-19 -0.0 
293.29329329329335 300.0 293.29329329329335 293.29329329329335 0.0 -6.055358381127272e-19 -6.055358381127272e-19 -1.005218515985007e-25 -3.5519920033439273e-19 -0.0 
294.29429429429433 300.0 294.29429429429433 294.29429429429433 0.0 -4.763631008116939e-19 -4.763631008116939e-19 -1.005218515985007e-25 -2.8038188516243855e-19 -0.0 
295.2952952952953 300.0 295.2952952952953 295.2952952952953 0.0 -3.575764853310172e-19 -3.575764853310172e-19 -1.005218515985007e-25 -2.1118130765295318e-19 -0.0 
296.2962962962963 300.0 296.2962962962963 296.2962962962963 0.0 -2.5039130458315184e-19 -2.5039130458315184e-19 -1.005218515985007e-25 -1.483800323455715e-19 -0.0 
297.29729729729735 300.0 297.29729729729735 297.29729729729735 0.0 -1.5647860281369845e-19 -1.5647860281369845e-19 -1.005218515985007e-25 -9.304133140273966e-20 -0.0 
298.29829829829833 300.0 298.29829829829833 298.29829829829833 0.0 -7.837427248552587e-20 -7.837427248552587e-20 -1.005218515985007e-25 -4.675782422559903e-20 -0.0 
299.2992992992993 299.9999999999999 299.45519048072873 299.1434081178699 -0.3117823628587851 -1.4238814745693944e-20 -2.804973941934047e-20 -4.8028647759826944e-26 -1.2654781613636776e-20 -0.0 
300.3003003003003 299.9936170489694 300.2307093468712 300.3698912537294 0.13918190685814258 2.229544621987726e-05 4.459105119684414e-05 -8.906757675248941e-26 2.0078976504807035e-05 8.610327877291607e-09 
301.30130130130135 299.94030166397755 300.99298497311156 301.60961762949114 0.6166326563796347 0.00020895636635108366 0.00041791209497154305 2.0575201337602354e-10 0.00018859272691494088 3.479808161869886e-07 
302.30230230230234 299.8560883159075 301.74909569154596 302.8555089130587 1.106413221512741 0.0005047373282935523 0.001009462027633745 4.209080705840337e-09 0.00045654336456086024 1.4818085778946155e-06 
303.3033033033033 299.7477142637438 302.50062038175554 304.1059862248511 1.6053658430955449 0.0008865844781525868 0.0017731223312921775 1.554170908753817e-08 0.0008036866415239487 3.722853343087603e-06 
304.3043043043043 299.61812868386005 303.24826962692276 305.36033898168586 2.112069354763141 0.0013445794179911873 0.002689045355562915 3.782692123195488e-08 0.001221533381535612 7.335881551091562e-06 
305.30530530530535 299.46905805811355 303.9924726261406 306.6181379844701 2.6256653583294582 0.0018730250433726223 0.0037458251682867005 7.497291857288504e-08 0.0017053619938167792 1.256165557797638e-05 
306.30630630630634 299.3016408987272 304.73352271091096 307.8790899017017 3.145567190790795 0.002468245823664667 0.004936098282761634 1.311215910609361e-07 0.0022522527152268757 1.9626388948731897e-05 
307.3073073073073 299.11667816815117 305.4716350282231 309.14297958639156 3.671344558168446 0.0031277219833507064 0.006254812066098485 2.106335740800813e-07 0.002860315668743244 2.874669159963936e-05 
308.3083083083083 298.9147553258523 306.2069747666564 310.4096418499602 4.202667083303782 0.0038496684481258096 0.007698382655552158 3.1808025129211076e-07 0.003528316317969809 4.013255110473729e-05 
309.30930930930936 298.69630993715265 306.9396728558199 311.67894576279883 4.739272906978952 0.004632802072450791 0.00926422942822234 4.5823889656278613e-07 0.0042554688873017695 5.398929843426434e-05 
310.31031031031034 298.46167254321045 307.66983549732873 312.95078512329195 5.280949625963223 0.005476201189360667 0.01095049410951756 6.360897320636135e-07 0.005041312018935145 7.051898836506434e-05 
311.31131131131133 298.211092992872 308.39755033395403 314.2250722886686 5.827521954714567 0.006379215270265871 0.012755860097557217 8.568143255578055e-07 0.00588562900098657 8.992141577973158e-05 
312.3123123123123 297.9447582533029 309.1228906438421 315.50173398078255 6.378843336940462 0.007341403904019504 0.014679430423091874 1.1257949970327777e-06 0.006788394037527284 0.0001123948922728685 
313.31331331331336 297.66280492726077 309.8459183053119 316.7807083213148 6.934790016002946 0.008362493955801773 0.01672064206665385 1.4486150251069192e-06 0.007749734644459395 0.00013813685790142093 
314.31431431431434 297.36532833490605 310.5666859376929 318.0619426909358 7.495256753242902 0.009442348499301867 0.01887920390806741 1.831059544098323e-06 0.008769904500887923 0.0001673443757286506 
315.31531531531533 297.0523892230499 311.28523860747424 319.3453920231564 8.060153415682134 0.01058094387718121 0.021155050510866014 2.279116845101758e-06 0.009849263368860772 0.000200214539333482 
316.3163163163163 296.7240189350987 312.0016149469145 320.6310176857181 8.629402738803648 0.011778351995378593 0.02354830717428392 2.7989804451983475e-06 0.010988261873944897 0.00023694481762250917 
317.31731731731736 296.3802233333152 312.7158481999272 321.9187864347075 9.20293823478028 0.013034726881063241 0.026059262749554356 3.397051321469156e-06 0.012187429826727806 0.00027773334851148807 
318.31831831831835 296.02098590555096 313.42796697257876 323.20866966405794 9.780702691479144 0.014350294002759128 0.028688348340696283 4.079940654910062e-06 0.013447367086499299 0.0003227791949863609 
319.31931931931933 295.64627022364874 314.13799585228156 324.5006427863571 10.362646934075501 0.01572534178578367 0.031436120324733766 4.8544729051876755e-06 0.014768736339273954 0.0003722825706784087 
320.3203203203203 295.25602191308303 314.84595591206505 325.7946847285756 10.948728816510505 0.017160214774584803 0.03430324666735725 5.727689216363036e-06 0.016152257327213534 0.0004264450412211586 
321.32132132132136 294.8501702436509 315.55186512682326 327.09077751581947 11.538912388996188 0.01865530806750527 0.03729049578071866 6.706851131365614e-06 0.01759870219779599 0.00048546970605404117 
322.32232232232235 294.42862940784545 316.2557387616446 328.3889058830001 12.133167121355532 0.02021106282575116 0.04039872731702948 7.799444439814283e-06 0.019108891736315557 0.0005495613634682158 
323.32332332332334 293.9912996307964 316.9575894975118 329.6890571491349 12.731467651623076 0.021827962182150867 0.04362888481072679 9.013184092309866e-06 0.020683692258951673 0.0006189266667241532 
324.3243243243244 293.53806794964913 317.65742792506427 330.9912207235845 13.333792798520232 0.02350652855218562 0.04698198904939792 1.0356017858668992e-05 0.022324013130474583 0.0006937742613384331 
325.32532532532537 293.06880897393324 318.35526259276577 332.29538805788496 13.94012546511917 0.025247320695898575 0.05045913299511446 1.1836131737480963e-05 0.024030804665425197 0.000774314921318798 
326.32632632632635 292.583385447454 319.0511002289722 333.6015524236805 14.550452194708374 0.027050931574123336 0.05406147728201947 1.3461954899495542e-05 0.02580505643195867 0.0008607616741144696 
327.32732732732734 292.08164871557614 319.74494589938575 334.9097087552689 15.1647628558832 0.028917986475050037 0.057790246453448414 1.5242165024722195e-05 0.02764779585330859 0.0009533299201130888 
328.3283283283284 291.5634391011566 320.4368031443487 336.2198535123081 15.78305036795934 0.03084914142681492 0.06164672577034428 1.7185693888310406e-05 0.029560087062301486 0.001052237546945814 
329.32932932932937 291.02858620265664 321.1266740992843 337.53198455937445 16.405310460090107 0.032845081849092364 0.0656322584969472 1.9301733192010113e-05 0.03154302996778429 0.001157705039447401 
330.33033033033036 290.4769091253189 321.8145596009754 338.84610105968534 17.03154145870991 0.03490652140559381 0.06974824358757155 2.159974063860093e-05 0.03359775949965051 0.0012699555859806873 
331.33133133133134 289.9082166542173 322.50045928188524 340.16220338077744 17.66174409889217 0.03703420102634123 0.07399613371220358 2.408944624708346e-05 0.03572544500524846 0.0013892151817211493 
332.3323323323324 289.32230737634785 323.18437165434165 341.4802930103231 18.29592135598152 0.03922888807404776 0.07837743356960018 2.678085890671477e-05 0.03792728977473323 0.0015157127294089978 
333.33333333333337 288.71896975762525 323.8662941861007 342.80037248056607 18.934078294465372 0.041491375633260004 0.08289369844520274 2.9684273168096778e-05 0.04020453067669214 0.0016496801379947625 
334.33433433433436 288.09798217960025 324.5462233685669 344.1224453001018 19.576221931534814 0.0438224819043708 0.0875465329780827 3.2810276269516574e-05 0.042558437888368016 0.001791352419546605 
335.33533533533534 287.4591129398621 325.22415477874785 345.44651589192284 20.222361113175005 0.046223049687360726 0.09233759010664228 3.6169755396601626e-05 0.044990314707193564 0.0019409677847254674 
336.3363363363364 286.8021202194014 325.9000831358622 346.7725895368106 20.87250640094837 0.0486939459423413 0.09726857016723571 3.977390517312482e-05 0.047501497432250815 0.0020987677370970085 
337.3373373373374 286.12675201963896 326.5740023533974 348.10067232127733 21.526669967879894 0.05123606141577027 0.10234122012343241 4.3634235380349546e-05 0.05009335530580587 0.002264997166497703 
338.33833833833836 285.43274607136277 327.2459055873018 349.4307710893749 22.18486550207308 0.05385031032262732 0.10755733290654139 4.776257890182428e-05 0.05276729050627601 0.0024399044416477268 
339.33933933933935 284.7198297174206 327.91578528091554 350.76289339776315 22.84710811684756 0.056537630076020515 0.11291874685032126 5.217109988981291e-05 0.055524738184964915 0.0026237415021632595 
340.3403403403404 283.9877197706984 328.5836332071729 352.09704747350787 23.513414266335 0.05929898105660956 0.11842734520467989 5.687230214875115e-05 0.058367166539660266 0.002816763950098222 
341.3413413413414 283.2361223486429 329.24944050855385 353.4332421741289 24.18380166557509 0.062135346414978344 0.1240850557146305 6.187903773005523e-05 0.06129607691877906 0.003019231141112753 
342.34234234234236 282.4647326853588 329.9131977352154 354.7714869494693 24.858289214253933 0.06504773190067203 0.12989385025196684 6.72045157314709e-05 0.06431300395019582 0.003231406275348418 
343.34334334334335 281.6732349221241 330.5748948816937 356.111791804993 25.53689692329936 0.06803716571205126 0.13585574448799495 7.286231129274769e-05 0.06741951568920417 0.0034535564880598317 
344.3443443443444 280.8613018770053 331.234521422548 357.45416726614076 26.219645843592726 0.07110469836146914 0.14197279759632933 7.886637477767898e-05 0.07061721378027824 0.0036859529400335373 
345.3453453453454 280.0285947941268 331.89206634728384 358.7986243434069 26.906557996123038 0.07425140255047336 0.14824711197522947 8.523104113082455e-05 0.07390773362740628 0.003928870907800917 
346.34634634634637 279.17476307303326 332.54751819488126 360.14517449781147 27.597656302930233 0.0774783730499016 0.15468083297924315 9.197103939496496e-05 0.0772927445678037 0.004182589873629648 
347.34734734734735 278.29944397850284 333.200865088245 361.4938296064497 28.292964518204705 0.08078672657977731 0.16127614865000742 9.910150237281117e-05 0.0807739500437359 0.0044473936152540205 
348.3483483483484 277.40226233109445 333.85209476887894 362.84460192781785 28.992507158938942 0.08417760168388891 0.16803528943605434 0.0001066379764137748 0.08435308776704949 0.0047235702952825274 
349.3493493493494 276.4828301786601 334.5011946320926 364.19750406660614 29.696309434513502 0.08765215859385866 0.17496052789127095 0.00011459643130316649 0.08803192987079533 0.005011412550192834 
350.35035035035037 275.5407464490251 335.1481517630409 365.5525489376598 30.404397174618857 0.09121157907730704 0.18205417834133605 0.00012299327022770515 0.09181228304201218 0.005311217578800267 
351.35135135135135 274.575596584011 335.7929529739064 366.9097497287963 31.116796754890004 0.09485706626451003 0.189318596507005 0.00013184533978686367 0.09569598862937885 0.005623287230055918 
352.3523523523524 273.5869521549834 336.4355848425444 368.2691198621604 31.833535019615958 0.09858984444762249 0.1967561790724862 0.00014116994001480294 0.09968492271896787 0.005947928089998788 
353.3533533533534 272.5743704601175 337.076033752917 369.63067295378977 32.55463920087276 0.10241115884616134 0.20436936318643054 0.00015098483437236783 0.10378099617079592 0.006285451567653742 
354.35435435435437 271.53739410361436 337.71428593766205 370.9944227710467 33.28013683338459 0.10632227533197416 0.21216062588212223 0.0001613082596623141 0.10798615460821029 0.006636173979630716 
355.3553553553554 270.4755505571524 338.3503275231611 372.3603831875497 34.01005566438859 0.11032448010638995 0.2201324834024301 0.000172158935814099 0.11230237835142903 0.007000416633136468 
356.3563563563564 269.3883517039422 338.98414457749226 373.72856813522054 34.74442355772832 0.11441907932160551 0.2282874904138062 0.00018355607547665629 0.11673168228567551 0.007378505907070819 
357.3573573573574 268.27529336585417 339.61572316168565 375.0989915530291 35.483268391343465 0.11860739863765304 0.2366282390922147 0.0001955193933485863 0.12127611565339796 0.007770773330823607 
358.3583583583584 267.13585481422376 340.2450493847212 376.47166733199555 36.22661794727432 0.12289078270544322 0.2451573580622734 0.0002080691151653569 0.12593776175895394 0.00817755566033949 
359.3593593593594 265.9694982651062 340.8721094627569 377.84660925596194 36.97449979320503 0.12727059456546885 0.2538775111689886 0.0002212259862513435 0.1307187375728884 0.008599194950950122 
360.3603603603604 264.7756683599568 341.4968897831026 379.22383093761823 37.726941154515615 0.13174821495065703 0.26279139605944657 0.00023501127953211258 0.13562119322153426 0.009036038626412586 
361.3613613613614 263.5537916329633 342.1193769735193 380.60334574920347 38.48396877568415 0.13632504148070063 0.2719017425493879 0.0002494468028871829 0.14064731134606745 0.009488439543508172 
362.3623623623624 262.30327596655434 342.7395579774538 381.98516674727097 39.24560876981715 0.14100248773379445 0.28121131074703376 0.0002645549057077381 0.14579930631337581 0.009956756051478104 
363.3633633633634 261.0235100369743 343.35742013589874 383.3693065908281 40.011886454929346 0.14578198218022678 0.2907228889034223 0.00028035848450446864 0.15107942325906346 0.010441352045472831 
364.3643643643644 259.7138627522291 343.97295127661783 384.755777452111 40.78282617549319 0.15066496696054074 0.30043929095530697 0.0002968809873902726 0.1564899369406963 0.01094259701308865 
365.3653653653654 258.3736826852343 344.5861398115641 386.14459091916666 41.55845110760249 0.15565289648908565 0.31036335372276314 0.0003141464172382043 0.16203315037681945 0.011460866072941975 
366.3663663663664 257.0022975055801 345.1969748433869 387.53575788934586 42.33878304595902 0.16074723586159861 0.3204979337195439 0.0003321793332888568 0.16771139324445336 0.011996540004104135 
367.3673673673674 255.59901341404918 345.8054462820287 388.92928845270615 43.12384217067743 0.1659494590430894 0.3308459035294456 0.0003510048509503983 0.17352702000458667 0.012550005265063599 
368.3683683683684 254.16311458485958 346.4115449725072 390.3251917642296 43.91364679172242 0.17126104680957066 0.3414101476966584 0.0003706486395007862 0.17948240772158286 0.013121654000720444 
369.3693693693694 252.69386262158045 347.01526283509406 391.7234759036447 44.70821306855069 0.17668348441419002 0.3521935580722135 0.000391136917362748 0.1855799535384431 0.013711884035727411 
370.3703703703704 251.1904960338393 347.616593019232 393.12414772150873 45.50755470227667 0.18221825894493407 0.36319902855194836 0.00041249644457851456 0.1918220717653341 0.014321098852280877 
371.3713713713714 249.65222974328685 348.2155300726637 394.52721267007917 46.3116825974155 0.18786685633730368 0.3744294491341311 0.0004347545120625386 0.1982111905338 0.01494970755023155 
372.3723723723724 248.07825462888735 348.81207012741385 395.932674617331 47.120604489917156 0.19363075800120078 0.3858876992165438 0.00045793892715430615 0.20474974796342255 0.015598124787117904 
373.3733733733734 246.46773712346015 349.4062111044262 397.3405356423206 47.93432453789446 0.19951143701652949 0.39757664004375853 0.00048207799493181887 0.21144018778143747 0.016266770695430244 
374.3743743743744 244.81981887559618 349.99795293885103 398.75079580989774 48.75284287104675 0.20551035384684166 0.40949910620503555 0.000507200494675625 0.2182849543287721 0.01695607077408225 
375.3753753753754 243.13361649361957 350.5872978281914 400.16345292255943 49.57615509436796 0.211628951514557 0.42165789607199655 0.0005333356507944809 0.225286486878182 0.017666455750692898 
376.3763763763764 241.40822139125842 351.1742505057389 401.57850224701394 50.404251741275054 0.21786865017486523 0.434055761052571 0.0005605130974354275 0.23244721318143094 0.01839836141087104 
377.3773773773774 239.64269975817484 351.7588185419785 402.9959362127763 51.23711767079788 0.2242308410182982 0.44669539352391896 0.0005887628359020862 0.23976954215285262 0.019152228390227774 
378.3783783783784 237.83609268258047 352.3410126769231 404.41574407983364 52.074731402910466 0.23071687942415348 0.4595794132915315 0.000618115183893712 0.24725585558588245 0.019928501924328813 
379.37937937937943 235.98741645789477 352.9208471866182 405.8379115721407 52.91706438552246 0.23732807727828434 0.4727103524049907 0.0006486007154548315 0.2549084987873944 0.020727631551221235 
380.3803803803804 234.09566311093712 353.4983402873858 407.262420473375 53.76408018598916 0.24406569435940587 0.4860906381423121 0.00068025019038707 0.2627297700016726 0.02155007076053379 
381.3813813813814 232.15980119552762 354.0735145816983 408.6892481810645 54.61573359936614 0.2509309286877481 0.4997225739548598 0.0007130944717241665 0.27072190848169086 0.022396276582446518 
382.3823823823824 230.17877690283285 354.6463975499389 410.11836721482587 55.47196966488696 0.2579249057188444 0.5136083181429978 0.000747164429702228 0.2788870810498934 0.02326670910904066 
383.38338338338343 228.1515155483633 355.21702209266164 411.5497446741052 56.332722581443576 0.265048666253349 0.5277498600095661 0.0007824908304748774 0.2872273669740608 0.024161830939693044 
384.3843843843844 226.07692350546196 355.7854271283353 412.98334164043354 57.197914512098194 0.27230315292118973 0.5421489932136785 0.000819104207623229 0.29574474096603975 0.02508210654124403 
385.3853853853854 223.9538906665246 356.3516582519277 414.4191125188431 58.06745426691538 0.2796891950852677 0.5568072860217005 0.0008570347142949561 0.3044410540923405 0.0260280015126578 
386.38638638638645 221.78129352625842 356.9157684600275 415.8570043127454 58.94123585271791 0.28720749199643836 0.5717260481260703 0.0008963119535779153 0.31331801236610507 0.026999981742806562 
387.38738738738743 219.55799899617983 357.4778189485059 417.29695582626897 59.81913687776311 0.29485859401814396 0.5869062936766855 0.0009369647844731907 0.322377152770219 0.027998512448861205 
388.3883883883884 217.2828690764305 358.037879988966 418.73889678781086 60.70101679884487 0.30264288172630877 0.6023487001445719 0.0009790211005842274 0.3316198164418645 0.029024057081557482 
389.3893893893894 214.9547665299725 358.5960318903447 420.1827468884341 61.58671499808939 0.3105605426785774 0.6180535626155891 0.0010225075783920389 0.3410471187306941 0.030077076082370684 
390.39039039039045 212.5725617253919 359.1523660520207 421.6284147287602 62.47604867673951 0.31861154563795097 0.6340207430941761 0.0010674493917479557 0.35065991582707695 0.031158025476391477 
391.39139139139144 210.13514083784463 359.70698611452326 423.0757966682596 63.368810553736324 0.32679561203042945 0.6502496143872852 0.0011138698890026829 0.36045876764552026 0.03226735528350366 
392.3923923923924 207.6414156229674 360.26000921338994 424.5247755713949 64.26476635800502 0.33511218441651897 0.6667389981393387 0.0011617902290207529 0.3704438966434413 0.03340550772939763 
393.3933933933934 205.09033500547886 360.8115673407468 425.97521944604 65.16365210529314 0.3435603917645859 0.6834870966057872 0.0012112289722306926 0.3806151422602485 0.034572915237086055 
394.39439439439445 202.48089875200344 361.36180881767393 427.426979971115 66.06517115344101 0.3521390113332751 0.7004914177912084 0.0012622016228682191 0.3909719106800204 0.035769998179065 
395.39539539539544 199.81217352524715 361.9108998781645 428.87989091262637 66.96899103446191 0.3608464270045227 0.7177486936461016 0.0013147201187303427 0.40151311965824693 0.03699716237024456 
396.3963963963964 197.08331164246383 362.4590263623467 430.33376643044613 67.87474006809937 0.36968058396287107 0.7352547911236078 0.0013687922651275787 0.4122371382152454 0.038254796282456496 
397.3973973973974 194.29357288251825 363.0063955122622 431.7883992825326 68.78200377027045 0.37863893969716916 0.7530046160564589 0.0014244211103832975 0.4231417210945739 0.03954326796304158 
398.39839839839846 191.44234969960002 363.5532378577291 433.24355893906784 69.69032108133882 0.3877184114143923 0.7709920100383176 0.0014816042612633643 0.43422393802300513 0.04086292164302159 
399.39939939939944 188.52919620278746 364.09980917218576 434.6989896266131 70.59918045442734 0.39691532011114733 0.7892096408009425 0.0015403331382535248 0.44548009800178934 0.04221407402513599 
400.40040040040043 185.55386124320898 364.64639246869393 436.1544083321069 71.508015863413 0.406225331755734 0.8076488869867379 0.0016005921727516603 0.45690566911936786 0.043597010249024376 
401.4014014014014 182.5163259061911 365.1932999940085 437.60950280879433 72.41620281478585 0.4156433963034399 0.8262997187470473 0.0016623579511679588 0.46849519471858986 0.04501197954066547 
402.40240240240246 179.41684562462487 365.74087516354695 439.06392964125797 73.32305447771104 0.42516368560993545 0.8451505762693934 0.0017255983147775875 0.480242207190938 0.04645919056645363 
403.40340340340344 176.25599699947725 366.28949436196297 440.5173124448439 74.22781808288097 0.43477953173194145 0.8641882491706593 0.001790271429102965 0.4921391412204082 0.04793880652964812 
404.40440440440443 173.03472922010346 366.83956851281107 441.9692402959978 75.12967178318678 0.4444833676159764 0.8833977606980615 0.0018563248427477192 0.5041772489694512 0.04945094006898141 
405.4054054054054 169.75441970557475 367.39154429680235 443.4192665140085 76.0277222172061 0.45426667277493704 0.9027622618554536 0.001923694563026249 0.516346520491315 0.05099564804638047 
406.40640640640646 166.41693322434418 367.94590487221706 444.86690794059587 76.92100306837875 0.46411992722698114 0.9222629418957935 0.0019923041843894324 0.5286356135552556 0.052572926343163386 
407.40740740740745 163.0246832813635 368.50316992462456 446.31164489019034 77.80847496556584 0.4740325776954157 0.9418789630402064 0.0020620641153310977 0.5410317980530109 0.05418270482132714 
408.40840840840843 159.58069398506674 369.06389484867725 447.7529219681396 78.68902711946235 0.4839930207934063 0.9615874287034955 0.002132870959699088 0.5535209211567945 0.05582484264740729 
409.4094094094094 156.0886599288793 369.62866884596866 449.1901499728502 79.56148112688149 0.4939886085675564 0.9813633957763344 0.0022046071183287786 0.566087400325629 0.05749912421854367 
410.41041041041046 152.55300087002828 370.1981117146112 450.62270910620975 80.42459739159862 0.5040056822413619 1.0011799424230028 0.0022771406854555053 0.5787142519693489 0.059205255970122196 
411.41141141141145 148.9789072152053 370.7728691143393 452.0499537084836 81.27708459414424 0.5140296401425999 1.0210083031229766 0.0023503257197760295 0.5913831638942355 0.06094286437631681 
412.41241241241244 145.37237161358462 371.35360612230284 453.47121870252204 82.11761258021926 0.5240450454499892 1.04081808198679 0.0024240029702471723 0.604074619349223 0.0627114954721319 
413.4134134134134 141.7402014332919 371.94099895583776 454.8858278709891 82.94482891515135 0.5340357783777416 1.0605775533652217 0.0024980011294133938 0.6167680793281711 0.0645106162200406 
414.41441441441447 138.0900067092809 372.5357248344493 456.29310399437963 83.7573791599304 0.543985235576729 1.080254055141847 0.002572138669997159 0.6294422275441945 0.06633961800764482 
415.41541541541545 134.43015846572774 373.1384500853461 457.6923807454848 84.55393066013872 0.5538765767791586 1.0998144746809502 0.0026462262920386795 0.6420752790395188 0.06819782248791068 
416.41641641641644 130.76971328853227 373.749816760799 459.0830160720339 85.3331993112349 0.5636930150824497 1.119225820260943 0.0027200699676739842 0.6546453487433616 0.07008448985682844 
417.4174174174175 127.11830175326251 374.37042821941236 460.4644066154226 86.09397839601021 0.573418142961545 1.1384558623615635 0.0027934745202865792 0.6671308706775206 0.0719988295069393 
418.41841841841847 123.48598079717749 375.0008343066258 461.83600253021115 86.83516822358538 0.5830362815271015 1.1574738201986283 0.0028662476183742816 0.6795110524426543 0.07394001280906061 
419.41941941941946 119.88305321180273 375.64151692494295 463.19732191389596 87.55580498895303 0.5925328363120306 1.1762510605977456 0.002938204008677241 0.6917663438673585 0.07590718757718887 
420.42042042042044 116.31986081089016 376.2928768807176 464.5479639601233 88.25508707940571 0.6018946396952004 1.1947617700907698 0.0030091697664854566 0.7038788942140709 0.07789949358875699 
421.4214214214215 112.80656103977587 376.9552229041241 465.88761993871884 88.93239703459474 0.6111102586714838 1.2129835584050228 0.0030789863126146877 0.7158329700664736 0.07991607839336425 
422.42242242242247 109.35289930607517 377.6287636450851 467.21608119975986 89.58731755467481 0.6201702475777249 1.230897953324059 0.0031475139437750796 0.7276153067078044 0.08195611257449872 
423.42342342342346 105.96799063749006 378.3136032503531 468.53324359649383 90.21964034614076 0.629067328757102 1.248490753564955 0.003214634649730279 0.7392153697309654 0.0840188036481707 
424.42442442442444 102.66012408391724 379.0097408456897 469.8391080031592 90.82936715746952 0.6377964897072541 1.2657522172785405 0.003280254045302307 0.7506255105017968 0.0861034078926614 
425.4254254254255 99.43660151521529 379.7170739199132 471.13377693093776 91.41670301102452 0.6463549922849553 1.2826770776068266 0.0033443023210050515 0.7618410080406721 0.0882092395909994 
426.4264264264265 96.30361935724734 380.435405282492 472.41744757036093 91.9820422878689 0.6547422970034907 1.2992643914016357 0.003406734201752823 0.7728599995863135 0.09033567740422788 
427.42742742742746 93.26619784290023 381.16445299081767 473.69040186403726 92.5259488732196 0.6629599122558046 1.3155172405540347 0.003467527985824245 0.7836833111211616 0.0924821678429056 
428.42842842842845 90.32815815276615 381.9038624535974 474.9529944032595 93.04913194966213 0.6710111834984037 1.3314423155834805 0.003526683804406404 0.7943142062250301 0.09464822603081458 
429.4294294294295 87.49214399413609 382.65321983105105 476.20563902780793 93.55241919675693 0.678901040473911 1.3470494170849385 0.003584221287587237 0.8047580759907185 0.096833434130634 
430.4304304304305 84.75968119014348 383.41206586884476 477.4487949920162 94.03672912317138 0.6866357213097126 1.3623509120917787 0.003640176842507677 0.8150220941537786 0.09903743791111617 
431.43143143143146 82.13126698190169 384.1799094025003 478.6829534603626 94.50304405786228 0.6942224910804788 1.3773611799252556 0.003694600745197452 0.825114860356412 0.10125994197733539 
432.43243243243245 79.60648001761439 384.9562399240691 479.9086249407958 94.95238501672665 0.701669369704711 1.3920960767355095 0.0037475542246017592 0.8350460512454857 0.10350070416915187 
433.4334334334335 77.18410226339681 385.74053878265363 481.12632808421336 95.38578930155968 0.7089848805071628 1.4065724409670681 0.0037991066823845035 0.8448260947179771 0.10575952957408592 
434.4344344344345 74.86224506034127 386.5322887681556 482.3365801007134 95.80429133255778 0.7161778270281384 1.4208076545994868 0.0038493331522341254 0.8544658778641708 0.1080362645172047 
435.43543543543547 72.63847297627782 387.3309819841337 483.53988888673723 96.20890690260354 0.7232571021712693 1.4348192681523297 0.003898312063378032 0.8639764946496746 0.11033079079863227 
