sigma mu omega domega
-77.55102040816327 152.54237288135593 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 152.54237288135593 -1.8287890805353297 0.011858601639529473 
-61.22448979591837 152.54237288135593 -1.6621387185383187 0.026986487171928364 
-53.061224489795904 152.54237288135593 -1.3881933716058863 0.03761172340127101 
-44.897959183673464 152.54237288135593 -1.0480697650481798 0.03965285667427387 
-36.734693877551024 152.54237288135593 -0.740799793250395 0.03142304235179607 
-28.571428571428555 152.54237288135593 -0.5350405021617134 0.018544137032735688 
-20.408163265306115 152.54237288135593 -0.438038372307771 0.00557314328733872 
-12.244897959183675 152.54237288135593 -0.4440504076745507 -0.006605797781354034 
-4.081632653061206 152.54237288135593 -0.5458881320033474 -0.01807558775980126 
4.081632653061234 152.54237288135593 -0.739162044569265 -0.029276520818851355 
12.244897959183675 152.54237288135593 -1.0238721453723487 -0.0407463107973004 
20.408163265306115 152.54237288135593 -1.4044079351374343 -0.05292525186599226 
28.571428571428584 152.54237288135593 -1.8879578901232434 -0.06589624561138921 
36.734693877551024 152.54237288135593 -2.480265006343789 -0.07877515093044957 
44.897959183673464 152.54237288135593 -3.1740828032734396 -0.08700496525292732 
53.06122448979593 152.54237288135593 -3.900754234963012 -0.08496383197992441 
61.22448979591837 152.54237288135593 -4.5612474070273095 -0.07433859575058194 
69.38775510204084 152.54237288135593 -5.114445594156187 -0.059210710218182916 
77.55102040816325 152.54237288135593 -5.527952879977234 -0.04062480569586402 
85.71428571428572 152.54237288135593 -5.777707727966211 -0.01968204364302045 
93.87755102040819 152.54237288135593 -5.849292368026548 0.002364106656556797 
102.0408163265306 152.54237288135593 -5.739110068267324 0.024122563610551314 
110.20408163265307 152.54237288135593 -5.455454594793057 0.04407672900208591 
118.36734693877554 152.54237288135593 -5.019490002927146 0.060594620511646366 
126.53061224489795 152.54237288135593 -4.466154668072301 0.0719374848179246 
134.69387755102042 152.54237288135593 -3.845000454879399 0.07626721024605927 
142.8571428571429 152.54237288135593 -3.2209757252794944 0.0716527742514587 
151.0204081632653 152.54237288135593 -2.6751592426106856 0.05607590316459173 
159.18367346938777 152.54237288135593 -2.3054507756535094 0.02743608055377413 
167.34693877551024 152.54237288135593 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 152.54237288135593 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 152.54237288135593 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 152.54237288135593 -5.170010974025377 -0.26240395339838585 
200.0 152.54237288135593 -7.781889868637118 -0.3199551645899396 

-200.0 162.71186440677965 1.6885318470935837 0.2726030560112894 
-191.83673469387756 162.71186440677965 3.9138629165734953 0.21505184481973302 
-183.6734693877551 162.71186440677965 5.199582374762693 0.11165721432117469 
-175.51020408163265 162.71186440677965 5.736837844266148 0.030467269420854634 
-167.3469387755102 162.71186440677965 5.697007181633788 -0.030907119328207444 
-159.18367346938777 162.71186440677965 5.232231814417864 -0.07478818913242903 
-151.0204081632653 162.71186440677965 4.475975522328822 -0.10342801174324484 
-142.85714285714286 162.71186440677965 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 162.71186440677965 2.53303865979638 -0.12361931882471301 
-126.53061224489795 162.71186440677965 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 162.71186440677965 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 162.71186440677965 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 162.71186440677965 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 162.71186440677965 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 162.71186440677965 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 162.71186440677965 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 162.71186440677965 -1.8287890805353297 0.011858601639529473 
-61.22448979591837 162.71186440677965 -1.6621387185383187 0.026986487171928364 
-53.061224489795904 162.71186440677965 -1.3881933716058863 0.036776109249884274 
-44.897959183673464 162.71186440677965 -1.0617124450708204 0.036053229426052096 
-36.734693877551024 162.71186440677965 -0.7995692177111586 0.025841065819217163 
-28.571428571428555 162.71186440677965 -0.6398174929203361 0.013376515022822805 
-20.408163265306115 162.71186440677965 -0.5811771357058878 0.0015652280537758003 
-12.244897959183675 162.71186440677965 -0.614262749185221 -0.009117947150927017 
-4.081632653061206 162.71186440677965 -0.7300415789863293 -0.018929480469979977 
4.081632653061234 162.71186440677965 -0.9233154915522409 -0.02842262810867226 
12.244897959183675 162.71186440677965 -1.194084486883019 -0.038234161427727814 
20.408163265306115 162.71186440677965 -1.5475466985355515 -0.04891733663242861 
28.571428571428584 162.71186440677965 -1.9927348808818541 -0.06072862360147636 
36.734693877551024 162.71186440677965 -2.5390344308045534 -0.07319317439787142 
44.897959183673464 162.71186440677965 -3.18772548329608 -0.08340533800470552 
53.06122448979593 162.71186440677965 -3.900754234963012 -0.08412821782853769 
61.22448979591837 162.71186440677965 -4.5612474070273095 -0.07433859575058194 
69.38775510204084 162.71186440677965 -5.114445594156187 -0.059210710218182916 
77.55102040816325 162.71186440677965 -5.527952879977234 -0.04062480569586402 
85.71428571428572 162.71186440677965 -5.777707727966211 -0.01968204364302045 
93.87755102040819 162.71186440677965 -5.849292368026548 0.002364106656556797 
102.0408163265306 162.71186440677965 -5.739110068267324 0.024122563610551314 
110.20408163265307 162.71186440677965 -5.455454594793057 0.04407672900208591 
118.36734693877554 162.71186440677965 -5.019490002927146 0.060594620511646366 
126.53061224489795 162.71186440677965 -4.466154668072301 0.0719374848179246 
134.69387755102042 162.71186440677965 -3.845000454879399 0.07626721024605927 
142.8571428571429 162.71186440677965 -3.2209757252794944 0.0716527742514587 
151.0204081632653 162.71186440677965 -2.6751592426106856 0.05607590316459173 
159.18367346938777 162.71186440677965 -2.3054507756535094 0.02743608055377413 
167.34693877551024 162.71186440677965 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 162.71186440677965 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 162.71186440677965 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 162.71186440677965 -5.170010974025377 -0.26240395339838585 
200.0 162.71186440677965 -7.781889868637118 -0.3199551645899396 

-200.0 172.88135593220338 1.6885318470935837 0.2726030560112894 
-191.83673469387756 172.88135593220338 3.9138629165734953 0.21505184481973302 
-183.6734693877551 172.88135593220338 5.199582374762693 0.11165721432117469 
-175.51020408163265 172.88135593220338 5.736837844266148 0.030467269420854634 
-167.3469387755102 172.88135593220338 5.697007181633788 -0.030907119328207444 
-159.18367346938777 172.88135593220338 5.232231814417864 -0.07478818913242903 
-151.0204081632653 172.88135593220338 4.475975522328822 -0.10342801174324484 
-142.85714285714286 172.88135593220338 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 172.88135593220338 2.53303865979638 -0.12361931882471301 
-126.53061224489795 172.88135593220338 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 172.88135593220338 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 172.88135593220338 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 172.88135593220338 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 172.88135593220338 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 172.88135593220338 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 172.88135593220338 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 172.88135593220338 -1.8287890805353297 0.011858601639529473 
-61.22448979591837 172.88135593220338 -1.6621387185383187 0.02698309474355587 
-53.061224489795904 172.88135593220338 -1.3882487581915597 0.034741752736617254 
-44.897959183673464 172.88135593220338 -1.094926428960894 0.03075752714356208 
-36.734693877551024 172.88135593220338 -0.8860850497252404 0.019475124534623908 
-28.571428571428555 172.88135593220338 -0.7769652120690753 0.007740180553503936 
-20.408163265306115 172.88135593220338 -0.7597147549741554 -0.00274422492514453 
-12.244897959183675 172.88135593220338 -0.8217688843163329 -0.011802497969360412 
-4.081632653061206 172.88135593220338 -0.9524085993718768 -0.019839709691814904 
4.081632653061234 172.88135593220338 -1.1456825119378007 -0.027512398886838096 
12.244897959183675 172.88135593220338 -1.4015906220141308 -0.03554961060929365 
20.408163265306115 172.88135593220338 -1.726084317803819 -0.04460788365350982 
28.571428571428584 172.88135593220338 -2.1298826000306184 -0.05509228913215746 
36.734693877551024 172.88135593220338 -2.625550262818635 -0.06682723311327657 
44.897959183673464 172.88135593220338 -3.2209394671861533 -0.0781096357222155 
53.06122448979593 172.88135593220338 -3.9008096215486856 -0.0820938613152707 
61.22448979591837 172.88135593220338 -4.5612474070273095 -0.07433520332220944 
69.38775510204084 172.88135593220338 -5.114445594156187 -0.059210710218182916 
77.55102040816325 172.88135593220338 -5.527952879977234 -0.04062480569586402 
85.71428571428572 172.88135593220338 -5.777707727966211 -0.01968204364302045 
93.87755102040819 172.88135593220338 -5.849292368026548 0.002364106656556797 
102.0408163265306 172.88135593220338 -5.739110068267324 0.024122563610551314 
110.20408163265307 172.88135593220338 -5.455454594793057 0.04407672900208591 
118.36734693877554 172.88135593220338 -5.019490002927146 0.060594620511646366 
126.53061224489795 172.88135593220338 -4.466154668072301 0.0719374848179246 
134.69387755102042 172.88135593220338 -3.845000454879399 0.07626721024605927 
142.8571428571429 172.88135593220338 -3.2209757252794944 0.0716527742514587 
151.0204081632653 172.88135593220338 -2.6751592426106856 0.05607590316459173 
159.18367346938777 172.88135593220338 -2.3054507756535094 0.02743608055377413 
167.34693877551024 172.88135593220338 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 172.88135593220338 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 172.88135593220338 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 172.88135593220338 -5.170010974025377 -0.26240395339838585 
200.0 172.88135593220338 -7.781889868637118 -0.3199551645899396 

-200.0 183.0508474576271 1.6885318470935837 0.2726030560112894 
-191.83673469387756 183.0508474576271 3.9138629165734953 0.21505184481973302 
-183.6734693877551 183.0508474576271 5.199582374762693 0.11165721432117469 
-175.51020408163265 183.0508474576271 5.736837844266148 0.030467269420854634 
-167.3469387755102 183.0508474576271 5.697007181633788 -0.030907119328207444 
-159.18367346938777 183.0508474576271 5.232231814417864 -0.07478818913242903 
-151.0204081632653 183.0508474576271 4.475975522328822 -0.10342801174324484 
-142.85714285714286 183.0508474576271 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 183.0508474576271 2.53303865979638 -0.12361931882471301 
-126.53061224489795 183.0508474576271 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 183.0508474576271 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 183.0508474576271 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 183.0508474576271 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 183.0508474576271 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 183.0508474576271 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 183.0508474576271 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 183.0508474576271 -1.8287890805353297 0.011858601639529473 
-61.22448979591837 183.0508474576271 -1.6621387185383187 0.026552689198445282 
-53.061224489795904 183.0508474576271 -1.3952757874994877 0.031121826754650538 
-44.897959183673464 183.0508474576271 -1.154027261319534 0.023871278774293212 
-36.734693877551024 183.0508474576271 -1.005540623837558 0.01240612883146591 
-28.571428571428555 183.0508474576271 -0.9514782191731521 0.0016501309801058987 
-20.408163265306115 183.0508474576271 -0.9785997098766454 -0.007351790379695133 
-12.244897959183675 183.0508474576271 -1.071507449862052 -0.01465877420654485 
-4.081632653061206 183.0508474576271 -1.217926635697786 -0.020806202277101695 
4.081632653061234 183.0508474576271 -1.4112005482637127 -0.02654590630155145 
12.244897959183675 183.0508474576271 -1.6513291875598501 -0.03269333437210902 
20.408163265306115 183.0508474576271 -1.9449692727063084 -0.040000318198957815 
28.571428571428584 183.0508474576271 -2.3043956071346723 -0.04900223955875942 
36.734693877551024 183.0508474576271 -2.745005836930952 -0.05975823741012003 
44.897959183673464 183.0508474576271 -3.280040299544794 -0.07122338735294677 
53.06122448979593 183.0508474576271 -3.9078366508566145 -0.07847393533330398 
61.22448979591837 183.0508474576271 -4.5612474070273095 -0.07390479777709881 
69.38775510204084 183.0508474576271 -5.114445594156187 -0.059210710218182916 
77.55102040816325 183.0508474576271 -5.527952879977234 -0.04062480569586402 
85.71428571428572 183.0508474576271 -5.777707727966211 -0.01968204364302045 
93.87755102040819 183.0508474576271 -5.849292368026548 0.002364106656556797 
102.0408163265306 183.0508474576271 -5.739110068267324 0.024122563610551314 
110.20408163265307 183.0508474576271 -5.455454594793057 0.04407672900208591 
118.36734693877554 183.0508474576271 -5.019490002927146 0.060594620511646366 
126.53061224489795 183.0508474576271 -4.466154668072301 0.0719374848179246 
134.69387755102042 183.0508474576271 -3.845000454879399 0.07626721024605927 
142.8571428571429 183.0508474576271 -3.2209757252794944 0.0716527742514587 
151.0204081632653 183.0508474576271 -2.6751592426106856 0.05607590316459173 
159.18367346938777 183.0508474576271 -2.3054507756535094 0.02743608055377413 
167.34693877551024 183.0508474576271 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 183.0508474576271 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 183.0508474576271 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 183.0508474576271 -5.170010974025377 -0.26240395339838585 
200.0 183.0508474576271 -7.781889868637118 -0.3199551645899396 

-200.0 193.22033898305085 1.6885318470935837 0.2726030560112894 
-191.83673469387756 193.22033898305085 3.9138629165734953 0.21505184481973302 
-183.6734693877551 193.22033898305085 5.199582374762693 0.11165721432117469 
-175.51020408163265 193.22033898305085 5.736837844266148 0.030467269420854634 
-167.3469387755102 193.22033898305085 5.697007181633788 -0.030907119328207444 
-159.18367346938777 193.22033898305085 5.232231814417864 -0.07478818913242903 
-151.0204081632653 193.22033898305085 4.475975522328822 -0.10342801174324484 
-142.85714285714286 193.22033898305085 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 193.22033898305085 2.53303865979638 -0.12361931882471301 
-126.53061224489795 193.22033898305085 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 193.22033898305085 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 193.22033898305085 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 193.22033898305085 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 193.22033898305085 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 193.22033898305085 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 193.22033898305085 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 193.22033898305085 -1.8287890805353297 0.011858601639529473 
-61.22448979591837 193.22033898305085 -1.6621387185383187 0.024921767724398004 
-53.061224489795904 193.22033898305085 -1.4219030768716883 0.025545767687461866 
-44.897959183673464 193.22033898305085 -1.2450649603756756 0.01583598403134008 
-36.734693877551024 193.22033898305085 -1.1633563988089932 0.0046811710124733605 
-28.571428571428555 193.22033898305085 -1.1686376785393762 -0.004882925996124353 
-20.408163265306115 193.22033898305085 -1.243077639562044 -0.012254804202069255 
-12.244897959183675 193.22033898305085 -1.368716114491527 -0.0176862270160958 
-4.081632653061206 193.22033898305085 -1.531832366355445 -0.021828897571328963 
4.081632653061234 193.22033898305085 -1.7251062789213878 -0.025523211007325183 
12.244897959183675 193.22033898305085 -1.948537852189325 -0.02966588156255711 
20.408163265306115 193.22033898305085 -2.2094472023917073 -0.035097304376584364 
28.571428571428584 193.22033898305085 -2.5215550665009068 -0.04246918258252918 
36.734693877551024 193.22033898305085 -2.9028216119023877 -0.05203327959112681 
44.897959183673464 193.22033898305085 -3.3710779986009354 -0.0631880926099938 
53.06122448979593 193.22033898305085 -3.934463940228819 -0.07289787626611534 
61.22448979591837 193.22033898305085 -4.5612474070273095 -0.0722738763030513 
69.38775510204084 193.22033898305085 -5.114445594156187 -0.059210710218182916 
77.55102040816325 193.22033898305085 -5.527952879977234 -0.04062480569586402 
85.71428571428572 193.22033898305085 -5.777707727966211 -0.01968204364302045 
93.87755102040819 193.22033898305085 -5.849292368026548 0.002364106656556797 
102.0408163265306 193.22033898305085 -5.739110068267324 0.024122563610551314 
110.20408163265307 193.22033898305085 -5.455454594793057 0.04407672900208591 
118.36734693877554 193.22033898305085 -5.019490002927146 0.060594620511646366 
126.53061224489795 193.22033898305085 -4.466154668072301 0.0719374848179246 
134.69387755102042 193.22033898305085 -3.845000454879399 0.07626721024605927 
142.8571428571429 193.22033898305085 -3.2209757252794944 0.0716527742514587 
151.0204081632653 193.22033898305085 -2.6751592426106856 0.05607590316459173 
159.18367346938777 193.22033898305085 -2.3054507756535094 0.02743608055377413 
167.34693877551024 193.22033898305085 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 193.22033898305085 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 193.22033898305085 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 193.22033898305085 -5.170010974025377 -0.26240395339838585 
200.0 193.22033898305085 -7.781889868637118 -0.3199551645899396 

-200.0 203.38983050847457 1.6885318470935837 0.2726030560112894 
-191.83673469387756 203.38983050847457 3.9138629165734953 0.21505184481973302 
-183.6734693877551 203.38983050847457 5.199582374762693 0.11165721432117469 
-175.51020408163265 203.38983050847457 5.736837844266148 0.030467269420854634 
-167.3469387755102 203.38983050847457 5.697007181633788 -0.030907119328207444 
-159.18367346938777 203.38983050847457 5.232231814417864 -0.07478818913242903 
-151.0204081632653 203.38983050847457 4.475975522328822 -0.10342801174324484 
-142.85714285714286 203.38983050847457 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 203.38983050847457 2.53303865979638 -0.12361931882471301 
-126.53061224489795 203.38983050847457 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 203.38983050847457 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 203.38983050847457 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 203.38983050847457 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 203.38983050847457 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 203.38983050847457 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 203.38983050847457 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 203.38983050847457 -1.8287890805353297 0.01176640469658868 
-61.22448979591837 203.38983050847457 -1.663643974749597 0.02157124785094019 
-53.061224489795904 203.38983050847457 -1.4766054421526322 0.017733791329412687 
-44.897959183673464 203.38983050847457 -1.3741126877387773 0.006823207358150331 
-36.734693877551024 203.38983050847457 -1.3652061383460963 -0.0036690160074591915 
-28.571428571428555 203.38983050847457 -1.4340149899013763 -0.01185099962779221 
-20.408163265306115 203.38983050847457 -1.5586918465549489 -0.017451143815353284 
-12.244897959183675 203.38983050847457 -1.7189316236214298 -0.02088440389438733 
-4.081632653061206 203.38983050847457 -1.8996617060551504 -0.022907744693728593 
4.081632653061234 203.38983050847457 -2.092935618621081 -0.02444436388492477 
12.244897959183675 203.38983050847457 -2.2987533613192275 -0.02646770468426634 
20.408163265306115 203.38983050847457 -2.5250614093846124 -0.029900964763300224 
28.571428571428584 203.38983050847457 -2.786932377862905 -0.035501108950861296 
36.734693877551024 203.38983050847457 -3.1046713514394906 -0.04368309257119437 
44.897959183673464 203.38983050847457 -3.500125725964037 -0.054175315936803775 
53.06122448979593 203.38983050847457 -3.9891663055097575 -0.0650858999080662 
61.22448979591837 203.38983050847457 -4.562752663238587 -0.06892335642959378 
69.38775510204084 203.38983050847457 -5.114445594156187 -0.059118513275242104 
77.55102040816325 203.38983050847457 -5.527952879977234 -0.04062480569586402 
85.71428571428572 203.38983050847457 -5.777707727966211 -0.01968204364302045 
93.87755102040819 203.38983050847457 -5.849292368026548 0.002364106656556797 
102.0408163265306 203.38983050847457 -5.739110068267324 0.024122563610551314 
110.20408163265307 203.38983050847457 -5.455454594793057 0.04407672900208591 
118.36734693877554 203.38983050847457 -5.019490002927146 0.060594620511646366 
126.53061224489795 203.38983050847457 -4.466154668072301 0.0719374848179246 
134.69387755102042 203.38983050847457 -3.845000454879399 0.07626721024605927 
142.8571428571429 203.38983050847457 -3.2209757252794944 0.0716527742514587 
151.0204081632653 203.38983050847457 -2.6751592426106856 0.05607590316459173 
159.18367346938777 203.38983050847457 -2.3054507756535094 0.02743608055377413 
167.34693877551024 203.38983050847457 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 203.38983050847457 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 203.38983050847457 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 203.38983050847457 -5.170010974025377 -0.26240395339838585 
200.0 203.38983050847457 -7.781889868637118 -0.3199551645899396 

-200.0 213.5593220338983 1.6885318470935837 0.2726030560112894 
-191.83673469387756 213.5593220338983 3.9138629165734953 0.21505184481973302 
-183.6734693877551 213.5593220338983 5.199582374762693 0.11165721432117469 
-175.51020408163265 213.5593220338983 5.736837844266148 0.030467269420854634 
-167.3469387755102 213.5593220338983 5.697007181633788 -0.030907119328207444 
-159.18367346938777 213.5593220338983 5.232231814417864 -0.07478818913242903 
-151.0204081632653 213.5593220338983 4.475975522328822 -0.10342801174324484 
-142.85714285714286 213.5593220338983 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 213.5593220338983 2.53303865979638 -0.12361931882471301 
-126.53061224489795 213.5593220338983 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 213.5593220338983 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 213.5593220338983 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 213.5593220338983 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 213.5593220338983 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 213.5593220338983 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 213.5593220338983 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 213.5593220338983 -1.8287890805353297 0.010714159941052508 
-61.22448979591837 213.5593220338983 -1.6808234809624323 0.01604593410233357 
-53.061224489795904 213.5593220338983 -1.566814646211516 0.008173057242190406 
-44.897959183673464 213.5593220338983 -1.5473858117021806 -0.003075803278805919 
-36.734693877551024 213.5593220338983 -1.617031842600184 -0.012622911541217226 
-28.571428571428555 213.5593220338983 -1.7534741633955233 -0.01924792342304834 
-20.408163265306115 213.5593220338983 -1.9312836535887286 -0.02293908473934007 
-12.244897959183675 213.5593220338983 -2.1279898326092384 -0.024252926846044253 
-4.081632653061206 213.5593220338983 -2.327249806177206 -0.02404270052570192 
4.081632653061234 213.5593220338983 -2.520523718743148 -0.023309408052952136 
12.244897959183675 213.5593220338983 -2.7078115703070367 -0.023099181732608706 
20.408163265306115 213.5593220338983 -2.897653216418392 -0.02441302383931517 
28.571428571428584 213.5593220338983 -3.1063915513570803 -0.028104185155605158 
36.734693877551024 213.5593220338983 -3.3564970556935787 -0.034729197037434614 
44.897959183673464 213.5593220338983 -3.6733988499274406 -0.04427630529984766 
53.06122448979593 213.5593220338983 -4.079375509568643 -0.05552516582084389 
61.22448979591837 213.5593220338983 -4.579932169451423 -0.06339804268098707 
69.38775510204084 213.5593220338983 -5.114445594156187 -0.05806626851970596 
77.55102040816325 213.5593220338983 -5.527952879977234 -0.04062480569586402 
85.71428571428572 213.5593220338983 -5.777707727966211 -0.01968204364302045 
93.87755102040819 213.5593220338983 -5.849292368026548 0.002364106656556797 
102.0408163265306 213.5593220338983 -5.739110068267324 0.024122563610551314 
110.20408163265307 213.5593220338983 -5.455454594793057 0.04407672900208591 
118.36734693877554 213.5593220338983 -5.019490002927146 0.060594620511646366 
126.53061224489795 213.5593220338983 -4.466154668072301 0.0719374848179246 
134.69387755102042 213.5593220338983 -3.845000454879399 0.07626721024605927 
142.8571428571429 213.5593220338983 -3.2209757252794944 0.0716527742514587 
151.0204081632653 213.5593220338983 -2.6751592426106856 0.05607590316459173 
159.18367346938777 213.5593220338983 -2.3054507756535094 0.02743608055377413 
167.34693877551024 213.5593220338983 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 213.5593220338983 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 213.5593220338983 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 213.5593220338983 -5.170010974025377 -0.26240395339838585 
200.0 213.5593220338983 -7.781889868637118 -0.3199551645899396 

-200.0 223.72881355932202 1.6885318470935837 0.2726030560112894 
-191.83673469387756 223.72881355932202 3.9138629165734953 0.21505184481973302 
-183.6734693877551 223.72881355932202 5.199582374762693 0.11165721432117469 
-175.51020408163265 223.72881355932202 5.736837844266148 0.030467269420854634 
-167.3469387755102 223.72881355932202 5.697007181633788 -0.030907119328207444 
-159.18367346938777 223.72881355932202 5.232231814417864 -0.07478818913242903 
-151.0204081632653 223.72881355932202 4.475975522328822 -0.10342801174324484 
-142.85714285714286 223.72881355932202 3.5436112145281515 -0.11900488283011221 
-134.69387755102042 223.72881355932202 2.53303865979638 -0.12361931882471301 
-126.53061224489795 223.72881355932202 1.5253366214716115 -0.11928959339657791 
-118.36734693877551 223.72881355932202 0.5854534614849031 -0.10794672909029995 
-110.20408163265306 223.72881355932202 -0.23705895551287698 -0.09142883758073943 
-102.0408163265306 223.72881355932202 -0.907262254119007 -0.0714746721892047 
-93.87755102040816 223.72881355932202 -1.4039923790100965 -0.04971621523521034 
-85.71428571428571 223.72881355932202 -1.7189555640816243 -0.027670064935633048 
-77.55102040816327 223.72881355932202 -1.8557485412245138 -0.006727302882789466 
-69.38775510204081 223.72881355932202 -1.8287890805353297 0.00790697975481976 
-61.22448979591837 223.72881355932202 -1.7266549942070486 0.007907562437937941 
-53.061224489795904 223.72881355932202 -1.699686020324098 -0.002734571400942072 
-44.897959183673464 223.72881355932202 -1.7713010578958985 -0.013803720000038986 
-36.734693877551024 223.72881355932202 -1.9250528774675917 -0.02216468321055365 
-28.571428571428555 223.72881355932202 -2.1331734368437134 -0.027068811853762385 
-20.408163265306115 223.72881355932202 -2.3669926628351408 -0.02871720306375327 
-12.244897959183675 223.72881355932202 -2.602025731762134 -0.027791476522576592 
-4.081632653061206 223.72881355932202 -2.820731055040473 -0.025233728195464687 
4.081632653061234 223.72881355932202 -3.0140049676064558 -0.022118380383191884 
12.244897959183675 223.72881355932202 -3.1818474694599317 -0.019560632056073852 
20.408163265306115 223.72881355932202 -3.3333622256648043 -0.01863490551490024 
28.571428571428584 223.72881355932202 -3.4860908248052422 -0.020283296724891098 
36.734693877551024 223.72881355932202 -3.664518090560986 -0.025187425368099897 
44.897959183673464 223.72881355932202 -3.8973140961211588 -0.033548388578615244 
53.06122448979593 223.72881355932202 -4.212246883681235 -0.044617537177711435 
61.22448979591837 223.72881355932202 -4.62576368269604 -0.055259671016590815 
69.38775510204084 223.72881355932202 -5.114445594156187 -0.05525908833347314 
77.55102040816325 223.72881355932202 -5.527952879977234 -0.04062480569586402 
85.71428571428572 223.72881355932202 -5.777707727966211 -0.01968204364302045 
93.87755102040819 223.72881355932202 -5.849292368026548 0.002364106656556797 
102.0408163265306 223.72881355932202 -5.739110068267324 0.024122563610551314 
110.20408163265307 223.72881355932202 -5.455454594793057 0.04407672900208591 
118.36734693877554 223.72881355932202 -5.019490002927146 0.060594620511646366 
126.53061224489795 223.72881355932202 -4.466154668072301 0.0719374848179246 
134.69387755102042 223.72881355932202 -3.845000454879399 0.07626721024605927 
142.8571428571429 223.72881355932202 -3.2209757252794944 0.0716527742514587 
151.0204081632653 223.72881355932202 -2.6751592426106856 0.05607590316459173 
159.18367346938777 223.72881355932202 -2.3054507756535094 0.02743608055377413 
167.34693877551024 223.72881355932202 -2.2272232335694744 -0.01644498925044614 
175.51020408163265 223.72881355932202 -2.5739403960689526 -0.07781937799950789 
183.67346938775512 223.72881355932202 -3.4977436907043002 -0.15900932289983066 
191.8367346938776 223.72881355932202 -5.170010974025377 -0.26240395339838585 
200.0 223.72881355932202 -7.781889868637118 -0.3199551645899396 

