P M R nu
1e-07 0.03724115739380523 10.179726587411595 0 
6.960464417934418e-07 0.3661978858585425 20.6843774805199 0 
1.2920928835868835e-06 0.6139889369898187 23.73205246533927 0 
1.8881393253803254e-06 0.7949239271140747 25.193717502874584 0 
2.484185767173767e-06 0.9334592444339744 26.019759060243562 0 
3.080232208967209e-06 1.043810818735861 26.525653949781145 0 
3.676278650760651e-06 1.133707751806311 26.846106205409818 0 
4.272325092554092e-06 1.2091445172381396 27.054042571160267 0 
4.868371534347534e-06 1.2730995368865985 27.186543960612745 0 
7.252557301521301e-06 1.4569184964762654 27.33339381634328 0 
9.636743068695068e-06 1.57378968541299 27.220903648371664 0 
1.2020928835868835e-05 1.6548006519651792 27.022948730441588 0 
1.4405114603042603e-05 1.7140726927367358 26.796667698991307 0 
1.678930037021637e-05 1.7590538419399484 26.564345914996835 0 
1.9173486137390137e-05 1.7941081999841746 26.33539222299235 0 
2.1557671904563905e-05 1.8219696409264154 26.113731471240307 0 
2.394185767173767e-05 1.844402379632592 25.901174330681012 0 
2.6326043438911436e-05 1.8626951442836421 25.698096691790703 0 
2.8710229206085204e-05 1.877721215237402 25.504335447965072 0 
3.109441497325897e-05 1.890139173167775 25.31965691484224 0 
3.3478600740432734e-05 1.900444851832075 25.143406538581377 0 
3.58627865076065e-05 1.9090139547800473 24.975206198670392 0 
3.824697227478027e-05 1.9161390271441598 24.81441418660076 0 
4.063115804195404e-05 1.922062124220397 24.660561789286305 0 
4.301534380912781e-05 1.9269569017202857 24.51322459313772 0 
4.539952957630157e-05 1.9309904259312314 24.37182934642576 0 
4.778371534347534e-05 1.9342768274614863 24.23611910173973 0 
5.016790111064911e-05 1.93692197704143 24.105598430305466 0 
5.255208687782287e-05 1.939016233011981 23.979948361190125 0 
5.7320458412170406e-05 1.9418126596148777 23.742160667776282 0 
6.208882994651794e-05 1.943128451580601 23.520461555244346 0 
6.685720148086547e-05 1.943292991803682 23.312972404073346 0 
7.1625573015213e-05 1.942556876101418 23.11820746505334 0 
7.639394454956054e-05 1.9411105740630092 22.93470656363838 0 
8.116231608390808e-05 1.9390980560052924 22.761450243287555 0 
8.593068761825561e-05 1.936635369912992 22.597327044683475 0 
9.069905915260314e-05 1.9338111169340002 22.441599811360458 0 
9.546743068695067e-05 1.9306977982909108 22.293407223644397 0 
0.00010023580222129821 1.927353592410832 22.152202506825684 0 
0.00010500417375564574 1.9238238272899553 22.017317188455664 0 
0.00010977254528999327 1.920148969653136 21.888297473681703 0 
0.00011454091682434081 1.916358158082378 21.764688756796943 0 
0.00012407765989303588 1.9085321783887415 21.532056030619955 0 
0.00013361440296173093 1.9005031763709945 21.316631985111403 0 
0.000143151146030426 1.892382977600377 21.11621654091172 0 
0.00015268788909912108 1.8842495932852241 20.928908352406328 0 
0.00016222463216781615 1.8761552401863089 20.75310205763369 0 
0.00017176137523651123 1.8681415778587196 20.587567948860375 0 
0.00018129811830520627 1.8602339173930305 20.43108885336308 0 
0.00019083486137390135 1.852451541405627 20.282759846503104 0 
0.00020037160444259642 1.8448084246945389 20.141706295865006 0 
0.00020990834751129147 1.8373104023693583 20.00718908434249 0 
0.00021944509057998654 1.8299660948792407 19.878584309878214 0 
0.00022898183364868162 1.8227742543471854 19.755283856947212 0 
0.00024805531978607176 1.808858866756771 19.52268630517969 0 
0.0002671288059234619 1.7955586359161435 19.30592418664822 0 
0.000286202292060852 1.782857272080089 19.102201139488447 0 
0.00030527577819824215 1.7707338048668915 18.90925797007595 0 
0.0003243492643356323 1.7591680080685808 18.725316021394207 0 
0.0003434227504730224 1.7481442492184274 18.54902192339809 0 
0.00036249623661041254 1.7376452879306352 18.379275911159283 0 
0.0003815697227478027 1.727654876638908 18.215240471542792 0 
0.00040064320888519284 1.7181577660474732 18.05630263421906 0 
0.000419716695022583 1.7091419867212065 17.902074647186872 0 
0.00043879018115997314 1.7005926230836055 17.752232285258867 0 
0.0004578636672973633 1.6924926681589765 17.606523104933842 0 
0.00047693715343475343 1.6848249865801277 17.464778659999897 0 
0.0004960106395721436 1.6775728114746444 17.32689339494783 0 
0.0005150841257095337 1.6707166236678463 17.192741801200903 0 
0.0005341576118469238 1.664236632816454 17.062225122196057 0 
0.000553231097984314 1.6581139888240561 16.935278414878134 0 
0.0005723045841217041 1.6523285921050275 16.811809544959942 0 
0.0006104515563964844 1.641691916430522 16.57498704346834 0 
0.0006485985286712647 1.6321766997600586 16.35111456281922 0 
0.000686745500946045 1.623643339250688 16.13952661330996 0 
0.0007248924732208251 1.6159647495491531 15.93953708485694 0 
0.0007630394454956054 1.6090276258239349 15.750455784914415 0 
0.0008011864177703857 1.6027319108273477 15.571603132614097 0 
0.0008393333900451659 1.5969901992626785 15.402318174545428 0 
0.0008774803623199462 1.5917266334205225 15.241966705203053 0 
0.0009156273345947265 1.5868754156464957 15.089945800816897 0 
0.0009537743068695068 1.5823802761550794 14.945688675080579 0 
0.000991921279144287 1.578192378569762 14.80866310479435 0 
0.0010300682514190673 1.5742701565330546 14.6783760329524 0 
0.0010682152236938477 1.5705779284249624 14.554367461788358 0 
0.001144509168243408 1.5637645824587312 14.323514956420887 0 
0.0012208031127929687 1.5575561353439178 14.113079278329993 0 
0.0012970970573425293 1.5518079040544892 13.92048246358674 0 
0.0013733910018920896 1.546413523545243 13.743533538204957 0 
0.0014496849464416502 1.5412940974054552 13.580368165399715 0 
0.0015259788909912108 1.536391261161203 13.429394822498303 0 
0.0016022728355407714 1.5316615366198045 13.289253790174044 0 
0.001678566780090332 1.5270725675220942 13.158775095562003 0 
0.0018311546691894532 1.5182259882134692 12.922911211308229 0 
0.0019837425582885744 1.5097213214751801 12.71523855073374 0 
0.002136330447387695 1.5014850220900942 12.530763089934995 0 
0.0022889183364868163 1.4934751671294717 12.365620569873311 0 
0.0024415062255859375 1.485667217443981 12.216777474413501 0 
0.0025940941146850587 1.478047110569621 12.081821254230706 0 
0.00274668200378418 1.470605830806657 11.958805312647073 0 
0.003051857781982422 1.456237656008341 11.742525753607898 0 
0.0033570335601806637 1.442529514453069 11.558246330519571 0 
0.003662209338378906 1.4294550734322682 11.399169800567936 0 
0.0039673851165771485 1.416986627229174 11.260356827389252 0 
0.004272560894775391 1.405095203599169 11.138128204250005 0 
0.004882912451171875 1.3829230521202092 10.932805937844641 0 
0.005493264007568359 1.3627003938837268 10.7672786910998 0 
0.006103615563964843 1.3442025243904978 10.631340752547299 0 
0.007324318676757813 1.3115999996743588 10.422723941236569 0 
0.008545021789550782 1.2837921898263196 10.27235030462202 0 
0.00976572490234375 1.259789381641325 10.16122056091869 0 
0.014648537353515626 1.189474684765611 9.932499159053494 0 
0.0195313498046875 1.1439733682630273 9.869804776495723 0 
0.039062599609375 1.0588341071747709 10.05326987172416 0 
0.04882822451171875 1.040641829907763 10.205191673829857 0 
0.058593849414062496 1.029498548973865 10.3570172350362 0 
0.06835947431640624 1.0227320124584705 10.501294301676719 0 
0.07812509921875 1.018823380207546 10.635357888032413 0 
0.09765634902343749 1.016200673013398 10.87113819888148 0 
0.11718759882812499 1.0174466931843809 11.06712974490513 0 
0.13671884863281247 1.0206251402728281 11.229528339852287 0 
0.15625009843749998 1.0247537265942441 11.3643816672643 0 
0.19531259804687498 1.0339851854248958 11.570949086434798 0 
0.23437509765624998 1.0431506013108858 11.717001275350922 0 
0.31250009687499997 1.0593026267210235 11.897927872586974 0 
0.62500009375 1.0976976880015439 12.078812759097278 0 
1.2500000875 1.1244100532390224 11.992303145677518 0 
2.500000075 1.1358833501786165 11.795148900067206 0 
5.00000005 1.1351649344063126 11.601270797601192 0 
10.0 1.1275365089958667 11.466614259939513 0 
