P M R nu
1e-06 0.03242938465873221 4.733331027759048 nan 
8.629386901855468e-06 0.061741212392908786 3.81259137646789 nan 
1.6258773803710936e-05 0.07456420579709007 3.5782078168773492 nan 
2.3888160705566407e-05 0.0836046057240731 3.442211209724822 nan 
3.1517547607421875e-05 0.09077974630308351 3.346591042413856 nan 
3.914693450927734e-05 0.09681189909812919 3.2746342843860847 nan 
4.677632141113282e-05 0.10206040930791221 3.2162897254006104 nan 
5.4405708312988285e-05 0.10673289592007458 3.1676198115954883 nan 
6.203509521484375e-05 0.11096130157465871 3.125619681591589 nan 
6.966448211669923e-05 0.11483523888088702 3.0894517281138474 nan 
7.729386901855469e-05 0.11841863973250039 3.056642760258238 nan 
8.492325592041016e-05 0.1217588790556481 3.027657873776527 nan 
9.255264282226564e-05 0.12489213920182769 3.0016042638429137 nan 
0.00010781141662597657 0.13064532053484285 2.9556271275706947 nan 
0.0001230701904296875 0.13584475980404928 2.916484916066701 nan 
0.00013832896423339843 0.14060315369906745 2.881623003245457 nan 
0.00015358773803710938 0.14500066520654878 2.852124630022756 nan 
0.00016884651184082033 0.14909655795606588 2.8243972751598734 nan 
0.00018410528564453125 0.15293600820942324 2.7996959781444986 nan 
0.00021462283325195312 0.15997967593961787 2.7563292685871232 nan 
0.000245140380859375 0.16633897274624265 2.719276023162181 nan 
0.00027565792846679683 0.17215385767866423 2.686591279482645 nan 
0.00030617547607421873 0.1775237260558638 2.658391146271636 nan 
0.0003672105712890625 0.1872044599453728 2.60950568011185 nan 
0.0004282456665039062 0.1957879182996532 2.568712330145864 nan 
0.00048928076171875 0.20353006795549555 2.5335943754292094 nan 
0.0005503158569335938 0.2106035133312232 2.5041926359718594 nan 
0.0006113509521484374 0.21713071691910518 2.4766827537442873 nan 
0.000733421142578125 0.2288861989798421 2.430595355404907 nan 
0.0008554913330078125 0.2392968574937789 2.3932294225988535 nan 
0.0009775615234375 0.2486772347153313 2.3596063834218524 nan 
0.0010996317138671874 0.257239260746793 2.3315933283939865 nan 
0.001221701904296875 0.2651331986078287 2.3063660405017887 nan 
0.00146584228515625 0.27933346884162114 2.26323314932024 nan 
0.001709982666015625 0.29189124039283015 2.2273653245705725 nan 
0.001954123046875 0.3031916786167635 2.196688086501472 nan 
0.0021982634277343746 0.3134941177976476 2.169633013200169 nan 
0.00244240380859375 0.32298232163321855 2.1456403441655882 nan 
0.0029306845703124997 0.3400252558700995 2.1056178212842704 nan 
0.0034189653320312497 0.35506953541559 2.0716886732114124 nan 
0.00390724609375 0.36858526715821194 2.04260118823968 nan 
0.00439552685546875 0.38088874560266345 2.018204893612305 nan 
0.0048838076171874995 0.3922039497117148 1.99537918993361 nan 
0.005860369140625 0.412489770053668 1.9566522564702087 nan 
0.0068369306640625 0.430354522577456 1.9252999394053543 nan 
0.0078134921875 0.4463698797215842 1.8976018263597427 nan 
0.008790053710937499 0.46092012833184026 1.874249106333909 nan 
0.009766615234375 0.4742771742117588 1.8526586196109585 nan 
0.01171973828125 0.4981639383097929 1.8166139799748209 nan 
0.013672861328124999 0.5191352486209015 1.786591975775902 nan 
0.015625984375 0.5378830683662695 1.760714735622996 nan 
0.017579107421874997 0.5548720038666722 1.739212122771413 nan 
0.01953223046875 0.5704304393239953 1.719238148369211 nan 
0.023438476562499998 0.5981632705702357 1.6846031015047394 nan 
0.027344722656249997 0.6224132456879719 1.6556075792856588 nan 
0.03125096875 0.6440127765779022 1.6316692004440796 nan 
0.03515721484374999 0.6635198897648009 1.610274435530673 nan 
0.039063460937499996 0.6813284243244636 1.5913436023619003 nan 
0.046875953124999994 0.7129363328083037 1.558613501915209 nan 
0.05468844531249999 0.7404288276655315 1.5321858833725923 nan 
0.06250093749999999 0.764798875211141 1.508568656933174 nan 
0.07031342968749998 0.7867106878311875 1.4882220479726214 nan 
0.07812592187499999 0.8066321043802998 1.4697010929827568 nan 
0.09375090624999999 0.8417915925136068 1.4393015389725798 nan 
0.10937589062499999 0.8721609977114368 1.41349699658685 nan 
0.12500087499999998 0.8989110810572054 1.3913428301547373 nan 
0.140625859375 0.9228226202975053 1.3715939183216352 nan 
0.15625084374999998 0.9444440168297172 1.355239455828367 nan 
0.1875008125 0.9823212788160718 1.3252494382808329 nan 
0.21875078125 1.0147381186657587 1.3006145962199158 nan 
0.25000075 1.0430526720413347 1.2794411542770148 nan 
0.28125071874999996 1.068166853559072 1.2606039111382252 nan 
0.3125006875 1.090711666244157 1.244480900237421 nan 
0.375000625 1.1298171883351067 1.2162766861404986 nan 
0.43750056249999997 1.1628747137439748 1.1932111781583834 nan 
0.5000005 1.19142429363914 1.1724886510682537 nan 
0.5625004375 1.2164826016279149 1.1552037214099573 nan 
0.6250003749999999 1.2387570227879428 1.1386091994118106 nan 
0.75000025 1.2768750686115453 1.1116454456962666 nan 
0.875000125 1.3085554120584943 1.0896753815537465 nan 
1.0 1.3354895411506251 1.0703435818690326 nan 
