mu sigma muu mud mue nu nd ne epsilon P
32.032032032032035 0.0 28.34792129886316 35.716142765200914 7.368221466337754 0.00029918048763850647 0.000598360975277013 1.7391204220585903e-06 0.0777686836068876 -0.07773881850172733 
33.033033033033036 0.0 29.23379383945263 36.83227222661344 7.59847838716081 0.0003281142939533996 0.0006562285879068005 1.9081011516666336e-06 0.07777161746514102 -0.07773784055085778 
34.034034034034036 0.0 30.119666380042105 37.94840168802597 7.828735307983862 0.00035885589252147946 0.0007177117850429602 2.0876635131117677e-06 0.0777748305148644 -0.07773676953622305 
35.03503503503504 0.0 31.00553892063158 39.064531149438494 8.058992228806915 0.0003914600649261764 0.0007829201298523542 2.2781281590061482e-06 0.07777833993050398 -0.07773559973300775 
36.03603603603604 0.0 31.89141146122105 40.18066061085102 8.28924914962997 0.0004259815927509201 0.0008519631855018402 2.4798157422007723e-06 0.07778216339917593 -0.07773432524550647 
37.03703703703704 0.0 32.77728400181053 41.29679007226355 8.51950607045302 0.00046247525757913977 0.0009249505151582795 2.6930469157530605e-06 0.07778631912066651 -0.07773294000712375 
38.03803803803804 0.0 33.663156542399996 42.41291953367608 8.749762991276086 0.0005009958409942667 0.0010019916819885334 2.9181423328996586e-06 0.07779082580743206 -0.0777314377803742 
39.03903903903904 0.0 34.54902908298947 43.52904899508861 8.980019912099138 0.0005415981245797288 0.0010831962491594576 3.155422647033285e-06 0.07779570268459887 -0.07772981215688232 
40.04004004004004 0.0 35.434901623578945 44.645178456501135 9.21027683292219 0.0005843368899189574 0.001168673779837915 3.405208511683254e-06 0.07780096948996336 -0.07772805655738267 
41.04104104104105 0.0 36.32077416416843 45.76130791791367 9.440533753745243 0.0006292669185953829 0.001258533837190766 3.6678205804987207e-06 0.07780664647399187 -0.07772616423171978 
42.04204204204205 0.0 37.2066467047579 46.877437379326196 9.670790674568295 0.0006764429921924334 0.0013528859843848669 3.943579507234383e-06 0.07781275439982088 -0.07772412825884817 
43.04304304304305 0.0 38.09251924534737 47.99356684073873 9.901047595391361 0.0007259198922935411 0.0014518397845870823 4.232805945738199e-06 0.07781931454325687 -0.07772194154683235 
44.04404404404405 0.0 38.97839178593684 49.10969630215126 10.131304516214414 0.0007777524004821329 0.0015555048009642657 4.53582054994068e-06 0.07782634869277637 -0.07771959683284678 
45.04504504504505 0.0 39.86426432652632 50.22582576356378 10.361561437037466 0.0008319952983416414 0.0016639905966832828 4.852943973845815e-06 0.07783387914952586 -0.07771708668317599 
46.04604604604605 0.0 40.75013686711579 51.34195522497631 10.591818357860518 0.0008887033674554958 0.0017774067349109884 5.1844968715229804e-06 0.07784192872732199 -0.0777144034932144 
47.04704704704705 0.0 41.63600940770527 52.45808468638884 10.82207527868357 0.0009479313894071238 0.0018958627788142478 5.530799897099987e-06 0.07785052075265135 -0.0777115394874665 
48.04804804804805 0.0 42.52188194829474 53.574214147801364 11.052332199506623 0.0010097341457799593 0.0020194682915599185 5.89217370475699e-06 0.0778596790646706 -0.0777084867195467 
49.04904904904905 0.0 43.40775448888421 54.6903436092139 11.282589120329689 0.0010741664181574291 0.0021483328363148544 6.268938948721168e-06 0.07786942801520642 -0.07770523707217947 
50.050050050050054 0.0 44.29362702947368 55.806473070626424 11.512846041152741 0.0011412829881229645 0.002282565976245925 6.661416283261883e-06 0.07787979246875558 -0.0777017822571992 
51.051051051051054 0.0 45.17949957006316 56.92260253203895 11.743102961975794 0.001211138637259995 0.0024222772745199866 7.069926362686721e-06 0.07789079780248483 -0.07769811381555035 
52.052052052052055 0.0 46.06537211065263 58.03873199345148 11.973359882798846 0.0012837881471519502 0.002567576294303901 7.4947898413376575e-06 0.07790246990623094 -0.07769422311728727 
53.053053053053056 0.0 46.951244651242106 59.154861454864005 12.203616803621898 0.0013592862993822591 0.0027185725987645235 7.936327373587916e-06 0.07791483518250074 -0.07769010136157437 
54.054054054054056 0.0 47.83711719183158 60.27099091627653 12.43387372444495 0.0014376878755343549 0.00287537575106871 8.394859613838988e-06 0.07792792054647112 -0.07768573957668598 
55.05505505505506 0.0 48.72298973242105 61.387120377689065 12.664130645268017 0.001519047657191664 0.003038095314383328 8.870707216518124e-06 0.07794175342598901 -0.07768112862000655 
56.056056056056065 0.0 49.60886227301053 62.5032498391016 12.89438756609107 0.0016034204259376208 0.0032068408518752356 9.364190836075938e-06 0.0779563617615713 -0.07767625917803035 
57.057057057057065 0.0 50.494734813600004 63.619379300514126 13.124644486914121 0.0016908609633556496 0.003381721926711306 9.875631126984466e-06 0.077971774006405 -0.07767112176636175 
58.058058058058066 0.0 51.38060735418948 64.73550876192665 13.354901407737174 0.0017814240510291815 0.0035628481020583695 1.040534874373527e-05 0.07798801912634713 -0.0776657067297151 
59.05905905905907 0.0 52.26647989477895 65.85163822333918 13.585158328560226 0.0018751644705416518 0.0037503289410832975 1.0953664340837733e-05 0.07800512659992473 -0.07766000424191469 
60.06006006006007 0.0 53.15235243536842 66.96776768475172 13.8154152493833 0.0019721370034764805 0.003944274006952962 1.152089857281771e-05 0.07802312641833486 -0.0776540043058948 
61.06106106106107 0.0 54.038224975957895 68.08389714616425 14.045672170206352 0.002072396431417109 0.0041447928628342255 1.2107372094215926e-05 0.0780420490854447 -0.07764769675369977 
62.06206206206207 0.0 54.92409751654737 69.20002660757677 14.275929091029404 0.002175997535946956 0.0043519950718939205 1.2713405559587044e-05 0.07806192561779135 -0.07764107124648385 
63.06306306306307 0.0 55.809970057136844 70.3161560689893 14.506186011852456 0.0022829950986494665 0.004565990197298925 1.3339319623498438e-05 0.07808278754458203 -0.07763411727451135 
64.06406406406407 0.0 56.69584259772632 71.43228553040183 14.736442932675509 0.0023934439011080526 0.004786887802216097 1.3985434940529192e-05 0.07810466690769392 -0.07762682415715644 
65.06506506506507 0.0 57.58171513831579 72.54841499181435 14.966699853498561 0.0025073987249061547 0.0050147974498123095 1.4652072165269196e-05 0.07812759626167437 -0.07761918104290344 
66.06606606606607 0.0 58.46758767890526 73.66454445322688 15.19695677432162 0.0026249143516271977 0.005249828703254396 1.5339551952318377e-05 0.07815160867374062 -0.07761117690934656 
67.06706706706707 0.0 59.353460219494735 74.78067391463941 15.427213695144673 0.002746045562854619 0.005492091125709239 1.6048194956285825e-05 0.07817673772378 -0.07760280056319002 
68.06806806806807 0.0 60.23933276008421 75.89680337605193 15.657470615967725 0.0028708471401718417 0.005741694280343673 1.6778321831789284e-05 0.07820301750434991 -0.07759404064024804 
69.06906906906907 0.0 61.125205300673684 77.01293283746446 15.887727536790777 0.002999373865162292 0.005998747730324585 1.753025323345451e-05 0.07823048262067772 -0.0775848856054448 
70.07007007007007 0.0 62.01107784126316 78.12906229887699 16.11798445761383 0.0031316805194094174 0.006263361038818824 1.8304309815914493e-05 0.07825916819066092 -0.0775753237528145 
71.07107107107107 0.0 62.89695038185263 79.24519176028952 16.34824137843688 0.0032678218844966267 0.0065356437689932665 1.9100812233809172e-05 0.07828910984486694 -0.07756534320550129 
72.07207207207207 0.0 63.7828229224421 80.36132122170204 16.57849829925994 0.003407852742007356 0.006815705484014724 1.9920081141784876e-05 0.07832034372653333 -0.07755493191575936 
73.07307307307308 0.0 64.66869546303158 81.47745068311457 16.808755220082986 0.003551827873525051 0.007103655747050102 2.0762437194493816e-05 0.0783529064915676 -0.07754407766495285 
74.07407407407408 0.0 65.55456800362106 82.5935801445271 17.03901214090604 0.003699802060633126 0.007399604121266237 2.1628201046593843e-05 0.0783868353085474 -0.07753276806355588 
75.07507507507508 0.0 66.44044054421052 83.70970960593964 17.26926906172912 0.0038518300849150113 0.00770366016983001 2.251769335274799e-05 0.07842216785872028 -0.0775209905511526 
76.07607607607608 0.0 67.32631308479999 84.82583906735216 17.49952598255217 0.0040079667279541275 0.00801593345590827 2.3431234767623896e-05 0.0784589423360039 -0.0775087323964371 
77.07707707707708 0.0 68.21218562538947 85.94196852876469 17.729782903375224 0.004168266771333929 0.008336533542667845 2.4369145945893984e-05 0.07849719744698598 -0.07749598069721352 
78.07807807807808 0.0 69.09805816597894 87.05809799017722 17.960039824198276 0.004332784996637831 0.008665569993275678 2.5331747542234825e-05 0.0785369724109243 -0.07748272238039591 
79.07907907907908 0.0 69.98393070656842 88.17422745158974 18.190296745021328 0.004501576185449257 0.009003152370898531 2.6319360211326915e-05 0.0785783069597465 -0.07746894420200838 
80.08008008008008 0.0 70.86980324715789 89.29035691300227 18.42055366584438 0.004674695119351669 0.009349390238703322 2.7332304607854526e-05 0.0786212413380505 -0.07745463274718499 
81.0810810810811 0.0 71.75567578774738 90.40648637441481 18.650810586667433 0.004852196579928447 0.009704393159856894 2.8370901386505365e-05 0.07866581630310401 -0.07743977443016976 
82.0820820820821 0.0 72.64154832833685 91.52261583582734 18.881067507490485 0.005034135348763065 0.010068270697526145 2.9435471201970406e-05 0.078712073124845 -0.07742435549431677 
83.0830830830831 0.0 73.52742086892633 92.63874529723986 19.111324428313537 0.005220566207438924 0.01044113241487785 3.0526334708943726e-05 0.07876005358588133 -0.07740836201209005 
84.0840840840841 0.0 74.4132934095158 93.75487475865239 19.34158134913659 0.005411543937539478 0.010823087875078937 3.1643812562122305e-05 0.07880979998149101 -0.07739177988506361 
85.0850850850851 0.0 75.29916595010526 94.87100422006493 19.57183826995967 0.005607123320648123 0.011214246641296265 3.278822541620591e-05 0.07886135511962193 -0.07737459484392145 
86.0860860860861 0.0 76.18503849069474 95.98713368147746 19.802095190782723 0.00580735913834832 0.01161471827669664 3.39598939258966e-05 0.0789147623208921 -0.07735679244845757 
87.0870870870871 0.0 77.07091103128421 97.10326314288999 20.032352111605775 0.006012306172223486 0.012024612344446992 3.5159138745899095e-05 0.07897006541858961 -0.07733835808757596 
88.0880880880881 0.0 77.95678357187369 98.21939260430251 20.262609032428827 0.006222019203857063 0.012444038407714108 3.638628053092034e-05 0.07902730875867253 -0.07731927697929059 
89.0890890890891 0.0 78.84265611246316 99.33552206571504 20.49286595325188 0.006436553014832466 0.012873106029664932 3.7641639935669506e-05 0.079086537199769 -0.07729953417072541 
90.0900900900901 0.0 79.72852865305263 100.45165152712757 20.72312287407493 0.006655962386733122 0.013311924773466268 3.892553761485763e-05 0.07914779611317718 -0.07727911453811438 
91.0910910910911 0.0 80.61440119364211 101.5677809885401 20.953379794897984 0.006880302101142482 0.013760604202284966 4.023829422319783e-05 0.07921113138286522 -0.07725800278680144 
92.0920920920921 0.0 81.50027373423158 102.68391044995262 21.183636715721036 0.0071096269396439555 0.014219253879287937 4.158023041540484e-05 0.07927658940547136 -0.07723618345124049 
93.0930930930931 0.0 82.38614627482106 103.80003991136515 21.41389363654409 0.007343991683820986 0.014687983367641948 4.2951666846195365e-05 0.07934421709030387 -0.07721364089499548 
94.0940940940941 0.0 83.27201881541053 104.91616937277767 21.64415055736714 0.007583451115256991 0.015166902230514015 4.435292417028749e-05 0.07941406185934105 -0.07719035931074027 
95.0950950950951 0.0 84.15789135600001 106.0322988341902 21.874407478190193 0.007828060015535397 0.015656120031070822 4.5784323042401044e-05 0.07948617164723125 -0.07716632272025878 
96.0960960960961 0.0 85.04376389658948 107.14842829560273 22.104664399013245 0.00807787316623969 0.01615574633247935 4.72461841172572e-05 0.07956059490129282 -0.07714151497444487 
97.0970970970971 0.0 85.92963643717894 108.26455775701527 22.334921319836326 0.008332945348953196 0.01666589069790642 4.873882804957872e-05 0.07963738058151412 -0.0771159197533024 
98.0980980980981 0.0 86.81550897776842 109.3806872184278 22.565178240659378 0.008593331345259433 0.01718666269051887 5.026257549408911e-05 0.07971657816055368 -0.07708952056594523 
99.0990990990991 0.0 87.70138151835789 110.49681667984032 22.79543516148243 0.008859085936741774 0.017718171873483582 5.181774710551373e-05 0.0797982376237399 -0.07706230075059721 
100.10010010010011 0.0 88.58725405894737 111.61294614125285 23.025692082305483 0.009130263904983718 0.01826052780996744 5.34046635385789e-05 0.07988240946907134 -0.07703424347459217 
101.10110110110111 0.0 89.47312659953684 112.72907560266538 23.255949003128535 0.009406920031568632 0.0188138400631373 5.502364544801208e-05 0.07996914470721653 -0.0770053317343739 
102.10210210210211 0.0 90.35899914012631 113.8452050640779 23.486205923951587 0.009689109098079962 0.01937821819615993 5.667501348854174e-05 0.08005849486151403 -0.07697554835549623 
103.10310310310311 0.0 91.24487168071579 114.96133452549043 23.71646284477464 0.009976885886101133 0.019953771772202304 5.835908831489754e-05 0.08015051196797252 -0.07694487599262294 
104.10410410410411 0.0 92.13074422130526 116.07746398690296 23.94671976559769 0.010270305177215605 0.02054061035443121 6.0076190581809976e-05 0.08024524857527057 -0.07691329712952782 
105.10510510510511 0.0 93.01661676189474 117.19359344831548 24.176976686420744 0.010569421753006783 0.021138843506013565 6.182664094401035e-05 0.08034275774475695 -0.07688079407909466 
106.10610610610611 0.0 93.90248930248421 118.30972290972801 24.407233607243796 0.010874290395058096 0.021748580790116153 6.361076005623115e-05 0.08044309305045035 -0.07684734898331719 
107.10710710710711 0.0 94.78836184307369 119.42585237114054 24.63749052806685 0.011184965884952972 0.022369931769905906 6.542886857320541e-05 0.08054630857903952 -0.07681294381329914 
108.10810810810811 0.0 95.67423438366316 120.54198183255306 24.8677474488899 0.011501503004274844 0.023003006008549643 6.728128714966725e-05 0.08065245892988326 -0.0767775603692543 
109.10910910910911 0.0 96.56010692425262 121.6581112939656 25.09800436971298 0.011823956534607136 0.023647913069214314 6.916833644035143e-05 0.08076159921501044 -0.07674118028050633 
110.11011011011011 0.0 97.4459794648421 122.77424075537813 25.328261290536034 0.012152381257533337 0.02430476251506663 7.109033709999309e-05 0.08087378505911991 -0.07670378500548898 
111.11111111111111 0.0 98.33185200543157 123.89037021679066 25.558518211359086 0.012486831954636776 0.0249736639092736 7.304760978332859e-05 0.08098907259958053 -0.07666535583174594 
112.11211211211213 0.0 99.21772454602106 125.0064996782032 25.78877513218214 0.012827363407500967 0.025654726815001937 7.504047514509468e-05 0.08110751848643129 -0.0766258738759309 
113.11311311311313 0.0 100.10359708661053 126.12262913961573 26.01903205300519 0.013174030397709284 0.026348060795418616 7.706925384002885e-05 0.08122917988238115 -0.07658532008380751 
114.11411411411413 0.0 100.98946962720001 127.23875860102825 26.249288973828243 0.013526887706845176 0.027053775413690404 7.91342665228692e-05 0.08135411446280916 -0.07654367523024948 
115.11511511511513 0.0 101.87534216778948 128.35488806244078 26.479545894651295 0.013885990116492114 0.027771980232984276 8.123583384835431e-05 0.08148238041576428 -0.0765009199192404 
116.11611611611613 0.0 102.76121470837896 129.4710175238533 26.709802815474347 0.014251392408233478 0.028502784816466908 8.33742764712233e-05 0.08161403644196565 -0.07645703458387397 
117.11711711711713 0.0 103.64708724896843 130.58714698526583 26.9400597362974 0.01462314936365268 0.02924629872730536 8.554991504621609e-05 0.08174914175480237 -0.07641199948635377 
118.11811811811813 0.0 104.5329597895579 131.70327644667836 27.170316657120452 0.015001315764333192 0.030002631528666383 8.776307022807283e-05 0.08188775608033363 -0.07636579471799344 
119.11911911911913 0.0 105.41883233014737 132.8194059080909 27.400573577943547 0.015385946391858434 0.03077189278371693 9.001406267153473e-05 0.08202993965728857 -0.07631840019921657 
120.12012012012013 0.0 106.30470487073684 133.93553536950344 27.6308304987666 0.01577709602781188 0.03155419205562376 9.23032130313419e-05 0.08217575323706645 -0.07626979567955676 
121.12112112112113 0.0 107.19057741132632 135.05166483091597 27.86108741958965 0.016174819453776853 0.03234963890755376 9.463084196223646e-05 0.0823252580837365 -0.07621996073765759 
122.12212212212214 0.0 108.07644995191579 136.1677942923285 28.091344340412704 0.016579171451336847 0.033158342902673756 9.69972701189608e-05 0.08247851597403805 -0.07616887478127264 
123.12312312312314 0.0 108.96232249250527 137.28392375374102 28.321601261235756 0.016990206802075337 0.03398041360415068 9.940281815625715e-05 0.08263558919738039 -0.07611651704726544 
124.12412412412414 0.0 109.84819503309474 138.40005321515355 28.551858182058808 0.017407980287575682 0.034815960575151426 0.0001018478067288684 0.08279654055584296 -0.07606286660160956 
125.12512512512514 0.0 110.73406757368421 139.51618267656607 28.78211510288186 0.017832546689421306 0.03566509337884261 0.00010433255649153806 0.08296143336417507 -0.07600790233938849 
126.12612612612614 0.0 111.61994011427369 140.6323121379786 29.012372023704913 0.0182639607891957 0.03652792157839147 0.00010685738809900936 0.08313033144979623 -0.0759516029847958 
127.12712712712714 0.0 112.50581265486316 141.74844159939113 29.242628944527965 0.018702277368482238 0.037404554736964545 0.00010942262220602635 0.08330329915279591 -0.07589394709113499 
128.12812812812814 0.0 113.39168519545264 142.86457106080366 29.472885865351017 0.019147551208864428 0.038295102417728856 0.00011202857946733377 0.08348040132593355 -0.07583491304081952 
129.12912912912915 0.0 114.27755773604213 143.98070052221618 29.703142786174055 0.01959983709192561 0.03919967418385115 0.00011467558053767542 0.08366170333463877 -0.07577447904537289 
130.13013013013014 0.0 115.16343027663159 145.0968299836287 29.933399706997122 0.02005918979924924 0.04011837959849842 0.00011736394607179752 0.08384727105701113 -0.0757126231454286 
131.13113113113116 0.0 116.04930281722106 146.21295944504124 30.163656627820174 0.02052566411241874 0.04105132822483748 0.00012009399672444414 0.08403717088382023 -0.07564932321073009 
132.13213213213214 0.0 116.93517535781052 147.32908890645376 30.39391354864324 0.020999314813017624 0.04199862962603517 0.00012286605315036154 0.08423146971850577 -0.07558455694013082 
133.13313313313316 0.0 117.82104789840001 148.4452183678663 30.62417046946628 0.02148019668262915 0.04296039336525837 0.00012568043600429476 0.0844302349771774 -0.0755183018615942 
134.13413413413414 0.0 118.70692043898947 149.56134782927882 30.854427390289345 0.02196836450283696 0.043936729005673844 0.00012853746594099083 0.08463353458861482 -0.07545053533219366 
135.13513513513516 0.0 119.59279297957896 150.67747729069134 31.084684311112383 0.02246387305522432 0.04492774611044872 0.0001314374636151954 0.08484143699426784 -0.07538123453811263 
136.13613613613614 0.0 120.47866552016842 151.79360675210387 31.31494123193545 0.0229667771213747 0.0459335542427494 0.00013438074968165537 0.0850540111482562 -0.07531037649464453 
137.13713713713716 0.0 121.36453806075791 152.9097362135164 31.545198152758488 0.023477131482871602 0.04695426296574329 0.00013736764479511753 0.08527132651736985 -0.07523793804619272 
138.13813813813815 0.0 122.25041060134737 154.02586567492892 31.775455073581554 0.023994990921298386 0.0479899818425967 0.00014039846961032919 0.0854934530810685 -0.07516389586627059 
139.13913913913916 0.0 123.13628314193686 155.14199513634145 32.00571199440459 0.024520410218238458 0.049040820436476916 0.00014347354478203662 0.08572046133148213 -0.07508822645750146 
140.14014014014015 0.0 124.02215568252632 156.25812459775398 32.23596891522766 0.025053444155275304 0.05010688831055061 0.00014659319096498876 0.0859524222734107 -0.07501090615161876 
141.14114114114116 0.0 124.9080282231158 157.3742540591665 32.4662258360507 0.025594147513992343 0.05118829502798478 0.000149757728813932 0.08618940742432415 -0.0749319111094658 
142.14214214214215 0.0 125.79390076370527 158.49038352057903 32.69648275687376 0.026142575075972976 0.05228515015194595 0.0001529674789836153 0.08643148881436248 -0.07485121732099588 
143.14314314314316 0.0 126.67977330429474 159.60651298199159 32.926739677696844 0.026698781622800708 0.05339756324560143 0.0001562227621287865 0.08667873898633578 -0.07476880060527237 
144.14414414414415 0.0 127.5656458448842 160.72264244340408 33.15699659851988 0.027262821936058897 0.0545256438721179 0.00015952389890419312 0.08693123099572411 -0.07468463661046855 
145.14514514514516 0.0 128.4515183854737 161.83877190481664 33.38725351934295 0.027834750797331036 0.055669501594661976 0.00016287120996458454 0.08718903841067756 -0.0745987008138677 
146.14614614614615 0.0 129.33739092606316 162.95490136622914 33.61751044016597 0.02841462298820037 0.056829245976400836 0.00016626501596470817 0.0874522353120163 -0.07451096852186313 
147.14714714714717 0.0 130.22326346665264 164.0710308276417 33.84776736098905 0.02900249329025058 0.058004986580501176 0.0001697056375593147 0.08772089629323052 -0.07442141486995808 
148.14814814814815 0.0 131.1091360072421 165.1871602890542 34.07802428181208 0.02959841648506496 0.059196832970129926 0.00017319339540315104 0.08799509646048044 -0.07433001482276584 
149.14914914914917 0.0 131.9950085478316 166.30328975046675 34.30828120263516 0.03020244735422698 0.06040489470845407 0.00017672861015096802 0.08827491143259633 -0.07423674317400963 
150.15015015015015 0.0 132.88088108842103 167.41941921187927 34.53853812345824 0.030814640679319986 0.06162928135864009 0.0001803116024575142 0.08856041734107849 -0.07414157454652273 
151.15115115115117 0.0 133.76675362901054 168.5355486732918 34.76879504428126 0.031435051241927525 0.06287010248385518 0.00018394269297753826 0.08885169083009721 -0.07404448339224831 
152.15215215215215 0.0 134.65262616959998 169.65167813470433 34.99905196510434 0.03206373382363303 0.06412746764726616 0.0001876222023657912 0.08914880905649288 -0.07394544399223961 
153.15315315315317 0.0 135.5384987101895 170.76780759611685 35.22930888592737 0.032700743206019865 0.06540148641203976 0.00019135045127702106 0.08945184968977592 -0.07384443045665981 
154.15415415415416 0.0 136.42437125077893 171.88393705752938 35.45956580675045 0.03334613417067145 0.0666922683413429 0.00019512776036597937 0.08976089091212675 -0.07374141672478211 
155.15515515515517 0.0 137.31024379136844 173.0000665189419 35.68982272757347 0.03399996149917121 0.06799992299834255 0.0001989544502874146 0.09007601141839584 -0.0736363765649897 
156.15615615615616 0.0 138.19611633195788 174.11619598035443 35.92007964839655 0.034662279973102596 0.06932455994620533 0.0002028308416960783 0.09039729041610371 -0.07352928357477573 
157.15715715715717 0.0 139.08198887254738 175.23232544176696 36.150336569219576 0.0353331443740492 0.07066628874809829 0.00020675725524671855 0.09072480762544088 -0.07342011118074335 
158.15815815815816 0.0 139.96786141313683 176.3484549031795 36.380593490042656 0.03601260948359414 0.0720252189671884 0.00021073401159408823 0.09105864327926796 -0.07330883263860567 
159.15915915915917 0.0 140.8537339537263 177.46458436459204 36.61085041086574 0.036700730083321 0.07340146016664213 0.00021476143139293637 0.09139887812311556 -0.07319542103318588 
160.16016016016016 0.0 141.73960649431578 178.58071382600454 36.84110733168876 0.03739756095481329 0.07479512190962659 0.00021883983529801248 0.09174559341518432 -0.07307984927841707 
161.16116116116117 0.0 142.62547903490525 179.6968432874171 37.07136425251184 0.03810315687965432 0.0762063137593088 0.00022296954396406962 0.09209887092634493 -0.07296209011734232 
162.1621621621622 0.0 143.51135157549476 180.81297274882962 37.301621173334865 0.03881757263942766 0.07763514527885519 0.00022715087804585615 0.09245879294013809 -0.07284211612211476 
