P M R
0.009487769009248163 0.4082524234335525 1.7580674565421037 
0.010843021724855044 0.42064766828782024 1.7284058820125818 
0.012198274440461922 0.43172530794652353 1.702266173729004 
0.013553527156068803 0.4417401319432285 1.6800102563384263 
0.016264032587282564 0.4592802560202587 1.6403686073825174 
0.018974538018496325 0.47428730634964694 1.607367044502492 
0.021685043449710086 0.487391609718302 1.578363323729423 
0.024395548880923844 0.49901162576938557 1.5544041783753824 
0.027106054312137605 0.509440051293547 1.532457938614396 
0.03252706517456513 0.5275216683124483 1.4943801417434006 
0.03794807603699265 0.5427982762620549 1.4622601603142684 
0.04336908689942017 0.5559839066621539 1.4346655069212981 
0.05421110862427521 0.577824225002428 1.3912960792229476 
0.06505313034913025 0.5953884305994144 1.3532389515709906 
0.0758951520739853 0.6099641852601431 1.3221890659493378 
0.08673717379884034 0.6223359923786749 1.2963730091114893 
0.10842121724855042 0.6423637850056187 1.2522084591301983 
0.1301052606982605 0.6580054863940289 1.2172128093195445 
0.1517893041479706 0.6706328409225071 1.1882950490606534 
0.17347334759768068 0.6810712542818222 1.1623209631575093 
0.21684143449710086 0.6973494836231227 1.1203148451593026 
0.26020952139652104 0.709441449438178 1.0862559277105082 
0.3035776082959412 0.7187275896195549 1.058442424746458 
0.3469456951953614 0.7260235461665692 1.034760998082807 
0.4336818689942017 0.7365515257817364 0.9944621450431922 
0.520418042793042 0.743504116823469 0.9620592984685946 
0.6071542165918824 0.748157302125705 0.9341380440867693 
0.6938903903907228 0.751243992111162 0.9123418491385371 
0.8673627379884035 0.7543778607927137 0.8746305963859609 
1.0408350855860842 0.7550070525532435 0.8444946303894679 
1.3877797807814456 0.7523955028821725 0.7977529612514287 
1.7347244759768068 0.7473194288416923 0.7622502812321107 
2.081669171172168 0.7412175267636022 0.7341032001649498 
2.775558561562891 0.7281236497438668 0.6922426683507701 
3.4694479519536134 0.7151874540734792 0.6606228194633993 
4.163337342344336 0.7029363171472 0.6363221861270679 
5.551116123125782 0.6808055038306511 0.598572663528237 
6.938894903907228 0.6615471743748763 0.5723937136652952 
8.326673684688673 0.6446466893898276 0.5502550071641665 
11.102231246251565 0.6162252048674064 0.5184225485464732 
13.877788807814454 0.5930304598565214 0.4962975705268496 
16.653346369377346 0.5735502454844489 0.4787649923570124 
22.20446149250313 0.5422385505058702 0.4543591035839469 
27.75557661562891 0.517789440823278 0.43656688171256475 
33.306691738754694 0.4979088736163523 0.42429348897994396 
44.40892198500626 0.46706202400943353 0.4069779459203018 
66.61338247750939 0.42552360763010516 0.38975565190581635 
88.81784297001252 0.3980657388158383 0.3824481363860309 
133.22676395501878 0.3632035964696628 0.38174590364943706 
177.63568494002504 0.3418936208326248 0.38640114170681705 
266.45352691003757 0.31812975589200937 0.4097459141245337 
355.2713688800501 0.3070476376109073 0.4382909863772814 
444.0892108500626 0.3027529318154223 0.469770703501198 
532.9070528200751 0.3026488932424362 0.5005266695635271 
621.7248947900877 0.3053044197252567 0.528744341972794 
710.5427367601002 0.30980817297936913 0.5567102870732681 
888.1784207001251 0.3220067308931048 0.6002221036796509 
1065.8141046401502 0.33599576456548497 0.6353457769118094 
1421.0854725202003 0.3633890841102834 0.6745812624139181 
2131.6282082803004 0.4052082939363149 0.6981814024577053 
2842.1709440404006 0.43147533312170844 0.6944231978860734 
4263.2564155606005 0.45867382841202875 0.67416344527996 
5684.341887080801 0.4701907585606694 0.6543504859551479 
8526.5128301212 0.47639259187242555 0.6232398466159071 
11368.683773161601 0.47492134513302064 0.602294412748599 
22737.367545323203 0.4581469242999195 0.5595118036223073 
45474.735089646405 0.43291484946844705 0.5326628821066246 
90949.47017829282 0.4084991027394074 0.5242558226481875 
181898.94035558563 0.3954948408507175 0.5390601098607309 
363797.88071017124 0.39290303910958146 0.5619391881372321 
727595.7614193425 0.4010526612346513 0.5835865072213376 
1455191.522837685 0.41439349966838 0.5905363410124717 
2910383.04567437 0.424171782616532 0.593690502325341 
5820766.09134774 0.42875658164022884 0.5857542042325647 
11641532.18269448 0.4273987954375061 0.5740152514714966 
23283064.36538796 0.42279840138337715 0.5662417424846757 
46566128.730774924 0.417409566352665 0.5638940444780024 
93132257.46154885 0.4135680996378656 0.5656839914778972 
186264514.9230967 0.4123546706827558 0.5690063089979752 
372529029.84619236 0.4134424442189878 0.5746003813134147 
745058059.6923838 0.415807546188233 0.5770244391541653 
1490116119.3847666 0.41813105343314577 0.5775780872997782 
2980232238.769532 0.41950326423033263 0.5760734607196062 
5960464477.539063 0.41966918632819705 0.5743631255067494 
11920928955.078125 0.41873248541275987 0.5716070784679703 
23841857910.15625 0.4176250856952761 0.5720016371782718 
47683715820.3125 0.4168465449775756 0.5712593248656613 
95367431640.625 0.415707975645855 0.5705823708004213 
190734863281.25 0.41663206515310464 0.573120208365777 
381469726562.5 0.4169200024360631 0.573283523173258 
762939453125.0 0.41697695486459774 0.5736728790641182 
1525878906250.0 0.4176447590842754 0.5747564340291427 
3051757812500.0 0.41791722073958554 0.5745755527814872 
6103515625000.0 0.4164631382413445 0.571815566111186 
12207031250000.0 0.41764555909007145 0.5725499713165526 
24414062500000.0 0.4175060892171934 0.5726714616857246 
48828125000000.0 0.4172314315285036 0.5732910770564347 
97656250000000.0 0.417107273586569 0.5739980138548729 
195312500000000.0 0.41693283907352785 0.5734997905095325 
390625000000000.0 0.4172826808463968 0.5744297466909314 
781250000000000.0 0.41690977870611395 0.5733176919207095 
1562500000000000.0 0.41731679352607787 0.5729813534977787 
3125000000000000.0 0.4174292899877939 0.5735229179921625 
6250000000000000.0 0.4175951894590056 0.5732621436701808 
1.25e+16 0.4171984204748601 0.5743649995293871 
2.5e+16 0.4169862970330026 0.5731623459354047 
5e+16 0.4175019273381073 0.5732384096936699 
1e+17 0.41668020432704717 0.5742033372000254 
