nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
0.0 7.92405959867008e-15 1.717806805906209e-06 0.0 891.979088912515 0.006596354526560601 -2666.563051159566 1.8864781909828667e-22 0.0 7.068095280606396e-15 0.0 
7.92405959867008e-15 2.50580766467172e-14 0.23279203123029948 891.979088912515 891.9791501399843 893.9182006227682 1.8864781909828667e-22 1.202875101238043e-21 7.068095280606396e-15 2.235128075925966e-14 0.21581026667068764 
2.50580766467172e-14 7.92405959867008e-14 0.23279203123029948 891.9791501399843 891.9792735967919 893.9182006227682 1.202875101238043e-21 7.669892586590564e-21 2.235128075925966e-14 7.068096190068274e-14 0.21581026667068764 
7.92405959867008e-14 2.50580766467172e-13 0.23279203123029948 891.9792735967919 891.9795225305563 893.9182006227682 7.669892586590564e-21 4.89055366008406e-20 7.068096190068274e-14 2.2351286558261665e-13 0.21581026667068764 
2.50580766467172e-13 7.92405959867008e-13 0.23279203123029948 891.9795225305563 891.9800244714106 893.9182006227682 4.89055366008406e-20 3.1183637622223165e-19 2.2351286558261665e-13 7.068099887685966e-13 0.21581026667068764 
7.92405959867008e-13 2.50580766467172e-12 0.23279203123029948 891.9800244714106 891.9810365664441 893.9182006227682 3.1183637622223165e-19 1.9883623060735802e-18 7.068099887685966e-13 2.235131013538147e-12 0.21581026667068764 
2.50580766467172e-12 7.92405959867008e-12 0.23279203123029948 891.9810365664441 891.9830773175474 893.9182006227682 1.9883623060735802e-18 1.2678394702087938e-17 2.235131013538147e-12 7.068114921165044e-12 0.21581026667068764 
7.92405959867008e-12 2.50580766467172e-11 0.23279203123029957 891.9830773175474 891.9871922128202 893.9182006227682 1.2678394702087938e-17 8.084124896701922e-17 7.068114921165044e-12 2.2351405993355074e-11 0.21581026667068767 
2.50580766467172e-11 7.92405959867008e-11 0.2327920312302998 891.9871922128202 891.9954893359115 893.9182006227685 8.084124896701922e-17 5.154680610685972e-16 2.2351405993355074e-11 7.068176043085378e-11 0.2158102666706879 
7.92405959867008e-11 2.50580766467172e-10 0.23279203123030134 891.9954893359115 892.0122193489516 893.9182006227702 5.154680610685972e-16 3.286779031459769e-15 7.068176043085378e-11 2.235179572505954e-10 0.2158102666706894 
2.50580766467172e-10 6.29410234040288e-10 0.23279203123031134 892.0122193489516 892.0371937918279 893.9182006227816 3.286779031459769e-15 1.446781958777772e-14 2.235179572505954e-10 5.614434803410538e-10 0.21581026667069866 
6.29410234040288e-10 1.58104849886544e-09 0.23279203123035164 892.0371937918279 892.0786055088946 893.9182006228275 1.446781958777772e-14 6.088592755770992e-14 5.614434803410538e-10 1.4103612181038253e-09 0.21581026667073597 
1.58104849886544e-09 3.97146890586824e-09 0.23279203123051895 892.0786055088946 892.1439095007744 893.9182006230182 6.088592755770992e-14 2.441054461078457e-13 1.4103612181038253e-09 3.5428879700370645e-09 0.2158102666708911 
3.97146890586824e-09 4.99938025672213e-09 0.23279203123117942 892.1439095007744 892.1619336289149 893.9182006237705 2.441054461078457e-13 3.282409974638611e-13 3.5428879700370645e-09 4.459942338096108e-09 0.21581026667150335 
4.99938025672213e-09 9.97366035816307e-09 0.23279203123148265 892.1619336289149 892.2360683739453 893.918200624116 3.282409974638611e-13 8.956566483374039e-13 4.459942338096108e-09 8.898001564940638e-09 0.21581026667178452 
9.97366035816307e-09 1.99038194110668e-08 0.23279203123352799 892.2360683739453 892.3341904655585 893.9182006264462 8.956566483374039e-13 2.3923706850712675e-12 8.898001564940638e-09 1.7758566953987143e-08 0.21581026667368064 
1.99038194110668e-08 3.97209640718649e-08 0.23279203123892303 892.3341904655585 892.4619942545893 893.9182006325924 2.3923706850712675e-12 6.278958802978594e-12 1.7758566953987143e-08 3.544343625900713e-08 0.2158102666786821 
3.97209640718649e-08 7.92418564452663e-08 0.2327920312529326 892.4619942545893 892.626497749921 893.9182006485527 6.278958802978594e-12 1.6252891374708013e-11 3.544343625900713e-08 7.071781231586815e-08 0.2158102666916697 
7.92418564452663e-08 1.58101406297455e-07 0.23279203128888462 892.626497749921 892.8367217689721 893.9182006895106 1.6252891374708013e-11 4.166831905435893e-11 7.071781231586815e-08 1.411188276499206e-07 0.21581026672499895 
1.58101406297455e-07 1.99033206564924e-07 0.232792031380497 892.8367217689721 892.9060133422579 893.9182007938789 4.166831905435893e-11 5.45383121475417e-11 1.411188276499206e-07 1.7766570530636955e-07 0.21581026680992813 
1.99033206564924e-07 3.15499695463202e-07 0.23279203142688817 892.9060133422579 893.0835070074749 893.9182008467294 5.45383121475417e-11 1.0167419373809274e-10 1.7766570530636955e-07 2.816701818159441e-07 0.21581026685293503 
3.15499695463202e-07 4.99934080568851e-07 0.23279203159679404 893.0835070074749 893.2911419686574 893.9182010402926 1.0167419373809274e-10 1.890553301612541e-10 2.816701818159441e-07 4.464055915772666e-07 0.21581026701044612 
4.99934080568851e-07 6.29458589212406e-07 0.23279203191176787 893.2911419686574 893.4079403047351 893.9182013991226 1.890553301612541e-10 2.5771193735088087e-10 4.464055915772666e-07 5.621164420718817e-07 0.21581026730244235 
6.29458589212406e-07 7.29727457487442e-07 0.2327920321592473 893.4079403047351 893.4878283606886 893.9182016810607 2.5771193735088087e-10 3.143224307336004e-10 5.621164420718817e-07 6.517015150507126e-07 0.2158102675318679 
7.29727457487442e-07 9.65971146546113e-07 0.23279203236330534 893.4878283606886 893.617204728216 893.9182019135312 3.143224307336004e-10 4.281675684734906e-10 6.517015150507126e-07 8.62798298499097e-07 0.21581026772103978 
9.65971146546113e-07 1.53107000415745e-06 0.23279203277367122 893.617204728216 893.9010561001653 893.9182023810357 4.281675684734906e-10 7.93920039501866e-10 8.62798298499097e-07 1.367864605810678e-06 0.21581026810146914 
1.53107000415745e-06 2.50562661931723e-06 0.23279203409206164 893.9010561001653 894.2269699933049 893.918203882996 7.93920039501866e-10 1.4704996958069155e-09 1.367864605810678e-06 2.2391903231391555e-06 0.21581026932368186 
2.50562661931723e-06 3.97141379770464e-06 0.23279203653085898 894.2269699933049 894.6015960952134 893.9182066613663 1.4704996958069155e-09 2.722546550555927e-09 2.2391903231391555e-06 3.5502252227437315e-06 0.21581027158456687 
3.97141379770464e-06 4.82727428613838e-06 0.23279204104398388 894.6015960952134 894.7786365465321 893.9182118028891 2.722546550555927e-09 3.533942817342426e-09 3.5502252227437315e-06 4.315956776381688e-06 0.2158102757684556 
4.82727428613838e-06 6.07736284802167e-06 0.23279204396874084 894.7786365465321 895.0029850919946 893.918215134883 3.533942817342426e-09 4.807210805222776e-09 4.315956776381688e-06 5.434653112505372e-06 0.21581027847984904 
6.07736284802167e-06 7.92625465087822e-06 0.23279204855835936 895.0029850919946 895.2413614551987 893.9182203635503 4.807210805222776e-09 6.541102212248078e-09 5.434653112505372e-06 7.089645350123476e-06 0.2158102827346511 
7.92625465087822e-06 9.97703609874371e-06 0.23279205480833995 895.2413614551987 895.4938909967458 893.9182274837648 6.541102212248078e-09 8.894151385928924e-09 7.089645350123476e-06 8.925855260222595e-06 0.21581028852869036 
9.97703609874371e-06 1.25609035335829e-05 0.23279206329013502 895.4938909967458 895.7668576469343 893.918237146547 8.894151385928924e-09 1.2096045884863337e-08 8.925855260222595e-06 1.1240054409103117e-05 0.21581029639173144 
1.25609035335829e-05 1.5214353983086e-05 0.23279207483167583 895.7668576469343 896.01058667036 893.9182502951074 1.2096045884863337e-08 1.562249889051235e-08 1.1240054409103117e-05 1.3617257606623216e-05 0.21581030709130716 
1.5214353983086e-05 1.99041938317933e-05 0.2327920875431194 896.01058667036 896.3189401434641 893.9182647764653 1.562249889051235e-08 2.124609917031723e-08 1.3617257606623216e-05 1.7820154499079114e-05 0.2158103188754403 
1.99041938317933e-05 2.50558859045481e-05 0.2327921078139347 896.3189401434641 896.645423173328 893.9182878697459 2.124609917031723e-08 2.888570709759934e-08 1.7820154499079114e-05 2.243857609708704e-05 0.21581033766748275 
2.50558859045481e-05 3.02437264418389e-05 0.23279213535164603 896.645423173328 896.9316212862257 893.9183192417497 2.888570709759934e-08 3.713074147009906e-08 2.243857609708704e-05 2.709098743451449e-05 0.21581036319629507 
3.02437264418389e-05 3.97148963129425e-05 0.232792165071676 896.9316212862257 897.2993599345792 893.9183530999336 3.713074147009906e-08 5.048757232335372e-08 2.709098743451449e-05 3.558778951339019e-05 0.21581039074822408 
3.97148963129425e-05 5.00057205192782e-05 0.23279221321767463 897.2993599345792 897.6884584434497 893.9184079496788 5.048757232335372e-08 6.865660718962678e-08 3.558778951339019e-05 4.48237927059396e-05 0.21581043538193193 
5.00057205192782e-05 6.15115619502737e-05 0.23279227870973163 897.6884584434497 898.0646347718081 893.9184825607105 6.865660718962678e-08 9.050189129541711e-08 4.48237927059396e-05 5.515466758299818e-05 0.21581049609628872 
6.15115619502737e-05 6.54540322464242e-05 0.23279235745318727 898.0646347718081 898.1070353953446 893.9185722682378 9.050189129541711e-08 9.33105706804473e-08 5.515466758299818e-05 5.869534561619276e-05 0.21581056909534357 
6.54540322464242e-05 8.48543390899079e-05 0.23279236757734587 898.1070353953446 898.5369825971068 893.9185838020626 9.33105706804473e-08 1.268898931059193e-07 5.869534561619276e-05 7.612321527800619e-05 0.21581057848093632 
8.48543390899079e-05 0.000101951949234728 0.2327924886172863 898.5369825971068 898.8986698252737 893.9187216953471 1.268898931059193e-07 1.6209200806496433e-07 7.612321527800619e-05 9.148920527994672e-05 0.21581069069091213 
0.000101951949234728 0.000110516834614163 0.23279261550674057 898.8986698252737 899.0647504153086 893.9188662526194 1.6209200806496433e-07 1.8050446181127332e-07 9.148920527994672e-05 9.918888695509398e-05 0.21581080832367486 
0.000110516834614163 0.000125584418787288 0.23279268187622462 899.0647504153086 899.2665895504316 893.9189418632494 1.8050446181127332e-07 2.0534567059442918e-07 9.918888695509398e-05 0.00011273717347024342 0.21581086985144968 
0.000125584418787288 0.000163471959083754 0.23279277141878282 899.2665895504316 899.7583217046262 893.9190438735232 2.0534567059442918e-07 2.791827308720005e-07 0.00011273717347024342 0.0001468178292744079 0.21581095286180352 
0.000163471959083754 0.000199040377780961 0.23279303757166295 899.7583217046262 900.202257692253 893.9193470849648 2.791827308720005e-07 3.6300620674079026e-07 0.0001468178292744079 0.00017882887752535437 0.215811199598609 
0.000199040377780961 0.000250584885047483 0.23279333972155145 900.202257692253 900.6619732046496 893.9196913055617 3.6300620674079026e-07 4.7048500454127873e-07 0.00017882887752535437 0.000225241604258278 0.215811479706411 
0.000250584885047483 0.000257211369324703 0.23279372713935334 900.6619732046496 900.7248475354605 893.9201326665952 4.7048500454127873e-07 4.871498355591245e-07 0.000225241604258278 0.00023121003558469776 0.21581183886176103 
0.000257211369324703 0.000259308963120565 0.23279378720936095 900.7248475354605 900.7445249608047 893.920201100623 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.21581189454961147 
0.000259308963120565 0.000270613214320415 0.2327938063327716 900.7445249608047 900.8487828590773 893.9202228867367 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.21581191227795338 
0.000270613214320415 0.000288542839998925 0.2327939102741331 900.8487828590773 901.0083488030103 893.9203413006726 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.2158120086367058 
0.000288542839998925 0.000297839506320659 0.23279407811018435 901.0083488030103 901.0884928176788 893.9205325058588 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.21581216422897706 
0.000297839506320659 0.000305804963744281 0.232794166527836 901.0884928176788 901.1558446893163 893.9206332345964 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.21581224619648723 
0.000305804963744281 0.000341765071242143 0.23279424302147864 901.1558446893163 901.3405242555269 893.9207203790513 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.21581231710985488 
0.000341765071242143 0.0012616 0.23279446777779925 901.3405242555269 902.312634021891 893.9209764299646 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.21581252547001434 
0.0012616 0.0018947 0.23279687890241188 902.312634021891 902.8003882750914 893.9237232744449 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.21581476070107478 
0.0018947 0.0026726 0.23279974178947874 902.8003882750914 903.2858393752465 893.9269847838239 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.21581741473814145 
0.0026726 0.0036062 0.2328038830203031 903.2858393752465 903.7700760864037 893.9317026308288 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.21582125386272194 
0.0036062 0.0047097 0.23280957437229766 903.7700760864037 904.2535689840506 893.9381864345821 4.866879638380308e-06 6.957410912206997e-06 0.003254513714257844 0.004252098601237897 0.2158265300258399 
0.0047097 0.0074963 0.23281710989602403 904.2535689840506 905.2194415237519 893.9467711886202 6.957410912206997e-06 1.304101046018238e-05 0.004252098601237897 0.006773304649232037 0.21583351582682314 
0.0074963 0.011197 0.23283903882352175 905.2194415237519 906.1838803765169 893.9717534533877 1.304101046018238e-05 2.2370195075303754e-05 0.006773304649232037 0.010125112727985401 0.21585384502076344 
0.011197 0.015999 0.232872666778719 906.1838803765169 907.1478170379534 894.0100636936131 2.2370195075303754e-05 3.595796178910535e-05 0.010125112727985401 0.014479014161725657 0.21588501978857152 
0.015999 0.022073 0.23292164520814604 907.1478170379534 908.1115193261533 894.065861775483 3.595796178910535e-05 5.499831141571221e-05 0.014479014161725657 0.019992063247258874 0.21593042520070654 
0.022073 0.029477 0.2329902780041084 908.1115193261533 909.0751910018292 894.1440508561222 5.499831141571221e-05 8.080882666219072e-05 0.019992063247258874 0.026719403458311038 0.21599405117693954 
0.029477 0.042684 0.2330833145218895 909.0751910018292 910.5223647203559 894.2500415809529 8.080882666219072e-05 0.0001349414406763392 0.026719403458311038 0.0387354775927149 0.21608030060312325 
0.042684 0.0622 0.23327844080504082 910.5223647203559 912.454482044914 894.4723368331609 0.0001349414406763392 0.00024014208742008093 0.0387354775927149 0.05652463913887071 0.21626119226111462 
0.0622 0.073174 0.23365698566815354 912.454482044914 913.5140425700297 894.9033199231776 0.00024014208742008093 0.0003149590647275406 0.05652463913887071 0.06654378049093293 0.21661237941594993 
0.073174 0.075959 0.23392548593650078 913.5140425700297 913.7745545945734 895.2087225186613 0.0003149590647275406 0.0003352377298874586 0.06654378049093293 0.0690882806068422 0.21686175376028172 
0.075959 0.085 0.23399826122405068 913.7745545945734 915.1224955776115 895.2914999469356 0.0003352377298874586 0.00044855858080880974 0.0690882806068422 0.07735574245681803 0.2169293450879478 
0.085 0.09 0.2344049427016608 915.1224955776115 915.6935906133108 895.7540751970897 0.00044855858080880974 0.0005007251192534371 0.07735574245681803 0.08193278369539789 0.21730705765954106 
0.09 0.095 0.23459215595292018 915.6935906133108 916.2821527365937 895.9670187937402 0.0005007251192534371 0.000557560306986959 0.08193278369539789 0.08651272320635034 0.21748093525776618 
0.095 0.1 0.2347961238717965 916.2821527365937 916.8905604471882 896.1990197977004 0.000557560306986959 0.0006194885666720024 0.08651272320635034 0.0910956542958433 0.21767037404807946 
0.1 0.105 0.23501812692450205 916.8905604471882 917.5203194530303 896.4514301311992 0.0006194885666720024 0.0006868781473834935 0.0910956542958433 0.09568168000500507 0.2178766595761263 
0.105 0.11 0.2352589127042366 917.5203194530303 918.172669740515 896.7248529172159 0.0006868781473834935 0.0007600910566866136 0.09568168000500507 0.10027091023843135 0.21810071391391647 
0.11 0.115 0.23552050547966372 918.172669740515 918.8496952763522 897.0219029570394 0.0007600910566866136 0.0008396078908316905 0.10027091023843135 0.10486346316329585 0.2183441294351055 
0.115 0.12 0.23580462244121025 918.8496952763522 919.5518407345244 897.3445301955179 0.0008396078908316905 0.0009257407253059495 0.10486346316329585 0.10945946333529097 0.21860850400799112 
0.12 0.125 0.23611237864759504 919.5518407345244 920.2804720420963 897.6940008306046 0.0009257407253059495 0.0010189264657915066 0.10945946333529097 0.11405903978665977 0.21889487520938997 
0.125 0.13 0.23644533202724916 920.2804720420963 921.0363256948835 898.0720825268186 0.0010189264657915066 0.0011195396028730322 0.11405903978665977 0.11866232682890646 0.21920469398707085 
0.13 0.135 0.23680325673790867 921.0363256948835 921.8200547953247 898.4778090364308 0.0011195396028730322 0.0012279546271351976 0.11866232682890646 0.12326946224534553 0.2195383823743813 
0.135 0.14 0.2371889361562806 921.8200547953247 922.633110532743 898.9149969689348 0.0012279546271351976 0.0013446708593575633 0.12326946224534553 0.12788058903993985 0.2198979461018989 
0.14 0.145 0.23760414658365855 922.633110532743 923.4755330916454 899.3856598553959 0.0013446708593575633 0.0014700003750273546 0.12788058903993985 0.13249585400508676 0.22028504119139672 
0.145 0.15 0.2380495750166178 923.4755330916454 924.3477637429025 899.8903745276842 0.0014700003750273546 0.0016043176647292424 0.13249585400508676 0.1371154051130463 0.22070048239429396 
0.15 0.155 0.2385253185445512 924.3477637429025 925.2509842082221 900.4286617284495 0.0016043176647292424 0.0017481220492427878 0.1371154051130463 0.14173939435781122 0.22114486886491452 
0.155 0.16 0.23903466477520108 925.2509842082221 926.1847457042113 901.0049692147704 0.0017481220492427878 0.0019016631889577716 0.14173939435781122 0.14636797563412107 0.22162064322751207 
0.16 0.165 0.23957810670560478 926.1847457042113 927.1493764675463 901.6196589551855 0.0019016631889577716 0.0020653155744588636 0.14636797563412107 0.1510013024957946 0.22212843012854533 
0.165 0.17 0.2401552345292328 927.1493764675463 928.1466027211566 902.2713982743855 0.0020653155744588636 0.002239703356720516 0.1510013024957946 0.15563953357191831 0.22266857511966612 
0.17 0.175 0.24077022123373948 928.1466027211566 929.1755750777252 902.9658908975149 0.002239703356720516 0.002425013781035063 0.15563953357191831 0.16028282979171965 0.22324415296298858 
0.175 0.18 0.2414221165038919 929.1755750777252 930.2371996225249 903.7012196884373 0.002425013781035063 0.002621746168182066 0.16028282979171965 0.16493135214783472 0.22385496247739345 
0.18 0.185 0.24211289469462313 930.2371996225249 931.3316529300868 904.4797261080237 0.002621746168182066 0.002830275008746196 0.16493135214783472 0.1695852643686825 0.2245027602797322 
0.185 0.19 0.24284422750399245 931.3316529300868 932.4590974376406 905.303463480356 0.002830275008746196 0.0030509747933121236 0.1695852643686825 0.17424473102808496 0.2251889661894429 
0.19 0.195 0.24361580895017834 932.4590974376406 933.6193723964617 906.1711994087789 0.0030509747933121236 0.0032841575973670744 0.17424473102808496 0.1789099167141301 0.22591399872659693 
0.195 0.2 0.24443032610946047 933.6193723964617 934.8135398851429 907.0868185542092 0.0032841575973670744 0.0035303851567880535 0.1789099167141301 0.18358098821826602 0.2266796895385793 
0.2 0.205 0.24528743757297686 934.8135398851429 936.0411073884104 908.0486201613126 0.0035303851567880535 0.003789907131964843 0.18358098821826602 0.18825811381568106 0.22748673964896615 
0.205 0.21 0.2461896632304833 936.0411073884104 937.3030583563403 909.0603542729257 0.003789907131964843 0.004063285258774448 0.18825811381568106 0.19294146295007042 0.22833679409112695 
0.21 0.215 0.24713718343581803 937.3030583563403 938.5983377279805 910.1211672739671 0.004063285258774448 0.004350644367411759 0.19294146295007042 0.19763120496173514 0.2292308239473145 
0.215 0.22 0.2481308925123292 938.5983377279805 939.928436694621 911.2322882249607 0.004350644367411759 0.004652671023948672 0.19763120496173514 0.2023275101842111 0.23016947805920623 
0.22 0.225 0.2491732027026682 939.928436694621 941.2925966530896 912.3964379792117 0.004652671023948672 0.004969552473677521 0.2023275101842111 0.207030550865363 0.2311550174941902 
0.225 0.23 0.25026272431362123 941.2925966530896 942.6916855445786 913.6107138947261 0.004969552473677521 0.005301850452475315 0.207030550865363 0.21174049946550316 0.23218709400570492 
0.23 0.235 0.2514031591242564 942.6916855445786 944.1252297801268 914.8803534869246 0.005301850452475315 0.005649814620731833 0.21174049946550316 0.2164575294780925 0.23326839164946017 
0.235 0.24 0.25259370852900515 944.1252297801268 945.5940441551991 916.2033498331549 0.005649814620731833 0.0060140067143240805 0.2164575294780925 0.22118181520316393 0.23439894723752586 
0.24 0.245 0.2538355835928438 945.5940441551991 947.0966744903363 917.5804853241937 0.0060140067143240805 0.006394426733252058 0.22118181520316393 0.22591352941884302 0.235580278473069 
0.245 0.25 0.2551296742126022 947.0966744903363 948.6353776666247 919.0133229248679 0.006394426733252058 0.006792010903977442 0.22591352941884302 0.23065284678306985 0.23681281142486246 
0.25 0.26 0.25647835788071216 948.6353776666247 951.7837579818944 920.5038941433353 0.006792010903977442 0.00763024566266534 0.23065284678306985 0.2401548429574289 0.2380992173271446 
0.26 0.27 0.25930617306760134 951.7837579818944 955.0998354108546 923.61759661007 0.00763024566266534 0.008547747595108533 0.2401548429574289 0.24968915574545897 0.24080434056198097 
0.27 0.28 0.26238313983147116 955.0998354108546 958.5909799270833 926.9915509341693 0.008547747595108533 0.009550134060077084 0.24968915574545897 0.25925749884277915 0.24375721582217194 
0.28 0.29 0.26571974058677134 958.5909799270833 962.2595922514531 930.629979599546 0.009550134060077084 0.010641774114392152 0.25925749884277915 0.2688616353963099 0.24697250345280655 
0.29 0.3 0.26932827083957783 962.2595922514531 966.140242869656 934.5435999089323 0.010641774114392152 0.011837023230466108 0.2688616353963099 0.27850350962610876 0.2504635543701448 
0.3 0.31 0.2732501164618859 966.140242869656 970.2072792901536 938.7712139395321 0.011837023230466108 0.013132136502452249 0.27850350962610876 0.2881851176155427 0.25427406882945525 
0.31 0.32 0.2774665296683633 970.2072792901536 974.5019984619588 943.2857663678114 0.013132136502452249 0.014544590157635208 0.2881851176155427 0.29790852566336257 0.2583898915869274 
0.32 0.33 0.2820266271847614 974.5019984619588 978.9864904894363 948.1312750558366 0.014544590157635208 0.016066270233347116 0.29790852566336257 0.3076758262682274 0.26286401906099305 
0.33 0.34 0.2868982573444488 978.9864904894363 983.6761922104068 953.2663761653382 0.016066270233347116 0.017706538994204747 0.3076758262682274 0.3174889931233442 0.26766906667099105 
0.34 0.35 0.2921044805655773 983.6761922104068 988.6146499929155 958.7068989192119 0.017706538994204747 0.01948536927139053 0.3174889931233442 0.32735029197804516 0.2728327073803227 
0.35 0.36 0.297700682025821 988.6146499929155 993.7592345286812 964.500703647188 0.01948536927139053 0.0213921504983388 0.32735029197804516 0.3372620027161609 0.2784157254293819 
0.36 0.37 0.30364507998962814 993.7592345286812 999.1510565146984 970.5937020597703 0.0213921504983388 0.023446855506231996 0.3372620027161609 0.3472263883278892 0.2843827962696108 
0.37 0.38 0.30999073821194684 999.1510565146984 1004.7801234048582 977.0281397473334 0.023446855506231996 0.025650732597019017 0.3472263883278892 0.35724587303357275 0.29079437706339023 
0.38 0.39 0.31673226054537834 1004.7801234048582 1010.6310105661661 983.7859956739287 0.025650732597019017 0.028002533468750958 0.35724587303357275 0.3673227543091113 0.29765253356335647 
0.39 0.4 0.3238572425336996 1010.6310105661661 1016.7151885662759 990.842853971301 0.028002533468750958 0.03051162038604459 0.3673227543091113 0.3774593069723784 0.30495194593676395 
0.4 0.41 0.33157535104376584 1016.7151885662759 1023.0491821802742 998.2437958798057 0.03051162038604459 0.03318985221741448 0.3774593069723784 0.3876579454177148 0.312917320184629 
0.41 0.42 0.3402922721686024 1023.0491821802742 1029.6411206056955 1006.0687255258181 0.03318985221741448 0.03604596707650296 0.3876579454177148 0.3979212082270007 0.32198137718539094 
0.42 0.43 0.34986535736337826 1029.6411206056955 1036.4549597316877 1014.2721890497664 0.03604596707650296 0.039069354396744346 0.3979212082270007 0.40825149852987797 0.3320128477640809 
0.43 0.44 0.36020199447167695 1036.4549597316877 1043.5038598572903 1022.7794820539625 0.039069354396744346 0.04227062474470431 0.40825149852987797 0.4186511001259753 0.34293050595486885 
0.44 0.45 0.37131123914795044 1043.5038598572903 1050.8189000788295 1031.5812721978252 0.04227062474470431 0.045669126800590834 0.4186511001259753 0.42912251653616185 0.3547605031227962 
0.45 0.46 0.38324252664493547 1050.8189000788295 1058.3699928494902 1040.6908745133087 0.045669126800590834 0.0492561224507616 0.42912251653616185 0.43966826184128116 0.36757375674730364 
0.46 0.47 0.395946656230191 1058.3699928494902 1066.1868382128453 1050.0547509947594 0.0492561224507616 0.05305096037542461 0.43966826184128116 0.45029084273582015 0.3813321899820305 
0.47 0.48 0.409478269679529 1066.1868382128453 1074.2368558242783 1059.6888557497427 0.05305096037542461 0.05704303000801418 0.45029084273582015 0.46099275698510866 0.3961125245994012 
0.48 0.49 0.42378537190281507 1074.2368558242783 1082.5474074743722 1069.5330795209152 0.05704303000801418 0.06125105587776385 0.46099275698510866 0.4717764709993301 0.4118755980413 
0.49 0.5 0.4389201457691241 1082.5474074743722 1091.0922698417605 1079.6018915987133 0.06125105587776385 0.06566692402200576 0.4717764709993301 0.48264446142064044 0.42869654801276796 
0.5 0.51 0.4548375959436775 1091.0922698417605 1099.9000437044738 1089.846363625847 0.06566692402200576 0.07031060727192234 0.48264446142064044 0.4935992121970657 0.44654260635463633 
0.51 0.52 0.47159304706655614 1099.9000437044738 1108.966324642027 1100.2852375747752 0.07031060727192234 0.07518522638238584 0.4935992121970657 0.5046433310357066 0.4654926861373797 
0.52 0.53 0.48917862871107715 1108.966324642027 1118.2698802954958 1110.8736550542985 0.07518522638238584 0.08028453984365176 0.5046433310357066 0.5157792986767927 0.4855678263621808 
0.53 0.54 0.5075514809699069 1118.2698802954958 1127.8353625653076 1121.5924838967785 0.08028453984365176 0.08562727218495361 0.5157792986767927 0.527009609353388 0.5067263642121239 
0.54 0.56 0.5267602194014874 1127.8353625653076 1147.7248930855176 1132.4653639085404 0.08562727218495361 0.0970492350174097 0.527009609353388 0.5497634725625226 0.529036499208388 
0.56 0.58 0.5676018939853602 1147.7248930855176 1168.6157242825668 1154.5083857316502 0.0970492350174097 0.10948232242847665 0.5497634725625226 0.5729251255141987 0.5771284917182268 
0.58 0.6 0.61161605966989 1168.6157242825668 1190.59193883435 1176.9030734442092 0.10948232242847665 0.12302015706432216 0.5729251255141987 0.5965154156825385 0.6298681483447696 
0.6 0.62 0.6588714343653383 1190.59193883435 1213.5432148386985 1199.5765585797765 0.12302015706432216 0.13763777288596815 0.5965154156825385 0.6205549812023418 0.6875213405181928 
0.62 0.64 0.7090699379490902 1213.5432148386985 1237.5784213276806 1222.4343839445146 0.13763777288596815 0.15344751706881585 0.6205549812023418 0.6450643857334151 0.7497978626125502 
0.64 0.66 0.7622608450251042 1237.5784213276806 1262.630885752443 1245.4104507245295 0.15344751706881585 0.1704493896128652 0.6450643857334151 0.6700646612225934 0.816959008343411 
0.66 0.68 0.8181923475250211 1262.630885752443 1288.6131381689045 1268.4458949487876 0.1704493896128652 0.1886246659888828 0.6700646612225934 0.6955752996186941 0.8887699334688973 
0.68 0.7 0.8765151204152489 1288.6131381689045 1315.7831230538475 1291.4104509368499 0.1886246659888828 0.20819804054767094 0.6955752996186941 0.721617416919225 0.9648991970384281 
0.6934681215592355 0.72 0.9178710887682646 1306.9095711285547 1343.897174654048 1307.1236785361832 0.20180549538299317 0.22903844158459494 0.7131122196918652 0.7482123899724901 1.0196280085062117 
0.9178710887682646 0.74 0.9178710887682646 1307.1236785361832 1373.0673283658932 1307.1236785361832 0.20180549538299317 0.25127069929454504 1.0196280085062117 0.7753801954104304 1.0196280085062117 
1.0150281734828905 0.76 1.0150281734828905 1342.403376560131 1403.221337365574 1342.403376560131 0.23380528379437487 0.27488233065803214 1.1506067517150553 0.8031412491300796 1.1506067517150553 
1.1081149095428173 0.78 1.1081149095428173 1374.4741895370216 1434.447830240186 1374.4741895370216 0.2658050722057566 0.2999856828504574 1.2789780061336995 0.8315160965387728 1.2789780061336995 
