r x m P epsilon nu nd ns ne muQ
0.9011000000000007 0.07858469746658307 0.0029413291298950113 0.21259317536671532 1.0637831994169293 5.763899377647596 7.869499189758159 3.6506817217240592 0.0 439.67235751947265 
0.9111000000000007 0.0794567948749349 0.0030395687449404495 0.21248264133989245 1.0633307711780626 5.7618678902267115 7.86780053987132 3.6483100210674366 0.0 439.6317363437162 
0.9211000000000007 0.08032889228328673 0.0031399457680621437 0.2123709526249612 1.0628736166705313 5.759815180975458 7.866084145124541 3.6459135445601225 0.0 439.5906908209063 
0.9311000000000007 0.08120098969163855 0.0032424817894203327 0.21225811132372752 1.0624117444972647 5.757741288522596 7.86435003781767 3.6434923373000365 0.0 439.54922172345505 
0.9411000000000007 0.08207308709999038 0.003347198339649528 0.21214411955851634 1.061945163345178 5.755646251874 7.8625982505658865 3.641046444825368 0.0 439.5073298313153 
0.9511000000000007 0.0829451845083422 0.003454116889302692 0.21202897947209529 1.0614738819848604 5.753530110411257 7.860828816298525 3.638575913112938 0.0 439.4650159319528 
0.9611000000000007 0.08381728191669403 0.0035632588482982217 0.2119126932275974 1.06099790927026 5.751392903890246 7.859041768257891 3.636080788576548 0.0 439.4222808203172 
0.9711000000000007 0.08468937932504586 0.0036746455653697712 0.2117952630084436 1.0605172541383643 5.7492346724397185 7.8572371399980625 3.6335611180653054 0.0 439.37912529881424 
0.9811000000000007 0.08556147673339769 0.003788298327518926 0.21167669101826408 1.0600319256088806 5.747055456559845 7.855414965383693 3.6310169488619484 0.0 439.33555017727645 
0.9911000000000008 0.08643357414174951 0.0039042383594707635 0.21155697948081936 1.0595419327839113 5.744855297120766 7.853575278588787 3.628448328681142 0.0 439.2915562729342 
1.0011000000000008 0.08730567155010134 0.004022486823132315 0.21143613063992026 1.0590472848476273 5.7426342353611295 7.851718114095476 3.6258553056677694 0.0 439.2471444103862 
1.0111000000000008 0.08817776895845317 0.004143064817053958 0.2113141467593477 1.0585479910659397 5.7403923128866055 7.8498435066927925 3.6232379283952043 0.0 439.20231542157063 
1.0211000000000008 0.089049866366805 0.004265993375893753 0.21119103012277143 1.0580440607861656 5.738129571668402 7.847951491475402 3.6205962458635708 0.0 439.1570701457343 
1.0311000000000008 0.08992196377515682 0.004391293469884762 0.21106678303366835 1.057535503436696 5.735846054041754 7.846042103842367 3.617930307497989 0.0 439.1114094294033 
1.0411000000000008 0.09079406118350865 0.004518986004305359 0.21094140781523996 1.0570223285266567 5.7335418027044165 7.8441153794958725 3.6152401631468085 0.0 439.0653341263526 
1.0511000000000008 0.09166615859186047 0.004649091818952554 0.2108149068103293 1.0565045456455686 5.731216860715133 7.842171354439942 3.6125258630798185 0.0 439.01884509757525 
1.0611000000000008 0.0925382560002123 0.0047816316876183665 0.21068728238133744 1.0559821644630056 5.728871271492096 7.840210064979164 3.6097874579864606 0.0 438.97194321125204 
1.0711000000000008 0.09341035340856413 0.004916626317569254 0.21055853691013876 1.0554551947282487 5.726505078811402 7.838231547717388 3.607024998974012 0.0 438.92462934272004 
1.0811000000000008 0.09428245081691596 0.005054096349028631 0.2104286727979962 1.054923646269937 5.724118326805483 7.836235839556417 3.6042385375657635 0.0 438.8769043744417 
1.0911000000000008 0.09515454822526778 0.005194062354662485 0.2102976924654756 1.0543875289957203 5.721711059961534 7.834222977694695 3.6014281256991847 0.0 438.82876919597334 
1.1011000000000009 0.09602664563361961 0.005336544839068131 0.21016559835235937 1.0538468528919027 5.7192833231199325 7.832192999625981 3.598593815724069 0.0 438.780224703933 
1.1111000000000009 0.09689874304197144 0.0054815642382661026 0.2100323929175595 1.0533016280230887 5.716835161472633 7.830145943138011 3.5957356604006696 0.0 438.7312718019693 
1.1211000000000009 0.09777084045032326 0.005629140919195219 0.20989807863903034 1.0527518645318246 5.7143666205615675 7.828081846311158 3.5928537128978255 0.0 438.68191140072855 
1.1311000000000009 0.09864293785867509 0.005779295179210845 0.20976265801368021 1.052197572638238 5.711877746277018 7.82600074751707 3.589948026791069 0.0 438.6321444178229 
1.141100000000001 0.0995150352670269 0.005932047245586351 0.2096261335572829 1.0516387626396746 5.709368584855996 7.823902685417319 3.587018656060719 0.0 438.5819717777972 
1.151100000000001 0.10038713267537873 0.006087417275017812 0.2094885078043881 1.0510754449103326 5.706839182880589 7.821787698962012 3.58406565508997 0.0 438.5313944120969 
1.161100000000001 0.10125923008373056 0.006245425353131955 0.20934978330823173 1.0505076299008937 5.704289587276316 7.8196558273884245 3.5810890786629574 0.0 438.48041325903426 
1.171100000000001 0.10213132749208238 0.006406091493997378 0.20920996264064515 1.0499353281381547 5.7017198453104605 7.817507110219599 3.578088981962817 0.0 438.4290292637554 
1.181100000000001 0.10300342490043421 0.0065694356396390555 0.20906904839196433 1.0493585502246523 5.699130004590398 7.8153415872629495 3.5750654205697328 0.0 438.3772433782071 
1.191100000000001 0.10387552230878604 0.006735477659556161 0.20892704317093788 1.048777306838289 5.696520113061906 7.813159298608853 3.5720184504589634 0.0 438.32505656110243 
1.201100000000001 0.10474761971713786 0.006904237350243209 0.20878394960463498 1.0481916087319556 5.693890219007475 7.810960284629227 3.5689481279988677 0.0 438.27246977788747 
1.211100000000001 0.10561971712548969 0.007075734434714555 0.2086397703383525 1.0476014667331497 5.691240371044598 7.8087445859761075 3.5658545099489114 0.0 438.21948400070704 
1.221100000000001 0.10649181453384152 0.007249988562032255 0.20849450803552141 1.0470068917435953 5.688570618124053 7.80651224358021 3.5627376534576602 0.0 438.16610020837 
1.231100000000001 0.10736391194219334 0.007427019306837311 0.208348165377613 1.0464078947388569 5.685881009528176 7.804263298649485 3.5595976160607647 0.0 438.1123193863152 
1.241100000000001 0.10823600935054517 0.007606846168884325 0.20820074506404426 1.0458044867679523 5.683171594869126 7.801997792667669 3.5564344556789322 0.0 438.05814252657643 
1.251100000000001 0.109108106758897 0.007789488572579573 0.20805224981208278 1.0451966789529645 5.680442424087135 7.799715767392822 3.553248230615887 0.0 438.00357062774765 
1.261100000000001 0.10998020416724882 0.00797496586652251 0.20790268235675102 1.0445844824886488 5.67769354744875 7.7974172648558495 3.5500389995563135 0.0 437.9486046949475 
1.271100000000001 0.11085230157560065 0.008163297323050751 0.20775204545073034 1.0439679086420404 5.674925015545065 7.795102327359038 3.5468068215637993 0.0 437.89324573978456 
1.281100000000001 0.11172439898395248 0.008354502137788506 0.20760034186426404 1.0433469687520578 5.672136879289944 7.792770997474558 3.5435517560787537 0.0 437.83749478032115 
1.291100000000001 0.1125964963923043 0.008548599429198521 0.20744757438506017 1.0427216742291043 5.669329189918234 7.790423318042971 3.540273862916325 0.0 437.781352841038 
1.301100000000001 0.11346859380065613 0.008745608238137526 0.20729374581819374 1.0420920365546686 5.666501998983966 7.788059332171734 3.5369732022642975 0.0 437.7248209527983 
1.311100000000001 0.11434069120900796 0.008945547527415202 0.20713885898600845 1.0414580672809213 5.6636553583585485 7.785679083233676 3.5336498346809857 0.0 437.66790015281117 
1.321100000000001 0.11521278861735978 0.009148436181356698 0.20698291672801777 1.0408197780303117 5.660789320228951 7.783282614865489 3.530303821093112 0.0 437.6105914845959 
1.331100000000001 0.11608488602571161 0.009354293005368707 0.20682592190080565 1.0401771804951598 5.657903937095878 7.7808699709662 3.5269352227936763 0.0 437.5528959979449 
1.341100000000001 0.11695698343406344 0.009563136725509104 0.20666787737792666 1.0395302864372489 5.654999261771937 7.7784411956956285 3.523544101439811 0.0 437.49481474888756 
1.351100000000001 0.11782908084241527 0.009774985988060194 0.20650878604980552 1.038879107687413 5.652075347379785 7.775996333472857 3.520130519050629 0.0 437.4363487996529 
1.361100000000001 0.11870117825076709 0.009989859359105551 0.20634865082363638 1.0382236561451261 5.649132247350286 7.77353542897467 3.5166945380050603 0.0 437.37749921863264 
1.371100000000001 0.11957327565911892 0.010207775324110487 0.20618747462328144 1.0375639437780857 5.6461700154206405 7.7710585271340005 3.513236221039676 0.0 437.31826708034396 
1.381100000000001 0.12044537306747075 0.010428752287506154 0.206025260389169 1.0368999826217964 5.643188705632518 7.768565673138368 3.509755631246503 0.0 437.25865346539234 
1.3911000000000011 0.12131747047582257 0.010652808572277295 0.2058620110781913 1.0362317847791518 5.6401883723301705 7.766056912428298 3.50625283207083 0.0 437.19865946043336 
1.4011000000000011 0.1221895678841744 0.010879962419553671 0.2056977296636016 1.0355593624200128 5.637169070158552 7.763532290695755 3.5027278873089993 0.0 437.1382861581356 
1.4111000000000011 0.12306166529252623 0.011110231988205158 0.20553241913491097 1.0348827277807853 5.634130854061414 7.76099185388254 3.4991808611061948 0.0 437.0775346571423 
1.4211000000000011 0.12393376270087805 0.011343635354440548 0.2053660824977845 1.0342018931639958 5.631073779279401 7.75843564817871 3.4956118179542126 0.0 437.016406062033 
1.4311000000000011 0.12480586010922988 0.011580190511410047 0.20519872277393722 1.0335168709378646 5.627997901348135 7.755863720020965 3.492020822689226 0.0 436.95490148328605 
1.4411000000000012 0.1256779575175817 0.011819915368811511 0.20503034300102937 1.0328276735358775 5.624903276096295 7.753276116091052 3.488407940489544 0.0 436.8930220372393 
1.4511000000000012 0.12655005492593352 0.012062827752500409 0.20486094623256124 1.0321343134563556 5.621789959643681 7.75067288331414 3.4847732368733495 0.0 436.83076884605197 
