r x m P epsilon nu nd ns ne muQ
0.0 0.0 0.0 0.21078347618462878 1.0563758965495311 5.730639202209634 7.841688339115845 3.611851464093781 0.0 439.00729436512285 
9.999999999999999e-05 8.709012186421395e-06 3.961563541294735e-15 0.2107834761253783 1.056375896307012 5.730639201120679 7.841688338205303 3.611851462822458 0.0 439.00729434334835 
0.0011 9.579913405063535e-05 5.2728409861902045e-12 0.21078346901531836 1.0563758672047348 5.730639070446011 7.841688228940285 3.6118513102637 0.0 439.00729173040645 
0.0111 0.0009667003526927749 5.41794790150726e-09 0.210782746160641 1.0563729084790099 5.730625785214065 7.841677120351815 3.6118358001537167 0.0 439.00702608182974 
0.0211 0.0018376015713349144 3.721442632740744e-08 0.2107808383114828 1.05636509943722 5.7305907211557185 7.841647801165228 3.611794863916874 0.0 439.00632494862947 
0.031100000000000003 0.002708502789977054 1.191631588365141e-07 0.21077774550363898 1.056352440225879 5.730533878928846 7.841600271930612 3.6117285023212204 0.0 439.0051883439601 
0.041100000000000005 0.0035794040086191935 2.750312145257207e-07 0.2107734677951131 1.0563349310824017 5.730455259599482 7.841534533539346 3.611636716611324 0.0 439.0036162891381 
0.051100000000000007 0.004450305227261333 5.285836261514135e-07 0.21076800526612774 1.0563125723351485 5.730354864642029 7.841450587224266 3.6115195085084997 0.0 439.00160881364513 
0.06110000000000001 0.005321206445903473 9.035827355087224e-07 0.21076135801912246 1.0562853644034162 5.730232695939207 7.8413484345596265 3.6113768802107677 0.0 438.99916595512764 
0.07110000000000001 0.006192107664545613 1.4237875389373107e-06 0.21075352617875026 1.0562533077974232 5.730088755781992 7.841228077461054 3.611208834392777 0.0 438.9962877593955 
0.0811 0.007063008883187751 2.11295303298408e-06 0.21074450989187316 1.0562164031182926 5.729923046869539 7.841089518185473 3.6110153742057074 0.0 438.9929742804204 
0.0911 0.00793391010182989 2.9948295602534053e-06 0.21073430932755685 1.0561746510580288 5.729735572309078 7.840932759331031 3.6107965032771587 0.0 438.989225580334 
0.1011 0.00880481132047203 4.093162155475543e-06 0.2107229246770647 1.0561280523994951 5.729526335615811 7.840757803836999 3.6105522257110207 0.0 438.9850417294253 
0.11109999999999999 0.009675712539114168 5.431689891823849e-06 0.21071035615385084 1.0560766080163833 5.729295340712776 7.840564654983667 3.6102825460873267 0.0 438.9804228061385 
