r x m P epsilon nu nd ns ne muQ
0.0 0.0 0.0 0.3356536240647103 1.6449452255976678 8.045753626511623 10.743045098225474 5.340085336757783 0.0 489.4952315475642 
9.999999999999999e-05 8.907642239022133e-06 6.1687842877527286e-15 0.33565362391927955 1.6449452249852443 8.045753624016706 10.74304509625663 5.340085333727288 0.0 489.4952315075065 
0.0011 9.798406462924347e-05 8.210651666614216e-12 0.33565360646759296 1.644945151494471 8.045753324626608 10.743044859995333 5.340084970067894 0.0 489.4952267005747 
0.0111 0.000988748288531457 8.436597376884025e-09 0.33565183221837364 1.644937679956024 8.04572288672919 10.743020840172361 5.340047998145912 0.0 489.49473799738576 
0.0211 0.0018795125124336702 5.794855761124309e-08 0.335647149416022 1.644917960213482 8.04564255153385 10.742957444296364 5.3399504176023695 0.0 489.493448155791 
0.031100000000000003 0.0027702767363358837 1.8555444727394094e-07 0.3356395582020721 1.6448859928628592 8.045512321468664 10.742854674283434 5.339792231386564 0.0 489.49135721477495 
0.041100000000000005 0.0036610409602380973 4.282611334248073e-07 0.33562905880586763 1.6448417788699445 8.0453322004681 10.742712533238427 5.339573444277571 0.0 489.4884652375085 
0.051100000000000007 0.0045518051841403106 8.230703410993613e-07 0.3356156515445983 1.644785319570455 8.045102193973667 10.742531025455467 5.339294062885014 0.0 489.484772311359 
0.06110000000000001 0.005442569408042525 1.4069770005406182e-06 0.33559933682328463 1.6447166166699716 8.044822308933643 10.74231015641773 5.338954095648737 0.0 489.4802785478864 
0.07110000000000001 0.006333333631944738 2.2169675949450013e-06 0.3355801151347549 1.644635672243843 8.044492553802673 10.742049932797133 5.338553552838325 0.0 489.47498408283633 
0.0811 0.007224097855846951 3.290018508846356e-06 0.3355579870596166 1.6445424887370652 8.044112938541296 10.741750362453956 5.338092446552517 0.0 489.4688890761327 
0.0911 0.008114862079749164 4.663094377262603e-06 0.33553295326622307 1.6444370689641394 8.04368347461536 10.74141145443638 5.337570790718505 0.0 489.46199371186816 
0.1011 0.009005626303651378 6.373146435729605e-06 0.33550501451063447 1.64431941610891 8.043204174995353 10.74103321897996 5.33698860109112 0.0 489.45429819829366 
0.11109999999999999 0.009896390527553589 8.457110871346728e-06 0.335474171636574 1.644189533724378 8.042675054155655 10.740615667507038 5.336345895251919 0.0 489.44580276780624 
0.12109999999999999 0.010787154751455802 1.0951907174958482e-05 0.3354404255753789 1.6440474257324966 8.042096128073702 10.740158812626083 5.335642692608172 0.0 489.4365076769354 
0.1311 0.011677918975358017 1.3894436494596533e-05 0.3354037773459464 1.6438930964239424 8.041467414229047 10.73966266813094 5.334879014391724 0.0 489.42641320632856 
0.1411 0.01256868319926023 1.732157999030616e-05 0.33536422805467453 1.6437265504578673 8.040788931602357 10.739127249000054 5.334054883657772 0.0 489.41551966073456 
0.1511 0.013459447423162445 2.1270197190481237e-05 0.3353217788953982 1.6435477928616273 8.04006070067431 10.738552571395585 5.333170325283525 0.0 489.4038273689858 
0.16110000000000002 0.014350211647064659 2.577712434983143e-05 0.3352764311493196 1.6433568290304907 8.039282743424396 10.737938652662473 5.3322253659667584 0.0 489.39133668397966 
0.17110000000000003 0.015240975870966874 3.087917280910539e-05 0.33522818618493394 1.6431536647273268 8.038455083329659 10.737285511327439 5.331220034224267 0.0 489.3780479826574 
0.18110000000000004 0.016131740094869087 3.661312735669328e-05 0.33517704545795024 1.6429383060822693 8.037577745363317 10.736593167097897 5.33015436039021 0.0 489.3639616659829 
0.19110000000000005 0.017022504318771302 4.301574459223194e-05 0.3351230105112068 1.6427107595923625 8.036650755993332 10.735861640860827 5.329028376614353 0.0 489.34907815891887 
0.20110000000000006 0.017913268542673517 5.012375129233571e-05 0.3350660829745816 1.6424710321211835 8.035674143180856 10.735090954681553 5.327842116860203 0.0 489.3333979104027 
0.21110000000000007 0.018804032766575732 5.797384277857574e-05 0.3350062645648982 1.6422191308984455 8.034647936378631 10.734281131802463 5.326595616903038 0.0 489.31692139332 
0.22110000000000007 0.019694796990477943 6.660268128783029e-05 0.33494355708582574 1.6419550635195768 8.033572166529263 10.733432196641672 5.325288914327839 0.0 489.2996491044775 
0.23110000000000008 0.020585561214380158 7.604689434512835e-05 0.33487796242777484 1.6416788379452836 8.03244686606344 10.732544174791597 5.323922048527103 0.0 489.2815815645742 
0.2411000000000001 0.021476325438282373 8.634307313910866e-05 0.33480948256778775 1.6413904625010853 8.03127206889805 10.731617093017476 5.322495060698569 0.0 489.2627193181709 
