r x m P epsilon nu nd ns ne muQ
0.0 0.0 0.0 0.25240685881132263 1.2892086956257574 39.78222181733111 39.78222181733111 39.78222181733111 0.0 0.0 
9.999999999999999e-05 9.384257192619031e-06 4.8347204647478435e-15 0.25240685872397034 1.289208695247165 39.782221807592414 39.782221807592414 39.782221807592414 0.0 0.0 
0.0011 0.00010322682911880937 6.4350128023376036e-12 0.2524068482416949 1.28920864981611 39.78222063894817 39.78222063894817 39.78222063894817 0.0 0.0 
0.0111 0.0010416525483807127 6.612099212416576e-09 0.25240578254635027 1.2892040310036816 39.78210182707913 39.78210182707913 39.78210182707913 0.0 0.0 
0.0211 0.001980078267642616 4.5416674162035964e-08 0.2524029698342418 1.2891918404750196 39.78178824441748 39.78178824441748 39.78178824441748 0.0 0.0 
0.031100000000000003 0.0029185039869045193 1.4542703002199837e-07 0.2523984101726522 1.289172078521732 39.781279898464405 39.781279898464405 39.781279898464405 0.0 0.0 
0.041100000000000005 0.003856929706166423 3.356478801537017e-07 0.2523921036706064 1.289144745616343 39.780576801374835 39.780576801374835 39.780576801374835 0.0 0.0 
0.051100000000000007 0.0047953554254283265 6.450807590959209e-07 0.25238405047889123 1.2891098424123746 39.77967896995967 39.77967896995967 39.77967896995967 0.0 0.0 
0.06110000000000001 0.00573378114469023 1.1027230007364082e-06 0.25237425079005016 1.2890673697443262 39.778586425685084 39.778586425685084 39.778586425685084 0.0 0.0 
0.07110000000000001 0.006672206863952133 1.7375667167351696e-06 0.2523627048383743 1.2890173286276354 39.77729919467168 39.77729919467168 39.77729919467168 0.0 0.0 
0.0811 0.007610632583214036 2.5785977752599936e-06 0.2523494128998921 1.2889597202586325 39.77581730769319 39.77581730769319 39.77581730769319 0.0 0.0 
0.0911 0.008549058302475938 3.654794780095168e-06 0.2523343752923564 1.2888945460144843 39.774140800175154 39.774140800175154 39.774140800175154 0.0 0.0 
0.1011 0.009487484021737842 4.995128050184354e-06 0.25231759237523005 1.2888218074531332 39.772269712193236 39.772269712193236 39.772269712193236 0.0 0.0 
0.11109999999999999 0.010425909740999745 6.62855859966856e-06 0.25229906454966916 1.288741506313223 39.77020408847138 39.77020408847138 39.77020408847138 0.0 0.0 
0.12109999999999999 0.011364335460261646 8.584037118480135e-06 0.25227879225850475 1.2886536445140204 39.767943978379776 39.767943978379776 39.767943978379776 0.0 0.0 
0.1311 0.012302761179523551 1.0890502953553621e-05 0.25225677598622237 1.2885582241553262 39.76548943593259 39.76548943593259 39.76548943593259 0.0 0.0 
0.1411 0.013241186898785454 1.3576883090714292e-05 0.2522330162589398 1.288455247517378 39.76284051978544 39.76284051978544 39.76284051978544 0.0 0.0 
0.1511 0.01417961261804736 1.6672091137305133e-05 0.25220751364438276 1.2883447170607476 39.75999729323275 39.75999729323275 39.75999729323275 0.0 0.0 
0.16110000000000002 0.015118038337309262 2.0205026305612928e-05 0.25218026875185906 1.2882266354262248 39.756959824204806 39.756959824204806 39.756959824204806 0.0 0.0 
