nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
6.29458589212406e-07 7.29727457487442e-07 0.20912459295329952 893.4079403047351 893.4878283606886 899.1460987627908 2.5771193735088087e-10 3.143224307336004e-10 5.621164420718817e-07 6.517015150507126e-07 0.19445487561484603 
7.29727457487442e-07 9.65971146546113e-07 0.20912459338102454 893.4878283606886 893.617204728216 899.1460990000401 3.143224307336004e-10 4.281675684734906e-10 6.517015150507126e-07 8.62798298499097e-07 0.1944548760125802 
9.65971146546113e-07 1.53107000415745e-06 0.20912459424119048 893.617204728216 893.9010561001653 899.1460994771544 4.281675684734906e-10 7.93920039501866e-10 8.62798298499097e-07 1.367864605810678e-06 0.19445487681243373 
1.53107000415745e-06 2.50562661931723e-06 0.20912459700466213 893.9010561001653 894.2269699933049 899.1461010099888 7.93920039501866e-10 1.4704996958069155e-09 1.367864605810678e-06 2.2391903231391555e-06 0.19445487938213854 
2.50562661931723e-06 3.97141379770464e-06 0.2091246021166131 894.2269699933049 894.6015960952134 899.146103845471 1.4704996958069155e-09 2.722546550555927e-09 2.2391903231391555e-06 3.5502252227437315e-06 0.1944548841356539 
3.97141379770464e-06 4.82727428613838e-06 0.20912461157655193 894.6015960952134 894.7786365465321 899.1461090926823 2.722546550555927e-09 3.533942817342426e-09 3.5502252227437315e-06 4.315956776381688e-06 0.19445489293228846 
4.82727428613838e-06 6.07736284802167e-06 0.20912461770712046 894.7786365465321 895.0029850919946 899.1461124931682 3.533942817342426e-09 4.807210805222776e-09 4.315956776381688e-06 5.434653112505372e-06 0.19445489863299875 
6.07736284802167e-06 7.92625465087822e-06 0.20912462732739723 895.0029850919946 895.2413614551987 899.1461178293152 4.807210805222776e-09 6.541102212248078e-09 5.434653112505372e-06 7.089645350123476e-06 0.19445490757872877 
7.92625465087822e-06 9.97703609874371e-06 0.20912464042795054 895.2413614551987 895.4938909967458 899.1461250958921 6.541102212248078e-09 8.894151385928924e-09 7.089645350123476e-06 8.925855260222595e-06 0.1944549197607082 
9.97703609874371e-06 1.25609035335829e-05 0.20912465820659928 895.4938909967458 895.7668576469343 899.1461349573012 8.894151385928924e-09 1.2096045884863337e-08 8.925855260222595e-06 1.1240054409103117e-05 0.19445493629276808 
1.25609035335829e-05 1.5214353983086e-05 0.20912468239876583 895.7668576469343 896.01058667036 899.1461483761418 1.2096045884863337e-08 1.562249889051235e-08 1.1240054409103117e-05 1.3617257606623216e-05 0.19445495878864802 
1.5214353983086e-05 1.99041938317933e-05 0.2091247090431598 896.01058667036 896.3189401434641 899.1461631551766 1.562249889051235e-08 2.124609917031723e-08 1.3617257606623216e-05 1.7820154499079114e-05 0.19445498356481206 
1.99041938317933e-05 2.50558859045481e-05 0.20912475153271548 896.3189401434641 896.645423173328 899.1461867231596 2.124609917031723e-08 2.888570709759934e-08 1.7820154499079114e-05 2.243857609708704e-05 0.19445502307511967 
2.50558859045481e-05 3.02437264418389e-05 0.20912480925437604 896.645423173328 896.9316212862257 899.1462187400424 2.888570709759934e-08 3.713074147009906e-08 2.243857609708704e-05 2.709098743451449e-05 0.19445507674949986 
3.02437264418389e-05 3.97148963129425e-05 0.20912487155038387 896.9316212862257 897.2993599345792 899.1462532942105 3.713074147009906e-08 5.048757232335372e-08 2.709098743451449e-05 3.558778951339019e-05 0.19445513467748698 
3.97148963129425e-05 5.00057205192782e-05 0.20912497246897344 897.2993599345792 897.6884584434497 899.1463092714403 5.048757232335372e-08 6.865660718962678e-08 3.558778951339019e-05 4.48237927059396e-05 0.19445522851994904 
5.00057205192782e-05 6.15115619502737e-05 0.2091251097465501 897.6884584434497 898.0646347718081 899.1463854161668 6.865660718962678e-08 9.050189129541711e-08 4.48237927059396e-05 5.515466758299818e-05 0.1944553561720084 
6.15115619502737e-05 6.54540322464242e-05 0.20912527480031806 898.0646347718081 898.1070353953446 899.1464769677104 9.050189129541711e-08 9.33105706804473e-08 5.515466758299818e-05 5.869534561619276e-05 0.19445550965267064 
6.54540322464242e-05 8.48543390899079e-05 0.20912529602151678 898.1070353953446 898.5369825971068 899.146488738623 9.33105706804473e-08 1.268898931059193e-07 5.869534561619276e-05 7.612321527800619e-05 0.19445552938589866 
8.48543390899079e-05 0.000101951949234728 0.20912554973273723 898.5369825971068 898.8986698252737 899.1466294664244 1.268898931059193e-07 1.6209200806496433e-07 7.612321527800619e-05 9.148920527994672e-05 0.19445576530760234 
0.000101951949234728 0.000110516834614163 0.20912581570509467 898.8986698252737 899.0647504153086 899.1467769951973 1.6209200806496433e-07 1.8050446181127332e-07 9.148920527994672e-05 9.918888695509398e-05 0.19445601263072665 
0.000110516834614163 0.000125584418787288 0.20912595482184193 899.0647504153086 899.2665895504316 899.1468541600698 1.8050446181127332e-07 2.0534567059442918e-07 9.918888695509398e-05 0.00011273717347024342 0.19445614199299915 
0.000125584418787288 0.000163471959083754 0.20912614251155517 899.2665895504316 899.7583217046262 899.1469582672536 2.0534567059442918e-07 2.791827308720005e-07 0.00011273717347024342 0.0001468178292744079 0.1944563165224379 
0.000163471959083754 0.000199040377780961 0.20912670039329082 899.7583217046262 900.202257692253 899.1472677114707 2.791827308720005e-07 3.6300620674079026e-07 0.0001468178292744079 0.00017882887752535437 0.19445683528707633 
0.000199040377780961 0.000250584885047483 0.20912733372817746 900.202257692253 900.6619732046496 899.1476190078222 3.6300620674079026e-07 4.7048500454127873e-07 0.00017882887752535437 0.000225241604258278 0.19445742421430318 
0.000250584885047483 0.000257211369324703 0.2091281457927157 900.6619732046496 900.7248475354605 899.1480694414164 4.7048500454127873e-07 4.871498355591245e-07 0.000225241604258278 0.00023121003558469776 0.19445817933916146 
0.000257211369324703 0.000259308963120565 0.2091282717051615 900.7248475354605 900.7445249608047 899.1481392821654 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.19445829642298096 
0.000259308963120565 0.000270613214320415 0.209128311789648 900.7445249608047 900.8487828590773 899.1481615161117 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.19445833369685603 
0.000270613214320415 0.000288542839998925 0.20912852966062168 900.8487828590773 901.0083488030103 899.148282364149 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.19445853629133023 
0.000288542839998925 0.000297839506320659 0.20912888146093847 901.0083488030103 901.0884928176788 899.1484774997248 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.19445886342439891 
0.000297839506320659 0.000305804963744281 0.20912906679274076 901.0884928176788 901.1558446893163 899.1485802990294 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.1944590357612568 
0.000305804963744281 0.000341765071242143 0.20912922713068674 901.1558446893163 901.3405242555269 899.1486692348146 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.19445918485675726 
0.000341765071242143 0.0012616 0.20912969824129865 901.3405242555269 902.312634021891 899.1489305490772 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.19445962293441896 
0.0012616 0.0018947 0.20913475218767275 902.312634021891 902.8003882750914 899.1517338573408 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.19446432251229703 
0.0018947 0.0026726 0.20914075307109256 902.8003882750914 903.2858393752465 899.1550624098884 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.19446990263066025 
0.0026726 0.0036062 0.20914943348453927 903.2858393752465 903.7700760864037 899.1598772363513 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.19447797439794606 
0.0036062 0.0047097 0.2091613630993032 903.7700760864037 904.2535689840506 899.1664943203432 4.866879638380308e-06 6.957410912206997e-06 0.003254513714257844 0.004252098601237897 0.1944890675416973 
0.0047097 0.0074963 0.20917715827331215 904.2535689840506 905.2194415237519 899.1752555414846 6.957410912206997e-06 1.304101046018238e-05 0.004252098601237897 0.006773304649232037 0.19450375520255844 
0.0074963 0.011197 0.20922312338977034 905.2194415237519 906.1838803765169 899.2007513384833 1.304101046018238e-05 2.2370195075303754e-05 0.006773304649232037 0.010125112727985401 0.1945464973744141 
0.011197 0.015999 0.20929361078032138 906.1838803765169 907.1478170379534 899.2398490790947 2.2370195075303754e-05 3.595796178910535e-05 0.010125112727985401 0.014479014161725657 0.1946120423875183 
0.015999 0.022073 0.20939627422397536 907.1478170379534 908.1115193261533 899.296794139181 3.595796178910535e-05 5.499831141571221e-05 0.014479014161725657 0.019992063247258874 0.19470750735943768 
0.022073 0.029477 0.20953897901645482 908.1115193261533 909.0751910018292 899.3765291084592 5.499831141571221e-05 8.080882666219072e-05 0.019992063247258874 0.026719403458311038 0.19484024494852542 
0.029477 0.042684 0.2097322754835391 909.0751910018292 910.5223647203559 899.4846074432379 8.080882666219072e-05 0.0001349414406763392 0.026719403458311038 0.0387354775927149 0.19502004571615209 
0.042684 0.0622 0.21013542053917003 910.5223647203559 912.454482044914 899.7111562311618 0.0001349414406763392 0.00024014208742008093 0.0387354775927149 0.05652463913887071 0.19539512078356056 
0.0622 0.073174 0.21091073764314494 912.454482044914 913.5140425700297 900.1509632556945 0.00024014208742008093 0.0003149590647275406 0.05652463913887071 0.06654378049093293 0.19611673575823868 
0.073174 0.075959 0.2114552140770456 913.5140425700297 913.7745545945734 900.4633329682773 0.0003149590647275406 0.0003352377298874586 0.06654378049093293 0.0690882806068422 0.1966237424009547 
0.075959 0.085 0.2116018709549512 913.7745545945734 915.1224955776115 900.5479416060032 0.0003352377298874586 0.00044855858080880974 0.0690882806068422 0.07735574245681803 0.196760339632142 
0.085 0.09 0.21241463548281359 915.1224955776115 915.6935906133108 901.0203095205484 0.00044855858080880974 0.0005007251192534371 0.07735574245681803 0.08193278369539789 0.19751760084817596 
0.09 0.095 0.21278514169619767 915.6935906133108 916.2821527365937 901.2375182304993 0.0005007251192534371 0.000557560306986959 0.08193278369539789 0.08651272320635034 0.19786293974714667 
0.095 0.1 0.2131857435084332 916.2821527365937 916.8905604471882 901.4739538287079 0.000557560306986959 0.0006194885666720024 0.08651272320635034 0.0910956542958433 0.19823644487122302 
0.1 0.105 0.21361893217503117 916.8905604471882 917.5203194530303 901.7313391721759 0.0006194885666720024 0.0006868781473834935 0.0910956542958433 0.09568168000500507 0.19864045877500933 
0.105 0.11 0.2140867778821736 917.5203194530303 918.172669740515 902.0111607336371 0.0006868781473834935 0.0007600910566866136 0.09568168000500507 0.10027091023843135 0.19907693248947433 
0.11 0.115 0.21459090798736336 918.172669740515 918.8496952763522 902.3148468544598 0.0007600910566866136 0.0008396078908316905 0.10027091023843135 0.10486346316329585 0.1995474197623471 
0.115 0.12 0.21513369911286537 918.8496952763522 919.5518407345244 902.6443080938716 0.0008396078908316905 0.0009257407253059495 0.10486346316329585 0.10945946333529097 0.20005417678666476 
0.12 0.125 0.21571603277680973 919.5518407345244 920.2804720420963 903.0007232182802 0.0009257407253059495 0.0010189264657915066 0.10945946333529097 0.11405903978665977 0.20059807848509228 
0.125 0.13 0.21633936132560905 920.2804720420963 921.0363256948835 903.3857559822548 0.0010189264657915066 0.0011195396028730322 0.11405903978665977 0.11866232682890646 0.2011805451818144 
0.13 0.135 0.21700559416615448 921.0363256948835 921.8200547953247 903.8008803233126 0.0011195396028730322 0.0012279546271351976 0.11866232682890646 0.12326946224534553 0.20180338861066957 
0.135 0.14 0.21771588432313785 921.8200547953247 922.633110532743 904.2474987522894 0.0012279546271351976 0.0013446708593575633 0.12326946224534553 0.12788058903993985 0.20246774610533222 
0.14 0.145 0.2184708932991762 922.633110532743 923.4755330916454 904.7273910819863 0.0013446708593575633 0.0014700003750273546 0.12788058903993985 0.13249585400508676 0.20317435409428908 
0.145 0.15 0.21927243048620523 923.4755330916454 924.3477637429025 905.2417807872937 0.0014700003750273546 0.0016043176647292424 0.13249585400508676 0.1371154051130463 0.2039249201104707 
0.15 0.155 0.22012008050181595 924.3477637429025 925.2509842082221 905.7918754364616 0.0016043176647292424 0.0017481220492427878 0.1371154051130463 0.14173939435781122 0.20471918888799198 
0.155 0.16 0.22101561910226433 925.2509842082221 926.1847457042113 906.379515200596 0.0017481220492427878 0.0019016631889577716 0.14173939435781122 0.14636797563412107 0.20555889615361111 
0.16 0.165 0.22195894748086845 926.1847457042113 927.1493764675463 907.005474673937 0.0019016631889577716 0.0020653155744588636 0.14636797563412107 0.1510013024957946 0.2064440366908692 
0.165 0.17 0.22295024473483258 927.1493764675463 928.1466027211566 907.6709609574027 0.0020653155744588636 0.002239703356720516 0.1510013024957946 0.15563953357191831 0.20737489286784205 
0.17 0.175 0.22399114450853133 928.1466027211566 929.1755750777252 908.3781627642818 0.002239703356720516 0.002425013781035063 0.15563953357191831 0.16028282979171965 0.20835311951870705 
0.175 0.18 0.22508063250422775 929.1755750777252 930.2371996225249 909.127464302255 0.002425013781035063 0.002621746168182066 0.16028282979171965 0.16493135214783472 0.20937788898584195 
0.18 0.185 0.2262195370287928 930.2371996225249 931.3316529300868 909.9204840584905 0.002621746168182066 0.002830275008746196 0.16493135214783472 0.1695852643686825 0.21045011051662904 
0.185 0.19 0.22740792827498088 931.3316529300868 932.4590974376406 910.7583029228684 0.002830275008746196 0.0030509747933121236 0.1695852643686825 0.17424473102808496 0.21156998602538027 
0.19 0.195 0.22864586943905374 932.4590974376406 933.6193723964617 911.6419703064918 0.0030509747933121236 0.0032841575973670744 0.17424473102808496 0.1789099167141301 0.21273771592796736 
0.195 0.2 0.22993307630701762 933.6193723964617 934.8135398851429 912.5722548689339 0.0032841575973670744 0.0035303851567880535 0.1789099167141301 0.18358098821826602 0.21395317772161662 
0.2 0.205 0.23126978837775147 934.8135398851429 936.0411073884104 913.5507360398807 0.0035303851567880535 0.003789907131964843 0.18358098821826602 0.18825811381568106 0.21521680357020936 
0.205 0.21 0.2326554989085071 936.0411073884104 937.3030583563403 914.5778703728051 0.003789907131964843 0.004063285258774448 0.18825811381568106 0.19294146295007042 0.21652826679682 
0.21 0.215 0.23409168337361674 937.3030583563403 938.5983377279805 915.6553797365176 0.004063285258774448 0.004350644367411759 0.19294146295007042 0.19763120496173514 0.2178891004946442 
0.215 0.22 0.23557528813816916 938.5983377279805 939.928436694621 916.7827780400573 0.004350644367411759 0.004652671023948672 0.19763120496173514 0.2023275101842111 0.21929671138537646 
0.22 0.225 0.23710966244607143 939.928436694621 941.2925966530896 917.9624448831469 0.004652671023948672 0.004969552473677521 0.2023275101842111 0.207030550865363 0.2207543357900533 
0.225 0.23 0.23869166989397061 941.2925966530896 942.6916855445786 919.1939227327266 0.004969552473677521 0.005301850452475315 0.207030550865363 0.21174049946550316 0.2222593550035564 
0.23 0.235 0.2403238779942782 942.6916855445786 944.1252297801268 920.4790085489487 0.005301850452475315 0.005649814620731833 0.21174049946550316 0.2164575294780925 0.22381428659451547 
0.235 0.24 0.2420042718973735 944.1252297801268 945.5940441551991 921.8175362594459 0.005649814620731833 0.0060140067143240805 0.2164575294780925 0.22118181520316393 0.22541754006111486 
0.24 0.245 0.24373419659694365 945.5940441551991 947.0966744903363 923.2109238298706 0.0060140067143240805 0.006394426733252058 0.22118181520316393 0.22591352941884302 0.2270705869372169 
0.245 0.25 0.24551222120439678 947.0966744903363 948.6353776666247 924.6583879603576 0.006394426733252058 0.006792010903977442 0.22591352941884302 0.23065284678306985 0.22877226168140888 
0.25 0.26 0.24733952773973786 948.6353776666247 951.7837579818944 926.1621304786163 0.006792010903977442 0.00763024566266534 0.23065284678306985 0.2401548429574289 0.23052408241329828 
0.26 0.27 0.2511017812423495 951.7837579818944 955.0998354108546 929.3041984709191 0.00763024566266534 0.008547747595108533 0.2401548429574289 0.24968915574545897 0.2341401332973923 
0.27 0.28 0.25509226728265527 955.0998354108546 958.5909799270833 932.6997313569977 0.008547747595108533 0.009550134060077084 0.24968915574545897 0.25925749884277915 0.23798960147359055 
0.28 0.29 0.25932171115948427 958.5909799270833 962.2595922514531 936.3598722889838 0.009550134060077084 0.010641774114392152 0.25925749884277915 0.2688616353963099 0.24208540315293345 
0.29 0.3 0.26379288147565405 962.2595922514531 966.140242869656 940.2889626650897 0.010641774114392152 0.011837023230466108 0.2688616353963099 0.27850350962610876 0.24643338605671128 
0.3 0.31 0.2685498864487586 966.140242869656 970.2072792901536 944.526036438738 0.011837023230466108 0.013132136502452249 0.27850350962610876 0.2881851176155427 0.2510799038403182 
0.31 0.32 0.273563139568814 970.2072792901536 974.5019984619588 949.0437319372832 0.013132136502452249 0.014544590157635208 0.2881851176155427 0.29790852566336257 0.2559999735696046 
0.32 0.33 0.2788865974768793 974.5019984619588 978.9864904894363 953.8878369914289 0.014544590157635208 0.016066270233347116 0.29790852566336257 0.3076758262682274 0.26125081868615285 
0.33 0.34 0.2844774430139299 978.9864904894363 983.6761922104068 959.0147344123923 0.016066270233347116 0.017706538994204747 0.3076758262682274 0.3174889931233442 0.266794713483905 
0.34 0.35 0.29035843925673704 983.6761922104068 988.6146499929155 964.439007975438 0.017706538994204747 0.01948536927139053 0.3174889931233442 0.32735029197804516 0.2726591726570501 
0.35 0.36 0.2965902287934214 988.6146499929155 993.7592345286812 970.2087392611412 0.01948536927139053 0.0213921504983388 0.32735029197804516 0.3372620027161609 0.27891002782077695 
0.36 0.37 0.3031242556296841 993.7592345286812 999.1510565146984 976.2698916022506 0.0213921504983388 0.023446855506231996 0.3372620027161609 0.3472263883278892 0.2855046011375857 
0.37 0.38 0.3100186084620405 999.1510565146984 1004.7801234048582 982.6657218829782 0.023446855506231996 0.025650732597019017 0.3472263883278892 0.35724587303357275 0.29250789474723243 
0.38 0.39 0.31726680162011617 1004.7801234048582 1010.6310105661661 989.3783099496136 0.025650732597019017 0.028002533468750958 0.35724587303357275 0.3673227543091113 0.2999204081394829 
0.39 0.4 0.3248560469921148 1010.6310105661661 1016.7151885662759 996.3830068728375 0.028002533468750958 0.03051162038604459 0.3673227543091113 0.3774593069723784 0.3077360370634016 
0.4 0.41 0.33280733630414105 1016.7151885662759 1023.0491821802742 1003.6853746115437 0.03051162038604459 0.03318985221741448 0.3774593069723784 0.3876579454177148 0.31598412452687313 
0.41 0.42 0.34114976147243087 1023.0491821802742 1029.6411206056955 1011.2977363294757 0.03318985221741448 0.03604596707650296 0.3876579454177148 0.3979212082270007 0.32470279712621686 
0.42 0.43 0.34989985270356866 1029.6411206056955 1036.4549597316877 1019.2193155371156 0.03604596707650296 0.039069354396744346 0.3979212082270007 0.40825149852987797 0.333918816364127 
0.43 0.44 0.35901755405581026 1036.4549597316877 1043.5038598572903 1027.398884624795 0.039069354396744346 0.04227062474470431 0.40825149852987797 0.4186511001259753 0.3435984129344311 
0.44 0.45 0.3685267717949147 1043.5038598572903 1050.8189000788295 1035.8425879647023 0.04227062474470431 0.045669126800590834 0.4186511001259753 0.42912251653616185 0.35377600708588636 
0.45 0.46 0.3784762870127249 1050.8189000788295 1058.3699928494902 1044.5780520537892 0.045669126800590834 0.0492561224507616 0.42912251653616185 0.43966826184128116 0.3645135346192961 
0.46 0.47 0.3892643306770472 1058.3699928494902 1066.1868382128453 1053.6351723236914 0.0492561224507616 0.05305096037542461 0.43966826184128116 0.45029084273582015 0.3762570225572731 
0.47 0.48 0.40130431023165564 1066.1868382128453 1074.2368558242783 1063.089294310284 0.05305096037542461 0.05704303000801418 0.45029084273582015 0.46099275698510866 0.3894770509604848 
0.48 0.49 0.41430059462465363 1074.2368558242783 1082.5474074743722 1072.8278820690202 0.05704303000801418 0.06125105587776385 0.46099275698510866 0.4717764709993301 0.40387211889412755 
0.49 0.5 0.4282438551099565 1082.5474074743722 1091.0922698417605 1082.845301517093 0.06125105587776385 0.06566692402200576 0.4717764709993301 0.48264446142064044 0.41945468997146296 
0.5 0.51 0.4430664633138015 1091.0922698417605 1099.9000437044738 1093.0822968087955 0.06566692402200576 0.07031060727192234 0.48264446142064044 0.4935992121970657 0.4361696647752235 
0.51 0.52 0.4588065643270111 1099.9000437044738 1108.966324642027 1103.550545273073 0.07031060727192234 0.07518522638238584 0.4935992121970657 0.5046433310357066 0.4540796193138074 
0.52 0.53 0.475453134918588 1108.966324642027 1118.2698802954958 1114.2216844200939 0.07518522638238584 0.08028453984365176 0.5046433310357066 0.5157792986767927 0.4731932952979736 
0.53 0.54 0.4929642139765229 1118.2698802954958 1127.8353625653076 1125.0525755027056 0.08028453984365176 0.08562727218495361 0.5157792986767927 0.527009609353388 0.49348161978834715 
0.54 0.56 0.5113864534541795 1127.8353625653076 1147.7248930855176 1136.0438372734748 0.08562727218495361 0.0970492350174097 0.527009609353388 0.5497634725625226 0.5150241052227702 
0.56 0.58 0.5509018804305196 1147.7248930855176 1168.6157242825668 1158.4263144397446 0.0970492350174097 0.10948232242847665 0.5497634725625226 0.5729251255141987 0.5618695386294208 
0.58 0.6 0.5939397364425304 1168.6157242825668 1190.59193883435 1181.227276057041 0.10948232242847665 0.12302015706432216 0.5729251255141987 0.5965154156825385 0.6138159729267801 
0.6 0.62 0.6406314246399403 1190.59193883435 1213.5432148386985 1204.4016068448627 0.12302015706432216 0.13763777288596815 0.5965154156825385 0.6205549812023418 0.6711982980450409 
0.62 0.64 0.6906689785620785 1213.5432148386985 1237.5784213276806 1227.739048940964 0.13763777288596815 0.15344751706881585 0.6205549812023418 0.6450643857334151 0.7337929754633513 
0.64 0.66 0.7441857090616795 1237.5784213276806 1262.630885752443 1251.268507427135 0.15344751706881585 0.1704493896128652 0.6450643857334151 0.6700646612225934 0.8019166786014502 
0.66 0.68 0.8009016537708255 1262.630885752443 1288.6131381689045 1274.8550843106661 0.1704493896128652 0.1886246659888828 0.6700646612225934 0.6955752996186941 0.8753569871873644 
0.68 0.7 0.8604559257385787 1288.6131381689045 1315.7831230538475 1298.360905885844 0.1886246659888828 0.20819804054767094 0.6955752996186941 0.721617416919225 0.9537771606848422 
0.7 0.72 0.9232610187694196 1315.7831230538475 1343.897174654048 1321.9707795186728 0.20819804054767094 0.22903844158459494 0.721617416919225 0.7482123899724901 1.0378498206229065 
0.72 0.74 0.9885414958541402 1343.897174654048 1373.0673283658932 1345.4079858391988 0.22903844158459494 0.25127069929454504 0.7482123899724901 0.7753801954104304 1.1266801760879497 
0.7252290553413819 0.76 1.0064363669422054 1351.5237920578409 1403.221337365574 1351.648731602112 0.23485112688105467 0.27488233065803214 0.7553154878794344 0.8031412491300796 1.1512945021962466 
1.0064363669422054 0.78 1.0064363669422054 1351.648731602112 1434.447830240186 1351.648731602112 0.23485112688105467 0.2999856828504574 1.1512945021962466 0.8315160965387728 1.1512945021962466 
