P M R nu
1e-05 0.1857603438278839 18.662327689549105 0 
1.0609741210937502e-05 0.19237174401796578 18.062177720715127 0 
1.1219482421875002e-05 0.19891251986303038 17.542873666264875 0 
1.1829223632812502e-05 0.20538248611847232 17.093735876483763 0 
1.2438964843750002e-05 0.21178355594250906 16.702452253248946 0 
1.3048706054687502e-05 0.21811778066399307 16.352291865781233 0 
1.3658447265625002e-05 0.22438414727142064 16.045092897455586 0 
1.4268188476562502e-05 0.2305857411724112 15.772269330157712 0 
1.4877929687500002e-05 0.23672401669403642 15.52523870875213 0 
1.5487670898437502e-05 0.24279886677826942 15.30282040872776 0 
1.6097412109375002e-05 0.24881407165115516 15.10267649201883 0 
1.6707153320312502e-05 0.2547682080056337 14.92224423372798 0 
1.731689453125e-05 0.2606653246629054 14.752904949965199 0 
1.79266357421875e-05 0.26650454500302456 14.602585642594285 0 
1.8536376953125e-05 0.27228899455243455 14.462946152571892 0 
1.91461181640625e-05 0.2780183080126795 14.333800350574377 0 
1.9755859375e-05 0.2836953821592817 14.213736251400961 0 
2.03656005859375e-05 0.28931961067714657 14.10276738113234 0 
2.0975341796875e-05 0.2948941331456983 13.99430808407033 0 
2.219482421875e-05 0.30589413750181804 13.812805370119356 0 
2.3414306640625e-05 0.316703728750929 13.64517487964235 0 
2.46337890625e-05 0.3273304712494053 13.50244774914777 0 
2.5853271484375e-05 0.3377824647184971 13.373723106525281 0 
2.707275390625e-05 0.34807093776262726 13.262655794694918 0 
2.951171875e-05 0.36814398801728127 13.073056483643185 0 
3.1950683593750003e-05 0.3876150901969268 12.913103962293887 0 
3.43896484375e-05 0.40652883046856353 12.78286767711909 0 
3.682861328125e-05 0.4249272552218018 12.666235589091736 0 
3.9267578125e-05 0.44286143171023595 12.577299193644334 0 
4.41455078125e-05 0.47743472815832844 12.423063183688653 0 
4.90234375e-05 0.5104738538138284 12.314999236676847 0 
5.877929687500001e-05 0.5725795056329672 12.163136222137409 0 
6.853515625e-05 0.6301176634568675 12.062870072939264 0 
8.8046875e-05 0.734098347879485 11.944840801781629 0 
0.0001270703125 0.9085650981143328 11.855753089989411 0 
0.00016609375 1.050797946547446 11.8246497939785 0 
0.0002051171875 1.1697485717481493 11.80530357632774 0 
0.000244140625 1.2710506465191012 11.792447877123061 0 
0.0003221875 1.4348293078398777 11.75578660482954 0 
0.000400234375 1.5617759009638355 11.713976862344303 0 
0.00047828125 1.6629472450871865 11.673064453720851 0 
0.000634375 1.813590953901451 11.574701576442123 0 
0.0007904687499999999 1.8871127764499904 11.48235848790227 0 
0.0009465624999999999 1.8825820773617647 11.342998799766992 0 
0.00110265625 1.8681182828302398 11.196951509090065 0 
0.0012587499999999999 1.8502354102825105 11.056169688248243 0 
0.0014148437499999999 1.8312681483189759 10.924313936981894 0 
0.0015709374999999999 1.812241435132031 10.803062424503619 0 
0.0017270312499999998 1.7936306870622774 10.692400036777919 0 
0.0018831249999999998 1.775657670438657 10.585303437688538 0 
0.0021953124999999998 1.7419366401318324 10.402867147103679 0 
0.0025074999999999997 1.7111974563038077 10.23575522827237 0 
0.0028196875 1.6832051271380428 10.094100439525748 0 
0.003131875 1.6576595796975397 9.972647926161164 0 
0.0034440625 1.6342557928953612 9.855442499220024 0 
0.00375625 1.612730738710283 9.75481783057103 0 
0.004380625 1.5744405597569862 9.582837294847529 0 
0.005005 1.5413238873401407 9.435044247471774 0 
0.005629375000000001 1.5123293015976538 9.312955941040874 0 
0.006253750000000001 1.4866791767514698 9.211755891873928 0 
0.0075025000000000005 1.443170647161461 9.034776140311198 0 
0.00875125 1.407518508029879 8.902959918174897 0 
0.01 1.3776562352615698 8.795072973765638 0 
