muQ deltax deltay muu mud mus mue nu nd ns ne epsilon P
1.001001001001001 0.0 0.0 0.8858725405894112 1.116129461412591 0.0 0.23025692082317972 9.130263904981782e-09 1.82605278099705e-08 0.0 -7.030552491975122e-26 2.8469363151410028e-11 0.0 
2.002002002002002 0.0 0.0 1.7717450811795163 2.232258922824488 0.0 0.46051384164497167 7.304211123994007e-08 1.4608422247962779e-07 0.0 -5.939819291249808e-27 3.487035529943219e-10 1.0680625742803577e-10 
3.0030030030030033 0.0 0.0 2.659005989311387 3.347000016694619 0.0 0.6879940273832319 2.4690367676055037e-07 4.924212135919287e-07 0.0 4.62046643268893e-10 1.7356822228346095e-09 5.692878278986086e-10 
4.004004004004004 0.0 0.0 3.546809993217167 4.461198014790842 0.0 0.9143880215736755 5.859807926033099e-07 1.1660686284448084e-06 0.0 1.9643189209813363e-09 5.468470666487197e-09 1.8137510645712948e-09 
5.005005005005005 0.0 0.0 4.434471941684699 5.57553806832531 0.0 1.1410661266406108 1.145236931172345e-06 2.2763024551470646e-06 0.0 4.723802399140748e-09 1.3338254237093052e-08 4.437267965373233e-09 
6.0060060060060065 0.0 0.0 5.322023309941967 6.689988702070046 0.0 1.3679653921280788 1.9797024827556633e-06 3.932292034878988e-06 0.0 9.037643544736633e-09 2.7647910077055522e-08 9.20746515309616e-09 
7.007007007007008 0.0 0.0 6.209501345202615 7.804512668811402 0.0 1.595011323608786 3.1444144767518352e-06 6.24319615661332e-06 0.0 1.521093229620732e-08 5.121206066508848e-08 1.706255036559503e-08 
8.008008008008009 0.0 0.0 7.096930057452309 8.91908595856371 0.0 1.8221559011113997 4.694411823397033e-06 9.318170636226089e-06 0.0 2.3551003522820245e-08 8.73570768687054e-08 2.9111313983931503e-08 
9.00900900900901 0.0 0.0 7.984324454595691 10.033693563422329 0.0 2.0493691088266375 6.684734163411962e-06 1.3266370139778714e-05 0.0 3.436606234749603e-08 1.3992107854596334e-07 4.66331293354809e-08 
10.01001001001001 0.0 0.0 8.871694165844078 11.148325854175942 0.0 2.276631688331865 9.170421475317692e-06 1.8196948803255205e-05 0.0 4.7964715791815873e-08 2.1325393472072677e-07 7.107795278251993e-08 
11.011011011011012 0.0 0.0 9.759045585309101 12.262976436712925 0.0 2.503930851403824 1.2206513912908556e-05 2.4219060488218255e-05 0.0 6.465577919768738e-08 3.1221726364603917e-07 1.040663237543454e-07 
12.012012012012013 0.0 0.0 10.64638310113477 13.377640922889254 0.0 2.7312578217544847 1.584805172878327e-05 3.1441858901793403e-05 0.0 8.474818525588857e-08 4.4218443283067827e-07 1.4738936476075054e-07 
13.013013013013014 0.0 0.0 11.53370981500389 14.492316211022139 0.0 2.9586063960182485 2.0150075234869565e-05 3.997449765849005e-05 0.0 1.0855093708334534e-07 6.090405590515264e-07 2.0300878139830596e-07 
14.014014014014016 0.0 0.0 12.421027976872235 15.607000051155795 0.0 3.1859720742835607 2.5167624780552335e-05 4.99261303144017e-05 0.0 1.363730822335466e-07 8.191825083597192e-07 2.7305686235350267e-07 
15.015015015015017 0.0 0.0 13.308339256325109 16.721690773704925 0.0 3.4133515173798146 3.095574073983404e-05 6.140591038726018e-05 0.0 1.685236974644494e-07 1.079518896084113e-06 3.598364794044976e-07 
16.016016016016017 0.0 0.0 14.195644917209872 17.836387114822163 0.0 3.64074219761229 3.756946350345612e-05 7.452299136872927e-05 0.0 2.0531187938864406e-07 1.3974700868332164e-06 4.6582108742208996e-07 
17.017017017017018 0.0 0.0 15.082945933186567 18.95108810084747 0.0 3.868142167660904 4.5063833473873705e-05 8.938652673223971e-05 0.0 2.4704673850899364e-07 1.780968194496306e-06 5.936547243702963e-07 
18.01801801801802 0.0 0.0 15.970243066126312 20.065792969909722 0.0 4.095549903783413 5.349389106198268e-05 0.00010610566993808857 0.0 2.9403739528589853e-07 2.2384570822434883e-06 7.46152011306489e-07 
19.01901901901902 0.0 0.0 16.857536920494198 21.180501117543837 0.0 4.3229641970496395 6.291467668476055e-05 0.0001247895744371162 0.0 3.465929774776055e-07 2.7788923625278555e-06 9.262981523821953e-07 
20.02002002002002 0.0 0.0 17.744827981879574 22.295212058160462 0.0 4.5503840762808885 7.338123076386957e-05 0.00014554739367287516 0.0 4.050226182821977e-07 3.411741397083172e-06 1.1372489348423827e-06 
21.021021021021024 0.0 0.0 18.632116644748848 23.4099253972932 0.0 4.777808752544354 8.494859372436928e-05 0.0001684882810836404 0.0 4.6963545503191365e-07 4.1469832969270376e-06 1.3823307290265368e-06 
22.022022022022025 0.0 0.0 19.519403232815286 24.524640811228764 0.0 5.00523757841348 9.767180599406879e-05 0.00019372139010341154 0.0 5.407406282363413e-07 4.9951089223583955e-06 1.6650404883678572e-06 
23.023023023023026 0.0 0.0 20.406688014176936 25.63935803186911 0.0 5.232670017692175 0.00011160590800283504 0.00022135587416299065 0.0 6.186472808879522e-07 5.96712088295939e-06 1.98904574939391e-06 
24.024024024024026 0.0 0.0 21.29397121274497 26.75407683530308 0.0 5.460105622558109 0.00012680594018219752 0.0002515008866905981 0.0 7.036645579379443e-07 7.074533537594696e-06 2.358184631726386e-06 
25.025025025025027 0.0 0.0 22.181253016970032 27.86879703308002 0.0 5.687544016109991 0.00014332694296504092 0.00028426558111234663 0.0 7.961016058997043e-07 8.329372994410868e-06 2.776465838080922e-06 
26.026026026026027 0.0 0.0 23.06853358657713 28.98351846547493 0.0 5.9149848788977994 0.00016122395678524822 0.00031975911085280217 0.0 8.962675725499375e-07 9.744177110838635e-06 3.248068654267841e-06 
27.027027027027028 0.0 0.0 23.955813057833645 30.098240996220408 0.0 6.1424279383867635 0.0001805520220776088 0.0003580906293351188 0.0 1.0044716066887744e-06 1.1331995493590526e-05 3.7773429491914054e-06 
28.028028028028032 0.0 0.0 24.843091547694648 31.212964508361416 0.0 6.369872960666767 0.00020136617927761827 0.0003993692899813585 0.0 1.1210228579573418e-06 1.3106389498662035e-05 4.368809174850161e-06 
29.029029029029033 0.0 0.0 25.73036915710299 32.327688900955074 0.0 6.597319743852081 0.00022372146882137508 0.00044370424621264034 0.0 1.2462304766908954e-06 1.5081432231330826e-05 5.027158366336738e-06 
30.030030030030034 0.0 0.0 26.617645973633074 33.44241408642699 0.0 6.824768112793922 0.0002476729311454213 0.0004912046514494038 0.0 1.380403613805005e-06 1.727170854615871e-05 5.757252141838409e-06 
31.031031031031034 0.0 0.0 27.50492207363354 34.55713998842853 0.0 7.052217914794989 0.0002732756066867606 0.0005419796591113617 0.0 1.5238514206974275e-06 1.969231504698866e-05 6.564122702636249e-06 
32.032032032032035 0.0 0.0 28.3921975239648 35.67186654009927 0.0 7.279669016134472 0.0003005845358826919 0.0005961384226177772 0.0 1.6768830491765664e-06 2.235886008694805e-05 7.452972833106045e-06 
33.033033033033036 0.0 0.0 29.279472383428427 36.786593682637644 0.0 7.507121299209219 0.00032965475917080264 0.0006537900953874617 0.0 1.8398076513971018e-06 2.528746376844708e-05 8.429175900717896e-06 
34.034034034034036 0.0 0.0 30.166746703948164 37.90132136411991 0.0 7.734574660171745 0.0003605413169890557 0.0007150438308386402 0.0 2.012934379803245e-06 2.84947579431751e-05 9.498275856034951e-06 
35.03503503503504 0.0 0.0 31.054020531537205 39.01604953853287 0.0 7.962029006995664 0.0003932992497754221 0.0007800087823895355 0.0 2.196572387101005e-06 3.1997886212110395e-05 1.0665987232716634e-05 
36.03603603603604 0.0 0.0 31.94129390712392 40.130778164948154 0.0 8.189484257824232 0.00042798359796819563 0.000848794103457857 0.0 2.3910308262075704e-06 3.581450392550975e-05 1.1938195147515263e-05 
37.03703703703704 0.0 0.0 32.82856686723188 41.2455072068422 0.0 8.416940339610322 0.0004646494020058528 0.0009215089474610374 0.0 2.5966188502271804e-06 3.996277818291216e-05 1.3320955300277148e-05 
38.03803803803804 0.0 0.0 33.71583944455297 42.3602366315231 0.0 8.644397186970131 0.0005033517023268738 0.0009982624678165036 0.0 2.813645612433006e-06 4.446138783314356e-05 1.4820493973944296e-05 
39.03903903903904 0.0 0.0 34.6031116684429 43.474966409635186 0.0 8.871854741192285 0.0005441455393700194 0.0010791638179412466 0.0 3.0424202662333825e-06 4.932952347430765e-05 1.6443208034551274e-05 
40.04004004004004 0.0 0.0 35.49038356532912 44.58969651475096 0.0 9.099312949421845 0.0005870859535739819 0.0011643221512523615 0.0 3.2832519651684796e-06 5.458688745379649e-05 1.8195664931228785e-05 
41.04104104104105 0.0 0.0 36.37765515907172 45.70442692301037 0.0 9.326771763938646 0.0006322279853776291 0.0012538466211666785 0.0 3.5364498628840233e-06 6.0253693868282676e-05 2.0084602696201017e-05 
42.04204204204205 0.0 0.0 37.26492647126871 46.819157612815395 0.0 9.554231141546687 0.0006796266752200477 0.0013478463811006725 0.0 3.802323113115586e-06 6.635066856371604e-05 2.211692994478464e-05 
43.04304304304305 0.0 0.0 38.15219752150995 47.933888564576144 0.0 9.781691043066198 0.0007293370635401004 0.0014464305844711846 0.0 4.0811808696967676e-06 7.289904913534053e-05 2.4299725875394208e-05 
44.04404404404405 0.0 0.0 39.03946832761593 49.04861976047217 0.0 10.009151432856244 0.0007814141907770563 0.001549708384694408 0.0 4.37333228652126e-06 7.992058492766969e-05 2.6640240269534384e-05 
45.04504504504505 0.0 0.0 39.926738905820876 50.16335118426923 0.0 10.236612278448353 0.0008359130973698264 0.0016577889351871075 0.0 4.679086517567677e-06 8.74375370345161e-05 2.9145893491809273e-05 
46.04604604604605 0.0 0.0 40.814009270958756 51.278082821133346 0.0 10.464073550174591 0.0008928888237578417 0.0017707813893652268 0.0 4.998752716853682e-06 9.547267829895674e-05 3.182427648991123e-05 
47.04704704704705 0.0 0.0 41.70127943659927 52.392814657494824 0.0 10.691535220895554 0.0009523964103802436 0.0018887949006451744 0.0 5.332640038464774e-06 0.00010404929331336494 3.4683150794631285e-05 
48.04804804804805 0.0 0.0 42.58854941518664 53.507546680909456 0.0 10.918997265722817 0.001014490897676376 0.002011938622443023 0.0 5.681057636526924e-06 0.00011319117841938927 3.77304485198525e-05 
49.04904904904905 0.0 0.0 43.47581921814922 54.62227887994889 0.0 11.146459661799668 0.0010792273260854398 0.002140321708175092 0.0 6.044314665216795e-06 0.0001229226417079699 4.097427236255478e-05 
50.050050050050054 0.0 0.0 44.36308885600498 55.73701124409513 0.0 11.373922388090152 0.0011466607360467907 0.002274053311257448 0.0 6.422720278744094e-06 0.00013326850301932427 4.442289560281059e-05 
51.051051051051054 0.0 0.0 45.25035833845033 56.85174376365178 0.0 11.601385425201448 0.001216846167999936 0.002413242585105919 0.0 6.816583631347869e-06 0.00014425409394294708 4.808476210378489e-05 
52.052052052052055 0.0 0.0 46.13762767443506 57.96647642966905 0.0 11.82884875523399 0.0012898386623842208 0.002557998683136586 0.0 7.226213877306824e-06 0.000155905257817624 5.1968486311739564e-05 
53.053053053053056 0.0 0.0 47.024896872235885 59.08120923387023 0.0 12.056312361634346 0.0013656932596390937 0.002708430758765369 0.0 7.651920170924493e-06 0.00016824834973142 5.608285325602973e-05 
