Deltax Deltay Omega
-600.0 429 1.2537181969847593 
-595.9866220735786 429 1.5500747465881457 
-591.9732441471572 429 1.8252048088216026 
-587.9598662207358 429 2.07980203200973 
-583.9464882943143 429 2.3145490738531223 
-579.9331103678929 429 2.53011764445844 
-575.9197324414715 429 2.7271685496632876 
-571.9063545150502 429 2.9063517346598284 
-567.8929765886288 429 3.068306327921262 
-563.8795986622074 429 3.2136606854358116 
-559.866220735786 429 3.34303243525178 
-555.8528428093646 429 3.4570285223390074 
-551.8394648829432 429 3.5562452537703 
-547.8260869565217 429 3.641268344228443 
-543.8127090301003 429 3.7126729618425247 
-539.7993311036789 429 3.7710237743591564 
-535.7859531772575 429 3.816874995652937 
-531.7725752508361 429 3.850770432581824 
-527.7591973244147 429 3.8732435321917826 
-523.7458193979933 429 3.8848174292766346 
-519.7324414715719 429 3.8860049942981596 
-515.7190635451504 429 3.8773088816719716 
-511.7056856187291 429 3.8592215784248918 
-507.6923076923077 429 3.8322254532295785 
-503.6789297658863 429 3.7967928058220823 
-499.6655518394649 429 3.7533859168087624 
-495.6521739130435 429 3.7024570978683182 
-491.6387959866221 429 3.6444487423556207 
-487.6254180602007 429 3.579793376313539 
-483.61204013377926 429 3.5089137098995704 
-479.59866220735785 429 3.4322226892340626 
-475.58528428093643 429 3.3501235486768497 
-471.571906354515 429 3.263009863539696 
-467.5585284280936 429 3.1712656032415776 
-463.54515050167225 429 3.0752651849145956 
-459.53177257525084 429 2.9753735274679567 
-455.5183946488294 429 2.87194610611817 
-451.505016722408 429 2.765329007393401 
-447.49163879598666 429 2.6558589846202985 
-443.47826086956525 429 2.5438635139019836 
-439.46488294314383 429 2.4296608505958175 
-435.4515050167224 429 2.313560086299991 
-431.438127090301 429 2.1958612063582748 
-427.4247491638796 429 2.076855147892333 
-423.4113712374582 429 1.9568238583714177 
-419.39799331103677 429 1.8360403547294755 
-415.38461538461536 429 1.7147687830399978 
-411.37123745819395 429 1.593264478759304 
-407.3578595317726 429 1.471774027549045 
-403.3444816053512 429 1.3505353266893094 
-399.33110367892976 429 1.2297776470938955 
-395.31772575250835 429 1.1097216959395662 
-391.304347826087 429 0.9905796799217307 
-387.2909698996656 429 0.8725553691490657 
-383.27759197324417 429 0.7558441616902202 
-379.26421404682276 429 0.6406331487859815 
-375.25083612040135 429 0.527101180740827 
-371.23745819397993 429 0.4154189335080718 
-367.2240802675585 429 0.30574897598352563 
