Deltax Deltay Omega
-600.0 429 74.9818793856251 
-595.9866220735786 429 72.35535634617366 
-591.9732441471572 429 69.77912458731991 
-587.9598662207358 429 67.25282924978391 
-583.9464882943143 429 64.77611156817244 
-579.9331103678929 429 62.348608914009034 
-575.9197324414715 429 59.96995483905933 
-571.9063545150502 429 57.639779118954266 
-567.8929765886288 429 55.35770779711633 
-563.8795986622074 429 53.12336322899438 
-559.866220735786 429 50.936364126607835 
-555.8528428093646 429 48.79632560340867 
-551.8394648829432 429 46.70285921946264 
-547.8260869565217 429 44.65557302695625 
-543.8127090301003 429 42.654071616033164 
-539.7993311036789 429 40.69795616096553 
-535.7859531772575 429 38.78682446666425 
-531.7725752508361 429 36.920271015534354 
-527.7591973244147 429 35.09788701467986 
-523.7458193979933 429 33.31926044346328 
-519.7324414715719 429 31.583976101426167 
-515.7190635451504 429 29.89161565657461 
-511.7056856187291 429 28.241757694036817 
-507.6923076923077 429 26.633977765097615 
-503.6789297658863 429 25.06784843661603 
-499.6655518394649 429 23.542939340832366 
-495.6521739130435 429 22.058817225569996 
-491.6387959866221 429 20.615046004839375 
-487.6254180602007 429 19.211186809849778 
-483.61204013377926 429 17.846798040435925 
-479.59866220735785 429 16.52143541690626 
-475.58528428093643 429 15.234652032319564 
-471.571906354515 429 13.985998405197343 
-467.5585284280936 429 12.775022532679198 
-463.54515050167225 429 11.601269944128733 
-459.53177257525084 429 10.464283755197359 
-455.5183946488294 429 9.363604722354768 
-451.505016722408 429 8.298771297893131 
-447.49163879598666 429 7.269319685413909 
-443.47826086956525 429 6.274783895805877 
-439.46488294314383 429 5.314695803722891 
-435.4515050167224 429 4.388585204570555 
-431.438127090301 429 3.4959798720107638 
-427.4247491638796 429 2.636405615994253 
-423.4113712374582 429 1.809386341330152 
-419.39799331103677 429 1.0144441068031196 
-415.38461538461536 429 0.2510991848482035 
-411.37123745819395 429 -0.48112987820587527 
-407.3578595317726 429 -1.182726201314189 
-403.3444816053512 429 -1.8541745073025746 
-399.33110367892976 429 -2.4959610608523075 
-395.31772575250835 429 -3.1085736058708533 
-391.304347826087 429 -3.6925013022361775 
-387.2909698996656 429 -4.248234661902158 
-383.27759197324417 429 -4.776265484351829 
-379.26421404682276 429 -5.277086791385285 
-375.25083612040135 429 -5.751192761228022 
-371.23745819397993 429 -6.199078661945942 
-367.2240802675585 429 -6.621240784151532 
-363.2107023411371 429 -7.01817637298677 
-359.1973244147157 429 -7.390383559366327 
-355.1839464882943 429 -7.738361290465376 
-351.17056856187287 429 -8.062609259434845 
-347.1571906354515 429 -8.363627834326781 
-343.1438127090301 429 -8.641917986212158 
-339.1304347826087 429 -8.897981216472248 
-335.1170568561873 429 -9.13231948324443 
-331.10367892976586 429 -9.345435127002643 
-327.0903010033445 429 -9.537830795251677 
-323.0769230769231 429 -9.710009366314175 
-319.0635451505017 429 -9.862473872188001 
-315.05016722408027 429 -9.995727420451143 
-311.03678929765886 429 -10.110273115190333 
-307.02341137123744 429 -10.20661397692854 
-303.01003344481603 429 -10.28525286152589 
-298.9966555183947 429 -10.346692378027072 
-294.98327759197326 429 -10.391434805427698 
-290.96989966555185 429 -10.419982008330708 
-286.95652173913044 429 -10.432835351462844 
-282.943143812709 429 -10.430495613019897 
-278.9297658862876 429 -10.413462896808227 
-274.9163879598662 429 -10.382236543148695 
-270.90301003344484 429 -10.337315038507484 
-266.88963210702343 429 -10.279195923817083 
-262.876254180602 429 -10.208375701448759 
-258.8628762541806 429 -10.125349740796313 
-254.8494983277592 429 -10.030612182428994 
-250.83612040133778 429 -9.924655840769642 
-246.82274247491637 429 -9.80797210525172 
-242.809364548495 429 -9.681050839907236 
-238.7959866220736 429 -9.54438028133465 
-234.7826086956522 429 -9.398446934993832 
-230.76923076923077 429 -9.243735469772153 
-226.75585284280936 429 -9.080728610763174 
-222.74247491638795 429 -8.909907030196209 
-218.72909698996654 429 -8.731749236451888 
-214.71571906354518 429 -8.546731461095364 
-210.70234113712377 429 -8.355327543854974 
-206.68896321070235 429 -8.15800881547029 
-202.67558528428094 429 -7.9552439783291256 
-198.66220735785953 429 -7.7474989848083675 
-194.64882943143812 429 -7.535236913228586 
-190.6354515050167 429 -7.318917841326927 
-186.6220735785953 429 -7.098998717146924 
-182.60869565217394 429 -6.875933227237553 
-178.59531772575252 429 -6.650171662046948 
-174.5819397993311 429 -6.422160778388798 
-170.5685618729097 429 -6.192343658851114 
-166.55518394648828 429 -5.9611595680084895 
-162.54180602006687 429 -5.729043805288859 
-158.52842809364546 429 -5.4964275543355265 
-154.5150501672241 429 -5.263737728693253 
-150.5016722408027 429 -5.031396813634517 
-146.48829431438128 429 -4.799822703927866 
-142.47491638795987 429 -4.569428537334534 
-138.46153846153845 429 -4.340622523602304 
-134.44816053511704 429 -4.113807768706155 
-130.43478260869563 429 -3.8893820940638495 
-126.42140468227427 429 -3.667737850430551 
-122.40802675585286 429 -3.4492617261496057 
-118.39464882943145 429 -3.2343345494063906 
-114.38127090301003 429 -3.023331084097754 
-110.36789297658862 429 -2.8166198188909153 
-106.35451505016721 429 -2.614562749001429 
-102.3411371237458 429 -2.417515150169343 
-98.32775919732444 429 -2.2258253442546785 
-94.31438127090303 429 -2.0398344558064085 
-90.30100334448161 429 -1.8598761588814474 
-86.2876254180602 429 -1.686276413299402 
-82.27424749163879 429 -1.519353189412396 
-78.26086956521738 429 -1.3594161803432927 
-74.24749163879596 429 -1.2067665004955441 
-70.23411371237455 429 -1.061696368957758 
-66.22073578595314 429 -0.9244887762076356 
-62.207357859531726 429 -0.7954171322528417 
-58.19397993311031 429 -0.674744894015885 
-54.180602006689014 429 -0.5627251693564539 
-50.1672240802676 429 -0.4596002945997498 
-46.15384615384619 429 -0.36560138176312884 
-42.140468227424776 429 -0.28094783078661706 
-38.12709030100336 429 -0.2058468008869665 
-34.11371237458195 429 -0.1404926335310731 
-30.100334448160538 429 -0.08506621723947941 
-26.086956521739125 429 -0.039734281107391814 
-22.073578595317713 429 -0.004648598899377818 
-18.0602006688963 429 0.020054922435996665 
-14.046822742474887 429 0.034257309594738564 
-10.033444816053475 429 0.03785781010718604 
-6.020066889632062 429 0.03077551818537739 
-2.0066889632106495 429 0.012951596586040264 
2.0066889632106495 429 -0.015647026216198682 
6.020066889632062 429 -0.05502035022134106 
10.033444816053475 429 -0.1051353039040119 
14.046822742474887 429 -0.1659330500209389 
18.0602006688963 429 -0.23733268278416028 
22.073578595317713 429 -0.3192334497240143 
26.086956521739125 429 -0.4115163775365078 
30.100334448160538 429 -0.5140455592730748 
34.11371237458195 429 -0.6266692211691481 
38.12709030100336 429 -0.7492206341295209 
42.140468227424776 429 -0.8815189096336511 
46.15384615384619 429 -1.0233697062146423 
50.1672240802676 429 -1.1745658646557429 
54.180602006689014 429 -1.3348879850169264 
58.19397993311031 429 -1.5041049552808354 
62.207357859531726 429 -1.6819744391222715 
66.22073578595314 429 -1.868243328681545 
70.23411371237455 429 -2.0626481670361474 
74.24749163879596 429 -2.2649155441784123 
78.26086956521738 429 -2.4747624696306403 
82.27424749163879 429 -2.691896724304223 
86.2876254180602 429 -2.916017193795709 
90.30100334448161 429 -3.146814184982234 
94.31438127090303 429 -3.3839697275116745 
98.32775919732444 429 -3.627157861564424 
102.34113712374585 429 -3.876044913083571 
106.35451505016727 429 -4.130289757520137 
110.36789297658868 429 -4.389544073014103 
114.38127090300998 429 -4.653452583825413 
118.39464882943139 429 -4.92165329473853 
122.4080267558528 429 -5.193777717086224 
126.42140468227421 429 -5.469451086971649 
130.43478260869563 429 -5.74829257620943 
134.44816053511704 429 -6.029915496456215 
138.46153846153845 429 -6.313927496956844 
142.47491638795987 429 -6.599930756293552 
146.48829431438128 429 -6.887522168491363 
150.5016722408027 429 -7.176293523802494 
154.5150501672241 429 -7.46583168446571 
158.52842809364552 429 -7.755718755712465 
162.54180602006693 429 -8.04553225227028 
166.55518394648834 429 -8.334845260594387 
170.56856187290964 429 -8.623226597041485 
174.58193979933105 429 -8.910240962183643 
178.59531772575247 429 -9.195449091446282 
182.60869565217388 429 -9.478407902241361 
186.6220735785953 429 -9.758670637755216 
190.6354515050167 429 -10.035787007539698 
194.64882943143812 429 -10.309303325045839 
198.66220735785953 429 -10.5787626422301 
202.67558528428094 429 -10.843704881355336 
206.68896321070235 429 -11.103666964100977 
210.70234113712377 429 -11.358182938090142 
214.71571906354518 429 -11.60678410093501 
218.7290969899666 429 -11.848999121896018 
222.742474916388 429 -12.084354161244818 
226.75585284280942 429 -12.312372987416262 
230.76923076923072 429 -12.532577092029715 
234.78260869565213 429 -12.744485802855872 
238.79598662207354 429 -12.947616394801166 
242.80936454849495 429 -13.141484198978238 
246.82274247491637 429 -13.325602709927203 
250.83612040133778 429 -13.499483691049603 
254.8494983277592 429 -13.662637278313435 
258.8628762541806 429 -13.814572082285231 
262.876254180602 429 -13.95479528854216 
266.88963210702343 429 -14.082812756514963 
270.90301003344484 429 -14.198129116809842 
274.91638795986626 429 -14.300247867055532 
278.92976588628767 429 -14.388671466319542 
282.9431438127091 429 -14.462901428135694 
286.9565217391304 429 -14.522438412183115 
290.9698996655518 429 -14.566782314655462 
294.9832775919732 429 -14.595432357356934 
298.9966555183946 429 -14.607887175560787 
303.01003344481603 429 -14.603644904664085 
307.02341137123744 429 -14.582203265671215 
311.03678929765886 429 -14.543059649537486 
315.05016722408027 429 -14.485711200402777 
319.0635451505017 429 -14.409654897744112 
323.0769230769231 429 -14.314387637474768 
327.0903010033445 429 -14.199406312016748 
331.1036789297659 429 -14.064207889372186 
335.11705685618733 429 -13.908289491218463 
339.13043478260875 429 -13.73114847005075 
343.14381270903004 429 -13.532282485395152 
347.15719063545146 429 -13.311189579114247 
351.17056856187287 429 -13.067368249826794 
355.1839464882943 429 -12.800317526461802 
359.1973244147157 429 -12.509537040967233 
363.2107023411371 429 -12.194527100192154 
367.2240802675585 429 -11.854788756961396 
371.23745819397993 429 -11.489823880360285 
375.25083612040135 429 -11.099135225246846 
379.26421404682276 429 -10.682226501008588 
383.27759197324417 429 -10.23860243957961 
387.2909698996656 429 -9.76776886273442 
391.304347826087 429 -9.26923274867292 
395.3177257525084 429 -8.742502297912067 
399.3311036789297 429 -8.187086998498026 
403.3444816053511 429 -7.602497690552753 
407.35785953177253 429 -6.988246630168853 
411.37123745819395 429 -6.343847552665012 
415.38461538461536 429 -5.6688157352154125 
419.39799331103677 429 -4.962668058864977 
423.4113712374582 429 -4.224923069942424 
427.4247491638796 429 -3.4551010408828025 
431.4381270903009 429 -2.6527240304707957 
435.4515050167224 429 -1.8173159435154598 
439.4648829431437 429 -0.9484025899676016 
443.47826086956525 429 -0.04551174348909641 
447.49163879598655 429 0.8918268005144326 
451.5050167224081 429 1.8640811673892128 
455.51839464882937 429 2.8717173462463594 
459.5317725752509 429 3.915199133484467 
463.5451505016722 429 4.9949880768113255 
467.5585284280937 429 6.1115434197574 
471.571906354515 429 7.265322046671015 
475.58528428093655 429 8.45677842818877 
479.59866220735785 429 9.686364567170974 
