Deltax Deltay Omega
-600.0 429 -8.316157418828638 
-595.9866220735786 429 -7.6404126726895125 
-591.9732441471572 429 -6.9951773816864655 
-587.9598662207358 429 -6.379621801772469 
-583.9464882943143 429 -5.792928099090259 
-579.9331103678929 429 -5.234290306942082 
-575.9197324414715 429 -4.702914282465069 
-571.9063545150502 429 -4.198017663007391 
-567.8929765886288 429 -3.718829822201887 
-563.8795986622074 429 -3.2645918257320856 
-559.866220735786 429 -2.8345563867871206 
-555.8528428093646 429 -2.4279878212002877 
-551.8394648829432 429 -2.0441620022675897 
-547.8260869565217 429 -1.6823663152407635 
-543.8127090301003 429 -1.3418996114909008 
-539.7993311036789 429 -1.0220721623373166 
-535.7859531772575 429 -0.7222056125369772 
-531.7725752508361 429 -0.4416329334292176 
-527.7591973244147 429 -0.17969837573102945 
-523.7458193979933 429 0.06424257802273532 
-519.7324414715719 429 0.2908232613994921 
-515.7190635451504 429 0.5006658723548278 
-511.7056856187291 429 0.6943815218898141 
-507.6923076923077 429 0.8725702830856851 
-503.6789297658863 429 1.0358212405213534 
-499.6655518394649 429 1.1847125400803773 
-495.6521739130435 429 1.319811439152952 
-491.6387959866221 429 1.4416743572397286 
-487.6254180602007 429 1.5508469269637148 
-483.61204013377926 429 1.6478640454968052 
-479.59866220735785 429 1.7332499264080774 
-475.58528428093643 429 1.8075181519404002 
-471.571906354515 429 1.871171725722884 
-467.5585284280936 429 1.924703125926137 
-463.54515050167225 429 1.9685943588682409 
-459.53177257525084 429 2.0033170130786537 
-455.5183946488294 429 2.029332313828466 
-451.505016722408 429 2.0470911781347163 
-447.49163879598666 429 2.0570342702472506 
-443.47826086956525 429 2.0595920576266904 
-439.46488294314383 429 2.055184867422195 
-435.4515050167224 429 2.0442229434580663 
-431.438127090301 429 2.027106503738516 
-427.4247491638796 429 2.004225798479914 
-423.4113712374582 429 1.9759611686805696 
-419.39799331103677 429 1.9426831052377658 
-415.38461538461536 429 1.9047523086226505 
-411.37123745819395 429 1.8625197491235042 
-407.3578595317726 429 1.8163267276682482 
-403.3444816053512 429 1.7665049372375574 
-399.33110367892976 429 1.7133765248801096 
-395.31772575250835 429 1.6572541543418586 
-391.304347826087 429 1.598441069321718 
-387.2909698996656 429 1.537231157366183 
-383.27759197324417 429 1.473909014416019 
-379.26421404682276 429 1.4087500100184305 
-375.25083612040135 429 1.3420203532186394 
-371.23745819397993 429 1.2739771591449978 
-367.2240802675585 429 1.2048685163026727 
-363.2107023411371 429 1.1349335545908559 
-359.1973244147157 429 1.0644025140594644 
-355.1839464882943 429 0.9934968144213997 
