P M R nu
1e-07 9.409705505242385e-05 0.5057574724759466 0 
7.10345458984375e-07 0.0017617928466875828 1.3421949481552355 0 
1.32069091796875e-06 0.0044175615197421065 1.8223904964836313 0 
1.931036376953125e-06 0.00772593024139829 2.1944053165644153 0 
2.5413818359375e-06 0.011540015811355508 2.507017650207288 0 
3.151727294921875e-06 0.01576926284047361 2.7804620848822323 0 
3.7620727539062504e-06 0.02035003229700892 3.025487100798579 0 
4.372418212890625e-06 0.025234240292440833 3.2486271216278393 0 
4.982763671875e-06 0.030383835875806918 3.4542136079630543 0 
6.20345458984375e-06 0.041359899394650936 3.8241243721344027 0 
7.4241455078125e-06 0.053083552145428974 4.151496437042028 0 
8.64483642578125e-06 0.0654104237821924 4.446186423098254 0 
9.86552734375e-06 0.07822867430177319 4.714718468299133 0 
1.1086218261718749e-05 0.09144903530557134 4.961685977760995 0 
1.23069091796875e-05 0.1049986934652705 5.190473801375677 0 
1.352760009765625e-05 0.11881727859383356 5.403664835637603 0 
1.4748291015625001e-05 0.1328540994817337 5.603285365891406 0 
1.71896728515625e-05 0.16141661527895154 5.968020988166419 0 
1.96310546875e-05 0.19041039023151662 6.294532146102861 0 
2.2072436523437502e-05 0.21962894285615014 6.589758117306151 0 
2.4513818359375e-05 0.24891495451086973 6.858811699920339 0 
2.6955200195312498e-05 0.27814704871023027 7.105590681074462 0 
2.939658203125e-05 0.30723083452441613 7.3331487637614154 0 
3.1837963867187494e-05 0.3360925627405568 7.54393116350073 0 
3.4279345703124996e-05 0.36467450726585676 7.739931448335941 0 
3.9162109375e-05 0.42082864575680295 8.09392265225434 0 
4.4044873046875e-05 0.47544123985009845 8.405454948209742 0 
4.892763671875e-05 0.5283667926596126 8.682082994905091 0 
5.3810400390624994e-05 0.5795301540348365 8.929517926186724 0 
5.86931640625e-05 0.6289033020680054 9.15219227541553 0 
6.845869140624999e-05 0.7223156723482967 9.536642892899302 0 
7.822421875e-05 0.8088513253141951 9.856366113458627 0 
8.798974609375e-05 0.8889194679376855 10.125702278583995 0 
9.77552734375e-05 0.9629890899663548 10.354908167625515 0 
0.00011728632812499999 1.095026633568428 10.721432698400063 0 
0.00013681738281249998 1.208519373543866 10.997699919614764 0 
0.0001563484375 1.3065189854402999 11.209503467135148 0 
0.00019541054687499998 1.4656858875707988 11.502018406148627 0 
0.00023447265624999998 1.58770269635702 11.681243395976088 0 
0.000312596875 1.7577969376753102 11.853137107346527 0 
0.00062509375 2.0160005639488445 11.758939962003051 0 
0.000937590625 2.0629039970169014 11.448062272363993 0 
0.0012500875 2.0568439490558688 11.156097086185312 0 
0.001562584375 2.034214941078345 10.904923450890184 0 
0.00187508125 2.006470474480932 10.690828175475128 0 
0.002500075 1.9499310139733101 10.348257940539336 0 
0.00312506875 1.8985372959557714 10.086860387962433 0 
0.0037500625 1.853520250279667 9.880675741793304 0 
0.00500005 1.7798751383312872 9.575721613656167 0 
0.0075000250000000004 1.6769456417254112 9.202333364767645 0 
0.01 1.6085250435008795 8.98573944601705 0 
