mu md ms muu mud mus mue nu nd ns ne epsilon P epsilonorg Porg
299.9999964237213 299.9999964237213 0.0 0.0 0.0 0.0 0.0 -6.513815750630622e-17 -6.513815750630622e-17 0.0 -1.0052185159850071e-25 0.0 0.0 0.0 0.0 
299.9999964237213 299.9999964237213 0.0 299.9999964237213 299.9999964237213 0.0 0.0 0.0 0.0 0.0 -1.0052185159850071e-25 0.0 0.0 0.0 0.0 
299.6996961270009 299.6996961270009 0.0 300.41102655772033 300.8280786219856 0.0 0.41705206426526303 0.00011583072455945747 0.00023166144911922977 0.0 -1.6871349788181523e-26 6.425389252141795e-07 5.254496739376885e-10 0.00010440171880730222 8.537669385173087e-08 
299.3993958302804 299.3993958302804 0.0 300.53118327299836 301.1940108554822 0.0 0.662827582483825 0.00023236377082570586 0.00046472645963319305 0.0 3.6067272855275267e-10 0.0001844461062836212 5.254496739376885e-10 0.00020957552184378095 2.2986371889784824e-07 
299.09909553356 299.09909553356 0.0 300.58557602384377 301.4553083234531 0.0 0.8697322996093029 0.00034953675736492816 0.00069906878153653 0.0 1.5777311104211475e-09 0.0003682496736420282 5.254496739376885e-10 0.00031540786433263923 3.958396710033385e-07 
298.79879523683957 298.79879523683957 0.0 300.60366733488917 301.65879511991665 0.0 1.0551277850274625 0.0004673228768473378 0.0009346352193341191 0.0 3.5114535238189492e-09 0.0005520532410004353 5.254496739376885e-10 0.00042185166049475844 5.682479610437098e-07 
298.4984949401191 298.4984949401191 0.0 300.59764377390746 301.82384488499673 0.0 1.2262011110892745 0.0005857054151464085 0.0011713923974607495 0.0 6.144277290802147e-09 0.0007358568083588422 5.254496739376885e-10 0.000528877807068484 7.380254749221371e-07 
298.19819464339866 298.19819464339866 0.0 300.574032290631 301.9608365346358 0.0 1.386804244004802 0.0007046723362459365 0.0014093162474231986 0.0 9.475022867790933e-09 0.0009196603757172493 5.254496739376885e-10 0.00063646561768138 8.989140214852356e-07 
297.89789434667824 297.89789434667824 0.0 300.536838613127 302.07614124962083 0.0 1.539302636493878 0.000824214262960017 0.0016483880025854292 0.0 1.350777818718558e-08 0.001103463943075656 5.254496739376885e-10 0.0007445992029605357 1.046253865051408e-06 
297.59759404995776 297.59759404995776 0.0 300.48874153907184 302.17402053678654 0.0 1.6852789977146763 0.0009443235097842518 0.0018885922725047403 0.0 1.8249021265023547e-08 0.0012872675104340632 5.254496739376885e-10 0.0008532657304329242 1.176403520061112e-06 
297.29729375323734 297.29729375323734 0.0 300.4316423558671 302.25749953894183 0.0 1.8258571830747186 0.001064993548917938 0.0021299159782376094 0.0 2.3706532768737174e-08 0.0014710710777924702 5.254496739376885e-10 0.0009624544628178204 1.2864192768815084e-06 
296.9969934565169 296.9969934565169 0.0 300.36695098862384 302.3288219327263 0.0 1.9618709441024769 0.0011862186874603056 0.002372347708241432 0.0 2.988889306051241e-08 0.0016548746451508771 5.254496739376885e-10 0.001072156175749509 1.3738610942564862e-06 
296.69669315979644 296.69669315979644 0.0 300.29574882090685 302.38970880275485 0.0 2.0939599818480135 0.0013079938586564193 0.0026158773016614328 0.0 3.680521712408131e-08 0.001838678212509284 5.254496739376885e-10 0.0011823627808650239 1.4366669551417264e-06 
