P M R nu
1e-07 0.001617963395897864 2.0998570133359613 0 
6.960464417934418e-07 0.02707678500894622 5.333809422125363 0 
1.2920928835868835e-06 0.0627317356162874 7.011366708267099 0 
1.8881393253803254e-06 0.1020459448189925 8.1945561252039 0 
2.484185767173767e-06 0.14266007209972023 9.109205692022458 0 
3.080232208967209e-06 0.18322302763794146 9.847032015627837 0 
3.676278650760651e-06 0.22297835367008612 10.458131224156313 0 
4.272325092554092e-06 0.2615274351056743 10.974008693815072 0 
4.868371534347534e-06 0.2988322220620706 11.417974424457627 0 
5.4644179761409765e-06 0.33477325189094614 11.804326068446372 0 
6.060464417934418e-06 0.3692687219823335 12.143193738660411 0 
6.656510859727859e-06 0.40229332011783553 12.442382792360496 0 
7.252557301521301e-06 0.4338754854513356 12.708188006771703 0 
7.848603743314743e-06 0.4641664444613436 12.946525499357623 0 
8.444650185108185e-06 0.493206265110825 13.16124058767403 0 
9.040696626901626e-06 0.5210233686933543 13.355308992656783 0 
9.636743068695068e-06 0.5476557923300592 13.531228301300667 0 
1.023278951048851e-05 0.5731470986601946 13.691112044280802 0 
1.082883595228195e-05 0.5975681274650355 13.8369162555692 0 
1.1424882394075393e-05 0.6210320710215577 13.970605642456759 0 
1.2020928835868835e-05 0.6435770002661851 14.093436588657703 0 
1.2616975277662277e-05 0.6652375301023623 14.20646667526225 0 
1.3213021719455719e-05 0.6860490316304384 14.310622459007515 0 
1.3809068161249161e-05 0.7060469034032005 14.40672050063927 0 
1.4405114603042603e-05 0.7252660713437882 14.495483495360727 0 
1.5001161044836045e-05 0.7437710428596046 14.577703278387649 0 
1.5597207486629488e-05 0.7616188168887021 14.65407726906816 0 
1.6193253928422928e-05 0.7788346560653928 14.725082358592962 0 
1.678930037021637e-05 0.7954432241804633 14.791142217936656 0 
1.7981393253803253e-05 0.8269341140003732 14.909912742571453 0 
1.9173486137390137e-05 0.8562776004286837 15.013029013630737 0 
2.036557902097702e-05 0.8837307743212456 15.103006861926822 0 
2.1557671904563905e-05 0.909478444320478 15.181780767057258 0 
2.2749764788150786e-05 0.9336435035797269 15.250772856587032 0 
2.394185767173767e-05 0.9563399198656137 15.311179255660418 0 
2.6326043438911436e-05 0.9978684646093998 15.410575901724242 0 
2.8710229206085204e-05 1.034945112432533 15.487004436210535 0 
3.3478600740432734e-05 1.0980927560003138 15.588958081160856 0 
3.824697227478027e-05 1.1497645383635693 15.643832408534122 0 
4.778371534347534e-05 1.2287554264705465 15.66966357861344 0 
5.7320458412170406e-05 1.2856114823864495 15.633729365223248 0 
6.685720148086547e-05 1.32786684432533 15.566761603943245 0 
7.639394454956054e-05 1.3600109240321618 15.48396502212058 0 
8.593068761825561e-05 1.3848873646322704 15.393420864582431 0 
9.546743068695067e-05 1.4043858334783232 15.299623656453043 0 
0.00010500417375564574 1.4198005319904992 15.205174229778256 0 
0.00011454091682434081 1.432060409063763 15.111602026638344 0 
0.00012407765989303588 1.4418503153873663 15.019752484101863 0 
0.00013361440296173093 1.4496668289782904 14.930137976343834 0 
0.000143151146030426 1.4559002376273142 14.843028854550585 0 
0.00015268788909912108 1.4608486943106598 14.758494626634253 0 
0.00016222463216781615 1.4647428839032 14.676614214738253 0 
0.00017176137523651123 1.4677732027203174 14.597277577727404 0 
0.00018129811830520627 1.4700849630178159 14.520484378784438 0 
0.00019083486137390135 1.4718028812983428 14.446057453250033 0 
0.00020037160444259642 1.4730253962857982 14.373958574863456 0 
0.00020990834751129147 1.4738332765860906 14.30401615535554 0 
0.00021944509057998654 1.474299472574405 14.23612895555246 0 
0.00022898183364868162 1.474475075941222 14.17021576655153 0 
0.0002385185767173767 1.4744152967135078 14.106074889030943 0 
