mu md ms muu mud mus mue nu nd ns ne epsilon P epsilonorg Porg
5.0 7.0 150.0 121.35370956474436 152.24989403885922 152.24989403885922 30.896184474114854 0.02341110735725363 0.046202138215887215 0.00023289595413600073 0.0001290601814943454 0.007452055022531548 0.002462686199542214 0.007452055022531548 0.002462686199542214 
5.0 7.0 150.0 123.29685791783359 154.300739679764 154.300739679764 31.00388176193042 0.024555764252519725 0.04809850086854445 0.0006217830178330227 0.0001304148728874098 0.007942426533289923 0.002606841251191948 0.007942426533289923 0.002606841251191948 
5.0 7.0 150.0 125.27709746469888 156.31449412689267 156.31449412689267 31.037396662193796 0.025760016112903465 0.05001032264080219 0.0011171944685869442 0.0001308383721391619 0.00846600599993421 0.0027571669047071435 0.00846600599993421 0.0027571669047071435 
5.0 7.0 150.0 127.28327811398037 158.30230747160522 158.30230747160522 31.019029357624852 0.027019520799253818 0.051946502415713906 0.0017007206823677096 0.00013060616680889243 0.009021449716683946 0.0029142139461068046 0.009021449716683946 0.0029142139461068046 
5.0 7.0 150.0 129.3089467428058 160.27063283677373 160.27063283677373 30.961686093967934 0.028332220017873118 0.05391226602792116 0.0023625250592933344 0.00012988298284438544 0.009608405724460712 0.0030784215813847806 0.009608405724460712 0.0030784215813847806 
5.0 7.0 150.0 131.349809258269 162.22376431530455 162.22376431530455 30.873955057035552 0.029697049209854613 0.055911218191595835 0.0030965350158129114 0.0001287817374337667 0.010226958867981174 0.003250178731934688 0.010226958867981174 0.003250178731934688 
5.0 7.0 150.0 133.40278412807115 164.1647834394964 164.1647834394964 30.76199931142526 0.03111347442035932 0.057946083870432846 0.0038987085502341866 0.00012738547334991437 0.010877432368283665 0.00342984732973268 0.010877432368283665 0.00342984732973268 
5.0 7.0 150.0 135.46555205363546 166.0960095079261 166.0960095079261 30.63045745429066 0.0325812798812702 0.06001905103487576 0.004766235096108837 0.00012575787718475164 0.011560297037748565 0.0036177735504740903 0.011560297037748565 0.0036177735504740903 
5.0 7.0 150.0 137.53630925187372 168.01924630368183 168.01924630368183 30.482937051808104 0.034100455749596914 0.062131953522269745 0.005697110578786315 0.0001239491327125894 0.01227612336135163 0.003814294027608433 0.01227612336135163 0.003814294027608433 
5.0 7.0 150.0 139.6136189965369 169.93593055301264 169.93593055301264 30.322311556475746 0.03567113290700456 0.06428637838683231 0.006689888869316421 0.00012199951928692304 0.013025553672102848 0.004019739617537028 0.013025553672102848 0.004019739617537028 
5.0 7.0 150.0 141.6963160662084 171.84722747733514 171.84722747733514 30.150911411126746 0.03729354243157472 0.06648373342819494 0.007743526073105592 0.00011994178728247142 0.013809284843552686 0.004234437834802307 0.013809284843552686 0.004234437834802307 
5.0 7.0 150.0 143.78344204232562 173.75409549521186 173.75409549521186 29.970653452886243 0.038967989076427574 0.06872529195878604 0.008857277759120468 0.00011780281164996713 0.014628056947158564 0.004458714506490735 0.014628056947158564 0.004458714506490735 
5.0 7.0 150.0 145.874199724773 175.65733180675852 175.65733180675852 29.78313208198552 0.040694833198813174 0.07101222373397402 0.0100306282917002 0.00011560479065088865 0.01548264550710497 0.004692894940294182 0.01548264550710497 0.004692894940294182 
5.0 7.0 150.0 147.9679199782186 177.5576055473069 177.5576055473069 29.58968556908831 0.04247447803846964 0.07334561704865099 0.011263240599734582 0.00011336614285128274 0.016373856033025647 0.004937304775148667 0.016373856033025647 0.004937304775148667 
5.0 7.0 150.0 150.06403698274792 179.4554825367716 179.4554825367716 29.39144555402368 0.04430736051688101 0.07572649496555518 0.012554919481993922 0.00011110219540388245 0.017302520053340247 0.005192270616713722 0.017302520053340247 0.005192270616713722 
5.0 7.0 150.0 152.16206935285865 181.35144416065486 181.35144416065486 29.18937480779621 0.04619394443011094 0.07815582751415755 0.013905584177216782 0.00010882572294853178 0.018269492170191203 0.005458120522380647 0.018269492170191203 0.005458120522380647 
5.0 7.0 150.0 154.2616054668141 183.2459020406934 183.2459020406934 28.9842965738793 0.048134715313796095 0.08063454104429303 0.015315247453714374 0.00010654737652736867 0.019275647829438566 0.005735184378247215 0.019275647829438566 0.005735184378247215 
5.0 7.0 150.0 156.3622918874403 185.1392096140612 185.1392096140612 28.77691772662089 0.05013017650382887 0.08316352552201725 0.016783999396880415 0.0001042760295872971 0.02032188160318003 0.006023794196771255 0.02032188160318003 0.006023794196771255 
5.0 7.0 150.0 158.46382409851253 187.03167139698297 187.03167139698297 28.56784729847045 0.05218084606944504 0.08574364030598385 0.018311994652229484 0.00010201906022586944 0.021409105847256103 0.0063242843550470355 0.021409105847256103 0.0063242843550470355 
5.0 7.0 150.0 160.565939005894 188.92355048359548 188.92355048359548 28.357611477701496 0.05428725439412982 0.08837571878127568 0.01989944225623687 9.978258358251758e-05 0.022538249638093037 0.006636991787879673 0.022538249638093037 0.006636991787879673 
5.0 7.0 150.0 162.66840880426986 190.81507467921367 190.81507467921367 28.1466658749438 0.05644994224514466 0.09106057212016394 0.021546597436071915 9.757164468527392e-05 0.023710257920947837 0.006962256145932622 0.023710257920947837 0.006962256145932622 
5.0 7.0 150.0 164.7710359148617 192.70644156261574 192.70644156261574 27.935405647754042 0.05866945921670382 0.09379899236616777 0.023253754928600642 9.539037954721295e-05 0.024926090820420133 0.007300419926531356 0.024926090820420133 0.007300419926531356 
5.0 7.0 150.0 166.87364877316676 194.59782269830475 194.59782269830475 27.724173925137986 0.06094636246246005 0.09659175498684826 0.025021243486566872 9.324215050225695e-05 0.026186723077092706 0.007651828582806491 0.026186723077092706 0.007651828582806491 
5.0 7.0 150.0 168.97609829859815 196.4893671668673 196.4893671668673 27.51326886826916 0.06328121565451976 0.09943962100467418 0.026849421323013004 9.112966045025684e-05 0.027493143583325115 0.008016830615494625 0.027493143583325115 0.008016830615494625 
5.0 7.0 150.0 171.07825491641054 198.38120454304885 198.38120454304885 27.302949626638316 0.0656745881216371 0.10234333878930948 0.028738672304863357 8.905504969924679e-05 0.02884635499780495 0.008395777650721994 0.02884635499780495 0.008395777650721994 
5.0 7.0 150.0 173.18000603082822 200.2734474226252 200.2734474226252 27.093441391796983 0.06812705413045858 0.10530364557558908 0.03068940275028188 8.701997834932716e-05 0.030247373423234754 0.008789024506357792 0.030247373423234754 0.008789024506357792 
5.0 7.0 150.0 175.28125386968995 202.1661935777575 202.1661935777575 26.884939708067545 0.0706391922819576 0.10832126875733739 0.03270203871679844 8.502569659260525e-05 0.031697228135069665 0.00919692924897228 0.031697228135069665 0.00919692924897228 
5.0 7.0 150.0 177.38191363716285 204.0595278042786 204.0595278042786 26.677614167115728 0.07321158500132474 0.11139692699657679 0.03477702369149352 8.30731048609518e-05 0.03319696135186056 0.009619853243016917 0.03319696135186056 0.009619853243016917 
5.0 7.0 150.0 179.48191192362827 205.95352351180713 205.95352351180713 26.471611588178845 0.07584481810430134 0.1145313311795057 0.0369148166128886 8.11628054039913e-05 0.034747628039735565 0.010058161193517812 0.034747628039735565 0.010058161193517812 
5.0 7.0 150.0 181.58118533146163 207.84824409796784 207.84824409796784 26.267058766506203 0.0785394804263763 0.1177251852445469 0.03911589016839349 7.929514660475097e-05 0.03635029574510083 0.010512221183330084 0.03635029574510083 0.010512221183330084 
5.0 7.0 150.0 183.67967928310645 209.74374414031698 209.74374414031698 26.064064857210525 0.08129616350408912 0.12097918690281352 0.04138072932201042 7.747026111732287e-05 0.038006044450790956 0.010982404705800157 0.038006044450790956 0.010982404705800157 
5.0 7.0 150.0 185.77734698380308 211.64007043361437 211.64007043361437 25.862723449811277 0.08411546129972582 0.12429402826765899 0.04370983003559297 7.56880987327923e-05 0.03971596645183385 0.011469086693533165 0.03971596645183385 0.011469086693533165 
5.0 7.0 150.0 187.87414851615847 213.53726289525292 213.53726289525292 25.663114379094466 0.0869979699623821 0.1276703964069263 0.046103698153640175 7.39484547332032e-05 0.04148116624769595 0.011972645543837118 0.04148116624769595 0.011972645543837118 
5.0 7.0 150.0 189.9700500475679 215.43535535783752 215.43535535783752 25.46530531026964 0.08994428761964872 0.13110897382919107 0.04856284842698125 7.225099437432123e-05 0.04330276044845683 0.012493463141320098 0.04330276044845683 0.012493463141320098 
5.0 7.0 150.0 192.06502313462673 217.3343762647727 217.3343762647727 25.269353130145944 0.09295501419521489 0.13461043891335298 0.05108780365495785 7.05952740390799e-05 0.045181877692804746 0.01303192487803607 0.045181877692804746 0.01303192487803607 
5.0 7.0 150.0 194.1590441112201 219.2343492821733 219.2343492821733 25.07530517095319 0.09603075124853307 0.13817546628937033 0.053679093929131165 6.89807595216478e-05 0.047119658576104125 0.013588419671510053 0.047119658576104125 0.013588419671510053 
5.0 7.0 150.0 196.25209354902378 221.13529383836362 221.13529383836362 24.883200289339825 0.09917210183330843 0.14180472717674736 0.05633725596436652 6.740684183442832e-05 0.049117255587093074 0.014163339980923237 0.049117255587093074 0.014163339980923237 
5.0 7.0 150.0 198.34415578088544 223.0372256004959 223.0372256004959 24.693069819610447 0.10237967037214732 0.14549888968629168 0.05906283250538757 6.587285087283727e-05 0.05117583305199251 0.014757081821693744 0.05117583305199251 0.014757081821693744 
5.0 7.0 150.0 200.43521847897335 224.94015689640204 224.94015689640204 24.50493841742868 0.10565406254513436 0.149258619089849 0.06185637179875034 6.437806722472106e-05 0.05329656708500862 0.015370044778653303 0.05329656708500862 0.015370044778653303 
5.0 7.0 150.0 202.52527228074194 226.8440970886274 226.8440970886274 24.318824807885445 0.10899588519044241 0.15308457806202308 0.06471842712174972 6.292173237106005e-05 0.05548064554437177 0.016002632017991795 0.05548064554437177 0.016002632017991795 
5.0 7.0 150.0 204.6143104567715 228.74905290659183 228.74905290659183 24.134742449820337 0.11240574621539308 0.15697742689730865 0.06764955636100543 6.15030574899782e-05 0.05772926799318206 0.016655250298116066 0.05772926799318206 0.016655250298116066 
5.0 7.0 150.0 206.7023286153583 230.655028741999 230.655028741999 23.952700126640693 0.11588425451663027 0.16093782370556534 0.0706503216345504 6.012123104705689e-05 0.06004364566444297 0.01732830997954851 0.06004364566444297 0.01732830997954851 
5.0 7.0 150.0 208.78932443943228 232.56202691191908 232.56202691191908 23.77270247248681 0.1194320199082469 0.16496642458837923 0.07372128895212482 5.877542533012421e-05 0.06242500142975497 0.018022225033974944 0.06242500142975497 0.018022225033974944 
5.0 7.0 150.0 210.8752974519735 234.4700478933718 234.4700478933718 23.594750441398308 0.12304965305690038 0.16906388379849455 0.07686302790911205 5.7464802065384226e-05 0.06487456977121611 0.01873741305253534 0.06487456977121611 0.01873741305253534 
