Deltax Deltay Omega
-1000.0 -1000.0 -196.29424570222636 
-959.1836734693877 -1000.0 -114.45108976024893 
-918.3673469387755 -1000.0 -45.29513934574484 
-877.5510204081633 -1000.0 12.841526489139957 
-836.7346938775511 -1000.0 61.488168971396455 
-795.9183673469388 -1000.0 102.03846803198505 
-755.1020408163265 -1000.0 135.75374759415575 
-714.2857142857142 -1000.0 163.76636245565098 
-673.469387755102 -1000.0 187.08326383109784 
-632.6530612244899 -1000.0 206.58976347894708 
-591.8367346938776 -1000.0 223.05351987228232 
-551.0204081632653 -1000.0 237.1287742980274 
-510.2040816326531 -1000.0 249.3608703842005 
-469.38775510204084 -1000.0 260.1910977896023 
-428.57142857142856 -1000.0 269.9619102755919 
-387.7551020408164 -1000.0 278.92258106715224 
-346.9387755102041 -1000.0 287.23537578148165 
-306.1224489795918 -1000.0 294.9823476480533 
-265.30612244897964 -1000.0 302.17289529613635 
-224.48979591836735 -1000.0 308.75227720931986 
-183.67346938775518 -1000.0 314.61136263511094 
-142.8571428571429 -1000.0 319.59804432878747 
-102.0408163265306 -1000.0 323.53100868234975 
-61.22448979591843 -1000.0 326.21712875284123 
-20.408163265306143 -1000.0 327.4752333606316 
20.408163265306143 -1000.0 327.17565879615444 
61.224489795918316 -1000.0 325.31840505940966 
102.0408163265306 -1000.0 322.03313585996375 
142.8571428571429 -1000.0 317.5010223774471 
183.67346938775518 -1000.0 311.91519155481615 
224.48979591836724 -1000.0 305.45695700007076 
265.3061224489795 -1000.0 298.2784259579328 
306.1224489795918 -1000.0 290.48872918089535 
346.9387755102041 -1000.0 282.14260818536934 
387.7551020408164 -1000.0 273.2306643420855 
428.57142857142844 -1000.0 263.67084442157073 
469.3877551020407 -1000.0 253.30088280662682 
510.204081632653 -1000.0 241.8715062722706 
551.0204081632653 -1000.0 229.04026105714308 
591.8367346938776 -1000.0 214.36585750244362 
632.6530612244896 -1000.0 197.30295198015406 
673.4693877551019 -1000.0 177.19730320335054 
714.2857142857142 -1000.0 153.28125269894898 
755.1020408163265 -1000.0 124.66948870849946 
795.9183673469388 -1000.0 90.35506001737434 
836.7346938775511 -1000.0 49.20561182783146 
877.5510204081631 -1000.0 -0.04017978337943811 
918.3673469387754 -1000.0 -58.77599474721823 
959.1836734693877 -1000.0 -128.53109429067723 
1000.0 -1000.0 -210.97339936160895 

-1000.0 -959.1836734693877 -187.03569967850473 
