r P epsilon nu nd ns ne
2.021100000000001 0.0007195780715632965 0.0034392189280357294 0.810938248092159 1.5318718773976538 0.07934657532980907 0.0035526811522840532 
2.031100000000001 0.0007188326524979265 0.0034360398057995136 0.8103229284285465 1.5311707591282924 0.07880826308422696 0.0035556115481901935 
2.0411000000000006 0.0007180845076657109 0.0034328490584970874 0.8097053587313401 1.530467077086387 0.07826798239734817 0.0035585526596473263 
2.0511000000000004 0.0007173336494902105 0.003429646739113436 0.8090855492557931 1.5297608429571574 0.07772574224097831 0.0035615044378158743 
2.0611 0.0007165800904261786 0.0034264329007665764 0.8084635102829072 1.5290520684551616 0.07718155160944884 0.0035644668337336365 
2.0711 0.0007158238429591206 0.003423207596705682 0.8078392521190688 1.5283407653238827 0.07663541951929936 0.0035674397983175192 
2.0810999999999997 0.0007150649196048552 0.0034199708803092066 0.8072127850956872 1.527626945335315 0.07608735500896047 0.0035704232823652606 
2.0910999999999995 0.0007143033329090756 0.0034167228050830155 0.8065841195688317 1.5269106202895522 0.07553736713843683 0.0035734172365571564 
2.1010999999999993 0.0007135390954469125 0.0034134634246585213 0.8059532659188718 1.5261918020143754 0.0749854649889918 0.0035764216114577774 
2.111099999999999 0.0007127722198224973 0.003410192792790821 0.805320234550116 1.525470502364844 0.07443165766283193 0.0035794363575176865 
