mu md ms muu mud mus mue nu nd ns ne epsilon P epsilonorg Porg
300.0000327823001 300.0000327823001 429.03228161449545 0.0 0.0 0.0 0.0 -6.51381811896179e-17 -6.51381811896179e-17 -1.9052046563553798e-16 -1.0052185159850071e-25 0.0 0.0 0.0 0.0 
300.0000327823001 300.0000327823001 429.03228161449545 300.0000327823001 300.0000327823001 300.0000327823001 0.0 0.0 0.0 -6.960481592523073e-17 -1.0052185159850071e-25 -2.0881447059375185e-17 0.0 -2.0881447059375185e-17 0.0 
299.6997324491847 299.6997324491847 428.89850734681556 300.2169933892317 300.52041792484926 300.52041792484926 0.3034245356175882 7.179109759853817e-05 0.0001435821951316386 -6.91311249675577e-17 -5.0473342699981814e-26 1.6825144568577539e-07 7.73092716340339e-11 6.467257258519702e-05 2.9716175455510932e-08 
299.39943211606925 299.39943211606925 428.76493238277806 300.223939387812 300.70720183831816 300.70720183831816 0.4832624505061791 0.00014437073714287433 0.00028874147428582304 -6.888005457514958e-17 -1.69782318359051e-27 0.00016663485902522045 7.73092716340339e-11 0.0001301010688926953 6.912333180059136e-08 
299.09913178295386 299.09913178295386 428.6315475607863 300.1839637637812 300.81936919678753 300.81936919678753 0.635405433006322 0.00021770147482974843 0.00043540215798339 -6.867903561403119e-17 2.6389365203399994e-10 0.00033310146660475514 7.73092716340339e-11 0.00019622623585507015 1.01658455686978e-07 
298.7988314498384 298.7988314498384 428.49835265694213 300.1183462926325 300.89072652133206 300.89072652133206 0.7723802286995527 0.00029177036885312947 0.0005835380581780359 -6.850551737287994e-17 8.931761014794059e-10 0.0004995680741842897 7.73092716340339e-11 0.0002630260587826791 1.2077278260100494e-07 
298.49853111672303 298.49853111672303 428.3653474479613 300.03586435296376 300.9352219667437 300.9352219667437 0.8993576137799565 0.0003665686366777562 0.0007331317867260181 -6.835018847343398e-17 1.828876508550484e-09 0.0006660346817638245 7.73092716340339e-11 0.00033048636846148713 1.2254790287407927e-07 
298.1982307836076 298.1982307836076 428.2325317111703 299.94120652431496 300.9603071399399 300.9603071399399 1.019100615624943 0.00044208958234987573 0.000884169968111491 -6.820807086033864e-17 3.065529370083613e-09 0.0008325012893433591 7.73092716340339e-11 0.000398596665109232 1.0428590342787242e-07 
297.8979304504922 297.8979304504922 428.0999052245056 299.83724254701417 300.97054351125246 300.97054351125246 1.1333009642382759 0.0005183276638372848 0.0010366415116160007 -6.807611515363781e-17 4.6053528195831284e-09 0.0009989678969228937 7.73092716340339e-11 0.0004673485228346474 6.397902278426494e-08 
297.59763011737675 297.59763011737675 427.96746776650986 299.7258862864365 300.9689734868676 300.9689734868676 1.2430872004310989 0.0005952780674549649 0.0011905367747941497 -6.795228614767156e-17 6.4533719595910205e-09 0.0011654345045024285 7.73092716340339e-11 0.0005367348293707544 5.601430705671857e-11 
297.29732978426136 297.29732978426136 427.83521911633045 299.6084923295263 300.9577505760796 300.9577505760796 1.3492582465533123 0.0006729364752519974 0.0013458471025829958 -6.783514235312462e-17 8.61597362792839e-09 0.0013319011120819632 7.73092716340339e-11 0.0006067493682096539 -8.875718799153786e-08 
