r P epsilon nu nd ns ne
0.0 0.001 0.004814202687227087 1.0681748776786755 1.7434825253499253 0.3869073425564255 0.0019866291503337213 
9.999999999999999e-05 0.0009999999996645496 0.00481420268544877 1.068174877355065 1.743482525145105 0.3869073421086931 0.0019866291521110258 
0.0011 0.000999999959410513 0.004814202472050867 1.0681748385218262 1.743482500566667 0.386907288380824 0.001986629365387481 
0.0111 0.000999995866929239 0.004814180776663384 1.0681708904878924 1.7434800017664178 0.38690182606408474 0.001986651048427772 
0.0211 0.0009999850655785232 0.0048141235156832045 1.068160470379332 1.7434734066433 0.3868874092849058 0.0019867082768198125 
0.031100000000000003 0.0009999675556739153 0.004814030690783145 1.068143578500557 1.7434627153899827 0.3868640384644576 0.0019868010488917377 
0.041100000000000005 0.0009999433377267345 0.00481390230467385 1.0681202153448395 1.7434479283186688 0.386831714285208 0.0019869293619344443 
0.051100000000000007 0.0009999124124441523 0.0048137383611042365 1.0680903815943905 1.7434290458611454 0.3867904376910333 0.0019870932122011517 
0.06110000000000001 0.0009998747807291593 0.004813538864861307 1.0680540781203287 1.7434060685687633 0.3867402098871727 0.0019872925949075792 
0.07110000000000001 0.0009998304436805141 0.0048133038217698905 1.0680113059826317 1.7433789971124063 0.3866810323401619 0.001987527504232214 
0.0811 0.0009997794025926818 0.004813033238692308 1.067962066430075 1.7433478322824525 0.3866129067777487 0.0019877979333166418 
0.0911 0.0009997216589557585 0.0048127271235279745 1.067906360900161 1.7433125749887302 0.3865358351887948 0.0019881038742659406 
0.1011 0.000999657214455388 0.00481238548521296 1.0678441910190368 1.7432732262604647 0.3864498198231625 0.001988445318149128 
0.11109999999999999 0.0009995860709726642 0.004812008333719467 1.0677755586014017 1.7432297872462204 0.3863548631915854 0.0019888222549996745 
0.12109999999999999 0.000999508230584023 0.004811595680055267 1.0677004656504028 1.7431822592138342 0.3862509680655245 0.0019892346738160766 
0.1311 0.0009994236955611253 0.004811147536263066 1.0676189143575203 1.7431306435503438 0.3861381374770106 0.0019896825625624805 
0.1411 0.0009993324683707254 0.0048106639154198196 1.0675309071024426 1.7430749417619082 0.3860163747184703 0.0019901659081693725 
0.1511 0.0009992345516745304 0.004810144831635981 1.06743644645293 1.743015155473721 0.3858856833425375 0.00199068469653433 
0.16110000000000002 0.0009991299483290484 0.004809590300054699 1.0673355351646678 1.7429512864299177 0.38574606716185067 0.0019912389125228227 
0.17110000000000003 0.000999018661385425 0.004809000336850948 1.0672281761811089 1.7428833364934768 0.38559753024883486 0.0019918285399690813 
0.18110000000000004 0.0009989006940892683 0.004808374959230607 1.0671143726333052 1.742811307646112 0.38544007693546867 0.0019924535616770204 
0.19110000000000005 0.0009987760498804644 0.004807714185429471 1.0669941278397292 1.74273520198816 0.3852737118130364 0.001993113959421221 
0.20110000000000006 0.00099864473239298 0.004807018034712214 1.0668674453060842 1.7426550217384593 0.38509843973186647 0.001993809713947974 
0.21110000000000007 0.000998506745454655 0.004806286527371286 1.0667343287251032 1.742570769234225 0.38491426580105353 0.001994540804976378 
0.22110000000000007 0.000998362093086984 0.0048055196847257555 1.0665947819763388 1.742482446930914 0.38472119538816685 0.001995307211199499 
