Deltax Deltay Omega
-1000.0 -1000.0 159.6609779910194 
-959.1836734693877 -1000.0 198.80530667779792 
-918.3673469387755 -1000.0 229.54865761385355 
-877.5510204081633 -1000.0 253.23889515455684 
-836.7346938775511 -1000.0 271.0991394384366 
-795.9183673469388 -1000.0 284.2308448120126 
-755.1020408163265 -1000.0 293.6170251181147 
-714.2857142857142 -1000.0 300.12564057808663 
-673.469387755102 -1000.0 304.5131633341771 
-632.6530612244899 -1000.0 307.4283415764799 
-591.8367346938776 -1000.0 309.41618571374295 
-551.0204081632653 -1000.0 310.92220447257483 
-510.2040816326531 -1000.0 312.29692442469997 
-469.38775510204084 -1000.0 313.8007336766459 
-428.57142857142856 -1000.0 315.6090999415197 
-387.7551020408164 -1000.0 317.81822590007346 
-346.9387755102041 -1000.0 320.45122212929533 
-306.1224489795918 -1000.0 323.4649023224696 
-265.30612244897964 -1000.0 326.75734107669746 
-224.48979591836735 -1000.0 330.17638834742104 
-183.67346938775518 -1000.0 333.52942035802124 
-142.8571428571429 -1000.0 336.5947523436711 
-102.0408163265306 -1000.0 339.13540868028684 
-61.22448979591843 -1000.0 340.9165159128489 
-20.408163265306143 -1000.0 341.72907185368524 
20.408163265306143 -1000.0 341.4294972892081 
61.224489795918316 -1000.0 340.01779221941734 
102.0408163265306 -1000.0 337.6375358579009 
142.8571428571429 -1000.0 334.49773039233077 
183.67346938775518 -1000.0 330.83324927772645 
224.48979591836724 -1000.0 326.8810681381719 
265.3061224489795 -1000.0 322.862871738494 
306.1224489795918 -1000.0 318.97128385531164 
346.9387755102041 -1000.0 315.358454533183 
387.7551020408164 -1000.0 312.1263091750067 
428.57142857142844 -1000.0 309.3180340874985 
469.3877551020407 -1000.0 306.9105186936704 
510.204081632653 -1000.0 304.8075603127701 
551.0204081632653 -1000.0 302.8336912316905 
591.8367346938776 -1000.0 300.72852334390427 
632.6530612244896 -1000.0 298.14153007768687 
673.4693877551019 -1000.0 294.6272027064295 
714.2857142857142 -1000.0 289.6405308213847 
755.1020408163265 -1000.0 282.5327662324585 
795.9183673469388 -1000.0 272.54743679740193 
836.7346938775511 -1000.0 258.81658229487164 
877.5510204081631 -1000.0 240.35718888203738 
918.3673469387754 -1000.0 216.06780221238023 
959.1836734693877 -1000.0 184.72530214736983 
1000.0 -1000.0 144.9818243316368 

-1000.0 -959.1836734693877 147.23613829063754 
-959.1836734693877 -959.1836734693877 185.1596981680244 
-918.3673469387755 -959.1836734693877 214.73314566174636 
-877.5510204081633 -959.1836734693877 237.30434512717375 
-836.7346938775511 -959.1836734693877 254.09641670283594 
-795.9183673469388 -959.1836734693877 266.2108147352524 
-755.1020408163265 -959.1836734693877 274.63055306725244 
-714.2857142857142 -959.1836734693877 280.2235919201805 
-673.469387755102 -959.1836734693877 283.74640343628533 
-632.6530612244899 -959.1836734693877 285.84773580566036 
-591.8367346938776 -959.1836734693877 287.0725994370536 
-551.0204081632653 -959.1836734693877 287.86650305707377 
-510.2040816326531 -959.1836734693877 288.579973237445 
-469.38775510204084 -959.1836734693877 289.4733980846951 
-428.57142857142856 -959.1836734693877 290.72224531193103 
-387.7551020408164 -959.1836734693877 292.4227175999049 
-346.9387755102041 -959.1836734693877 294.5979255256049 
-306.1224489795918 -959.1836734693877 297.20468278231533 
-265.30612244897964 -959.1836734693877 300.14106396713726 
-224.48979591836735 -959.1836734693877 303.2549190355129 
-183.67346938775518 -959.1836734693877 306.35362421082317 
-142.8571428571429 -959.1836734693877 309.21549472824114 
-102.0408163265306 -959.1836734693877 311.60355496368294 
-61.22448979591843 -959.1836734693877 313.28293146212906 
-20.408163265306143 -959.1836734693877 314.04462203590737 
20.408163265306143 -959.1836734693877 313.74504747143015 
61.224489795918316 -959.1836734693877 312.3842077686975 
102.0408163265306 -959.1836734693877 310.105682141297 
142.8571428571429 -959.1836734693877 307.1184727769008 
183.67346938775518 -959.1836734693877 303.65745313052844 
224.48979591836724 -959.1836734693877 299.9595988262638 
