Deltax Deltay Omega
-1000.0 -1000.0 -690.3666070552855 
-959.1836734693877 -1000.0 -549.2566978680668 
-918.3673469387755 -1000.0 -426.7833567629244 
-877.5510204081633 -1000.0 -320.8344183874015 
-836.7346938775511 -1000.0 -229.45569208401898 
-795.9183673469388 -1000.0 -150.8478834654398 
-755.1020408163265 -1000.0 -83.36336912615101 
-714.2857142857142 -1000.0 -25.502809760260867 
-673.469387755102 -1000.0 24.088415380894567 
-632.6530612244899 -1000.0 66.62397261568911 
-591.8367346938776 -1000.0 103.18056000301738 
-551.0204081632653 -1000.0 134.70214344149966 
-510.2040816326531 -1000.0 162.00447619673844 
-469.38775510204084 -1000.0 185.7799425910054 
-428.57142857142856 -1000.0 206.60277607501718 
-387.7551020408164 -1000.0 224.9347145890012 
-346.9387755102041 -1000.0 241.1311734912874 
-306.1224489795918 -1000.0 255.44804077836713 
-265.30612244897964 -1000.0 268.0492348724146 
-224.48979591836735 -1000.0 279.01521907581133 
-183.67346938775518 -1000.0 288.3527524807428 
-142.8571428571429 -1000.0 296.0063027130528 
-102.0408163265306 -1000.0 301.8718160611942 
-61.22448979591843 -1000.0 305.8141105045499 
-20.408163265306143 -1000.0 307.6906448117159 
20.408163265306143 -1000.0 307.39107024723864 
61.224489795918316 -1000.0 304.91538681111825 
102.0408163265306 -1000.0 300.3739432388083 
142.8571428571429 -1000.0 293.90928076171247 
183.67346938775518 -1000.0 285.6565814004481 
224.48979591836724 -1000.0 275.7198988665623 
265.3061224489795 -1000.0 264.15476553421126 
306.1224489795918 -1000.0 250.95442231120919 
346.9387755102041 -1000.0 236.03840589517498 
387.7551020408164 -1000.0 219.24279786393447 
428.57142857142844 -1000.0 200.31171022099593 
469.3877551020407 -1000.0 178.88972760802994 
510.204081632653 -1000.0 154.51511208480872 
551.0204081632653 -1000.0 126.61363020061533 
591.8367346938776 -1000.0 94.49289763317866 
632.6530612244896 -1000.0 57.337161116896304 
673.4693877551019 -1000.0 14.20245475314716 
714.2857142857142 -1000.0 -35.987919516962776 
755.1020408163265 -1000.0 -94.44762801180721 
795.9183673469388 -1000.0 -162.5312914800504 
