nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
3.97141379770464e-06 4.82727428613838e-06 0.22332368202858088 894.6015960952134 894.7786365465321 898.0058330415961 2.722546550555927e-09 3.533942817342426e-09 3.5502252227437315e-06 4.315956776381688e-06 0.20771436758856424 
4.82727428613838e-06 6.07736284802167e-06 0.2233236860261606 894.7786365465321 895.0029850919946 898.0058364185343 3.533942817342426e-09 4.807210805222776e-09 4.315956776381688e-06 5.434653112505372e-06 0.20771437130581874 
6.07736284802167e-06 7.92625465087822e-06 0.2233236922992857 895.0029850919946 895.2413614551987 898.0058417177297 4.807210805222776e-09 6.541102212248078e-09 5.434653112505372e-06 7.089645350123476e-06 0.2077143771390489 
7.92625465087822e-06 9.97703609874371e-06 0.223323700841806 895.2413614551987 895.4938909967458 898.005848933987 6.541102212248078e-09 8.894151385928924e-09 7.089645350123476e-06 8.925855260222595e-06 0.2077143850825359 
9.97703609874371e-06 1.25609035335829e-05 0.22332371243478713 895.4938909967458 895.7668576469343 898.0058587271076 8.894151385928924e-09 1.2096045884863337e-08 8.925855260222595e-06 1.1240054409103117e-05 0.20771439586257398 
1.25609035335829e-05 1.5214353983086e-05 0.2233237282098517 895.7668576469343 896.01058667036 898.0058720530253 1.2096045884863337e-08 1.562249889051235e-08 1.1240054409103117e-05 1.3617257606623216e-05 0.2077144105314322 
1.5214353983086e-05 1.99041938317933e-05 0.2233237455839481 896.01058667036 896.3189401434641 898.0058867297182 1.562249889051235e-08 2.124609917031723e-08 1.3617257606623216e-05 1.7820154499079114e-05 0.20771442668719223 
1.99041938317933e-05 2.50558859045481e-05 0.22332377329025052 896.3189401434641 896.645423173328 898.0059101344974 2.124609917031723e-08 2.888570709759934e-08 1.7820154499079114e-05 2.243857609708704e-05 0.20771445245062545 
2.50558859045481e-05 3.02437264418389e-05 0.223323810929001 896.645423173328 896.9316212862257 898.0059419296693 2.888570709759934e-08 3.713074147009906e-08 2.243857609708704e-05 2.709098743451449e-05 0.20771448745000645 
3.02437264418389e-05 3.97148963129425e-05 0.22332385155056098 896.9316212862257 897.2993599345792 898.0059762445568 3.713074147009906e-08 5.048757232335372e-08 2.709098743451449e-05 3.558778951339019e-05 0.2077145252230312 
3.97148963129425e-05 5.00057205192782e-05 0.22332391735687307 897.2993599345792 897.6884584434497 898.0060318341546 5.048757232335372e-08 6.865660718962678e-08 3.558778951339019e-05 4.48237927059396e-05 0.20771458641475943 
5.00057205192782e-05 6.15115619502737e-05 0.22332400687190787 897.6884584434497 898.0646347718081 898.0061074515936 6.865660718962678e-08 9.050189129541711e-08 4.48237927059396e-05 5.515466758299818e-05 0.20771466965266636 
6.15115619502737e-05 6.54540322464242e-05 0.22332411449905384 898.0646347718081 898.1070353953446 898.0061983691605 9.050189129541711e-08 9.33105706804473e-08 5.515466758299818e-05 5.869534561619276e-05 0.2077147697325957 
6.54540322464242e-05 8.48543390899079e-05 0.22332412833682977 898.1070353953446 898.5369825971068 898.0062100585619 9.33105706804473e-08 1.268898931059193e-07 5.869534561619276e-05 7.612321527800619e-05 0.2077147826000152 
8.48543390899079e-05 0.000101951949234728 0.2233242937751284 898.5369825971068 898.8986698252737 898.0063498118502 1.268898931059193e-07 1.6209200806496433e-07 7.612321527800619e-05 9.148920527994672e-05 0.20771493643716368 
0.000101951949234728 0.000110516834614163 0.22332446720858648 898.8986698252737 899.0647504153086 898.0064963190148 1.6209200806496433e-07 1.8050446181127332e-07 9.148920527994672e-05 9.918888695509398e-05 0.20771509770882127 
0.000110516834614163 0.000125584418787288 0.22332455792289518 899.0647504153086 899.2665895504316 898.0065729495352 1.8050446181127332e-07 2.0534567059442918e-07 9.918888695509398e-05 0.00011273717347024342 0.20771518206190456 
0.000125584418787288 0.000163471959083754 0.22332468031033548 899.2665895504316 899.7583217046262 898.0066763357969 2.0534567059442918e-07 2.791827308720005e-07 0.00011273717347024342 0.0001468178292744079 0.20771529586708135 
0.000163471959083754 0.000199040377780961 0.22332504409008883 899.7583217046262 900.202257692253 898.0069836371724 2.791827308720005e-07 3.6300620674079026e-07 0.0001468178292744079 0.00017882887752535437 0.20771563413724248 
0.000199040377780961 0.000250584885047483 0.22332545707082319 900.202257692253 900.6619732046496 898.0073325008641 3.6300620674079026e-07 4.7048500454127873e-07 0.00017882887752535437 0.000225241604258278 0.2077160181582285 
0.000250584885047483 0.000257211369324703 0.22332598659638134 900.6619732046496 900.7248475354605 898.0077798152922 4.7048500454127873e-07 4.871498355591245e-07 0.000225241604258278 0.00023121003558469776 0.2077165105514808 
0.000257211369324703 0.000259308963120565 0.22332606870051838 900.7248475354605 900.7445249608047 898.0078491724073 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.20771658689816971 
0.000259308963120565 0.000270613214320415 0.22332609483853952 900.7445249608047 900.8487828590773 898.0078712523879 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.20771661120329543 
0.000270613214320415 0.000288542839998925 0.2233262369063722 900.8487828590773 901.0083488030103 898.0079912635758 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.2077167433088022 
0.000288542839998925 0.000297839506320659 0.22332646630594613 901.0083488030103 901.0884928176788 898.0081850478753 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.20771695662202297 
0.000297839506320659 0.000305804963744281 0.22332658715585577 901.0884928176788 901.1558446893163 898.0082871353145 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.20771706899748646 
0.000305804963744281 0.000341765071242143 0.2233266917079404 901.1558446893163 901.3405242555269 898.0083754552364 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.20771716621798925 
0.000341765071242143 0.0012616 0.2233269989065656 901.3405242555269 902.312634021891 898.0086349599483 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.20771745187470186 
0.0012616 0.0018947 0.22333029444977495 902.312634021891 902.8003882750914 898.0114188558409 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.20772051632213803 
0.0018947 0.0026726 0.22333420746529595 902.8003882750914 903.2858393752465 898.0147243588021 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.20772415494242594 
0.0026726 0.0036062 0.22333986773065514 903.2858393752465 903.7700760864037 898.0195058435179 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.20772941828888095 
0.0036062 0.0047097 0.22334764671325905 903.7700760864037 904.2535689840506 898.0260771054752 4.866879638380308e-06 6.957410912206997e-06 0.003254513714257844 0.004252098601237897 0.20773665178023054 
0.0047097 0.0074963 0.2233579463236214 904.2535689840506 905.2194415237519 898.034777656845 6.957410912206997e-06 1.304101046018238e-05 0.004252098601237897 0.006773304649232037 0.2077462291435251 
0.0074963 0.011197 0.22338790131093242 905.2194415237519 906.1838803765169 898.0600919127156 1.304101046018238e-05 2.2370195075303754e-05 0.006773304649232037 0.010125112727985401 0.20777408511765816 
0.011197 0.015999 0.22343356602032727 906.1838803765169 907.1478170379534 898.0988345626915 2.2370195075303754e-05 3.595796178910535e-05 0.010125112727985401 0.014479014161725657 0.2078165737273821 
0.015999 0.022073 0.22350007573622518 907.1478170379534 908.1115193261533 898.1552624405251 3.595796178910535e-05 5.499831141571221e-05 0.014479014161725657 0.019992063247258874 0.20787845751902528 
0.022073 0.029477 0.22359327488152517 908.1115193261533 909.0751910018292 898.234334045541 5.499831141571221e-05 8.080882666219072e-05 0.019992063247258874 0.026719403458311038 0.2079651744206269 
0.029477 0.042684 0.22371961279064442 909.0751910018292 910.5223647203559 898.3415210934073 8.080882666219072e-05 0.0001349414406763392 0.026719403458311038 0.0387354775927149 0.20808272519857 
0.042684 0.0622 0.2239845823661991 910.5223647203559 912.454482044914 898.5663254041335 0.0001349414406763392 0.00024014208742008093 0.0387354775927149 0.05652463913887071 0.2083292654488784 
0.0622 0.073174 0.2244963918805796 912.454482044914 913.5140425700297 899.002303338418 0.00024014208742008093 0.0003149590647275406 0.05652463913887071 0.06654378049093293 0.20880575587527908 
0.073174 0.075959 0.22485888763898945 913.5140425700297 913.7745545945734 899.3119234828549 0.0003149590647275406 0.0003352377298874586 0.06654378049093293 0.0690882806068422 0.20914337175012193 
0.075959 0.085 0.2249568765844018 913.7745545945734 915.1224955776115 899.3957663835301 0.0003352377298874586 0.00044855858080880974 0.0690882806068422 0.07735574245681803 0.2092346591798531 
0.085 0.09 0.2255030723899579 915.1224955776115 915.6935906133108 899.8638785813883 0.00044855858080880974 0.0005007251192534371 0.07735574245681803 0.08193278369539789 0.2097436281369066 
0.09 0.095 0.22575354336536943 915.6935906133108 916.2821527365937 900.0790797341313 0.0005007251192534371 0.000557560306986959 0.08193278369539789 0.08651272320635034 0.20997711733506935 
0.095 0.1 0.22602582678970587 916.2821527365937 916.8905604471882 900.3133546295709 0.000557560306986959 0.0006194885666720024 0.08651272320635034 0.0910956542958433 0.21023099683636431 
0.1 0.105 0.2263212877019358 916.8905604471882 917.5203194530303 900.5682470971019 0.0006194885666720024 0.0006868781473834935 0.0910956542958433 0.09568168000500507 0.21050660236947621 
0.105 0.11 0.22664241168728602 917.5203194530303 918.172669740515 900.8454945016837 0.0006868781473834935 0.0007600910566866136 0.09568168000500507 0.10027091023843135 0.21080618399893591 
0.11 0.115 0.226989518085136 918.172669740515 918.8496952763522 901.1461444846061 0.0007600910566866136 0.0008396078908316905 0.10027091023843135 0.10486346316329585 0.21113017435780682 
0.115 0.12 0.22736568999133597 918.8496952763522 919.5518407345244 901.472418004872 0.0008396078908316905 0.0009257407253059495 0.10486346316329585 0.10945946333529097 0.21148137466739156 
0.12 0.125 0.22777150250080067 919.5518407345244 920.2804720420963 901.8253064336873 0.0009257407253059495 0.0010189264657915066 0.10945946333529097 0.11405903978665977 0.21186040988825786 
0.125 0.13 0.22820858746693237 920.2804720420963 921.0363256948835 902.2064497787164 0.0010189264657915066 0.0011195396028730322 0.11405903978665977 0.11866232682890646 0.21226884835662158 
0.13 0.135 0.22867895017437576 921.0363256948835 921.8200547953247 902.6174562158172 0.0011195396028730322 0.0012279546271351976 0.11866232682890646 0.12326946224534553 0.21270854001803044 
0.135 0.14 0.22918345245885474 921.8200547953247 922.633110532743 903.0595531154115 0.0012279546271351976 0.0013446708593575633 0.12326946224534553 0.12788058903993985 0.213180381446342 
0.14 0.145 0.22972355506514205 922.633110532743 923.4755330916454 903.5344670934708 0.0013446708593575633 0.0014700003750273546 0.12788058903993985 0.13249585400508676 0.2136858303573013 
0.145 0.15 0.23030080050217772 923.4755330916454 924.3477637429025 904.0434846043006 0.0014700003750273546 0.0016043176647292424 0.13249585400508676 0.1371154051130463 0.21422632316179008 
0.15 0.155 0.2309162633174471 924.3477637429025 925.2509842082221 904.5878838123078 0.0016043176647292424 0.0017481220492427878 0.1371154051130463 0.14173939435781122 0.2148029374346065 
0.155 0.16 0.2315715606942951 925.2509842082221 926.1847457042113 905.1694290758057 0.0017481220492427878 0.0019016631889577716 0.14173939435781122 0.14636797563412107 0.21541726399850744 
0.16 0.165 0.23226714575136667 926.1847457042113 927.1493764675463 905.788855786845 0.0019016631889577716 0.0020653155744588636 0.14636797563412107 0.1510013024957946 0.21606980709447898 
0.165 0.17 0.2330040228595275 927.1493764675463 928.1466027211566 906.4473874456646 0.0020653155744588636 0.002239703356720516 0.1510013024957946 0.15563953357191831 0.2167615916202482 
0.17 0.175 0.23378428851191133 928.1466027211566 929.1755750777252 907.1472294699768 0.002239703356720516 0.002425013781035063 0.15563953357191831 0.16028282979171965 0.21749467342073994 
0.175 0.18 0.2346080543355539 929.1755750777252 930.2371996225249 907.8888112456564 0.002425013781035063 0.002621746168182066 0.16028282979171965 0.16493135214783472 0.21826924911637405 
0.18 0.185 0.2354768077111596 930.2371996225249 931.3316529300868 908.6737948695317 0.002621746168182066 0.002830275008746196 0.16493135214783472 0.1695852643686825 0.21908681256589235 
0.185 0.19 0.2363908016493336 931.3316529300868 932.4590974376406 909.5030475103181 0.002830275008746196 0.0030509747933121236 0.1695852643686825 0.17424473102808496 0.2199477823776814 
0.19 0.195 0.23735098500647336 932.4590974376406 933.6193723964617 910.3776986328405 0.0030509747933121236 0.0032841575973670744 0.17424473102808496 0.1789099167141301 0.22085315195234165 
0.195 0.2 0.23835834429236538 933.6193723964617 934.8135398851429 911.298753496339 0.0032841575973670744 0.0035303851567880535 0.1789099167141301 0.18358098821826602 0.22180391287669654 
0.2 0.205 0.2394138067543504 934.8135398851429 936.0411073884104 912.2676924421602 0.0035303851567880535 0.003789907131964843 0.18358098821826602 0.18825811381568106 0.22280115122444452 
0.205 0.21 0.24051728894452562 936.0411073884104 937.3030583563403 913.284878722523 0.003789907131964843 0.004063285258774448 0.18825811381568106 0.19294146295007042 0.22384496196583664 
0.21 0.215 0.24167100662423843 937.3030583563403 938.5983377279805 914.3523241105479 0.004063285258774448 0.004350644367411759 0.19294146295007042 0.19763120496173514 0.2249374870030478 
0.215 0.22 0.2428730948025868 938.5983377279805 939.928436694621 915.4692563842718 0.004350644367411759 0.004652671023948672 0.19763120496173514 0.2023275101842111 0.22607732161473912 
0.22 0.225 0.2441267907680477 939.928436694621 941.2925966530896 916.6383752307402 0.004652671023948672 0.004969552473677521 0.2023275101842111 0.207030550865363 0.2272675132437273 
0.225 0.23 0.2454306483059968 941.2925966530896 942.6916855445786 917.8591392112033 0.004969552473677521 0.005301850452475315 0.207030550865363 0.21174049946550316 0.22850705061548005 
0.23 0.235 0.24678650629112364 942.6916855445786 944.1252297801268 919.1332802204697 0.005301850452475315 0.005649814620731833 0.21174049946550316 0.2164575294780925 0.22979779415857474 
0.235 0.24 0.24819467296165496 944.1252297801268 945.5940441551991 920.4612045736595 0.005649814620731833 0.0060140067143240805 0.2164575294780925 0.22118181520316393 0.2311401864829582 
0.24 0.245 0.24965481900618305 945.5940441551991 947.0966744903363 921.8433974083475 0.0060140067143240805 0.006394426733252058 0.22118181520316393 0.22591352941884302 0.23253438671827575 
0.245 0.25 0.2511672338925537 947.0966744903363 948.6353776666247 923.2797747626728 0.006394426733252058 0.006792010903977442 0.22591352941884302 0.23065284678306985 0.2339806775509249 
0.25 0.26 0.25273443951449553 948.6353776666247 951.7837579818944 924.7729376196428 0.006792010903977442 0.00763024566266534 0.23065284678306985 0.2401548429574289 0.23548173080127463 
0.26 0.27 0.255994536992872 951.7837579818944 955.0998354108546 927.8935189414572 0.00763024566266534 0.008547747595108533 0.2401548429574289 0.24968915574545897 0.2386123149584834 
0.27 0.28 0.2595015106399082 955.0998354108546 958.5909799270833 931.2686842389414 0.008547747595108533 0.009550134060077084 0.24968915574545897 0.25925749884277915 0.24199191862292524 
0.28 0.29 0.2632666216762865 958.5909799270833 962.2595922514531 934.9093571032778 0.009550134060077084 0.010641774114392152 0.25925749884277915 0.2688616353963099 0.24563413432290643 
0.29 0.3 0.2672949617862222 962.2595922514531 966.140242869656 938.8198078650928 0.010641774114392152 0.011837023230466108 0.2688616353963099 0.27850350962610876 0.24954718431561212 
0.3 0.31 0.27162952721039524 966.140242869656 970.2072792901536 943.0397874677672 0.011837023230466108 0.013132136502452249 0.27850350962610876 0.2881851176155427 0.25377616959424626 
0.31 0.32 0.2762456350150322 970.2072792901536 974.5019984619588 947.5424360228948 0.013132136502452249 0.014544590157635208 0.2881851176155427 0.29790852566336257 0.2583009704992143 
0.32 0.33 0.28119449842439864 974.5019984619588 978.9864904894363 952.3736139010889 0.014544590157635208 0.016066270233347116 0.29790852566336257 0.3076758262682274 0.26317617640318447 
0.33 0.34 0.2864369600849079 978.9864904894363 983.6761922104068 957.4897557824046 0.016066270233347116 0.017706538994204747 0.3076758262682274 0.3174889931233442 0.26836794690565496 
0.34 0.35 0.2919956498956164 983.6761922104068 988.6146499929155 962.906409188683 0.017706538994204747 0.01948536927139053 0.3174889931233442 0.32735029197804516 0.27390354529399574 
0.35 0.36 0.2979273041476343 988.6146499929155 993.7592345286812 968.6709702022443 0.01948536927139053 0.0213921504983388 0.32735029197804516 0.3372620027161609 0.27984525694626206 
0.36 0.37 0.30418609112427136 993.7592345286812 999.1510565146984 974.7298648327346 0.0213921504983388 0.023446855506231996 0.3372620027161609 0.3472263883278892 0.28615328890975494 
0.37 0.38 0.31082745428630015 999.1510565146984 1004.7801234048582 981.12661173256 0.023446855506231996 0.025650732597019017 0.3472263883278892 0.35724587303357275 0.2928900373504449 
0.38 0.39 0.3178434989672686 1004.7801234048582 1010.6310105661661 987.8415768467227 0.025650732597019017 0.028002533468750958 0.35724587303357275 0.3673227543091113 0.3000553778139167 
0.39 0.4 0.3252218887407598 1010.6310105661661 1016.7151885662759 994.8513550861652 0.028002533468750958 0.03051162038604459 0.3673227543091113 0.3774593069723784 0.30764349850646855 
0.4 0.41 0.33298339113809966 1016.7151885662759 1023.0491821802742 1002.1634842028357 0.03051162038604459 0.03318985221741448 0.3774593069723784 0.3876579454177148 0.31568302213014704 
0.41 0.42 0.34115209186910045 1023.0491821802742 1029.6411206056955 1009.7852426858522 0.03318985221741448 0.03604596707650296 0.3876579454177148 0.3979212082270007 0.3242088436911644 
0.42 0.43 0.34974770082599665 1029.6411206056955 1036.4549597316877 1017.7227223570552 0.03604596707650296 0.039069354396744346 0.3979212082270007 0.40825149852987797 0.33324875297723877 
0.43 0.44 0.35872454726414005 1036.4549597316877 1043.5038598572903 1025.9160737005407 0.039069354396744346 0.04227062474470431 0.40825149852987797 0.4186511001259753 0.342766463687062 
0.44 0.45 0.3681082416437642 1043.5038598572903 1050.8189000788295 1034.376858941398 0.04227062474470431 0.045669126800590834 0.4186511001259753 0.42912251653616185 0.3527963479695904 
0.45 0.46 0.37794478282280747 1050.8189000788295 1058.3699928494902 1043.130776066332 0.045669126800590834 0.0492561224507616 0.42912251653616185 0.43966826184128116 0.36339823208427446 
0.46 0.47 0.3881983578152613 1058.3699928494902 1066.1868382128453 1052.1302427735204 0.0492561224507616 0.05305096037542461 0.43966826184128116 0.45029084273582015 0.37454443817258576 
0.47 0.48 0.39891417625204234 1066.1868382128453 1074.2368558242783 1061.399703618332 0.05305096037542461 0.05704303000801418 0.45029084273582015 0.46099275698510866 0.3862950639511738 
0.48 0.49 0.4100528893615039 1074.2368558242783 1082.5474074743722 1070.8909134973476 0.05704303000801418 0.06125105587776385 0.46099275698510866 0.4717764709993301 0.3986175875134601 
0.49 0.5 0.42165667399808937 1082.5474074743722 1091.0922698417605 1080.6252144823723 0.06125105587776385 0.06566692402200576 0.4717764709993301 0.48264446142064044 0.4115700573546239 
0.5 0.51 0.4336895282987338 1091.0922698417605 1099.9000437044738 1090.5540315931787 0.06566692402200576 0.07031060727192234 0.48264446142064044 0.4935992121970657 0.42512708262887644 
0.51 0.52 0.44620209690126167 1099.9000437044738 1108.966324642027 1100.7127320100014 0.07031060727192234 0.07518522638238584 0.4935992121970657 0.5046433310357066 0.43935191762521697 
0.52 0.53 0.4591854172733536 1108.966324642027 1118.2698802954958 1111.072026512165 0.07518522638238584 0.08028453984365176 0.5046433310357066 0.5157792986767927 0.45425310956776016 
0.53 0.54 0.4726152374881473 1118.2698802954958 1127.8353625653076 1121.6027408296352 0.08028453984365176 0.08562727218495361 0.5157792986767927 0.527009609353388 0.46981272324371026 
0.54 0.56 0.48653167241434736 1127.8353625653076 1147.7248930855176 1132.3251692882664 0.08562727218495361 0.0970492350174097 0.527009609353388 0.5497634725625226 0.48608866192549294 
0.56 0.58 0.515793116364711 1147.7248930855176 1168.6157242825668 1154.2660255237497 0.0970492350174097 0.10948232242847665 0.5497634725625226 0.5729251255141987 0.5208098607416541 
0.58 0.6 0.5469641081133246 1168.6157242825668 1190.59193883435 1176.7970551410858 0.10948232242847665 0.12302015706432216 0.5729251255141987 0.5965154156825385 0.558515874280024 
0.6 0.62 0.580186118339521 1190.59193883435 1213.5432148386985 1199.9261934095512 0.12302015706432216 0.13763777288596815 0.5965154156825385 0.6205549812023418 0.5994940525276243 
0.62 0.64 0.6153141608203979 1213.5432148386985 1237.5784213276806 1223.4779526732905 0.13763777288596815 0.15344751706881585 0.6205549812023418 0.6450643857334151 0.6436730706848905 
0.64 0.66 0.6525266734065034 1237.5784213276806 1262.630885752443 1247.4951247842152 0.15344751706881585 0.1704493896128652 0.6450643857334151 0.6700646612225934 0.6913956673639318 
0.66 0.68 0.69175321269097 1262.630885752443 1288.6131381689045 1271.8858817834807 0.1704493896128652 0.1886246659888828 0.6700646612225934 0.6955752996186941 0.7426659197858185 
0.68 0.7 0.732822435808997 1288.6131381689045 1315.7831230538475 1296.4376180977 0.1886246659888828 0.20819804054767094 0.6955752996186941 0.721617416919225 0.7974279246975698 
0.7 0.72 0.7761963034703397 1315.7831230538475 1343.897174654048 1321.4205514013129 0.20819804054767094 0.22903844158459494 0.721617416919225 0.7482123899724901 0.8563633732485131 
0.72 0.74 0.8214861597694364 1343.897174654048 1373.0673283658932 1346.5476220764062 0.22903844158459494 0.25127069929454504 0.7482123899724901 0.7753801954104304 0.9190790725707779 
0.7338588469623277 0.76 0.8544331824980018 1364.11040946205 1403.221337365574 1364.2680306902223 0.24444411444605643 0.27488233065803214 0.7670381128658257 0.8031412491300796 0.9654217898950562 
0.8544331824980018 0.78 0.8544331824980018 1364.2680306902223 1434.447830240186 1364.2680306902223 0.24444411444605643 0.2999856828504574 0.9654217898950562 0.8315160965387728 0.9654217898950562 
