nB nB1 nB2 muB muB1 muB2 P P1 epsilon epsilon1 epsilon2
0.000257211369324703 0.000259308963120565 0.23362200262083999 900.7248475354605 900.7445249608047 895.9176582260608 4.871498355591245e-07 4.924551188419593e-07 0.00023121003558469776 0.00023309941109294694 0.21704746512774054 
0.000259308963120565 0.000270613214320415 0.23362202206749869 900.7445249608047 900.8487828590773 895.9176799233915 4.924551188419593e-07 5.212908938616025e-07 0.00023309941109294694 0.00024328224554160985 0.21704748318955744 
0.000270613214320415 0.000288542839998925 0.2336221277658083 900.8487828590773 901.0083488030103 895.9177978547659 5.212908938616025e-07 5.678525565556585e-07 0.00024328224554160985 0.00025943556768235997 0.2170475813608445 
0.000288542839998925 0.000297839506320659 0.23362229843883642 901.0083488030103 901.0884928176788 895.9179882807512 5.678525565556585e-07 5.923816898515888e-07 0.00025943556768235997 0.0002678123155026565 0.2170477398798492 
0.000297839506320659 0.000305804963744281 0.23362238835103488 901.0884928176788 901.1558446893163 895.9180885989981 5.923816898515888e-07 6.136028229829281e-07 0.0002678123155026565 0.0002749901665578445 0.21704782338919082 
0.000305804963744281 0.000341765071242143 0.23362246613766965 901.1558446893163 901.3405242555269 895.9181753883213 6.136028229829281e-07 6.759555053305981e-07 0.0002749901665578445 0.0003073992176349338 0.21704789563645838 
0.000341765071242143 0.0012616 0.2336226946931054 901.3405242555269 902.312634021891 895.9184303957734 6.759555053305981e-07 1.3448581046498984e-06 0.0003073992176349338 0.0011370693932870274 0.21704810791592982 
0.0012616 0.0018947 0.23362514657359082 902.312634021891 902.8003882750914 895.9211660462893 1.3448581046498984e-06 2.13909021963899e-06 0.0011370693932870274 0.0017084868830669635 0.2170503851923015 
0.0018947 0.0026726 0.23362805785278998 902.8003882750914 903.2858393752465 895.9244142643367 2.13909021963899e-06 3.2879649183112267e-06 0.0017084868830669635 0.0024109722264173926 0.21705308915253568 
0.0026726 0.0036062 0.233632269083927 903.2858393752465 903.7700760864037 895.9291128851305 3.2879649183112267e-06 4.866879638380308e-06 0.0024109722264173926 0.003254513714257844 0.21705700049210583 
0.0036062 0.0047097 0.23363805663833967 903.7700760864037 904.2535689840506 895.93557026603 4.866879638380308e-06 6.957410912206997e-06 0.003254513714257844 0.004252098601237897 0.2170623759013038 
0.0047097 0.0074963 0.23364571953700342 904.2535689840506 905.2194415237519 895.9441200354038 6.957410912206997e-06 1.304101046018238e-05 0.004252098601237897 0.006773304649232037 0.2170694931071257 
0.0074963 0.011197 0.23366801913492408 905.2194415237519 906.1838803765169 895.9690004922277 1.304101046018238e-05 2.2370195075303754e-05 0.006773304649232037 0.010125112727985401 0.2170902046987976 
0.011197 0.015999 0.2337022155122833 906.1838803765169 907.1478170379534 896.0071546102278 2.2370195075303754e-05 3.595796178910535e-05 0.010125112727985401 0.014479014161725657 0.217121965872566 
0.015999 0.022073 0.23375202183697122 907.1478170379534 908.1115193261533 896.0627253032671 3.595796178910535e-05 5.499831141571221e-05 0.014479014161725657 0.019992063247258874 0.21716822537299665 
0.022073 0.029477 0.23382181475111594 908.1115193261533 909.0751910018292 896.1405957470828 5.499831141571221e-05 8.080882666219072e-05 0.019992063247258874 0.026719403458311038 0.21723304817134934 
0.029477 0.042684 0.233916423889601 909.0751910018292 910.5223647203559 896.2461545375863 8.080882666219072e-05 0.0001349414406763392 0.026719403458311038 0.0387354775927149 0.21732091997297126 
0.042684 0.0622 0.23411447285318732 910.5223647203559 912.454482044914 896.4670499115539 0.0001349414406763392 0.00024014208742008093 0.0387354775927149 0.05652463913887071 0.2175049914141343 
0.0622 0.073174 0.23449837227505976 912.454482044914 913.5140425700297 896.8950378233603 0.00024014208742008093 0.0003149590647275406 0.05652463913887071 0.06654378049093293 0.21786212828551008 
0.073174 0.075959 0.23477139525755664 913.5140425700297 913.7745545945734 897.1994158179507 0.0003149590647275406 0.0003352377298874586 0.06654378049093293 0.0690882806068422 0.2181161181803295 
0.075959 0.085 0.23484539639796978 913.7745545945734 915.1224955776115 897.2819155346792 0.0003352377298874586 0.00044855858080880974 0.0690882806068422 0.07735574245681803 0.21818496052355704 
0.085 0.09 0.23525892816323327 915.1224955776115 915.6935906133108 897.7429388824548 0.00044855858080880974 0.0005007251192534371 0.07735574245681803 0.08193278369539789 0.21856966399651453 
0.09 0.095 0.23544874288393491 915.6935906133108 916.2821527365937 897.9544307462744 0.0005007251192534371 0.000557560306986959 0.08193278369539789 0.08651272320635034 0.21874643513070527 
0.095 0.1 0.2356552273121422 916.2821527365937 916.8905604471882 898.1844256401203 0.000557560306986959 0.0006194885666720024 0.08651272320635034 0.0910956542958433 0.21893883950547469 
0.1 0.105 0.235880215067103 916.8905604471882 917.5203194530303 898.4350306628241 0.0006194885666720024 0.0006868781473834935 0.0910956542958433 0.09568168000500507 0.21914848547587468 
0.105 0.11 0.2361250440119036 917.5203194530303 918.172669740515 898.7077360075261 0.0006868781473834935 0.0007600910566866136 0.09568168000500507 0.10027091023843135 0.2193766196768834 
0.11 0.115 0.23639102933398481 918.172669740515 918.8496952763522 899.0040066098558 0.0007600910566866136 0.0008396078908316905 0.10027091023843135 0.10486346316329585 0.21962446761407262 
0.115 0.12 0.23667974273810197 918.8496952763522 919.5518407345244 899.325550864563 0.0008396078908316905 0.0009257407253059495 0.10486346316329585 0.10945946333529097 0.21989355463221688 
0.12 0.125 0.2369912855533353 919.5518407345244 920.2804720420963 899.672231310563 0.0009257407253059495 0.0010189264657915066 0.10945946333529097 0.11405903978665977 0.2201843353347997 
0.125 0.13 0.23732833875851167 920.2804720420963 921.0363256948835 900.047299358301 0.0010189264657915066 0.0011195396028730322 0.11405903978665977 0.11866232682890646 0.2204989263412897 
0.13 0.135 0.23769225688761034 921.0363256948835 921.8200547953247 900.4522623140633 0.0011195396028730322 0.0012279546271351976 0.11866232682890646 0.12326946224534553 0.22083859191561112 
0.135 0.14 0.2380839271810872 921.8200547953247 922.633110532743 900.8879839815436 0.0012279546271351976 0.0013446708593575633 0.12326946224534553 0.12788058903993985 0.22120432639911597 
0.14 0.145 0.23850423454363676 922.633110532743 923.4755330916454 901.3552056141449 0.0013446708593575633 0.0014700003750273546 0.12788058903993985 0.13249585400508676 0.22159728339895138 
0.145 0.15 0.23895555924096268 923.4755330916454 924.3477637429025 901.8569067041255 0.0014700003750273546 0.0016043176647292424 0.13249585400508676 0.1371154051130463 0.22201923936455006 
0.15 0.155 0.23943880805104997 924.3477637429025 925.2509842082221 902.3939687300401 0.0016043176647292424 0.0017481220492427878 0.1371154051130463 0.14173939435781122 0.2224712023143612 
0.155 0.16 0.23995439515719333 925.2509842082221 926.1847457042113 902.9664558098012 0.0017481220492427878 0.0019016631889577716 0.14173939435781122 0.14636797563412107 0.22295406144462157 
0.16 0.165 0.24050489180698179 926.1847457042113 927.1493764675463 903.577705035588 0.0019016631889577716 0.0020653155744588636 0.14636797563412107 0.1510013024957946 0.22346961416182667 
0.165 0.17 0.24109002746364858 927.1493764675463 928.1466027211566 904.2269181356501 0.0020653155744588636 0.002239703356720516 0.1510013024957946 0.15563953357191831 0.22401820369161402 
0.17 0.175 0.24171253884668062 928.1466027211566 929.1755750777252 904.9172878347842 0.002239703356720516 0.002425013781035063 0.15563953357191831 0.16028282979171965 0.2246022085233974 
0.175 0.18 0.24237297645060854 929.1755750777252 930.2371996225249 905.6493656097412 0.002425013781035063 0.002621746168182066 0.16028282979171965 0.16493135214783472 0.22522219486044878 
0.18 0.185 0.24307219872716498 930.2371996225249 931.3316529300868 906.4237975671654 0.002621746168182066 0.002830275008746196 0.16493135214783472 0.1695852643686825 0.22587931642586076 
0.185 0.19 0.243812254981108 931.3316529300868 932.4590974376406 907.2430691201166 0.002830275008746196 0.0030509747933121236 0.1695852643686825 0.17424473102808496 0.22657523335205118 
0.19 0.195 0.24459326385447375 932.4590974376406 933.6193723964617 908.1068827914371 0.0030509747933121236 0.0032841575973670744 0.17424473102808496 0.1789099167141301 0.22731052314802994 
0.195 0.2 0.24541671943728505 933.6193723964617 934.8135398851429 909.0169927367641 0.0032841575973670744 0.0035303851567880535 0.1789099167141301 0.18358098821826602 0.22808645199641925 
0.2 0.205 0.24628430351529876 934.8135398851429 936.0411073884104 909.9751437826948 0.0035303851567880535 0.003789907131964843 0.18358098821826602 0.18825811381568106 0.22890472316833407 
0.205 0.21 0.2471957287979104 936.0411073884104 937.3030583563403 910.9805131025087 0.003789907131964843 0.004063285258774448 0.18825811381568106 0.19294146295007042 0.22976554262450624 
0.21 0.215 0.2481542154223292 937.3030583563403 938.5983377279805 912.0371396145185 0.004063285258774448 0.004350644367411759 0.19294146295007042 0.19763120496173514 0.2306714555227331 
0.215 0.22 0.24915804232229674 938.5983377279805 939.928436694621 913.1421927732979 0.004350644367411759 0.004652671023948672 0.19763120496173514 0.2023275101842111 0.23162172024575126 
0.22 0.225 0.25021026261446866 939.928436694621 941.2925966530896 914.299250450594 0.004652671023948672 0.004969552473677521 0.2023275101842111 0.207030550865363 0.2326189765536977 
0.225 0.23 0.2513116350650529 941.2925966530896 942.6916855445786 915.5091763840503 0.004969552473677521 0.005301850452475315 0.207030550865363 0.21174049946550316 0.23366390451545432 
0.23 0.235 0.2524625446745054 942.6916855445786 944.1252297801268 916.7716210656959 0.005301850452475315 0.005649814620731833 0.21174049946550316 0.2164575294780925 0.23475754307812305 
0.235 0.24 0.2536636305343995 944.1252297801268 945.5940441551991 918.0870911621604 0.005649814620731833 0.0060140067143240805 0.2164575294780925 0.22118181520316393 0.23590062089111513 
0.24 0.245 0.25491714346040456 945.5940441551991 947.0966744903363 919.4581524573686 0.0060140067143240805 0.006394426733252058 0.22118181520316393 0.22591352941884302 0.2370951610100075 
0.245 0.25 0.2562225444719601 947.0966744903363 948.6353776666247 920.8838923541554 0.006394426733252058 0.006792010903977442 0.22591352941884302 0.23065284678306985 0.2383409000286207 
0.25 0.26 0.25758209281913885 948.6353776666247 951.7837579818944 922.3662013613306 0.006792010903977442 0.00763024566266534 0.23065284678306985 0.2401548429574289 0.2396404391916227 
0.26 0.27 0.2604323309678677 951.7837579818944 955.0998354108546 925.4646082789113 0.00763024566266534 0.008547747595108533 0.2401548429574289 0.24968915574545897 0.24237225099170978 
0.27 0.28 0.26353067559179905 955.0998354108546 958.5909799270833 928.8197910642316 0.008547747595108533 0.009550134060077084 0.24968915574545897 0.25925749884277915 0.24535192331461902 
0.28 0.29 0.2668907160870824 958.5909799270833 962.2595922514531 932.4423262243906 0.009550134060077084 0.010641774114392152 0.25925749884277915 0.2688616353963099 0.24859534545814121 
0.29 0.3 0.2705214626845236 962.2595922514531 966.140242869656 936.3371972567946 0.010641774114392152 0.011837023230466108 0.2688616353963099 0.27850350962610876 0.2521143157369638 
0.3 0.31 0.27446431459689175 966.140242869656 970.2072792901536 940.5431281568767 0.011837023230466108 0.013132136502452249 0.27850350962610876 0.2881851176155427 0.2559525960088406 
0.31 0.32 0.2787005759651656 970.2072792901536 974.5019984619588 945.0340271642292 0.013132136502452249 0.014544590157635208 0.2881851176155427 0.29790852566336257 0.26009581035560353 
0.32 0.33 0.28328030980267765 974.5019984619588 978.9864904894363 949.8557283461164 0.014544590157635208 0.016066270233347116 0.29790852566336257 0.3076758262682274 0.2645973673314036 
0.33 0.34 0.28817020445640623 978.9864904894363 983.6761922104068 954.9655199154578 0.016066270233347116 0.017706538994204747 0.3076758262682274 0.3174889931233442 0.2694291356463269 
0.34 0.35 0.29339333567548276 983.6761922104068 988.6146499929155 960.3794109236794 0.017706538994204747 0.01948536927139053 0.3174889931233442 0.32735029197804516 0.2746187584390325 
0.35 0.36 0.29900525250550325 988.6146499929155 993.7592345286812 966.1454444825888 0.01948536927139053 0.0213921504983388 0.32735029197804516 0.3372620027161609 0.28022714160104023 
0.36 0.37 0.30496423248915483 993.7592345286812 999.1510565146984 972.2105686747118 0.0213921504983388 0.023446855506231996 0.3372620027161609 0.3472263883278892 0.2862186882664063 
0.37 0.38 0.31132298241931905 999.1510565146984 1004.7801234048582 978.6162185883868 0.023446855506231996 0.025650732597019017 0.3472263883278892 0.35724587303357275 0.2926537620540461 
0.38 0.39 0.31807523913686747 1004.7801234048582 1010.6310105661661 985.3429000477907 0.025650732597019017 0.028002533468750958 0.35724587303357275 0.3673227543091113 0.2995340334990734 
0.39 0.4 0.32520994926682234 1010.6310105661661 1016.7151885662759 992.3693449216114 0.028002533468750958 0.03051162038604459 0.3673227543091113 0.3774593069723784 0.306854512937792 
0.4 0.41 0.33274636038412597 1016.7151885662759 1023.0491821802742 999.7018725810495 0.03051162038604459 0.03318985221741448 0.3774593069723784 0.3876579454177148 0.31464282792569936 
0.41 0.42 0.3407097591798225 1023.0491821802742 1029.6411206056955 1007.3507990224916 0.03318985221741448 0.03604596707650296 0.3876579454177148 0.3979212082270007 0.3229341779947535 
0.42 0.43 0.34911299529550144 1029.6411206056955 1036.4549597316877 1015.3104466357335 0.03604596707650296 0.039069354396744346 0.3979212082270007 0.40825149852987797 0.33175357483016316 
0.43 0.44 0.35791769243366917 1036.4549597316877 1043.5038598572903 1023.5339255702227 0.039069354396744346 0.04227062474470431 0.40825149852987797 0.4186511001259753 0.3410679400798536 
0.44 0.45 0.36714483662802094 1043.5038598572903 1050.8189000788295 1032.0268715160526 0.04227062474470431 0.045669126800590834 0.4186511001259753 0.42912251653616185 0.3509090953693782 
0.45 0.46 0.3768393083848771 1050.8189000788295 1058.3699928494902 1040.8154300328301 0.045669126800590834 0.0492561224507616 0.42912251653616185 0.43966826184128116 0.36133562515363316 
0.46 0.47 0.38696520419759467 1058.3699928494902 1066.1868382128453 1049.8519218059823 0.0492561224507616 0.05305096037542461 0.43966826184128116 0.45029084273582015 0.372319983422911 
0.47 0.48 0.39756616858987126 1066.1868382128453 1074.2368558242783 1059.1603913078727 0.05305096037542461 0.05704303000801418 0.45029084273582015 0.46099275698510866 0.3839208462667796 
0.48 0.49 0.4086017578187715 1074.2368558242783 1082.5474074743722 1068.6909451933304 0.05704303000801418 0.06125105587776385 0.46099275698510866 0.4717764709993301 0.3961053618852917 
0.49 0.5 0.42011334131444533 1082.5474074743722 1091.0922698417605 1078.4658299382547 0.06125105587776385 0.06566692402200576 0.4717764709993301 0.48264446142064044 0.40893043677656804 
0.5 0.51 0.4320688737203102 1091.0922698417605 1099.9000437044738 1088.4454487551332 0.06566692402200576 0.07031060727192234 0.48264446142064044 0.4935992121970657 0.4223712387367872 
0.51 0.52 0.44450842426990556 1099.9000437044738 1108.966324642027 1098.6455223727357 0.07031060727192234 0.07518522638238584 0.4935992121970657 0.5046433310357066 0.43648799288991086 
0.52 0.53 0.45742612123298415 1108.966324642027 1118.2698802954958 1109.0438158836114 0.07518522638238584 0.08028453984365176 0.5046433310357066 0.5157792986767927 0.4512897936810489 
0.53 0.54 0.47080311422030635 1118.2698802954958 1127.8353625653076 1119.6245383435826 0.08028453984365176 0.08562727218495361 0.5157792986767927 0.527009609353388 0.4667586669437214 
0.54 0.56 0.48467244681125576 1127.8353625653076 1147.7248930855176 1130.3944393834215 0.08562727218495361 0.0970492350174097 0.527009609353388 0.5497634725625226 0.4829508142453436 
0.56 0.58 0.5138568257590048 1147.7248930855176 1168.6157242825668 1152.426706700176 0.0970492350174097 0.10948232242847665 0.5497634725625226 0.5729251255141987 0.5175239051688122 
0.58 0.6 0.5449658871857839 1168.6157242825668 1190.59193883435 1175.0358710391865 0.10948232242847665 0.12302015706432216 0.5729251255141987 0.5965154156825385 0.5551040565843416 
0.6 0.62 0.5781508469942197 1190.59193883435 1213.5432148386985 1198.2574461329816 0.12302015706432216 0.13763777288596815 0.5965154156825385 0.6205549812023418 0.5959757606989026 
0.62 0.64 0.6132507248677608 1213.5432148386985 1237.5784213276806 1221.8887712450373 0.13763777288596815 0.15344751706881585 0.6205549812023418 0.6450643857334151 0.6400640812712141 
0.64 0.66 0.6504611401929319 1237.5784213276806 1262.630885752443 1246.0104893929542 0.15344751706881585 0.1704493896128652 0.6450643857334151 0.6700646612225934 0.6877098719253927 
0.66 0.68 0.6896749817379013 1262.630885752443 1288.6131381689045 1270.4663219143392 0.1704493896128652 0.1886246659888828 0.6700646612225934 0.6955752996186941 0.7389134110136766 
0.68 0.7 0.7307545905697469 1288.6131381689045 1315.7831230538475 1295.1066693932692 0.1886246659888828 0.20819804054767094 0.6955752996186941 0.721617416919225 0.7936193872534482 
0.7 0.72 0.7741212782706283 1315.7831230538475 1343.897174654048 1320.135535047696 0.20819804054767094 0.22903844158459494 0.721617416919225 0.7482123899724901 0.8525054626274552 
0.72 0.74 0.8194188820498999 1343.897174654048 1373.0673283658932 1345.3234434843157 0.22903844158459494 0.25127069929454504 0.7482123899724901 0.7753801954104304 0.9151789587752099 
0.7276404509760521 0.76 0.837672381093231 1355.040831124011 1403.221337365574 1355.2510922434094 0.2375316653405865 0.27488233065803214 0.7585911042512653 0.8031412491300796 0.9407154386765425 
0.837672381093231 0.78 0.837672381093231 1355.2510922434094 1434.447830240186 1355.2510922434094 0.2375316653405865 0.2999856828504574 0.9407154386765425 0.8315160965387728 0.9407154386765425 
